project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
40959,40959,629782,"Lalo e Vésper - Patrulheiros Galácticos","Defendendo a galáxia dos mais ardilosos supervilões, com muita astúcia e confusão.","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/65506/grafico.jpg""></p>",5500.0,"<p style=""text-align: justify;"">Oi, tudo bem? Eu sou o <strong>Hugo Vera</strong>, o criador dos personagens<strong> Lalo e Vésper</strong>.</p><p style=""text-align: justify;"">O projeto que eu venho apresentar para vocês é uma série de animação digital 2D com 5 episódios, com aproximadamente de 6 a 7 minutos de duração cada um.</p><p style=""text-align: justify;"">A série, cuja produção já se iniciou, não está sendo produzida em um grande estúdio de animação. Ao contrário, ela é um trabalho autoral, criada sem fins lucrativos  e será disponibilizada gratuitamente na internet, pelo canal de Lalo e Vésper no Youtube.</p><p><br></p><p><strong></strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/65625/tit_teaser.jpg"" data-pin-nopin=""true""></p><p><strong></strong></p><p>Assista abaixo o primeiro teaser-trailer da série:</p><p><iframe src=""//www.youtube.com/embed/hP0XdJdF5-o"" frameborder=""0"" allowfullscreen="""" style=""font-size: 14px; line-height: 1.6em; width: 500px; height: 281px;""></iframe></p><p><strong></strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/65626/tit_sinopse.jpg""></p><p><strong></strong></p><p style=""text-align: justify;"">A paz e a ordem dos planetas da Comunidade Galáctica estão ameaçadas por terríveis supervilões, liderados pelo inescrupuloso mafioso interestelar Baratavoa. A missão de Lalo e Vésper é defender os fracos e oprimidos, levando a justiça para toda a galáxia.<br></p><p style=""text-align: justify;"">Lalo é uma lontra espacial, a primeira a ingressar na Patrulha Galáctica. Malandro, atrapalhado e fissurado em churros, frequentemente coloca a missão em risco com suas decisões que fogem do senso comum, para desespero da sua companheira de missão.</p><p style=""text-align: justify;"">Inteligente, destemida e boa de luta, Vésper arrasa corações por onde passa, mas longe de ser só um rostinho bonito viajando pelas estrelas, ela está sempre disposta a encarar o perigo, constantemente salvando seu companheiro das enrascadas em que se mete.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/65508/Lalo_e_V%C3%A9sper_em_apuros.jpg""></p><p style=""text-align: justify;"">Ficção científica, aventura e humor. Assim é a série ""Lalo & Vésper"", onde a dupla de patrulheiros não medirá esforços para cumprir sua missão, buscando derrotar os inimigos e colocar o maquiavélico Baratavoa na cadeia, mas não sem muita astúcia e confusão.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/65507/Herois_e_Vil%C3%B5es.jpg""></p><p><br></p><p><strong></strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/65628/tit_financiamento_recompensas.jpg"" data-pin-nopin=""true""></p><p><strong></strong></p><p style=""text-align: justify;"">Escolhi o Catarse pois acredito que ele é uma plataforma de financiamento coletivo confiável e apropriado ao projeto.</p><p style=""text-align: justify;"">E no Catarse é tudo o nada. Caso o projeto não seja totalmente financiado, todo dinheiro investido pelos colaboradores será devolvido sem nenhum tipo de custo.</p><p style=""text-align: justify;"">Porém, se o projeto for financiado, terei a chance de disponibilizá-lo para todos, <strong>e quem colaborar receberá as recompensas que foram preparadas com muito carinho. </strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/68167/NOVA_RECOMPENSA_02.jpg""></p><p>E você também pode receber as recompensas abaixo, conforme sua colaboração com o projeto. Consulte a tabela de apoios e recompensas ao lado!<br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/65505/Brindes.jpg""></p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/65629/tit_dinheiro_arrecadado.jpg"" data-pin-nopin=""true""></p><p style=""text-align: justify;"">A série já está em produção, com previsão de lançamento para o final do primeiro semestre de 2017. Entretanto,<strong> conto com sua ajuda</strong> na divulgação deste projeto e sua colaboração para que possamos arrecadar a quantia necessária <strong>para o pagamento dos dubladores</strong> que farão as vozes dos personagens <strong>e também para o pagamento do estúdio</strong>, onde a gravação será realizada, além de outros <strong>custos de produção</strong>.</p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/65630/tit_como_colaborar.jpg"" data-pin-nopin=""true""></p><p style=""text-align: justify;"">O processo é simples. Caso ainda não tenha se cadastrado no Catarse, basta criar uma conta de usuário, com <strong>LOGIN e SENHA</strong>. Em seguida, retorne para esta página e escolha um dos valores de colaboração ao lado,  verificando também as <strong>RECOMPENSAS</strong> que deseja adquirir. Na sequência, escolha a opção <strong>Boleto Bancário</strong> ou a opção <strong>Cartão e Crédito</strong> (este pode ser parcelado em três vezes, nas colaborações acima de R$ 100,00). Pronto! Com o pagamento realizado, a sua contribuição auxiliará este projeto a seguir adiante. Você pode colaborar mais de uma vez, se desejar, com os valores que achar conveniente.</p><p style=""text-align: justify;"" rel=""text-align: justify;"">E vale lembrar que, caso o projeto não atinja a sua meta de financiamento, o dinheiro será devolvido pelo Catarse sem nenhum custo adicional. </p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/65632/tit_meta.jpg"" data-pin-nopin=""true""></p><p style=""text-align: justify;"">Nossa meta é R$ 5.500,00 (incluindo a taxa do Catarse e as despesas para produção das recompensas e envio pelos Correios).  Contudo, caso a ajuda de vocês permita que essa meta seja ultrapassada, terei a oportunidade de disponibilizar mais episódios para a série, indo além dos 05 episódios propostos. Se isso ocorrer, eu liberarei as <strong>RECOMPENSAS EXTRAS</strong> em agradecimento àqueles que colaboraram (tenho certeza que irão gostar!). Essas recompensas só serão divulgadas caso a meta seja consideravelmente superada.</p><p style=""text-align: justify;"" rel=""text-align: justify;""><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/65635/tit_universo.jpg"" data-pin-nopin=""true""></p><p><strong>Saiba mais</strong> detalhes sobre o universo ficcional de Lalo e Vésper acessando o site <a href=""http://www.laloevesper.com.br/""><strong></strong></a><strong><a href=""http://www.laloevesper.com.br/"">www.laloevesper.com.br</a></strong></p><p>Curta Lalo e Vésper no <img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/65636/icone_facebook.jpg"" data-pin-nopin=""true""> <a href=""https://www.facebook.com/laloevesper/"" target=""_blank"">Facebook</a> e no <img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/65637/icone__instagram.jpg"" data-pin-nopin=""true""> <a href=""https://www.instagram.com/laloevesper"" target=""_blank"">Instagram!</a></p><p>A produção desta série conta com o apoio cultural da <strong><a href=""http://www.editoradraco.com.br"" target=""_blank"">EDITORA DRACO</a></strong> e do <a href=""http://www.clfc.com.br"" target=""_blank""><strong>CLUBE DE LEITORES DE FICÇÃO CIENTÍFICA</strong></a>. <br></p><p style=""text-align: justify;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/65634/draco_clfc.jpg"" data-pin-nopin=""true""><br></p><p style=""text-align: justify;"" rel=""text-align: justify;"">Junte-se a esse time! Com o seu auxílio, este projeto poderá finalmente ser concluído. Os patrulheiros galácticos precisam de você!</p><p style=""text-align: justify;"" rel=""text-align: justify;""><strong>Muito obrigado por ler esta proposta!</strong>  ;-)<br></p><p style=""text-align: justify;"" rel=""text-align: justify;""><br></p><hr><p><strong></strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/65631/tit_criador_serie.jpg"" data-pin-nopin=""true""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/65509/HugoVera_LaloV%C3%A9sper.jpg""></p>Formado em Publicidade e Propaganda pela UMESP - Universidade Metodista de São Paulo, Hugo Vera é animador, designer, publicitário e escritor. Paulistano, possui histórias publicadas nas antologias <em>""Paradigmas vol.3""</em> (Tarja Editorial), <em>""Solarium""</em> (Editora Multifoco), <em>""FC do B""</em> (Editora Draco), <em>""Dieselpunk""</em> (Editora Draco),<em>""Paradigmas Definitivos""</em> (Tarja Editorial) e <em>""Imaginários Vol.5""</em> (Editora Draco), além de sites e blogs literários. Terceiro colocado no <em>Prêmio Bráulio Tavares 2008</em> com o conto <em>""O Homem Bicorpóreo""</em>, é idealizador e editor do <em>Projeto <strong>Space Opera</strong></em> (trilogia de livros com contos e noveletas de ficção científica espacial, publicada pela Editora Draco). Finalista do<em> Prêmio Argos 2013</em>, promovido pelo <em>Clube de Leitores de Ficção Científica</em>, também é criador dos universos ficcionais de <em>""Revolução em Vera Cruz"",</em> <em>""As Filhas de Cassiopeia""</em> e <em>""<strong>Lalo e Vésper - Patrulheiros Galácticos</strong>""</em>, este último transformado em projeto de série animada. Idealizador e criador de animações institucionais desenvolvidas para treinamento e capacitação de funcionários das empresas Setepla Tecnometal Engenharia e a multinacional espanhola SenerEngenharia, especializou-se em animação 2D no CAV - Centro de Audiovisual de São Bernardo do Campo. Casado, reside atualmente no ABC Paulista, com sua esposa, sua filha pequena e um casal de gatos frajolas.<hr><p><br></p>",laloevesper,//www.youtube.com/embed/kszB8lwr3Io,https://youtu.be/kszB8lwr3Io,"Cinema e Vídeo",13,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/40959/Capa_Catarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/40959/project_thumb_thumb_Capa_Catarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/40959/project_thumb_small_Capa_Catarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/40959/project_thumb_large_Capa_Catarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/40959/project_thumb_video_cover_Capa_Catarse.jpg,33.27272727272727272700,1830.0,31,30,online,aon,published,"2016-11-04 01:59:59.999999","2016-11-03 23:59:59.999999","2016-09-04 14:19:26.639087","2016-09-04 11:19:26.639087",,t,f,t,60,"{""total"" : 39, ""unit"" : ""days""}","{""total"" : 20, ""unit"" : ""days""}",2,"{""city"" : ""Santo André"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 629782, ""name"" : ""Hugo Vera""}",2,,f,f,4,f,f,f
