project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
38105,38105,609607,"Apoio para a X Jornada de Alunos do PPGA/UFF ","Estamos em crise? Lutas Políticas, direitos  e representações. Venha contribuir para o evento :)","<p>Recursos necessários  </p><p>Para que o evento possa ser viabilizado, e levando-se em conta que ele será organizado por alunos (apoiados pela coordenação do PPGA) e sem cobrança de qualquer taxa de inscrição para os participantes, será necessário contar com o apoio e colaboração para obtenção de recursos materiais diversos. Com base em discussões feitas entre os componentes da Comissão Organizadora do evento, chegou-se aos materiais de consumo e divulgação discriminado abaixo:                                                </p><p>⦁	Alimentação</p><p>⦁	Coffee Break – </p><p>3 unidades a serem oferecidas nos dias 18, 19 e 20 de outubro referentes aos intervalos entre Grupos de Trabalho e Mesa Redonda, nos horários de 17 às 18 horas.  </p><p>⦁	Coquetel – </p><p>1 unidades a ser oferecida no dia 17 de outubro referente à conferência de abertura do evento, no horário de 17 às 18 horas</p><p>1 unidade a ser oferecida no dia 21 de outubro referente a mesa de fechamento do evento, no horário de 17 às 18 horas.</p><p>Os alimentos fornecidos nessa ocasião devem estar de acordo com a tabela abaixo: </p><p>Tabela 1- Solicitação de Insumos  </p><p>Produto	</p><p>Qualidade	Quantidade	Preço R$ </p><p>Água Mineral sem Gás     	MINALBA Garrafa 510ml 	100 unidades	109</p><p>Água Mineral sem Gás    	DEL VALLE MAIS 1 Litro	40 unidades	66</p><p>Néctar de Pêssego         	MINALBA Garrafa 1,5 Litros 	35 unidades	181,65</p><p>Néctar de Caju               	DEL VALLE MAIS 1 Litro 	35 unidades	181,65</p><p>Néctar de Laranja             	DEL VALLE MAIS 1 Litro	35 unidades	181,65</p><p>Néctar de Uva             	DEL VALLE MAIS 1 Litro 	35 unidades	181,65</p><p>Néctar de Manga              	ANTARCTICA Guaraná Garrafa 2,0 Litros	35 unidades	181,65</p><p>Café Torrado e Moído           	COCA COLA Garrafa 2,5 Litros	15 unidades	130,8</p><p>Refrigerante           	Extra Forte 3 CORAÇÕES Pacote 500g 	25 unidades	147,25</p><p>Refrigerante             	DEL VALLE MAIS 1 Litro 	25 unidades	129,75</p><p>Biscoito             	NESTLÉ Bono Recheado de Chocolate Pacote 140g 	20 unidades	43</p><p>Biscoito            	PIRAQUÊ Água e Gergelim Pacote 240g 	20 unidades	59,8</p><p>Biscoito             	BAUDUCCO Wafer de Morango Pacote 140g	20 unidades	63,8</p><p>Biscoito                 	BAUDUCCO Wafer de Chocolate Pacote 140g 	20 unidades	63,8</p><p>Bolo de Milho              	PANCO 300g 	15 unidades	91,35</p><p>Bolo de Laranja            	PANCO 300g 	15 unidades	91,35</p><p>Bolo Chocoboy                	PANCO 300g 	15 unidades	91,35</p><p>Bolo de Coco                 	PANCO 300g	15 unidades	91,35</p><p>Bolo de Chocolate                   	PANCO 300g 	20 unidades	121,8</p><p>Torrada Multi Grãos           	PIRAQUÊ Salgadinho Pacote 100g 	15 unidades	46,35</p><p>Biscoito                	BAUDUCCO 160g 	15 unidades	58,35</p><p>Biscoito               	PIRAQUÊ Presuntinho Pacote 100g	15 unidades	58,35</p><p>Requeijão Cremoso                    	 1kg	15 unidades	74,85</p><p>Maçã Gala Bandeja            	 1kg 	8 unidades	71,92<br></p><p>Banana Prata                     	1kg	5 unidades	24,95</p><p>Detergente Líquido               	SCOTCH BRITE Multiuso com 3 Unidades	3 unidades	5,25<br></p><p>Esponja            	LIMPOL Cristal 500ml 	2 unidades	6,98</p><p>Copo Descartável para Água            	200ml com 50 Unidades 	15 unidades	88,35</p><p>Faca de Plástico Descartável Branca para Refeição    	Kitchen 33,0cmx - 30 cm 	2 unidades	43</p><p>Guardanapo                         	24 Unidades	15 unidades	48,75</p><p>Prato Descartável Branco               	22cm com 10 Unidades	8 unidades	18,8</p><p>Total para este item________R$ 2.826,47</p><p>⦁	Material de Consumo e Divulgação do evento  </p><p>⦁	Materiais de consumo discriminados abaixo serão necessários para confeccionar as pastas dos participantes e para divulgação do evento</p><p>Produto	</p><p>Qualidade	Quantidade	Preço R$ </p><p>Caneta	Esferográfica, azul	300 unidades	285</p><p>Bloco de Papel	Papel sufite, 75gr., 500 unidades, Tamanho 15x21 cm 	500 unidades	18,95</p><p>Pasta	Plástico com elástico Tamanho 245x335 mm	300 unidades	900</p><p>Cartaz	Tamanho A4, Papel couchê fosco, corte reto com 100 unidades	160 unidades	320</p><p>Folders	Tamanho A4, duas dobras, 2/0 cores  </p><p>	600 unidades  	600</p><p>Total para este item________R$ 2.123,95</p>",3500.0,"<p>Neste ano de 2016, chegamos à décima edição da Jornada de Alunos do Programa de Pós-Graduação em Antropologia da UFF. Um evento organizado anualmente por iniciativa dos próprios alunos que visa articular discussões sobre teoria e prática antropológica, aliando temáticas de pesquisa do campo da Antropologia à conjuntura social e política que vivenciamos. Buscamos realizar essa articulação em conjunto com alunos e professores da UFF e de demais universidades do Brasil, agregando contribuições com a finalidade de expandir debates socialmente relevantes abertos à comunidade acadêmica e para além desta. Para isso, contamos  com: Mesas de Debate compostas por professores de diversas Universidades Federais e Estaduais; Grupos de Trabalho abertos para que alunos de graduação e pós graduação em Antropologia ou áreas afins tenham a oportunidade de debaterem seus trabalhos; contamos, ainda, com uma exposição fotográfica, valorizando o diálogo entre antropologia e arte.  No intervalo das mesas estará disponível um Coffe Break;  serão distribuídas pastas de materiais (pasta, caderno e caneta) para todos os inscritos no evento.</p><p>Esse ano vivenciamos cortes drásticos no orçamento destinado às universidades públicas, que vêm interferindo, dentre uma série de impactos negativos,  na viabilidade de realizar atividades e eventos acadêmicos, visto que não há um repasse de verbas suficiente para custeá-los. </p><p>Entendemos, no entanto, a necessidade de se apropriar de formas de resistir ao cenário de precarização da educação. Uma das maneiras é tentar garantir a realização da nossa Jornada de alunos mantendo a qualidade do evento e trazendo debates que contribuam para pensarmos coletivamente em formas de luta e resistência. Impactados pelo contexto político do país, a Jornada de Alunos terá o seguinte título: “Estamos em crise? Lutas políticas, direitos e representações”.</p><p>Nesse sentido, chamamos a todas e todos os interessados a contribuir para que a X Jornada de Alunos do PPGA/UFF aconteça, mantendo a qualidade que sempre foi característica dos nossos eventos. Ressaltando que não cobramos inscrições no evento de modo a contemplar a todos os alunos de graduação e pós graduação  que desejem participar do mesmo. Pensamos que a forma mais democrática para cobrir os custos deste evento seria não arbitrar um valor de inscrições, mas pedir a ajuda de todos com a quantia que puderem contribuir. Então, vamos colaborar para esse evento lindo sair do papel? Contamos com a ajuda de vocês! (:</p><p><br></p>",apoio_para_realizacao_da_x_jornada_de_alunos_do_ppga_uff_estamos_em_crise_lutas_politicas_direitos_e_representacoes_f3d5,,,Eventos,10,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/38105/logo_jornada.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/38105/project_thumb_thumb_logo_jornada.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/38105/project_thumb_small_logo_jornada.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/38105/project_thumb_large_logo_jornada.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/38105/project_thumb_video_cover_logo_jornada.jpg,0,0,0,0,online,flex,published,,,"2016-07-25 21:16:46.927306","2016-07-25 18:16:46.927306",,t,f,t,,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 61, ""unit"" : ""days""}",0,"{""city"" : ""Niterói"", ""state_acronym"" : ""RJ"", ""state"" : ""Rio de Janeiro""}","{""id"" : 609607, ""name"" : ""Comissão Organizadora de Alunos do PPGA/UFF.""}",0,,f,f,0,f,f,f
