project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
19705,19705,294175,"Osvaldão - Belo Horizonte","""Osvaldão"" narra a história do líder negro da Guerrilha do Araguaia, temido pelos militares","<p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24604/or_a_arte.jpg""></p>",10458.0,"<p class=""fontsize-larger fontweight-semibold""><strong>LEVE ""OSVALDÃO"" PARA OS CINEMAS - BELO HORIZONTE</strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6223/osvaldao_topo_fb.jpg""></p><p class=""fontsize-larger fontweight-semibold""><strong>O QUE É O PROJETO?</strong></p><p>Longa-documentário dirigido por quatro diretores que compõem o Coletivo Gameleira: Vandré Fernandes, Ana Petta, Fábio Bardella e André Michiles. Narra a trajetória de Osvaldão, campeão de boxe, comandante da Guerrilha do Araguaia. Seu nome virou lenda na região. O “guerrilheiro invisível”, capaz de se transformar em vento, era adorado pela população local e temido pela ditadura militar. Quem dá voz a Osvaldão é o MC, cantor e compositor Criolo, que resgata o papel desse grande líder negro na história e na memória do país. Os artistas Leci Brandão, Antônio Pitanga, Flávio Renegado e Fernando Szegeri também emprestam suas vozes ao longa.</p><p>Acompanhe as notícias sobre o filme “Osvaldão” em nossa página do Facebook: <a href=""https://www.facebook.com/ondeestaosvaldao?"" target=""_blank"">https://www.facebook.com/ondeestaosvaldao?</a></p><p><strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22878/osvaldao_filme_tcheca.jpg""></strong></p><p class=""fontsize-larger fontweight-semibold""><strong>POR QUE ESCOLHEMOS O CROWDFUNDING?</strong></p><p>“Osvaldão” é uma produção independente, que levou dois anos para ser realizada. Após os processos de pesquisa, filmagem, montagem e finalização, com gravações no Rio de Janeiro, Pará, Tocantins e Minas Gerais, o filme foi lançado na <a href=""http://38.mostra.org/br/filme/8310-OSVALDAO"" target=""_blank"">Mostra de Cinema de São Paulo</a>.</p><p>Nosso objetivo agora é que o documentário entre em cartaz nas salas de cinema de sete cidades do país: Porto Alegre, São Paulo, Rio de Janeiro, Belo Horizonte, Salvador, Recife e Fortaleza. Queremos espalhar a história do Osvaldão pelo país!</p><p>Para isso, precisamos ter recursos para lançar o filme no circuito comercial, fazer a divulgação, produzir as cópias para exibição e o material gráfico, além de produzir as pré-estreias em cada uma destas cidades, que contarão com debates com a presença dos diretores. Passagens aéreas, hospedagem, alimentação e transporte estão inclusos no orçamento.</p><p>Abaixo, imagens de <strong>making of</strong> das gravações no Araguaia.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22881/making_of.jpg""></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22882/osvaldao_making_of.jpg""></p><p class=""fontsize-larger fontweight-semibold""><strong>EXIBIÇÕES EM BH</strong></p><p>O nosso objetivo é exibir o filme nas salas de uma grande rede de cinema da capital mineira com previsão para estrear no final de Novembro. A pré-estreia contará com a presença dos diretores e outras pessoas envolvidas na produção do filme. Depois, a depender da presença do público, o filme pode ficar em cartaz por duas semanas ou mais.</p><p class=""fontsize-larger fontweight-semibold""><strong>QUAL É O VALOR PEDIDO?</strong><br></p><p>O valor que estamos pedindo é de R$ 10.458. Com esses recursos arrecadados, conseguiremos garantir que o filme seja distribuído nas salas de cinema de Belo Horizonte.</p><p>Nós estamos realizado simultaneamente sete arrecadações nas sete cidades que desejamos distribuir o filme: Porto Alegre, São Paulo, Rio de Janeiro, Belo Horizonte, Salvador, Recife e Fortaleza<span class=""redactor-invisible-space"">. Em cada um destes municípios, estamos pedindo R$ 10.458 — alcançando um valor global de R$ 73.204.</span><br></p><p>Veja abaixo como o dinheiro será utilizado e o que você ganha colaborando com o nosso projeto.</p><p>Assista ao teaser do filme:</p><p><iframe width=""500"" height=""281"" src=""https://player.vimeo.com/video/70980051"" frameborder=""0"" allowfullscreen=""""></iframe><br></p><p class=""fontsize-larger fontweight-semibold""><strong>+ SOBRE O FILME</strong><br></p><p>O longa-documentário “Osvaldão”, produzido por Renata Petta e dirigido por Vandré Fernandes, Ana Petta, Fabio Bardella e André Michiles está em fase de distribuição. A realização é da Fundação Mauricio Grabois, Clementina Filmes e Estrangeira Filmes. O filme foi gravado em Passa Quatro (MG), Araguaia (PA) e Rio de Janeiro (RJ), além de conter imagens exclusivas de um documentário do Praga Filme Pujikovna, em 1961, com a participação do próprio Osvaldão.</p><p>Na imagem abaixo, o músico <strong>Criolo</strong> empresta sua voz ao guerrilheiro Osvaldão.<br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22435/foto.JPG""></p><p>O rapper mineiro <strong>Flávio Renegado.</strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22879/renegado_2.jpg""></p><p><strong></strong></p><p class=""fontsize-larger fontweight-semibold""><strong></strong><strong>QUEM SOMOS</strong></p><p>O Coletivo cinematográfico Gameleira é formado por diretores e produtores apaixonados pelo Brasil e interessados em um cinema colaborativo construído com arte, política e memória. Abaixo, os diretores Vandré Fernandes, Andre Michiles, Ana Petta e Fabio Bardella.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6222/Diretores_vandre_Andr__Ana_Fabio.jpg""></p><p class=""fontsize-larger fontweight-semibold""><strong>FICHA TÉCNICA</strong></p><p><strong>Direção</strong> Vandré Fernandes, Ana Petta, Fabio Bardella e André Michiles</p><p><strong>Roteiro</strong> Vandré Fernandes</p><p><strong>Fotografia e Montagem</strong> André Michiles e Fabio Bardella</p><p><strong>Trilha Original</strong> Daniel Altman</p><p><strong>Vocais Especiais</strong> Criolo, Antonio Pitanga, Leci Brandão, Renegado e Fernando Szegeri</p><p><strong>Produção Executiva</strong> Renata Petta, Ana Petta, Adalberto Monteiro e Leocir Costa Rosa</p><p><strong>Realização</strong> Fundação Maurício Grabois</p><p><strong>Produção</strong> Clementina Filmes</p><p><strong>Coprodutora</strong> Estrangeira Filmes <br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22884/osvaldao_na_mata.jpg"" alt="""" style=""display: block; margin: auto;""></p><p style=""text-align: center;""><em>Osvaldão durante a Guerrilha do Araguaia</em></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22885/osvaldao_republica_tcheca.jpg"" alt="""" style=""display: block; margin: auto;""></p><p style=""text-align: center;""><em>Osvaldão na Thecoslovaquia, durante intercâmbio estudantil</em></p><p class=""fontsize-larger fontweight-semibold""><strong>FAC – PERGUNTAS FREQUENTES</strong></p><p><strong>Por que vocês precisam de $?</strong></p><p>Uma coisa que talvez todos não saibam é que um filme gasta muito para chegar às salas de cinema de todo Brasil. No nosso caso, conseguimos captar com apoiadores o suficiente para finalizar o filme, mas não para distribuí-lo, e é por isso que precisamos da ajuda de vocês: para que o filme possa chegar ao maior número de salas de cinema do país e que os brasileiros conheçam a história deste nosso herói nacional, Osvaldão. </p><p><strong>Como funcionam os créditos no final do filme?</strong></p><p>Sabe quando você fica no cinema até o final do filme e começam a subir os letreiros com os nomes de toda a equipe que trabalhou duro pra esse filme acontecer? Então, é aí que seu nome entra se você colaborar com R$25,00 ou mais. Como um colaborador do filme “Osvaldão”, esse é mais um motivo pra você levar amigos, família e cachorro na noite de estreia!</p><p><strong>Quando eu recebo minhas recompensas?</strong></p><p>Quando tudo der certo e o projeto for financiado vamos produzir as recompensas e enviá-las a você assim que ficarem prontas. Cada fornecedor tem um tempo de produção, mas nossa estimativa é que tudo seja enviado gratuitamente pelos Correios até 60 dias após o término de captação aqui no Catarse. De qualquer forma, vamos atualizando vocês!</p><p>Se tiver qualquer outra dúvida, mande pra gente que vamos responder assim que possível, ok?</p><p class=""fontsize-larger fontweight-semibold""><strong>RECOMPENSAS</strong></p><p>Além de ajudar a distribuir o filme ""Osvaldão"" por todo o país, ao doar você terá o seu nome eternizado nos agradecimentos dos créditos finais do filme e também nas nossas <a href=""https://www.facebook.com/ondeestaosvaldao?fref=ts"" target=""_blank"">redes sociais</a>. </p><p>Você também será o nosso <strong>convidado</strong> para a pré-estreia ou a estreia. O seu nome constará na lista de convidados do evento.</p><p><span></span>Além disso, você recebe adesivo, cartaz exclusivo, camiseta personalizada e livro sobre a Guerrilha do Araguaia. Todas estas recompensas serão enviadas gratuitamente pelos Correios para a sua casa.<br></p><p>Doação acima de mil reais inclui a sua marca em todos os materiais gráficos do Osvaldão, enquanto aqueles que doarem 2,5 mil reais verão o seu logotipo nos créditos finais do filme.</p><p>Confira abaixo as recompensas:</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23366/Captura_de_Tela_2015-09-21__s_16.18.18.png"" alt="""" style=""display: block; margin: auto;""></p><p style=""text-align: center;""><em>Adesivo do ""Osvaldão"" em 10x15 cm</em><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23129/cartaz_baixa.jpg"" alt="""" style=""display: block; margin: auto;""></p><p style=""text-align: center;""><em>Cartaz exclusivo impresso em serigrafia com a arte do filme desenvolvida pelo coletivo de artistas da casadalapa</em><span class=""redactor-invisible-space""><em></em></span></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23363/Captura_de_Tela_2015-09-21__s_16.11.15.png"" alt="""" style=""display: block; margin: auto;""></p><p style=""text-align: center;""><em>Camiseta personalizada com a arte do filme<br></em></p><p><em><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23364/Captura_de_Tela_2015-09-21__s_16.09.48.png"" alt="""" style=""display: block; margin: auto;""><br></em></p><p style=""text-align: center;""><em>O livro + pôster ""Lutas que Construíram o Brasil: da Coluna Prestes a Guerrilha do Araguaia""</em></p>",osvaldaobh,//player.vimeo.com/video/140216550,https://vimeo.com/140216550,"Cinema e Vídeo",13,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19705/osvaldao_topo_fb.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19705/project_thumb_thumb_osvaldao_topo_fb.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19705/project_thumb_small_osvaldao_topo_fb.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19705/project_thumb_large_osvaldao_topo_fb.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19705/project_thumb_video_cover_osvaldao_topo_fb.jpg,102.62956588257793077100,10733.0,36,36,successful,aon,finished,"2015-11-20 01:59:59.999999","2015-11-19 23:59:59.999999","2015-10-05 13:59:19.365864","2015-10-05 10:59:19.365864",,t,t,f,45,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 45, ""unit"" : ""days""}",0,"{""city"" : ""Belo Horizonte"", ""state_acronym"" : ""MG"", ""state"" : ""Minas Gerais""}","{""id"" : 294175, ""name"" : ""Coletivo Gameleira""}",0,,f,f,0,f,f,f
