project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
16500,16500,451294,#ReturnMaosAObra,"“Mãos à obra” para reconstruir uma realidade!","<p>Este orçamento restante está sendo levantado através de patrocínios de empresas em materiais para a reforma, bem como o custo de mão de obra:</p><p>- Cozinha: R$ 45.000,00<br></p><p>- Estoque: R$ 40.000,00</p><p>- Refeitório: R$ 48.000,00</p>",79140.0,"<p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23395/Recompensas_01.png""></p><p style=""text-align: justify;"">Um projeto que irá engajar empresas e pessoas para REconstruir uma instituição que abriga cerca de 140 crianças em situação de risco na cidade de Porto Alegre (Ilha da Pintada).</p><p rel=""text-align: justify;""><strong>Onde?</strong></p><p rel=""text-align: justify;"">AAAPIP (Associação dos Amigos Artesãos e Pescadores da Ilha da Pintada).</p><p dir=""auto""><strong>Quando?</strong></p><p dir=""auto"">Previsão de início da obra: Novembro de 2015. Duração total do projeto (campanha + obra): 4 meses. </p><blockquote><strong>Por quê?<br></strong><br>Proporcionar uma infra-estrutura mínima de atendimento às 140 crianças e RElembrar as pessoas que o poder de mudança está nas nossas mãos.</blockquote><p style=""text-align: justify;"" rel=""text-align: justify;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23454/Recompensas_07.png"" ""=""""></p><p style=""text-align: justify;"">A 1ª edição do Return Project foi realizada em novembro de 2014 na mesma Instituição, com as mesmas crianças.</p><blockquote><iframe width=""500"" height=""281"" src=""//player.vimeo.com/video/125280887"" frameborder=""0"" allowfullscreen=""""></iframe><br><br>Após a execução desse projeto, ficamos inquietos pela estrutura totalmente precária do local e as péssimas condições de atendimento: tanto para as crianças, quanto para os funcionários. Isso nos motivou a fazer algo a mais pela instituição. Assumimos a missão de <strong>REconstruir </strong>aquela realidade.<br><br><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23455/Recompensas_08.png"" ""=""""><br><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23539/Gr_fico.png"" ""=""""><br>Pessoas (Catarse) + Empresas (Patrocínio), conectadas pelo mesmo propósito.</blockquote><p style=""text-align: justify;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23401/Recompensas_06.png"" ""=""""><strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23464/Datas.png""></strong></p><p style=""text-align: justify;"">&gt; Ações de engajamento/ativação:</p><p style=""text-align: justify;"">- Pintura de placas de trânsito:</p><p style=""text-align: justify;"" rel=""text-align: justify;"">Através de ativações pontuais, envolveremos artistas, cidadãos e as próprias crianças da associação na pintura de placas de trânsito inutilizadas por ações de vandalismo diariamente – dando um novo sentido a elas.</p><p style=""text-align: justify;"" rel=""text-align: justify;"">Essas placas terão 3 finalidades:</p><p style=""text-align: justify;"" rel=""text-align: justify;"">- Decoração da obra após as reformas;</p><p style=""text-align: justify;"" rel=""text-align: justify;"">- Exposições futuras do Return;</p><p style=""text-align: justify;"" rel=""text-align: justify;"">- Cotas de apoio no Catarse: algumas placas dos artistas envolvidos farão parte das recompensas do site.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23465/Datas-2.png""><br></p><p>- Início da obra na AAAPIP (segunda quinzena).<br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23466/Datas-3.png""><br></p><p><strong></strong>- Finalização e inauguração da obra.</p><p>- Evento de celebração do projeto aberto ao público.<br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23396/Recompensas_03.png"" ""=""""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23541/Obras-2.png""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23399/Recompensas_05.png""></p><p style=""text-align: justify;"">Imagens do Projeto realizado pelo escritório Essencial Arquitetura:<br></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""></span><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/21860/Fotos_Obra.jpg"" ""=""""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23397/Recompensas_02.png""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24523/RE_01.jpg"" ""=""""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24524/RE_02.jpg"" ""=""""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24525/RE_03.jpg""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24526/RE_04.jpg""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24527/RE_05.jpg""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24528/RE_06.jpg""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24529/RE_07.jpg""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24530/RE_08.jpg""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24531/RE_09.jpg""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24532/RE_10.jpg""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24533/RE_11.jpg""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24534/RE_12.jpg""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24535/RE_13.jpg""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29795/RE_14.jpg"" ""=""""></p><p style=""text-align: center;"" rel=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29846/RE_15.jpg""><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23403/Recompensas_04.png""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23540/Gr_fico-Or_amento.png""><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23456/Recompensas_09.png""></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23457/Partners.png""></p>",maosaobra,//player.vimeo.com/video/140026894,https://vimeo.com/140026894,"Arquitetura e Urbanismo",23,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/16500/Capa_Catarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/16500/project_thumb_thumb_Capa_Catarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/16500/project_thumb_small_Capa_Catarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/16500/project_thumb_large_Capa_Catarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/16500/project_thumb_video_cover_Capa_Catarse.jpg,106.5769522365428400,84345.0,351,311,successful,aon,finished,"2015-11-06 23:59:59.999999","2015-11-06 21:59:59.999999","2015-09-22 22:22:32.365889","2015-09-22 19:22:32.365889",,t,t,f,45,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 45, ""unit"" : ""days""}",7,"{""city"" : ""Porto Alegre"", ""state_acronym"" : ""RS"", ""state"" : ""Rio Grande do Sul""}","{""id"" : 451294, ""name"" : ""Return Project""}",7,,f,f,49,f,f,f
