project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
38251,38251,610477,"Projeto Arandu","Per aspera ad astra","<p>O custo para o início do projeto está avaliado em, aproximadamente, R$1.200,00 que será investido da seguinte forma:</p><p><strong>Materiais para Cansats:</strong> R$440,00</p><p><strong>Foguete</strong><strong>:</strong> R$440,00</p><p><strong>Materiais didáticos: </strong>R$220,00</p><p><strong>Divulgação: </strong>R$100,00</p>",1200.0,"<p style=""text-align: justify;"">O Projeto é uma iniciativa de alunos da graduação da UFABC (Universidade Federal do ABC) e integrantes da UFABC Rocket Design, que visa, através da construção de um foguete de sondagem que levará dois CanSats a um apogeu de aproximadamente 10.000 pés, a inserção do nível médio de ensino às atividades do setor aeroespacial.</p><p style=""text-align: justify;""><span class=""redactor-invisible-space""><strong>Objetivos</strong> </span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space"">Popularização da ciência e tecnologia; estimulo ao ingresso em cursos de ciências exatas e engenharias, introdução a um ciclo de vida de projetos de engenharia e consolidação da extensão universitária. </span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space""><strong>Metodologia</strong> </span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space"">Através de um conjunto de aulas, Workshops, experimentos em laboratório e treinamentos ocorrerá o concepção dos projetos e confecção dos artefatos. <br></span></p><p style=""text-align: justify;""><strong>Impactos do Arandu na Comunidade</strong> </p><p style=""text-align: justify;"">Importante contribuição à formação dos alunos de graduação da UFABC ao explorar um dos tripés do ensino, a Extensão Universitária. Aos docentes e discentes do ensino médio há a introdução à cultura aeroespacial e vivência em projeto de engenharia, instigando os primeiros à investir em cursos de pós graduação e aos alunos o ingresso em cursos de engenharia. </p><p style=""text-align: justify;""><strong>Resultados Pretendidos </strong></p><p style=""text-align: justify;"">Implementar um programa completo de apoio e complementação do ensino superior e médio oferecendo o conhecimento teórico e prático como ferramentas para tornar os envolvidos aptos a enfrentar os desafios desta nova era tecnológica. </p>",projeto_arandu_3eec,,,Educação,31,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/38251/10299015_1684708455118161_1667933700573318686_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/38251/project_thumb_thumb_10299015_1684708455118161_1667933700573318686_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/38251/project_thumb_small_10299015_1684708455118161_1667933700573318686_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/38251/project_thumb_large_10299015_1684708455118161_1667933700573318686_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/38251/project_thumb_video_cover_10299015_1684708455118161_1667933700573318686_n.jpg,0,0,0,0,failed,flex,finished,"2016-08-26 02:59:59.999999","2016-08-25 23:59:59.999999","2016-07-24 16:57:55.363572","2016-07-24 13:57:55.363572",,t,t,f,32,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 32, ""unit"" : ""days""}",0,"{""city"" : ""Santo André"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 610477, ""name"" : ""Arandu""}",0,,f,f,0,f,f,f
