project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
17967,17967,25205,"Caixa Preta","Meu coração é uma caixa preta que só será resgatada e decodificada no dia da minha morte.","<p><strong>Plano de Divulgação e Comunicação............................3.000,00</strong></p><p><strong>Cenografia (projeto e equipe)........................................ 2.000,00</strong><strong> </strong></p><p><strong>Iluminação <strong>(projeto e equipe)</strong>.........................................2.200,00</strong></p><p><strong>Figurino <strong>(projeto e equipe)</strong>..............................................1.700,00</strong></p><p><strong>Produção e edição de Websérie.....................................2.500,00</strong></p><p><strong>Ajuda de custo para ensaio (equipe).............................2.000,00</strong></p><p><strong>Aluguel de sala de ensaio e temporada.......................4.000,00</strong></p><p><strong>Catarse (13%).................................................................. 2.600,00</strong></p><p><strong>Total............................................................................... 20.000,00</strong></p><p><strong></strong></p>",20000.0,"<p align=""center"" class=""MsoNormal"" style=""margin: 0cm 0cm 10pt; text-align: justify;""><br></p><o:p></o:p><p><strong></strong></p><p><strong></strong><strong></strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23151/Screen_Shot_2015-09-19_at_11.16.06.png""></p><p><strong></strong></p><p>O grupo Teatro do Coração quer produzir e apresentar um espetáculo teatral denominado CAIXA PRETA.</p><p>CAIXA PRETA fala do caos contido nos últimos momentos  da vida de uma diretora de teatro, que precisa realizar sua obra prima. Sob essa pressão, vive na mistura explosiva do que é real, memória e imaginação, território turbulento onde os tragicômicos personagens de sua peça têm urgência em nos revelar os destinos de suas vidas e de sua arte.</p><p>CAIXA preta é a concretização de nossa investigação teatral, que mescla a técnica Meisner com o processo colaborativo. Além do espetáculo, será criada uma websérie para o compartilhamento do nosso processo criativo pela internet.</p><p>O grupo Teatro do Coração surgiu pelo interesse comum no método Meisner, que Luciana Canton estudou nos Estados Unidos. O método nos uniu em aulas fortíssimas, e o grupo se viu por vezes ficando muitas horas absorvido no poder daquelas cenas que surgiam, que atravessavam a vida dos atores pela intensidade das emoções expostas. Diante dessa liga entre os participantes do curso e tamanha entrega e visceralidade que experimentamos, decidimos que trabalharíamos em um processo colaborativo, onde o método seria nosso norte e base de experimentações. CAIXA PRETA vem da nossa vontade de trazer essa experiência da emoção verdadeira para o público, de ir em busca de um teatro focado no ator, onde o público pode ter uma experiência única de autenticidade cênica.</p><p>Depois de 6 meses de trabalho, já tendo encontrado os personagens e suas historias, chegamos, sem que imaginássemos, a um registro simbolista, surrealista e fantástico. Na fricção entre o eu profundo da diretora e a autonomia crescente de seus personagens é que se dará a peça, um fluxo desgovernado de consciência em seus últimos instantes de vida. Queremos descobrir agora o que irá acontecer entre ela e esses personagens. Isso vem a seguir em nossa sala de ensaio.</p><p>Nossa pesquisa está sendo toda registrada em vídeo pelo cineasta René Guerra. Nós desejamos criar uma webserie documental que acreditamos ser uma ferramenta importante de exposição do processo, além da possibilidade de enriquecer a pesquisa de outros grupos de teatro ao divulgar esta técnica de atuação pouquíssimo conhecida no Brasil. </p><p>CAIXA PRETA é um espetáculo que funda um novo grupo de teatro, o Teatro do Coração. Contamos com a sua participação no Catarse para viabilizar nosso projeto.</p><p><br></p><p>LINK DO BESTIÁRIO DE PERSONAGENS  <a href=""https://www.youtube.com/watch?v=GkuNTcWqML0&feature=youtu.be"">https://www.youtube.com/watch?v=GkuNTcWqML0&feature=youtu.be</a></p><p>Diretora (Andorinha)- Diretora da peça. Luciana Canton</p><p>Artista em Busca do Novo (Gaivota)- Performer contemporânea. Laura Fanjgold Costa</p><p>Mãe de Minnie (Cisne)- Ex secretária da companhia de dança. Sandra Vilchez</p><p>Minnie (Raposa)- Vilã pós moderna. Ex-prostituta de luxo. Regiane Melo</p><p>Dra Margareth (Coruja)- Psiquiatra e sexóloga renomada. Silvia Bruniera</p><p>Otto pai (Hipopótamo)- Senador, tradicional e conservador. Cássio Prado</p><p>Otto Jr. (Carneiro)- Candidato a deputado federal, machista e lumbersexual. Cássio Prado</p><p>Eny (Pavão)- Dona de um famoso bordel de luxo. Luciana Canton</p><p><br></p><p class=""fontsize-larger fontweight-semibold""><strong><br></strong></p><p class=""fontsize-large""><strong>Processo em andamento</strong><br></p><p><strong>Fase 1 – Março a Junho </strong></p><ul><li>Improvisos e levantamento de personagens e suas relações. (Método Sanford Meisner).</li></ul><p><strong>Fase 2 – Agosto a novembro</strong><br></p><ul><li>Procedimentos de improvisação e máscaras de Keith Johnstone (IMPRO). <strong>     </strong></li><li>Seleção do material e elaboração da primeira dramaturgia.</li><li>2 e 3 de Dezembro – Abertura de processo e discussão com o público.</li></ul><p><strong></strong></p><p><strong>Fase 3- Janeiro a março</strong><br></p><ul><li>Elaboração de dramaturgia final</li><li>Ensaios</li></ul><p><strong></strong></p><p><strong>Fase Final</strong> – <strong>Abril e Maio</strong><br></p><p><strong></strong></p><ul><li>Estreia da temporada  (dois meses)</li><li>Realização de workshops baseados em nosso processo de pesquisa para investidores do Catarse.</li></ul><p><br></p><p><br></p><p class=""fontsize-large""><strong>Perfil do Público </strong><br></p><p>Adulto, a partir de 18 anos.</p><p><strong></strong></p><p><strong><br></strong></p><p class=""fontsize-large""><strong>Onde será o realizado o projeto</strong></p><p>O projeto será realizado inicialmente na cidade de São Paulo.</p><p style=""margin-left: 140px; text-align: right;""><i></i></p><p><br></p><p>    <i></i>              </p><p><br></p><p><br></p><p><strong>FICHA </strong><strong>TÉCNICA DO PROJETO</strong></p><p><strong>Direção: </strong>Luciana Canton</p><p><strong>Dramaturgia: </strong>Sandra Vilchez</p><p><strong>Elenco: </strong>Cássio Prado</p><p>              Laura Fajngold Costa</p><p>              Luciana Canton</p><p>              Regiane Melo</p><p>              Sandra Vilchez</p><p>              Silvia Bruniera</p><p><strong>Registro de Imagens: </strong>Rene Guerra</p><p><strong>Cenografia:</strong> Wilson Aguiar</p><p><strong>Designer Gráfico</strong>: Alice Jardim</p><p><br></p><p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt; text-align: justify; line-height: 150%; -ms-text-autospace: ideograph-numeric; mso-hyphenate: none;""><span style=""line-height: 150%; font-family: &quot;Arial&quot;,&quot;sans-serif&quot;; font-size: 12pt; mso-fareast-font-family: Batang;""></span></p><p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt; text-align: justify; line-height: 150%; -ms-text-autospace: ideograph-numeric; mso-hyphenate: none;""><span style=""line-height: 150%; font-family: &quot;Arial&quot;,&quot;sans-serif&quot;; font-size: 12pt; mso-fareast-font-family: Batang;""></span> </p><p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt; text-align: justify; line-height: 150%; -ms-text-autospace: ideograph-numeric; mso-hyphenate: none;""><span style=""line-height: 150%; font-family: &quot;Arial&quot;,&quot;sans-serif&quot;; font-size: 12pt; mso-fareast-font-family: Batang;""></span> </p><p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt; text-align: justify; line-height: 150%; -ms-text-autospace: ideograph-numeric; mso-hyphenate: none;""><span style=""line-height: 150%; font-family: &quot;Arial&quot;,&quot;sans-serif&quot;; font-size: 12pt; mso-fareast-font-family: Batang;""><strong><o:p></o:p></strong></span> </p>",caixapreta,//www.youtube.com/embed/cQRjDiMw09k,https://www.youtube.com/watch?v=cQRjDiMw09k,"Teatro e Dança",19,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/17967/Screen_Shot_2015-11-12_at_10.10.44.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/17967/project_thumb_thumb_Screen_Shot_2015-11-12_at_10.10.44.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/17967/project_thumb_small_Screen_Shot_2015-11-12_at_10.10.44.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/17967/project_thumb_large_Screen_Shot_2015-11-12_at_10.10.44.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/17967/project_thumb_video_cover_Screen_Shot_2015-11-12_at_10.10.44.png,1.25000000000000000000,250.0,6,6,failed,aon,finished,"2015-12-02 01:59:59.999999","2015-12-01 23:59:59.999999","2015-11-01 17:06:29.09185","2015-11-01 15:06:29.09185",,t,t,f,30,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 30, ""unit"" : ""days""}",0,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 25205, ""name"" : ""Teatro do Coração""}",0,,f,f,0,f,f,f
