project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
19751,19751,477768,"Projeto Caçada Até a Última Bala","Bem vindo ao Apocalipse Western de Caçada até a Última Bala!","<p>Nossa meta é de <strong>8500,00</strong> reais para a produção de toda a campanha. Esse valor será dividido da seguinte maneira:</p><p>• Catarse (13%) -<strong> 1.105,00 reais</strong></p><p>• Produção da revista - <strong>6.200,00 reais</strong></p><p>• Envio - <strong>895,00 reais</strong></p><p>• Recompensas - <strong>300,00 reais</strong></p>",8500.0,"<p><em><strong>• SOBRE O CAÇADA ATÉ A ÚLTIMA BALA.</strong><br><br>Olá, se você está lendo isso, é um sobrevivente!</em> Caso ainda não conheça o <strong>Caçada Até a Última Bala</strong> é um projeto que teve início em 2010, como uma expansão da história de um curta metragem feito na minha faculdade. <strong>Hoje ele já conta com 3 edições impressas e uma <a href=""https://www.youtube.com/watch?v=HqUX_FbJKHc"">web-série</a> no youtube. </strong></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25273/IMG_20150826_170642348.png""><br></p><p>Cada edição de <strong>Caçada Até a Última Bala</strong> conta a história de um personagem em um <strong>mundo pós-apocalíptico dominado p</strong><span class=""text_exposed_show""><strong>elo caos</strong>, as histórias se entrelaçam de herói para herói (as vezes nem tão heróis assim) formando um universo e mitologia única. A proposta é trazer para as páginas um pouco da arte dos <strong>clássicos do cinema e da cultura pop das década de 70, 80 e 90</strong>. Desde os clichês exagerados do Western Spaghetti ao clima dark dos anos 80, Caçada até a Última Bala transforma a história do futuro da humanidade em um clima Far West e sombrio, que eu chamo de <strong>Sci-fi - Gore - Western.</strong></span><strong><br><br><em><strong>• RODRIGUEZ, UM LEGADO DE BALAS.</strong></em><br><br></strong></p><p style=""text-align: center;""><strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25277/Pag000_Capa.jpg""><span class=""redactor-invisible-space""></span></strong></p><p><span class=""redactor-invisible-space"">Esta nova edição de Caçada até a Última Bala, ""<strong>Rodriguez, um Legado de Balas</strong>"", conta a história de <strong>Jesus “El Kid” Rodriguez</strong> é um garoto destinado a fazer parte do mais lendário clã de pistoleiros já conhecido. após a morte de sua mãe ele começa a ser treinado por <strong>Rodriguez</strong>, seu severo pai, um pistoleiro e assassino sanguinário que busca recuperar um bem perdido a muito tempo que contém um <strong>valor e poder incalculável</strong>. Este tesouro foi roubado por por um pistoleiro chamado <strong>Duque</strong> e Rodriguez não vai medir esforços para reavê-lo. esta busca implacável e destrutiva de Rodriguez vai de encontro aos objetivos altruístas de El Kid que deseja o poder da ordem dos pistoleiros para transformar o mundo que um lugar melhor. em meio a dramas e conflitos esta caçada violenta leva os dois a desenterrar <strong>segredos obscuros</strong> da família que podem leva-los a um <strong>destino trágico</strong>.<span class=""redactor-invisible-space""></span></span></p><p style=""text-align: center;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25279/Captura-de-Tela-2015-10-04-_s-02.10.24-PM.jpg""><span class=""redactor-invisible-space""><br></span></span></span></p><p style=""text-align: center;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25280/Captura-de-Tela-2015-10-04-_s-02.08.31-PM.jpg""><span class=""redactor-invisible-space""><br></span></span></span></span></p><p style=""text-align: center;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25281/Captura-de-Tela-2015-10-04-_s-02.10.48-PM.jpg""><span class=""redactor-invisible-space""><br></span></span></span></span></span></p><p><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><em><strong>• FORMATO E MATERIAL</strong></em><br></span></span></span></span></span></p><p><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><em>O quadrinho terá o formado de encadernando com 17x26cm, <strong>116 páginas coloridas</strong> em couché 90g, capa em couché 250g e lombada quadrada. </em></span></span></span></span></span></p><p style=""text-align: center;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25282/Captura-de-Tela-2015-10-04-_s-02.09.22-PM.jpg""><span class=""redactor-invisible-space""><br></span></span></span></span></span></span></p><p style=""text-align: center;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25283/Captura-de-Tela-2015-10-04-_s-02.09.56-PM.jpg""><span class=""redactor-invisible-space""><br></span></span></span></span></span></span></span></p><p style=""text-align: center;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25284/Captura-de-Tela-2015-10-04-_s-02.12.39-PM.jpg""><span class=""redactor-invisible-space""></span></span></span></span></span></span></span></span></p><p style=""text-align: center;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><br></span></span></span></span></span></span></span></span></p><p><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><em><strong>• RECOMPENSAS.</strong></em><span class=""redactor-invisible-space""><br></span></span></span></span></span></span></span></span></span></p><p><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">Para que esse projeto se concretize, <strong>eu conto com o seu apoio nessa missão.</strong> Mas é claro que em um mundo devastado e sedento como de Caçada até a Última Bala nenhuma ajuda é de graça. <strong>Para a cada quantidade que você decidir investir nesta campanha, você terá uma recompensa equivalente ao seu apoio.</strong> <em>Use a barra lateral direita para escolher o seu apoio.</em> Além da revista impressa, claro, entre as recompensas temos:</span></span></span></span></span></span></span></span></span></p><p><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><strong>• Brindes Digitais</strong> - Você receberá a versão digital de todas as revista já lançadas de Caçada até a Última Bala (Inclusive esta nova edição) em PDF além de wallpapers exclusivos</span></span></span></span></span></span></span></span></span><span></span></p><p><strong>• Reverendo, em A tentação do deserto</strong> - Você receberá a edição anterior impressa de Caçada até a Última Bala.</p><p><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><strong>• Thanks Board </strong>- Você receberá um cartão com o nome de todos os apoiadores (inclusive o seu) com uma arte exclusiva e autografada.</span></span></span></span></span></span></span></span></span></p><p><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><strong>• Poster</strong> - Você receberá um posters297x420mm Couchê - 115g <span class=""redactor-invisible-space"">com artes de Caçada até a Última Bala autografadas.</span></span></span></span></span></span></span></span></span></span></p><p><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><strong>• Marcador de Página</strong> - Você receberá um<span class=""redactor-invisible-space""> marcador de páginas 48x178mm Couchê - 250g com artes de Caçada até a Última Bala, para ajudar na sua leitura.</span></span></span></span></span></span></span></span></span></span></p><p><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><strong>• Artes Originais -</strong> Você receberá uma das artes originais da revista em tamanho A4. Vale ressaltar que é um item único.</span></span></span></span></span></span></span></span></span></span></p><p><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><strong>• Collectible Figure</strong> - Você receberá uma estatueta de 18cm do Reverendo Judas em um box de colecionador<span class=""redactor-invisible-space"">, este item é exclusivo e numerado.</span></span></span></span></span></span></span></span></span></span></span></span></p><p><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><br></span></span></p>",ateaultimabala,//www.youtube.com/embed/WNahH29VgrE,https://www.youtube.com/watch?v=WNahH29VgrE&feature=youtu.be,Quadrinhos,7,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19751/card.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19751/project_thumb_thumb_card.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19751/project_thumb_small_card.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19751/project_thumb_large_card.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19751/project_thumb_video_cover_card.jpg,101.8235294117647100,8655.0,76,75,successful,aon,finished,"2015-11-10 01:59:59.999999","2015-11-09 23:59:59.999999","2015-10-10 14:09:27.572942","2015-10-10 11:09:27.572942",,t,t,f,30,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 30, ""unit"" : ""days""}",7,"{""city"" : ""Rio de Janeiro"", ""state_acronym"" : ""RJ"", ""state"" : ""Rio de Janeiro""}","{""id"" : 477768, ""name"" : ""Marcus Vinicius Alves Rodrigues""}",9,,f,f,63,f,f,f
