project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
18410,18410,465973,"S.P.A. do Conhecimento em BOX com 10 Filósofos","Para quem quer de fato entender como tudo começou. ","<p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/31468/orcamento.png""></p>",48875.0,"<p class=""fontsize-larger fontweight-semibold""><strong>[BOX] S.P.A. do Conhecimento</strong><br></p><p class=""fontsize-large""><strong>Temporada 1: O essencial da filosofia</strong></p><p class=""fontsize-large""><strong><strong>Mensagem aos meus amigos:</strong><br></strong></p><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/xA2Mbt2PTAQ"" frameborder=""0"" allowfullscreen=""""></iframe><p><strong>Apoie esta ideia!</strong><strong><br></strong>Ajude-nos a levar mais conhecimento ao maior número possível de pessoas!<br>Vamos produzir mais de 100 vídeos com as maiores riquezas da filosofia.<br></p><p><strong>Uma verdadeira revolução cultural, agora ao alcance de todos, para todas as idades</strong><strong>. Conheça os momentos que ficaram para sempre na História. Os gênios do conhecimento estão esperando você<span class=""redactor-invisible-space"">!</span></strong><strong></strong><br></p><p>Com 10 Filósofos:</p><ol><li><strong>Sócrates (disponível abaixo para degustação)</strong></li><li>Platão</li><li>Aristóteles</li><li>Pitágoras</li><li>Epicuro</li><li>René Descartes</li><li>Baruch Spinoza</li><li>Kierkegaard</li><li>Kant</li><li>Nietzsche</li></ol><p><br></p><p style=""text-align: center;"" rel=""text-align: center;""><strong>ABAIXO DISPONIBILIZAMOS O PROJETO PILOTO; SÓCRATES, EM 12 TEMAS.  AGUARDAMOS SEU FEEDBACK.</strong></p><p style=""text-align: center;""><strong><br></strong></p><p class=""fontsize-larger fontweight-semibold"">PERÍODO PRÉ SOCRÁTICO (parte 1)</p><iframe style=""width: 500px; height: 281px;"" rel=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/blfHD3VuH5s"" frameborder=""0"" allowfullscreen=""""></iframe><p class=""fontsize-larger fontweight-semibold""><br></p><p class=""fontsize-larger fontweight-semibold"">PERÍODO PRÉ SOCRÁTICO (parte 2)<br></p><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/Jyt5sEeXmRw"" frameborder=""0"" allowfullscreen=""""></iframe><p><br></p><p class=""fontsize-larger fontweight-semibold"">PERÍODO PRÉ SOCRÁTICO (parte final)</p><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/ESR_Pt9mvyM"" frameborder=""0"" allowfullscreen=""""></iframe><p><br></p><p class=""fontsize-larger fontweight-semibold"">MAIÊUTICA<br></p><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/CtBjKcLngmI"" frameborder=""0"" allowfullscreen=""""></iframe><p><br></p><p class=""fontsize-larger fontweight-semibold""><span class=""redactor-invisible-space"">O SALTO DO CONHECIMENTO</span></p><iframe style=""width: 500px; height: 281px;"" rel=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/i-zk1h2X_4s"" frameborder=""0"" allowfullscreen=""""></iframe><p><br></p><p class=""fontsize-larger fontweight-semibold""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">PRINCIPAL DISCÍPULO: PLATÃO</span></span></p><iframe style=""width: 500px; height: 281px;"" rel=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/UXSbXYrdgwM"" frameborder=""0"" allowfullscreen=""""></iframe><p><br></p><p class=""fontsize-larger fontweight-semibold""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">O QUE É UMA ÁGORA</span></span></span></p><iframe style=""width: 500px; height: 281px;"" rel=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/hTI5OWiz22w"" frameborder=""0"" allowfullscreen=""""></iframe><p class=""fontsize-larger fontweight-semibold""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><br></span></span></span></span></p><p class=""fontsize-larger fontweight-semibold""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">ORÁCULO DE DELFOS<br></span></span></span></span></p><iframe style=""width: 500px; height: 281px;"" rel=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/uYUPHsT-rug"" frameborder=""0"" allowfullscreen=""""></iframe><p class=""fontsize-larger fontweight-semibold""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><br></span></span></span></span></span></p><p class=""fontsize-larger fontweight-semibold""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">RESPOSTA AO SOFISTA ANFITÃO<br></span></span></span></span></span></p><iframe style=""width: 500px; height: 281px;"" rel=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/TezMjd7NlMY"" frameborder=""0"" allowfullscreen=""""></iframe><p class=""fontsize-larger fontweight-semibold""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><br></span></span></span></span></span></span></p><p class=""fontsize-larger fontweight-semibold""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">POSSUÍMOS ENERGIAS INESGOTÁVEIS</span></span></span></span></span></span></p><iframe style=""width: 500px; height: 281px;"" rel=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/sC4qvk-LEz4"" frameborder=""0"" allowfullscreen=""""></iframe><p class=""fontsize-larger fontweight-semibold""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><br></span></span></span></span></span></span></span></p><p class=""fontsize-larger fontweight-semibold""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">MORTE DE SÓCRATES</span></span></span></span></span></span></span></p><iframe style=""width: 500px; height: 281px;"" rel=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/QT217WEvWOE"" frameborder=""0"" allowfullscreen=""""></iframe><p class=""fontsize-larger fontweight-semibold""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><br></span></span></span></span></span></span></span></span></p><p class=""fontsize-larger fontweight-semibold""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">O QUE SÓCRATES DEIXOU</span></span></span></span></span></span></span></span></p><iframe style=""width: 500px; height: 281px;"" rel=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/BxdzjrEUYtQ"" frameborder=""0"" allowfullscreen=""""></iframe><span></span><p class=""fontsize-larger fontweight-semibold""><br></p><p class=""fontsize-larger fontweight-semibold""><br><br></p>",spadoconhecimento,//www.youtube.com/embed/fsOdtp9l_Ls,https://www.youtube.com/watch?v=fsOdtp9l_Ls,Educação,31,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18410/card-projeto.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18410/project_thumb_thumb_card-projeto.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18410/project_thumb_small_card-projeto.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18410/project_thumb_large_card-projeto.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18410/project_thumb_video_cover_card-projeto.png,0.14322250639386189300,70.0,3,3,failed,aon,finished,"2016-02-02 01:59:59.999999","2016-02-01 23:59:59.999999","2015-12-03 14:45:25.778123","2015-12-03 12:45:25.778123",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",0,"{""city"" : ""Rio de Janeiro"", ""state_acronym"" : ""RJ"", ""state"" : ""Rio de Janeiro""}","{""id"" : 465973, ""name"" : ""Almério Nunes""}",0,,f,f,0,f,f,f
