project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
18085,18085,463853,"Livro Herói","A história da revista que inspirou uma geração.","<p><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22073/Orcamento_Heroi.png""></p><p><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22091/Grafico_Heroi2.png"" alt="""" style=""display: block; margin: auto;""></p>",25000.0,"<p class=""fontsize-larger fontweight-semibold"" style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/21240/Projeto_Heroi.png""><br></p><p>Tudo começou há 47 séculos, na Suméria antiga, quando Gilgamesh... não, tudo começou em 1938, quando dois jovens fãs de ficção-científica de Cleveland... melhor, foi no Japão dos anos 50, quando Osamu Tezuka rabiscou pela primeira vez um menino com coração atômico...</p><p>Agora valendo :)</p><p>Tudo começou aqui mesmo no Brasil há duas décadas, quando um bando de fãs de personagens poderosos, divertidos e carismáticos se uniu para transformar essa paixão em realidade. Inspirados por muitas coisas que vieram antes, criaram uma revista como nunca houve.</p><p>Numa época pré-internet, pré-celular, pré-redes sociais e praticamente movida a vapor, eles criaram um dos maiores fenômenos editoriais da história do país. E nos anos seguintes, aprontariam muitas outras boas. Mais importante: o trabalho dessa turma inspirou milhares – milhões?! – de crianças e adolescentes. Alguns deles até aprenderam a ler com a revista. Outros revisitaram suas infâncias e reencontraram heróis que marcaram suas vidas. Todos se envolveram, se empolgaram, se encantaram. Subiram as doze casas... e aspiraram a ser mais.</p><p class=""fontsize-larger fontweight-semibold"" style=""text-align: center;""><strong>Essa é uma das grandes histórias da geração 90. Essa é a história da Herói.</strong></p><p><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/21241/O_Livro_Heroi.png""></p><p>O livro HERÓI – A HISTÓRIA DA REVISTA QUE INSPIROU UMA GERAÇÃO conta, pela primeira vez, toda a saga da revista. É um projeto do coração de muitas pessoas envolvidas na publicação, do seu início em dezembro de 1994, até a galera que hoje faz o site <a href=""http://heroi.com.br/"" target=""_blank"">Heroi.com.br</a> . O livro é inteiramente colorido e explosivamente ilustrado, claro... para fazer a alegria de quem colecionou a revista.</p><p>Ele é organizado em três eixos:</p><ol><li>A História da Herói, reunindo de maneira temática os depoimentos de editores, redatores e colaboradores das suas diversas fases</li><li>Cronologia Completa, com todas as edições comentadas, todas as capas, principais matérias e autores</li><li>Artigos diversos contextualizando a revista na sua época, seu impacto no mercado editorial, e revelando detalhes até hoje secretos. Como eram feitas as revistas e os anúncios de TV, projetos que quase aconteceram, como o programa da Herói na TV Manchete, e a Herói Comic Con... e muito mais!</li></ol><p><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/21242/Metas_Heroi.png""><br></p><p><strong>META: R$ 25.000,00</strong></p><p><strong>PARA METAS ESTENDIDAS</strong></p><ul><li><strong>R$ 29.000</strong> - Todos os apoiadores ganharão um adesivo exclusivo da revista Herói</li></ul><p>Imagem do adesivo</p><ul><li><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/28552/Adesivo_Heroi_Oficial_branco_MEXIMEXI__1_.png""></li><li><strong>R$ 34.000</strong> - Todos os apoiadores ganharão uma coleção de 3 postais especialmente desenhados para a Herói</li><li><strong>R$ 40.000</strong> - Todos os apoiadores ganharão um diploma de ""Super Herói"" </li><li><strong>R$ 47.000</strong> - Todos os apoiadores ganharão um pôster formato (21 cm X 28 cm) de uma capa inédita da revista </li><li><strong>R$ 55.000</strong> - Todos os apoiadores ganharão um edição digital inédita da revista Herói </li></ul><p><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/21244/Recompensas_Heroi.png""></p><p class=""fontsize-larger fontweight-semibold"" style=""text-align: center;""><strong></strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22023/rec_1_final.jpg"" alt="""" width=""192"" height=""160"" style=""width: 192px; height: 160px; margin: auto; display: block;""></p><ul><li>Réplica da edição 1 da revista Herói autografada</li><li>PDF do Livro</li></ul><p style=""text-align: center;""><strong>Valor: R$ 25</strong></p><p style=""text-align: center;""><strong>_______________________________________________________</strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22032/rec_2_final.jpg"" width=""205"" height=""174"" alt="""" style=""width: 205px; height: 174px; display: block; margin: auto;""></p><ul><li>Réplica da edição 1 da revista Herói autografada</li><li>Livro Impresso</li><li>Sobrecapa</li></ul><p style=""text-align: center;""><strong>Valor: R$ 40</strong></p><p style=""text-align: center;""><strong><strong>_______________________________________________________</strong></strong></p><p rel=""text-align: center;"" class=""fontsize-larger fontweight-semibold"" style=""text-align: center;""><strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22033/rec_3_final.jpg"" width=""164"" height=""158"" style=""width: 164px; height: 158px;""></strong></p><ul><li>Réplica da edição 1 da revista Herói autografada</li><li>Livro Impresso</li><li>Sobrecapa</li><li>5 posteres das 5 principais capas da revista Herói em formato A3 (29,7 cm X 42 cm)</li></ul><p style=""text-align: center;""><strong>Valor: R$ 50</strong></p><p style=""text-align: center;""><strong><strong>_______________________________________________________</strong></strong></p><p rel=""text-align: center;"" class=""fontsize-larger fontweight-semibold"" style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22034/rec_4_final.jpg"" width=""225"" height=""191"" style=""width: 225px; height: 191px;""><br></p><ul><li>Réplica da edição 1 da revista Herói autografada</li><li>Livro Impresso</li><li>Sobrecapa</li><li>5 pôsteres das 5 principais capas da revista Herói em formato A3 (29,7 cm X 42 cm)</li><li>Nome impresso nos agradecimentos do livro</li></ul><p style=""text-align: center;""><strong>Valor: R$ 70</strong></p><p style=""text-align: center;""><strong><strong>_____________________________________________________</strong></strong></p><p rel=""text-align: center;"" class=""fontsize-larger fontweight-semibold"" style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22035/rec_5_final.jpg"" width=""239"" height=""206"" style=""width: 239px; height: 206px;""><br></p><ul><li>Réplica da edição 1 da revista Herói autografada</li><li>Livro Impresso</li><li>Sobrecapa</li><li>5 pôsteres das 5 principais capas da revista Herói em formato A3 (29,7 cm X 42 cm)</li><li>Nome impresso nos agradecimentos do livro</li><li>Troféu Herói</li></ul><p style=""text-align: center;""><strong>Valor: R$ 90</strong></p><p style=""text-align: center;""><strong><strong>_______________________________________________________</strong></strong></p><p rel=""text-align: center;"" class=""fontsize-larger fontweight-semibold"" style=""text-align: center;""><strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22036/rec_6_final.jpg"" width=""212"" height=""178"" style=""width: 212px; height: 178px;""><br></strong></p><ul><li>Réplica da edição 1 da revista Herói autografada</li><li>Livro Impresso</li><li>Sobrecapa</li><li>5 pôsteres das 5 principais capas da revista Herói em formato A3 (29,7 cm X 42 cm)</li><li>Nome impresso nos agradecimentos do livro</li><li>Troféu Herói</li><li>Livreto extra com história e ficha técnica dos 10 personagens mais importantes da história da revista Herói (eleição pública)</li></ul><p style=""text-align: center;""><strong>Valor: R$ 120</strong></p><p style=""text-align: center;""><strong><strong>_______________________________________________________</strong></strong></p><p rel=""text-align: center;"" class=""fontsize-larger fontweight-semibold"" style=""text-align: center;""><strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22037/rec_7_final.jpg"" width=""225"" height=""195"" style=""width: 225px; height: 195px;""><br></strong></p><ul><li>Réplica da edição 1 da revista Herói autografada</li><li>Livro Impresso com capa variantes ( 5:100) e autógrafos</li><li>Sobrecapa</li><li>5 pôsteres das 5 principais capas da revista Herói em formato A3 (29,7 cm X 42 cm)</li><li>Nome impresso nos agradecimentos do livro</li><li>Troféu Herói</li><li>Livreto extra com história e ficha técnica dos 10 personagens mais importantes da história da revista Herói (eleição pública)</li></ul><p style=""text-align: center;""><strong>Valor: R$ 200</strong></p><p style=""text-align: center;""><strong><strong>_______________________________________________________</strong></strong></p><p rel=""text-align: center;"" class=""fontsize-larger fontweight-semibold"" style=""text-align: center;""><strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22038/rec_8_final.jpg"" width=""252"" height=""217"" style=""width: 252px; height: 217px;""><br></strong></p><p rel=""text-align: center;"" style=""text-align: center;"">( limitada a 10 pessoas )</p><ul><li>Réplica da edição 1 da revista Herói autografada</li><li>Livro Impresso com capa variantes ( 5:100) e autógrafos</li><li>Sobrecapa</li><li>5 pôsteres das 5 principais capas da revista Herói em formato A3 (29,7 cm X 42 cm)</li><li>Nome impresso nos agradecimentos do livro</li><li>Troféu Herói</li><li>Livreto extra com história e ficha técnica dos 10 personagens mais importantes da história da revista Herói (eleição pública)</li><li>Sua entrevista no livro (sua história com a Herói)</li></ul><p style=""text-align: center;""><strong>Valor: R$ 300</strong></p><p style=""text-align: center;""><strong><strong><strong>_______________________________________________________</strong></strong><br></strong></p><p><strong></strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/21246/Equipe_Heroi.png""></p><p>O livro é assinado por <a href=""http://noticias.r7.com/blogs/andre-forastieri/"" target=""_blank"">André Forastieri</a>, criador e editor-chefe da revista durante toda sua história, e a jornalista e roteirista Arianne Brogini, editora na fase <a href=""http://heroi.com.br/"" target=""_blank"">Heroi.com.br</a>, editora no <a href=""http://ocapacitor.uol.com.br/"" target=""_blank"">O Capacitor</a> e com passagem pela revista Sexy. Conta também com a jornalista Juliana Zorzato e ainda com a colaboração de <a href=""http://Dynablack.WordPress.com"" target=""_blank"">Matheus Mossmann</a>, autor de Monografia sobre a Herói e expert na história da revista.</p><p>Vídeo: direção e edição - Murilo Biagiotti, Gabriel Marzinotto e Catharina Strobel.</p><p><br></p><p class=""fontsize-larger fontweight-semibold"" style=""text-align: center;""><strong>Herói: inesquecível, indestrutível, e agora pedindo seu apoio no Catarse!</strong></p><p style=""text-align: center;"" rel=""text-align: center;""><strong><br></strong></p><p style=""text-align: center;"" rel=""text-align: center;""><strong><br></strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22020/Capas_Heroi_diversas.png"" alt="""" style=""display: block; margin: auto;""></p>",livroheroi,//www.youtube.com/embed/9LU1AgqqUpA,https://www.youtube.com/watch?v=9LU1AgqqUpA&feature=youtu.be&app=desktop,Quadrinhos,7,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18085/600x340.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18085/project_thumb_thumb_600x340.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18085/project_thumb_small_600x340.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18085/project_thumb_large_600x340.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18085/project_thumb_video_cover_600x340.jpg,179.3240000000000000,44831.0,674,672,successful,aon,finished,"2015-11-17 01:59:59.999999","2015-11-16 23:59:59.999999","2015-09-17 14:51:44.178367","2015-09-17 11:51:44.178367",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",8,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 463853, ""name"" : ""Herói""}",84,,f,f,672,f,f,f
