project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
37062,37062,525866,"Seriado ONE1","Um Sitcom Cristão inédito para a internet! (An unprecedented Christian Sitcom for the internet!)","<p><em></em><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/37486/Picture19.png""><br></p><p><em>(Estimated budget per episode)</em></p><p><em>ESTIMAÇÃO:</em></p><p><strong>Pré-Produção: R$ 700,00</strong> <em>(Pre-production)</em></p><p><strong>Produção / Execução / <em><strong>Ajuda de custo para equipe</strong></em>: R$1.000,00</strong> <em>(Production/Execution/Expenses of the production team)</em></p><p><strong>Divulgação e Distribuição: R$450,00</strong> <em>(Marketing and distribution) </em></p><p><strong>Custos Administrativos: R$ 500,00 </strong><em>(Administrative expenses)</em></p><p><strong>TOTAL: R$2,600,00 por episódio</strong></p><p><strong>TOTAL GERAL 3 episódios: R$8,000,00</strong></p><p><strong>***ESTAMOS ARRECADANDO FUNDOS PARA A GRAVAÇÃO DOS PRIMEIROS 3 EPISÓDIOS. </strong><em>(This fundraising is for the production of the first 3 episodes.)</em><br></p><p><strong>**No valor total pedido inclui-se a taxa de 13% cobrada pelo Catarse. </strong><em>**The total asked in this campaign includes the 13% charged by Catarse.</em></p>",9040.0,"<p>Olá! Meu nome é Arian Tiem Junior, diretor e produtor deste seriado.</p><p>One1 irá abordar situações cotidianas de <strong>jovens cristãos</strong> por meio de histórias bem humoradas, <strong>contadas em formato áudio-visual, </strong>além de alcançar e edificar a vida de todos que assistirem, através da <strong>mensagem de paz e de amor.</strong> <strong></strong></p><p>O seriado One1 terá um estilo parecido com os seriados <strong>FRIENDS, BIG BANG THEORY, TWO AND A HALF MEN</strong> entre outros... Você conhece? Será transmitido pelo Youtube, por ser um dos meios de comunicação que mais tem agradado aos jovens e adolescentes. Essa Websérie será exibida <strong>AO VIVO</strong> no canal do <strong>Youtube</strong> da <strong>Hagios Productions</strong>, contendo 12 episódios que serão apresentados semanalmente com duração aproximada de 30 minutos (cada) na 1ª temporada.</p><p><em>(Hello! My name is Arian Tiem Junior, director and producer of this series.</em></p><p><em>One1 will address everyday situations of young Christians through humorous stories, <em>told in audio-visual format, </em>that will reach out and bless the lives of all who watch, through the message of peace and love.</em></p><p><em>ONE1 will be similar to the sitcoms FRIENDS, BIG BANG THEORY, TWO AND A HALF MEN among others ... Do you know them? It will be broadcasted by YouTube, as one of the medias that has most pleased today's youth. This webseries will appear LIVE on <em>Hagios Productions</em> Youtube channel, containing 12 episodes that will be presented weekly with approximately 30 minutes (each) in season 1.)</em></p><p class=""fontsize-larger fontweight-semibold""><strong></strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57524/Picture1.png"" width=""226"" height=""70"" style=""width: 226px; height: 70px;""><em>(Synopsis: </em>)</p><p>Um grupo de amigos (Otto, Camila, Riva, Daniel, Laís e Fabi) que se conheceram em uma viagem inesquecível, passam a se reunir na casa do Otto a fim de orarem por suas vidas e interceder por suas igrejas e cidade. </p><p>                                            <img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/64842/poster1.jpg"" width=""322"" height=""369"" style=""width: 322px; height: 369px;""></p><p>Eles irão vivenciar muitas experiências, lutas, conquistas e frustrações que fortalecerá ainda mais a amizade deles e a fé que eles professam. Tudo isso de uma forma bem divertida.</p><p><em>(A group of friends (Otto, Camila, Riva, Daniel, Lais and Fabi) who met on an unforgettable trip, start meeting at Otto's home to pray for their lives and intercede for their churches and town. They will have many experiences, troubles, frustrations and achievements that will strengthen their friendship further and the faith they profess. All this in a fun way.)</em></p><p><em></em></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/37371/Picture2.png"" width=""334"" height=""63"" style=""width: 334px; height: 63px;""><em>(Specific objective:) </em><br></p><p>Apresentar um <strong>seriado Cristão em formato Americano</strong> com conteúdo humorístico de qualidade que <strong>abençoe e edifique a todos. </strong>Sem disser que quem não gosta de uma boa comédia? ;-)</p><p><em>(Present a sitcom in the American format with humorous content  of good <em>quality </em>to bless and edify everyone. And it goes without saying, who does't like a good comedy? ;-)</em><em> )</em><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/37373/Picture3.png"" width=""264"" height=""70"" style=""width: 264px; height: 70px;""><em><i>(T</i>arget Audience:)</em></p><p>Você! Jovens e adultos de todas as idades! :-)</p><p><em>(You! Young adults and adults of all ages! :-) )</em></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/37374/Picture4.png"" width=""193"" height=""68"" style=""width: 193px; height: 68px;""><em>(Duration:)</em></p><p>Cada episódio terá a duração de aproximadamente <strong>30 minutos</strong>, apresentados semanalmente, todo mês, pelo período de um ou mais anos, com uma pausa de férias de 2 meses ao ano.</p><p><em>(Each episode will last approximately 30 minutes, presented each week, in every month for a period of one year or more, with a break of two months per year.</em><em>)</em><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/37375/Picture5.png"" width=""420"" height=""72"" style=""width: 420px; height: 72px;"">(What is a Sitcom?)</p><p>Um Seriado ou Sitcom (Americano - abreviatura da expressão inglesa situation comedy (""comédia de situação“), numa tradução livre), é um estrangeirismo usado para designar uma série de televisão com personagens comuns onde existem uma ou mais histórias de humor encenadas em ambientes comuns como família, grupo de amigos, local de trabalho.</p><p><em>(A series or sitcom (American - abbreviation of the English expression situation comedy, is a foreignness used to designate a television series with common characters where there are one or more stories of humor staged in common environments like of a family, group of friends, the workplace and etc...</em><em>)</em><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/37378/Picture9.png""></p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57528/Picture2.png"" width=""505"" height=""139""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/37376/Picture6.png""></p><p><em>(Why support a Christian Sitcom for the internet?)</em></p><p>Hoje, jovens e o público em geral estão sedentos por um entretenimento com conteúdo mais saudável. Atualmente, na internet ou televisão, <strong>não existe nada desse gênero no formato de Sitcom</strong> e também existem hoje mais pessoas ligadas na internet do que na televisão!</p><p><strong>Porque Cristão?</strong> porque não? Não existe nada assim e consequentemente existe um <strong>grande público que esse gênero pode alcançar, </strong>sem fazer propaganda de igreja e sim, de sua <strong>mensagem de paz, amor e alegria, baseado na Bíblia.</strong></p><p><em>(Today, young people and the general public are hungry for entertainment with healthy content. Currently, on the internet or television, there is nothing of this kind in the sitcom format and today there are more people connected to the Internet than watching television!</em></p><p><em><strong></strong></em></p><p><em>Why Christian? why not? There is nothing like this and therefore there is a large audience that this genre can reach, without church advertising but with  its message of peace, love and joy, based on the Bible.)</em></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/37377/Picture8.png"" width=""414"" height=""53"" style=""width: 414px; height: 53px;""><em>(Production schedule:</em><em>)</em></p><p>Já demos início a etapa de <strong>Pré-produção</strong> e sete roteiros estão sendo preparados para gravação.</p><p><em>(We have already started the pre-production stage and seven scripts <span class="""">are being prepared for</span> </em><span class=""""><em>shooting.)</em></span></p><p><strong></strong></p><p>1) <strong>Pré-produção:</strong> Seleção de atores e locações. Decupagem técnica do roteiro com equipe e preparação das locações. Ensaios com atores e seleção de equipe técnica de filmagem;</p><p><em>1) Pre-production: Selection of actors and locations. Preparation of script and locations with technical staff. Rehearsal with actors and selection of crew for filming;</em><em></em><br></p><p>2) <strong>Produção/filmagens/pós produção:</strong> Execução das filmagens.</p><p><em>2) Production / shooting / post production: Execution of the filming process.</em><br></p><p>3) <strong>Finalização:</strong> Decoupagem do material, edição e tratamento das imagens captadas. Criação de animação e efeitos para a inclusão no episódio. Tratamento geral de cores. Criação de trilha sonora original e mixagem de áudio. Inclusão de créditos iniciais e finais. Legendagens. Cópia em Beta Digital, autoração de DVD e copiagem de 100 DVDs.</p><p><em>3) Finalization: Decoupage of the material, editing and processing of captured images. Creating animation and effects for inclusion in the episode. General treatment of colors. Creating original soundtrack and audio mixing. Including of beginning and final credits. Subtitling. Copy on Digital Betacam, DVD authoring and copying  of 100 DVDs.</em><em></em><br></p><p>4) <strong>Divulgação e Distribuição:</strong> Criação de arte e impressão de material gráfico de divulgação (encartes de DVD, posters). Envio de copias aos patrocinadores. Edição de trailer. Estréia no Youtube. Criação de sitio na internet para abrigar informações sobre o Seriado e trailer.</p><p><em>4) Marketing and Distribution: Creating art and print of graphic material (DVD inserts, posters). Sending copies to the sponsors. Trailer editing. Premiere on Youtube. Site creation on the Internet to house information about the show and trailer.</em><em></em><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/37438/Picture13.png"" width=""371"" height=""61"" style=""width: 371px; height: 61px;""> <em>(Our team:)</em></p><p><em></em></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/60430/producao.jpg""></p><p><strong></strong></p><p><strong>* *Todos estão trabalhando como voluntários, compromissados e desejosos em transformar esse projeto em realidade, mais um motivo para apoiar-nos!! :-) Um ou mais são membros das seguintes igrejas evangélicas - Comunhão Cristã Abba, Assembléia de Deus, Batista, Quadrangular, Comunidade Cristã Atos, Templo das Águias.</strong></p><p><em><strong>** All will be working as volunteers, committed and willing to make this project a reality, one more reason to support us !! :-) One or more are members of the following Christian churches - </strong><strong>Christian Fellowship Abba , Assembly of God , Baptist Church, The International Church</strong><strong> of the Foursquare Gospel, Acts Community Church, </strong><strong>Eagles Temple Christian Church.</strong></em><strong><em>)</em></strong></p><p><strong></strong></p><p><strong>FACEBOOK: <a href=""https://www.facebook.com/SeriadoONE1/"">www.facebook.com/SeriadoONE1</a></strong></p><p><strong>Nossos Parceiros: <em>(Our Partners)</em></strong></p><ul><li><strong><a href=""http://www.behort.com/"">www.behort.com/</a></strong></li><li><a href=""http://www.youtube.com/channel/UCcU4eoK3_RFFSV3OkhyBNRg""><strong></strong></a><strong><a href=""http://www.youtube.com/channel/UCcU4eoK3_RFFSV3OkhyBNRg"">www.youtube.com/channel/UCcU4eoK3_RFFSV3OkhyBNRg</a></strong></li><li><strong><a href=""http://www.youcanmkt.com/"">www.youcanmkt.com</a></strong></li><li><strong><a href=""http://www.criatividadegospel.com.br/"">www.criatividadegospel.com.br</a></strong></li><li><strong><a href=""http://www.criatividadegospel.com.br/""></a></strong><strong><a href=""https://www.facebook.com/pedepanofilmes"">www.facebook.com/pedepanofilmes</a></strong></li><li><strong><a href=""https://www.facebook.com/AmpProducoesPR"">www.facebook.com/AmpProducoesPR</a></strong></li></ul><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56762/Picture1.jpg"" width=""471"" height=""357"" rel=""width: 471px; height: 357px;"" style=""width: 471px; height: 357px;""></p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56763/Picture2.jpg"" width=""482"" height=""365"" style=""width: 482px; height: 365px;""></p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56764/logo_new4.png"" width=""138"" height=""103"" style=""width: 138px; height: 103px;""></p><p>A HAGIOS Productions é uma produtora independente, localizada na cidade de Curitiba - Paraná. Produzimos longas, curtas, videos promocionais, comercias e clipes para diversas mídias, sempre dedicados em produzir com qualidade, inovação, criatividade e olhar cinematográfico – <a href=""http://www.hagiosproductions.com.br/"">www.hagiosproductions.com.br</a><br></p><p>OBRIGADO!!! e que Deus te abençoe!!! :D</p><p><em>(HAGIOS Productions is an independent production company, located in Curitiba - Paraná. We produce movies, short films, promotional videos, commercials and clips for various medias, always dedicated to producing with quality, innovation, creativity and  with a cinematic look - <a href=""http://www.hagiosproductions.com.br"">www.hagiosproductions.com.br</a></em></p><p><em>THANK YOU!!! God bless you!!! : D )</em></p><p><br></p>",seriado_one1_2f9b,//www.youtube.com/embed/zbQkukwzo-Q,https://youtu.be/zbQkukwzo-Q,"Cinema e Vídeo",13,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37062/logo_novo5.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37062/project_thumb_thumb_logo_novo5.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37062/project_thumb_small_logo_novo5.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37062/project_thumb_large_logo_novo5.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37062/project_thumb_video_cover_logo_novo5.jpg,0.22123893805309734500,20.0,1,1,failed,aon,finished,"2016-09-10 02:59:59.999999","2016-09-09 23:59:59.999999","2016-07-11 20:52:32.534145","2016-07-11 17:52:32.534145",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",0,"{""city"" : ""Curitiba"", ""state_acronym"" : ""PR"", ""state"" : ""Paraná""}","{""id"" : 525866, ""name"" : ""Arian Tiem Jr""}",0,,f,f,0,f,f,f
