project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
20206,20206,451245,"Pele Gremista","Um livro com as melhores e mais loucas tattoos do gremistas que levam o time na pele.","<p>Nosso objetivo é fazer o projeto acontecer, por isso conseguimos absorver muitas partes do projeto. As fotografias, por exemplo, serão tiradas pela equipe que toca o projeto, sem honorários para isso. </p><p>Dos 10 mil reais que estamos pedindo, 74% são apenas o custo de impressão. Coloque junto a isso os custos de remessa (que estamos fazendo gratuita para todo o Brasil) e a taxa do catarse (de 13%), fica claro que estamos abrindo mão de praticamente qualquer lucro para colocar o projeto na rua.<br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25901/Screen_Shot_2015-10-07_at_1.33.13_PM.png""></p><p>Estamos aqui pro que der e vier. </p><p>Assim sendo, contamos muito com a colaboração de todos os gremistas. Seja em dinheiro ou não. Pode ser dividindo o projeto com amigos, compartilhando o projeto, e o que mais parecer uma boa ideia. </p>",10000.0,"<p class=""fontsize-larger fontweight-semibold""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25753/unnamed.jpg""><br></p><p class=""fontsize-larger fontweight-semibold"">A paixão pelo Grêmio nos marca. E agora, com o Pele Gremista queremos homenagear todos aqueles que carregam o tricolor todos os dias, literalmente. <br></p><p class=""fontsize-larger fontweight-semibold""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25754/unnamed-1.jpg""></p><p><em>(imagens das tatuagens do vídeo e da capa meramente ilustrativas)</em></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25552/3__1_.png""></p><p class=""fontsize-large"">Um livro com fotos das mais bonitas e loucas tatuagens de torcedores gremistas. Um registro inédito e histórico da paixão que esses torcedores tem pelo Grêmio. <br></p><p class=""fontsize-large"" style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25553/4__1_.png""></p><p class=""fontsize-large"">São <strong>140 páginas</strong> com fotos das tatuagens agrupadas por temas: escudos do grêmio, camisas, cores, lettering, imagem de ídolos, troféus, o olímpico e outros. Tudo que passou da cabeça de um <span class=""il"">gremista</span> e virou um desenho em sua <span class=""il"">pele</span>. </p><p class=""fontsize-large"" style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25554/2__1_.png""></p><p class=""fontsize-large"">Sendo nosso parceiro com uma das cotas do projeto. São recompensas de tipos e tamanhos diferentes, para que todo tipo de torcedor possa participar. Escolha a que mais combina com você e tenha em mãos esse registro histórico da cultura <span class=""il"" style=""line-height: 1.6em;"">gremista</span>. </p><p class=""fontsize-large""><br></p><p class=""fontsize-large"" style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25555/1__1_.png""></p><p class=""fontsize-large"" style=""text-align: center;""><br></p><p class=""fontsize-large"">Claro!  Existem cotas que dão direito a uma foto no livro e, inclusive, um espaço para ter sua tatuagem na capa do projeto. Tudo entendido? Então nada mais certo do que mostrar as cotas de uma vez!</p><p><br></p><hr><p style=""text-align: center;""><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25557/10__1_.png""></p><p style=""text-align: center;""><br></p><p>Tão bela quanto um vencer por 1 x 0 fora de casa com gol de contra-ataque, essa é a cota para quem joga com o regulamento de baixo do braço. Sabendo que todo ponto é bem visto, o comprador garante seu Pele Gremista e corre pro abraço. <strong></strong></p><ul><li><strong> um exemplar do livro;<br></strong></li><li><strong> frete gratuito para qualquer lugar do Brasil;<br></strong></li><li><strong> nosso profundo agradecimento.</strong></li></ul><p><br>Essa cota é ilimitada, digna da maior torcida do Rio Grande do Sul.</p><p><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25560/9.png""></p><p style=""text-align: center;""><br></p><p>Uma cota para o torcedor que divide as alegrias que o Grêmio proporciona com parentes, amigos e colegas. Nela você garante 3 livros para presentear torcedores tão apaixonados quanto você.</p><ul><li><strong> três livros;<br></strong></li><li><strong> frete gratuito para qualquer lugar do Brasil;<br></strong></li><li><strong> nosso profundo agradecimento;</strong></li></ul><p><br></p><p>E claro, cotas ilimitadas. </p><p><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25561/8__2_.png""></p><p style=""text-align: center;""><br></p><p>Uma recompensa monumental para quem tem uma tattoo tricolor e quer aparecer no livro. Além de 3 exemplares, você manda uma foto do desenho em sua pele que colocaremos em nossas páginas. </p><ul><li><strong> três livros;<br></strong></li><li><strong> foto de sua tatuagem junto do conteúdo do livro;<br></strong></li><li><strong> frete gratuito para qualquer lugar do Brasil;</strong></li></ul><p><br>São 30 cotas. Adorariamos ter mais, mas o livro não é como a defesa colorada (onde sempre cabe mais) e por limitação de espaço no livro estamos só com 30 lugares disponíveis.<br></p><p><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25565/7__1_.png""></p><p style=""text-align: center;""><br></p><p>Mais do que mostrar, queremos contar a história da sua tattoo. Quem escolher essa recompensa terá seu desenho nas páginas iniciais do livro ao lado de uma  entrevista, onde o torcedor poderá contar o que fez ele escolher aquela imagem para representar sua paixão. </p><ul><li><strong> três livros;<br></strong></li><li><strong> foto de sua tatuagem nas primeiras páginas do livro, junto com uma pequena entrevista onde você conta por que escolheu aquela arte;<br></strong></li><li><strong> frete gratuito para qualquer lugar do Brasil;</strong></li></ul><p><br>10 cotas, para lembrar do primeiro Grenal.<br></p><p><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25566/6__2_.png""></p><p style=""text-align: center;""><br></p><p>Pensando em fazer uma tattoo tricolor e ainda não fez? Uma grande oportunidade de ter um trampo massa na pele e ainda ajudar o Pele Gremista. Os 10 torcedores que escolherem essa cota levam, além dos 3 livros, um desenho exclusivo para colocar na pele. Você diz o que imagina e um tatuador profissional faz o desenho para você. Assim que você aprovar por e-mail, a gente libera o desenho em alta resolução, para que você possa tatuar na sua cidade ou com o tatuador de sua preferência. <strong></strong></p><ul><li><strong> três livros;</strong></li><li><strong> frete gratuito para qualquer lugar do Brasil;</strong></li><li><strong> PDF de ilustração em alta de uma tattoagem para você fazer. Você nos diz o que quer e a gente ilustra com um tatooador profissional;</strong></li></ul><p><br> 10 cotas.<br></p><p><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/25567/5__2_.png""></p><p style=""text-align: center;""><br></p><p><span class=""im""></span></p><p>A imortalidade de sua tatuagem do Grêmio na capa do livro*</p><ul><li> <strong>5 livros<br></strong></li><li><strong> tua foto na capa do livro, para sempre.<br></strong></li><li><strong> frete gratuito para qualquer lugar do Brasil</strong></li></ul><p><br>Apenas 1 cota<br></p><p>*sujeito a aprovação da imagem previamente. </p><p><br></p><hr><p><br></p><p>Nos ajude a realizar o <span class=""il"" style=""line-height: 1.6em;"">Pele</span> <span class=""il"" style=""line-height: 1.6em;"">Gremista</span>! Mais do que uma paixão, um registro artístico e cultural de como o futebol faz parte de nossas vidas.<br></p><p>*As fotos do vídeo e utilizadas no livro desta campanha são apenas ilustrativas. Para o livro fotografaremos os torcedores e teremos aprovação de todos que tiverem sua imagem exposta em nossa obra<br></p>",gremista,//www.youtube.com/embed/E_Eey4LZXTI,https://www.youtube.com/watch?v=E_Eey4LZXTI&feature=youtu.be,Fotografia,17,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/20206/livroaberto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/20206/project_thumb_thumb_livroaberto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/20206/project_thumb_small_livroaberto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/20206/project_thumb_large_livroaberto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/20206/project_thumb_video_cover_livroaberto.jpg,4.65000000000000000000,465.0,7,7,failed,aon,finished,"2015-11-23 01:59:59","2015-11-22 23:59:59","2015-10-08 22:16:31.555748","2015-10-08 19:16:31.555748",,t,t,f,45,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 45, ""unit"" : ""days""}",0,"{""city"" : ""Porto Alegre"", ""state_acronym"" : ""RS"", ""state"" : ""Rio Grande do Sul""}","{""id"" : 451245, ""name"" : ""pelegremista""}",0,,f,f,0,f,f,f
