project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
36848,36848,602594,"Sonho no Parque","Comédia de Shakespeare é encenada ao ar livre em parques da região.","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56399/_1.png""></p><p style=""text-align: center;"">Previsão de temporada com 4 apresentações em outubro.</p><table>  <colgroup><col>  <col>  <col>  <col>  </colgroup><tbody><tr>   <td style=""text-align: center;"">itens</td>   <td style=""text-align: center;"">qnt.</td>   <td style=""text-align: center;"">diária</td>   <td style=""text-align: center;""> valor <br> por item</td>   <td style=""text-align: center;"">valor <br>final</td>  </tr>  <tr>   <td style=""text-align: center;"">ELENCO</td>   <td style=""text-align: center;"">9</td>   <td style=""text-align: center;"">4</td>   <td style=""text-align: center;""> R$       150,00 </td>   <td style=""text-align: center;""> R$    5.400,00 </td>  </tr>  <tr>   <td style=""text-align: center;"">PRODUTOR</td>   <td style=""text-align: center;"">1</td>   <td style=""text-align: center;"">4</td>   <td style=""text-align: center;""> R$       150,00 </td>   <td style=""text-align: center;""> R$       600,00 </td>  </tr>  <tr>   <td style=""text-align: center;"">DIRETOR (10%)</td>   <td style=""text-align: center;"">1</td>   <td style=""text-align: center;"">1</td>   <td style=""text-align: center;""> R$    2.000,00 </td>   <td style=""text-align: center;""> R$    2.000,00 </td>  </tr>  <tr>   <td style=""text-align: center;"">MANUTENÇÃO DE CENÁRIO</td>   <td style=""text-align: center;"">1</td>   <td style=""text-align: center;"">1</td>   <td style=""text-align: center;""> R$    1.700,00 </td>   <td style=""text-align: center;""> R$    1.500,00 </td>  </tr>  <tr>   <td style=""text-align: center;"">MANUTENÇÃO DE FIGURINO</td>   <td style=""text-align: center;"">1</td>   <td style=""text-align: center;"">1</td>   <td style=""text-align: center;""> R$    1.200,00 </td>   <td style=""text-align: center;""> R$    1.500,00 </td>  </tr>  <tr>   <td style=""text-align: center;"">MANUTENÇÃO DE INSTRUMENTOS</td>   <td style=""text-align: center;"">1</td>   <td style=""text-align: center;"">1</td>   <td style=""text-align: center;""> R$    1.500,00 </td>   <td style=""text-align: center;""> R$    1.500,00 </td>  </tr>  <tr>   <td style=""text-align: center;"">GASTOS ADM</td>   <td style=""text-align: center;"">1</td>   <td style=""text-align: center;"">4</td>   <td style=""text-align: center;""> R$       425,00 </td>   <td style=""text-align: center;""> R$    1.700,00 </td>  </tr>  <tr>   <td style=""text-align: center;"">ALIMENTAÇÃO</td>   <td style=""text-align: center;"">11</td>   <td style=""text-align: center;"">4</td>   <td style=""text-align: center;""> R$         20,00 </td>   <td style=""text-align: center;""> R$       880,00 </td>  </tr>  <tr>   <td style=""text-align: center;"">DIVULGAÇÃO</td>   <td style=""text-align: center;"">1</td>   <td style=""text-align: center;"">1</td>   <td style=""text-align: center;""> R$    2.200,00 </td>   <td style=""text-align: center;""> R$    2.200,00 </td>  </tr>  <tr>   <td style=""text-align: center;"">TRANSPORTE CENARIO</td>   <td style=""text-align: center;"">1</td>   <td style=""text-align: center;"">4</td>   <td style=""text-align: center;""> R$       405,00 </td>   <td style=""text-align: center;""> R$    1.620,00 </td>  </tr>  <tr>   <td style=""text-align: center;"">TAXA CATARSE (13%)</td>   <td style=""text-align: center;"">1</td>   <td style=""text-align: center;"">1</td>   <td style=""text-align: center;""> R$    2.600,00 </td>   <td style=""text-align: center;""> R$    2.600,00 </td>  </tr>  <tr>   <td style=""text-align: center;""> </td>   <td style=""text-align: center;""> </td>   <td style=""text-align: center;""> </td>   <td style=""text-align: center;"">TOTAL</td>   <td style=""text-align: center;""> R$  20.000,00 </td></tr></tbody></table><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56402/_.png""></p>",20000.0,"<p><br></p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56404/_1.png""><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56352/sonho_no_parque.png"" alt="""" width=""309"" height=""360"" style=""display: block; margin: auto; width: 309px; height: 360px;""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56409/fim_.png"" alt="""" style=""display: block; margin: auto;""></p><p><i></i></p><p><em><strong>""Sonho de uma noite de verão""</strong></em>, uma das mais populares comédias de William Shakespeare, escrita por volta de 1590. Nesta montagem, dirigida por Pedro Granato, a peça traz uma atmosfera delicada e poética para o espaço público. O chão é forrado por pétalas, as árvores enfeitadas com luzes e os atores usam o parque para narrar as desventuras de casais perdidos em um bosque habitado por seres do universo fantástico. A maquiagem, o cenário e o figurino foram criados em processo colaborativo. O elenco se envolveu na confecção, construindo, costurando e desenhando as peças</p><p style=""text-align: justify;"">Um espetáculo clássico que envolve todas as idades, apresentado gratuitamente em um ano comemorativo da importância de Shakespeare. O público se sente cúmplice da construção dos atores, embalado por músicas originais executadas ao vivo com sanfona, violões, flauta doce e percussão.</p><p style=""text-align: justify;"">A Cia Novelo é composta por nove atores com diferentes formações, que se uniram para montar este espetáculo – primeiro projeto do grupo construído ao longo de oito meses, em constante relação com a cidade, buscando tornar o espaço público um ponto de encontro e cultura. Um projeto independente, cuidadoso e artesanal.</p><p class=""fontsize-base quote"">""Com risadas ao ar livre, proporciona excelente espetáculo de rua"" - Revista da Folha de SP<br><br>""Popular e delicada"" - Catraca Livre SP<br><br></p><p style=""text-align: justify;"">Após linda temporada  lotada no Parque Trianon, <em><strong>""Sonho de uma noite de verão"" </strong></em>quer voltar aos parques em nova curta temporada de 4 apresentações gratuitas e abertas ao público, e para isso conta com a sua ajuda no <em><strong>Catarse</strong></em>.</p><p style=""text-align: justify;""><span class=""redactor-invisible-space""></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""></span></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56405/sonhos__1_.jpg""></p><p style=""text-align: right;""><span class=""redactor-invisible-space"">Foto: Ana Alexandrino</span></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56370/_1.png""></p><p style=""text-align: justify;""><strong><u></u></strong></p><p style=""text-align: center;""><strong><u><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56355/sinopse_.png""><br></u></strong></p><p style=""text-align: justify;"">A comédia de William Shakespeare narra o desencontro de jovens enamorados, que se perdem em um bosque habitado por seres do universo fantástico. A peça acontece ao ar livre, com trilha sonora executada ao vivo e usando o parque como cenário<img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56371/sonho_ana_alexandrino_3.jpg""></p><p style=""text-align: right;"">Foto: Ana Alexandrino<br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56372/_.png""></p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56384/FICHA_.png"" alt="""" style=""display: block; margin: auto;""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56383/sonho_no_parque_ficha.png""></p><p style=""text-align: justify;""><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56385/_1.png""></p><p style=""text-align: justify;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56360/TRAJET%C3%93RIA_.png"" alt="""" rel=""display: block; margin: auto;"" style=""display: block; margin: auto;""><strong><u></u></strong></p><p style=""text-align: justify;""><strong><u></u></strong>Em agosto de 2014, A cia. Novelo de maneira independente fez uma curta temporada em São Paulo no parque Villa Lobos, totalizando 10 apresentações com público superior a 4.000 mil pessoas. Na sequência recebeu diversos convites: participou do projeto “Centro aberto”, da prefeitura de São Paulo com apresentações no centro da cidade, circulou por unidades do SESC no interior e na capital, integrou o projeto Teatro no Parques, foi selecionada para o “Circuito Sesc de Artes 2015” em nove cidades do interior e litoral de São Paulo e recentemente do Circuito Estadual de Cultura.  Ganhador do 3º Prêmio Zé Renato de Incentivo à Cultura, em que pôde circular por parques das 4 zonas de São Paulo, e realizar temporada no Parque Trianon.</p><p style=""text-align: justify;"">+ sobre nós:</p><p style=""text-align: justify;""><a href=""https://www.youtube.com/watch?v=_CXkaNyjDwM&feature=youtu.be"" target=""_blank"">https://www.youtube.com/watch?v=_CXkaNyjDwM&feature=youtu.be</a> - SPTV </p><p style=""text-align: right;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56407/sonho_ana_alexandrino_8.jpg"" alt="""" style=""display: block; margin: auto;"">Foto: Ana Alexandrino<br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56408/_.png""></p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56552/RECOMPENSAS.png"" alt="""" style=""display: block; margin: auto;""></p><p>GORRINHO DE CROCHÊ</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56553/gorrinhos_parque.jpg"" alt="""" style=""display: block; margin: auto;""></p><p>COROA DE CROCHÊ</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56559/coroa.png""></p><p> OPÇÕES DE FOTOS IMPRESSAS </p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56556/sonhos__33_.jpg""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56555/sonho_ana_alexandrino_1.jpg""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56665/sonhos__1_.jpg""><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56667/sonhos__30_.jpg"" alt="""" style=""display: block; margin: auto;""></p><p><br></p><p style=""text-align: right;"">Fotografias: Ana Alexandrino<br></p>",sonhonoparque,//www.youtube.com/embed/_icg_pLBOx4,https://youtu.be/_icg_pLBOx4,"Teatro e Dança",19,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/36848/13301376_10209212943021928_6620433166056910093_o-2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/36848/project_thumb_thumb_13301376_10209212943021928_6620433166056910093_o-2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/36848/project_thumb_small_13301376_10209212943021928_6620433166056910093_o-2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/36848/project_thumb_large_13301376_10209212943021928_6620433166056910093_o-2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/36848/project_thumb_video_cover_13301376_10209212943021928_6620433166056910093_o-2.jpg,4.65000000000000000000,930.0,12,12,failed,aon,finished,"2016-09-10 02:59:59.999999","2016-09-09 23:59:59.999999","2016-07-11 13:42:18.032271","2016-07-11 10:42:18.032271",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",0,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 602594, ""name"" : ""Cia Novelo""}",1,,f,f,0,f,f,f
