project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
11902,11902,410137,"Projeto Terra Sagrada","Se você nos ajudou é porque sabe o quanto é importante combater o preconceito com informação.","<p>O dinheiro arrecadado, será para pagamento da plataforma do aplicativo, hospedagem e domínio do portal, brindes e recompensas para apoiadores.</p><p>Custo Aplicativo: R$ 2700</p><p>Custo Brindes: R$910</p><p>Custo % Catarse: R$390</p><p><br></p>",3000.0,"<p>O <a class=""profileLink"" href=""https://www.facebook.com/projetoterrasagrada"" data-gt=""{&quot;entity_id&quot;:&quot;499326770221331&quot;,&quot;entity_path&quot;:&quot;WebPermalinkStreamController&quot;}"" data-hovercard=""/ajax/hovercard/page.php?id=499326770221331"">Projeto Terra Sagrada</a> é um trabalho de conclusão de curso de um grupo de alunos de Rádio, TV e Internet da <a class=""profileLink"" href=""https://www.facebook.com/USCSOnline"" data-gt=""{&quot;entity_id&quot;:&quot;161941147427&quot;,&quot;entity_path&quot;:&quot;WebPermalinkStreamController&quot;}"" data-hovercard=""/ajax/hovercard/page.php?id=161941147427"">USCS – Universidade Municipal de São Caetano do Sul</a> que visa desmistificar a Umbanda através de plataformas digitais para os próprios umbandistas e para interessados à respeito da religião. Durante este processo percebemos o quanto a Umbanda precisa ter seu espaço<br></p><p>O projeto apresenta através de uma série de podcasts a história da Umbanda e de pessoas que vivenciam a religião e desenvolvem diferentes trabalhos ligados ao tema.</p><p>Além disso, insere a Umbanda no mundo digital com a criação de um aplicativo que serve como glossário de Orixás, Linhas de Trabalho, ervas e contém um cadastro de templos de diferentes localidades, facilitando o acesso aos adeptos e as pessoas que querem conhecer um pouco mais da religião.</p><p>Um projeto que nasceu dentro da Universidade, mas que será lançado para que todos possam ter acesso à nossa querida Umbanda Sagrada e tudo o que estamos propondo como ferramenta.</p>",projetoterrasagrada,//player.vimeo.com/video/131008726,https://vimeo.com/131008726,Socioambiental,4,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11902/logo_projeto.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11902/project_thumb_thumb_logo_projeto.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11902/project_thumb_small_logo_projeto.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11902/project_thumb_large_logo_projeto.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11902/project_thumb_video_cover_logo_projeto.png,2.00000000000000000000,60.0,2,2,failed,aon,finished,"2015-09-02 02:59:59","2015-09-01 23:59:59","2015-07-03 21:29:05.12773","2015-07-03 18:29:05.12773",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",0,"{""city"" : ""Santo André"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 410137, ""name"" : ""Will Guimarães""}",0,,f,f,0,f,f,f
