project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
15581,15581,285437,"Cidade Maravilhosa a série ","Venha se divertir com as maravilhas do Rio de Janeiro. ","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/39176/logo03_c%C3%B3pia.jpg""></p><hr><p>Para melhor explicar o emprego de nossa grana, criamos esse gráfico. E para cada valor, atribuímos funções e porcentagens. Temos o único objetivo de produzir arte e gerar trabalho para a classe. Esse trabalho não visa lucros, visa sim a produção de algo que faça a diferença para um enorme grupo de pessoas. Venha fazer parte de nossa história. </p><hr><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/39175/or%C3%A7amento1_c%C3%B3pia.jpg""></p><p><br></p>",19000.0,"<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/39129/CAPA_Oficial.jpg""></p><hr><p><strong>Cidade Maravilhosa</strong> é uma série de TV que conta a emocionante e divertida história de quatro jovens de diferentes estados do Brasil.</p><p>Com sonhos distintos e um mesmo destino. Vindos de todos os cantos de Brasil, centenas de pessoas chegam diariamente na cidade do Rio de Janeiro, seduzidos pela ilusão de uma vida melhor.</p><p>Os nossos protagonistas não são diferentes.</p><p>Nos ajude a rodar o piloto dessa divertida série.<br></p><hr><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38681/bruno.jpg""><hr><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38687/rafa_pronto.jpg""><span></span></p><hr><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38684/alex_pronto.jpg""><hr><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38669/guto_____.jpg""></p><hr><p>        <strong>     Com bom humor, muita ação e sensualidade resolvemos contar essa história que no fundo no fundo...  É a história de todos nós.</strong></p><p style=""text-align: justify;""><strong>              Você vai se identificar.</strong></p><p style=""text-align: justify;"">            Nós, os idealizadores, Breno De Filippo e André Munhoz  vivemos e amadurecemos,  no Universo retratado, daí a idéia de escrever algo que contasse realmente as tantas aventuras que o Rio de Janeiro pode proporcionar.  Fizemos uma coletânea de momentos e histórias de pessoas que vivem na cidade, artistas, lutadores, estudantes, comerciantes e consumidores em geral. </p><p style=""text-align: justify;"">             Assim como nosso público alvo sempre fomos carentes de programas que retratassem de forma direta e real a vida dos jovens em uma cidade tão cosmopolita quanto o Rio.</p><p style=""text-align: justify;"">    Com o mercado da TV aberta em crescente expansão e consequentemente abertura do mercado interno para novos formatos. As séries de TV surgem não só como uma realidade, mas como uma necessidade dos novos tempos. Se faz necessário falar de todos os assuntos e de forma real. Esse mundo real que trazemos para “Cidade Maravilhosa”. </p><p style=""text-align: justify;"">           Após uma análise do mercado, detectamos sua carência e suas tendências. Podemos concluir que o universo dos esportes radicais foi o que mais cresceu no mercado de consumo. O Surf é a menina dos olhos de mercado, dita modas, formas de vestir, de falar e como se comportar. O mundo do MMA dispensa apresentações. O universo curioso dos artistas, e como é a vida dos aspirantes a essas profissões também despertam muita curiosidade. <strong>Foi pensando em tudo isso e muito mais que escrevemos Cidade Maravilhosa, temos certeza que grandes parcerias são o segredo do sucesso. Hoje temos orgulho de ter um roteiro promissor, com a ajuda de vocês podemos ter uma série de sucesso. A verba levantada, será utilizada para a produção, filmagem e pós-produção do piloto da série. Com a ajuda pagaremos a equipe, são mais de 50 (cinquenta) profissionais envolvidos. </strong>                </p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38689/logo03.jpg""></p><p style=""text-align: justify;"">        Cidade Maravilhosa é uma série inédita, divertida, emocionante e sensual. Nos conta a história de quatro jovens que se unem e resolvem dividir os bons e maus momentos da vida na cidade do Rio de Janeiro.</p><p style=""text-align: justify;"" rel=""text-align: justify;"">VEJA MAIS UM TEASER IRADO DE NOSSA SÉRIE. MAIS DE 20.000 VISUALIZAÇÕES EM APENAS DOIS DIAS! É A PROVA DE QUE ESTAMOS NO CAMINHO! DIVIRTA-SE!</p><p style=""text-align: justify;"" rel=""text-align: justify;""><br></p><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/haLC_d4-fZI"" allowfullscreen="""" frameborder=""0""></iframe><p style=""text-align: justify;"" rel=""text-align: justify;""><br></p><p style=""text-align: justify;"">         Bruno, sul mato-grossense de vinte e seis anos, se muda para o Rio para se aventurar na carreira artística, por ter sido modelo na juventude, sempre se enveredou para esses lados. Depois de alguns problemas em família, fica sem ""grana"" e sem perspectivas, resolve se mudar e tentar a sorte na Cidade Maravilhosa. Logo na chegada percebe que não será tão fácil quanto pensou, principalmente se não souber escolher suas companhias. Seu primeiro amigo, Guto, um carioca bem malandro, por uma coincidência do destino, cruza seu caminho e coloca muita ação e emoção em sua estadia. </p><p style=""text-align: justify;"">        Guto não é uma má pessoa, mas suponho que algumas mães não achariam ele a melhor companhia para seus filhos. Digamos que sua forma de ganhar a vida um pouco irresponsável e alternativa seria condenada pela família tradicional brasileira.  Guto faz de tudo um pouco, diz que é artista mas só fez figuração. Se diz comerciante, mas o único comércio que faz é de substâncias recreativas ilícitas. Diz que faz festas, e realmente faz... Ótimas festas! Extremamente carismático e sedutor, sempre teve tudo de forma fácil, o que  justifica sua maneira irresponsável de lidar com a vida.</p><p style=""text-align: justify;"">    Paralelamente, conhecemos Rafael, um baiano, lutador, que trabalha de atendente em uma lanchonete e tem como maior sonho se tornar um grande campeão de MMA, porém não é bem o que acontece nos primeiros episódios, onde de cara perde a luta, emprego, treinador... Não necessariamente nessa mesma ordem.</p><p style=""text-align: justify;"">    Rafael, sem ""grana"", inicia sua jornada em busca de sua sobrevivência. Com todas as dificuldades, tenta sempre manter a disciplina, se alimentar bem e treinar para conseguir alcançar seu objetivo. Ao atender Alex na lanchonete onde trabalha, Rafael indica a pensão onde mora, para que Alex fique hospedado. Mal sabe ele, que se arrependerá amargamente. </p><p style=""text-align: justify;"">    Alex, estudante de medicina, faz de seu corpo uma drogaria, motivo pelo qual seus pais desesperados decidem transferi-lo para o Rio. Acreditam que ficando longe dos maus elementos, que sempre o desviaram do caminho, iniciará uma vida com novos hábitos.</p><p style=""text-align: justify;"">    Em poucos dias de estadia já se mete em várias confusões e acaba prejudicando  bastante seu novo amigo Rafael. Os vários episódios  acabam selando a amizade dos dois. Alex precisava de segurança e Rafael de dinheiro, a união acaba sendo boa para ambos. Alex promete ajudar Rafael a se tornar um campeão.  E se tornam. Campeões em se meter em ciladas. Principalmente quando se unem a Guto e Bruno, dobrando assim as chances de tudo dar certo... Ou errado. </p><p style=""text-align: justify;"">    Vocês vão se divertir!</p><p style=""text-align: justify;"">Vários amigos já vestiram o nosso boné. Agora só falta você! Beijos.<br></p><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/f8H9HDGrgKQ"" allowfullscreen="""" frameborder=""0""></iframe><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38737/126.JPG""></p><p style=""text-align: justify;""><strong>FICHA TÉCNICA:</strong></p><p style=""text-align: justify;"" rel=""text-align: justify;"">Direção: André Munhoz e Breno De Filippo</p><p style=""text-align: justify;"" rel=""text-align: justify;""><span></span>Idealização e Roteiro: Breno De Filippo e André Munhoz</p><p style=""text-align: justify;"" rel=""text-align: justify;"">Ass. Direção: Stefano Guardia e Eliéu de Abreu</p><p style=""text-align: justify;"" rel=""text-align: justify;""><span></span>Produção: Lucas De Filippo</p><p style=""text-align: justify;"" rel=""text-align: justify;"">Produção Executiva: Fernanda Etzberger<br></p><p>Direção de Arte: Vinícius Vellys</p><p>Montagem e Finalização: André Munhoz, Stefano Guardia e Breno De Filippo</p><p>Trilha Sonora Original: Ronan Horta</p><p>Técnico de Som: Eliéu de abreu</p><p>Câmera: Stefano Guardia e André Munhoz</p><p>Design Gráfico e Fotos: Leandro Nascimento</p><p>Maquiagem: Giselle Lopes</p><p>Alguns membros da equipe técnica não foram citados pois serão contratados ao longo do processo.</p><p style=""text-align: justify;"" rel=""text-align: justify;""><strong>ELENCO PRINCIPAL:</strong></p><p style=""text-align: justify;"" rel=""text-align: justify;""><strong>Nando Rodrigues - </strong><strong>Allan Froes - </strong><strong>Yuri Farage - </strong><strong>Rafael Oliveira</strong></p><p style=""text-align: justify;"" rel=""text-align: justify;""><strong>GRANDE ELENCO:</strong></p><p style=""text-align: justify;"" rel=""text-align: justify;""><strong>Simone Soares, Claudio Albuquerque, Breno De Filippo, Eliéu de Abreu, Lays Ariozzi, Giselle Lopes, Lucas De Filippo entre outros.</strong></p><p style=""text-align: justify;"" rel=""text-align: justify;""><strong>Uma produção Tovendofilmes e VITA produções. </strong></p><p style=""text-align: justify;"" rel=""text-align: justify;""><strong>Lembrando que equipe e elenco podem sofrer pequenas alterações durante o processo de realização das filmagens e que estas serão realizadas na Cidade do Rio de Janeiro, assim como as filmagens dos videobooks e ensaios fotográficos.<br></strong></p><p style=""text-align: justify;"" rel=""text-align: justify;"">Para apoiar a produção do piloto de Cidade Maravilhosa a série, você só precisa dar uma olhada  na coluna da direita e escolher o valor da sua contribuição. Perceba que cada valor está vinculado à uma recompensa irada. À medida que os valores aumentam, muda a categoria e melhora a recompensa. É simples. Clique na categoria que você escolher e daí é só digitar seu nome e endereço e como deseja fazer a contribuição, que pode ser por cartão de crédito (bem simples e fácil) ou boleto bancário.<br></p><hr><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/39131/Sem_t%C3%ADtulo-1_c%C3%B3pia.jpg""></p><hr><p style=""text-align: justify;"">           O Catarse utiliza o método “tudo ou nada”: quando a gente define a meta do projeto só recebe o dinheiro se atingir ou superar essa quantia. Caso as contribuições não cheguem no valor projetado, o dinheiro volta integralmente e sem burocracia para os apoiadores. Esse é o método utilizado pelas melhores e maiores plataformas de financiamento coletivo.</p><p style=""text-align: justify;"">           Aqui no Catarse, tudo é muito claro e aberto. Você vai poder acompanhar todas as fases do projeto e saber exatamente onde seu rico e suado dinheiro está sendo aplicado. Isto é que é legal no Catarse: é você quem decide o que quer ver sendo produzido, e não um burocrata em Brasília. Aqui, todo mundo fica feliz. Até o burocrata, se ele decidir investir em cultura.</p><p style=""text-align: justify;"">          Mais detalhes? Veja o orçamento.</p><hr><p><br><strong></strong></p>",cidademaravilhosaserie,//player.vimeo.com/video/159549822,https://vimeo.com/159549822,"Cinema e Vídeo",13,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/15581/cartão_catarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/15581/project_thumb_thumb_cartão_catarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/15581/project_thumb_small_cartão_catarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/15581/project_thumb_large_cartão_catarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/15581/project_thumb_video_cover_cartão_catarse.jpg,104.36842105263157894700,19830.0,83,79,successful,aon,finished,"2016-05-24 02:59:59.999999","2016-05-23 23:59:59.999999","2016-03-24 21:29:02.863127","2016-03-24 18:29:02.863127",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",3,"{""city"" : ""Rio de Janeiro"", ""state_acronym"" : ""RJ"", ""state"" : ""Rio de Janeiro""}","{""id"" : 285437, ""name"" : ""Breno de Filippo""}",2,,f,f,6,f,f,f
