project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
11284,11284,404809,"Intercâmbio Afro-Latino-Americano de cantares femininos:  Mulheres em Chamas na Bolívia.	","Ajudem-nos a vivenciar essa troca com as comunidades afro-bolivianas!","<p>Transporte do grupo OPxBHxOP 1000,00</p><p>Passagens BHxSPxBH 1000,00</p><p>Parte das Passagens SPxLaPazxSP 1000,00</p><p>13% cartase 448,00</p><p><br></p>",3448.0,"<p><b>Intercâmbio Afro-Latino-Americano de cantares femininos:</b></p><p><b> Mulheres em Chamas na Bolívia.</b></p><p>Seis mulheres, seis narrativas femininas que se convergiram em canto e corpo na formação de um coletivo. Das reverberações deste encontro surgiu a vontade de pesquisar mais profundamente musicalidades ancestrais, o sagrado feminino, o corpo negro e suas sonoridades, ritual e dança.</p><p>O Coletivo Mulheres em Chamas utiliza-se de linguagens artísticas para compor um espetáculo sensível, feminino e sonoro tendo como base o trabalho com instrumentos percussivos, técnica vocal e dança.</p><p>Em janeiro de 2015 o artista/pesquisador Andrés Testagrossa, entrou em contato com o coletivo e nos convidou para coloborar com projeto ""mARTadero"" com ações junto a comunidade afroboliviana Tocaña, onde apresentaremos nosso trabalho e trabalharemos criação junto ao grupo local Saya Afrobolivana.</p><p>Em busca constante, o Coletivo Mulheres em Chamas propõe intercâmbio com a cultura boliviana e com as narrativas de suas mulheres, tanto para a criação de novo espetáculo como para passar parte da musicalidade ancestral brasileira e feminina adiante. Uma troca de saberes femininos.</p><p>Sabendo das dificuldades e do panorama econômico das artes no Brasil, o coletivo Mulheres em Chamas vem pedir apoio para a realização deste trabalho na Bolívia. Trabalho este, que além da apresentação do grupo, será também composto por oficinas e rodas de bate-papo, criando assim um espaço potente de intercâmbio afro-latino-americano entre mulheres.</p><p><br></p><p>links: </p><p>Projeto mARTadero, autogestión proyectiva para Cochabamba: <a href=""https://www.facebook.com/UniversidadeDasCulturas/posts/614904668630547"">https://www.facebook.com/UniversidadeDasCulturas/p...</a></p><p><a href=""http://labculturadigital.org/tag/martadero/"">http://labculturadigital.org/tag/martadero/</a><br></p><p>Saya afroboliviana: <iframe src=""//www.youtube.com/embed/W_f5Bb7M7tw"" allowfullscreen="""" frameborder=""0"" height=""281"" width=""500""></iframe></p><p><br></p>",mulheresemchamasnabolivia,//www.youtube.com/embed/F0JRHA_slCw,https://www.youtube.com/watch?v=F0JRHA_slCw&feature=youtu.be,Música,16,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11284/sorriso_aberto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11284/project_thumb_thumb_sorriso_aberto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11284/project_thumb_small_sorriso_aberto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11284/project_thumb_large_sorriso_aberto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11284/project_thumb_video_cover_sorriso_aberto.jpg,16.96635730858468677500,585.0,12,12,failed,aon,finished,"2015-07-10 02:59:59","2015-07-09 23:59:59","2015-06-09 22:01:32.179314","2015-06-09 19:01:32.179314",,t,t,f,30,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 30, ""unit"" : ""days""}",0,"{""city"" : ""Ouro Preto"", ""state_acronym"" : ""MG"", ""state"" : ""Minas Gerais""}","{""id"" : 404809, ""name"" : ""Mulheres em Chamas""}",1,,f,f,0,f,f,f
