project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
31269,31269,410722,"Creche Léon Denis - Construindo o futuro","Colabore com o futuro de nossas crianças, contribuindo com a construção da Creche  Léon Denis.","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/52537/Or%C3%A7amento.jpg"" width=""819"" height=""87"" style=""width: 819px; height: 87px;""></p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/52540/O_Projeto_-_sugest%C3%A3o_2.jpg""></p><p><br></p><p><br></p><p><br></p><p><br></p>",50000.0,"<p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/52532/O_projeto.jpg"" width=""889"" height=""101"" style=""width: 889px; height: 101px;""><br></p><p><strong>English text below each extract</strong></p><p><strong><em><strong>I</strong><strong>nternational Backers –</strong><strong> english tutorial</strong> – ""How to back a project in Catarse crowdfunding platform"" </em>  <a href=""http://bit.ly/218Pwey"" target=""_blank"" data-saferedirecturl=""https://www.google.com/url?hl=pt-BR&q=http://bit.ly/218Pwey&source=gmail&ust=1471716902210000&usg=AFQjCNE4rXsfLyz_FQNjQDRRe0GskUEBTA"">http://bit.ly/218Pwey</a><span class=""redactor-invisible-space""> </span><br></strong></p><p>Nosso projeto prevê a construção da Creche Léon Denis, a qual atenderá gratuitamente as crianças do Sol Nascente - Ceilândia/DF, maior favela da América Latina, oferecendo Educação Infantil com base nas exigências do MEC, Laborterapia, Recreação e Educação Alimentar.<br></p><p style=""text-align: justify;"">O projeto de construção da Creche Léon Denis surgiu da necessidade de ampliação das atividades de amparo social a famílias carentes do Setor Habitacional Sol Nascente, objetivando assegurar, além da assistência material, também o estímulo a promoção intelectual e espiritual da comunidade.</p><p style=""text-align: justify;"">Para conhecer melhor a realidade da comunidade, bem como as ações promovidas pela nossa instituição de caridade, visite:</p><p><u><a href=""http://www.oconsolador.org.br/o-consolador.html"">http://www.oconsolador.org.br</a></u></p><p><a href=""https://www.facebook.com/oconsolador"">https://www.facebook.com/oconsolador</a><a href=""https://www.facebook.com/oconsolador?fref=ts""></a></p><p><a href=""http://www.brasilnoticia.com.br/cidades/favela-do-df-passa-a-rocinha-e-se-torna-a-maior-da-america-latina/55134"">http://www.brasilnoticia.com.br/cidades/favela-do-df-passa-a-rocinha-e-se-torna-a-maior-da-america-latina/55134</a></p><p><a href=""http://www.correiobraziliense.com.br/app/noticia/cidades/2013/09/28/interna_cidadesdf,390588/maior-favela-da-america-latina-sol-nascente-toma-posto-da-rocinha.shtml"">http://www.correiobraziliense.com.br/app/noticia/cidades/2013/09/28/interna_cidadesdf,390588/</a><a href=""http://www.correiobraziliense.com.br/app/noticia/cidades/2013/09/28/interna_cidadesdf,390588/maior-favela-da-america-latina-sol-nascente-toma-posto-da-rocinha.shtml"">maior-favela-da-america-latina-sol-nascente-toma-posto-da</a><a href=""http://www.correiobraziliense.com.br/app/noticia/cidades/2013/09/28/interna_cidadesdf,390588/maior-favela-da-america-latina-sol-nascente-toma-posto-da-rocinha.shtml"">-rocinha.shtml</a></p><p style=""text-align: justify;""><em>Our project aims at building the Léon Denis Kindergater, which will provide the children of Setor Habitacional Sol Nascente (in the capital of Brazil), the largest slum in Latin America, with free education on the basis of the Ministry of Education requirements. </em></p><p style=""text-align: justify;""><em>This project came from the need for expansion of the social protection activities to needy families in Sol Nascente and has as its goal to ensure material assistance, as well as intelectual and spiritual promotion for the community.</em></p><p style=""text-align: justify;""><em>To learn more about the reality of this community and the actions promoted by our charity institution, visit the links above.</em></p><p style=""text-align: justify;""><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/52518/IMG_20160616_170814.jpg""></p><p><br></p><p style=""text-align: justify;""><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/52507/POr_que.jpg"" width=""773"" height=""100"" style=""width: 773px; height: 100px;""></p><p style=""text-align: justify;"" rel=""text-align: justify;"">Nós, da Creche Léon Denis, convictamente acreditamos que toda realidade, pior que seja, pode ser transformada pelo poder da educação. Quando essa garantia constitucional falta às pessoas, a fase mais gravemente afetada é, sem dúvida nenhuma, a infância.</p><p style=""text-align: justify;"">A criança é a que mais perde; às vezes, essa perda é tão substancial que ela em toda a sua história de vida, jamais alcançará a integralidade como futuro profissional na área escolhida, ou simplesmente, como pai de família responsável por seu lar, pois lhe foi negado o essencial: a educação. Por isso, ofereceremos um lugar seguro onde elas serão estimuladas sistematicamente ao estudo, ao trabalho e toda forma de cidadania, pois, cremos que o Homem será o que de sua infância se faça.</p><p style=""text-align: justify;"">Sob essa perspectiva, objetivamos por meio da creche:</p><p style=""text-align: justify;"">• Levar educação e dignidade às crianças do Setor Habitacional do Sol Nascente – maior favela da América Latina; </p><p style=""text-align: justify;"">• Oferecer um lugar seguro onde as crianças permaneçam enquanto seus pais trabalham; </p><p style=""text-align: justify;"">• Retirar as crianças da rua, reduzindo a perambulagem e situações de risco, como envolvimento com drogas, prostituição e violências; </p><p style=""text-align: justify;"">• Estimular o estudo e o trabalho como formas de se desenvolver a autonomia e a capacidade de iniciativa.</p><p style=""text-align: justify;""><em>We strongly believe that all reality, doesn't matter how bad it is, can be transformed by the power of education. When this constitutional guarantee is not given to people, the most severely affected stage is undoubtedly childhood.  </em></p><p style=""text-align: justify;""><em>Children are those who lose most; Sometimes, this loss is so substantial that throughout their whole life, they will never achieve the completeness as a future professional in the chosen area, or simply, as a good father of a family, responsible for his home, because they have been denied the essential: the education. Therefore, we will offer a safe place where children will be systematically <em>stimulated</em> to the study, to the work and to exercise citizenship, because we believe that Man will be according to his childhood experiences.</em></p><p style=""text-align: justify;""><em>Under this perspective, our goals are:</em></p><p style=""text-align: justify;""><em>• to provide children from the largest slum in Latin America with education and dignity; </em></p><p style=""text-align: justify;""><em>• to offer a safe place where children can stay whilst their parents work;</em></p><p style=""text-align: justify;""><em>• to keep children away from the streets, thus preventing wandering and social risk situations, such as involvement in drugs, prostitution and violences; </em></p><p style=""text-align: justify;""><em>• to encourage the study and the work as ways to develop their autonomy and proactivity.</em></p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/52519/IMG_20160616_165842.jpg""><br></p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/52512/Constru%C3%A7%C3%A3o.jpg"" width=""901"" height=""104"" style=""width: 901px; height: 104px;""></p><p>O Projeto de construção da Creche Léon Denis começou a partir da elaboração do projeto arquitetônico realizado gratuitamente pela arquiteta Kallycia Bose. Desde então, começamos a promover ações para captação de recursos, a saber:</p><p>• Eventos beneficentes, como a tarde de tortas e a Feijoada beneficente;<br></p><p style=""text-align: justify;"">• Cadastramento de contribuintes mensais;  </p><p style=""text-align: justify;"">• Doações de empresas;  </p><p style=""text-align: justify;"">• Venda de camisetas;  </p><p style=""text-align: justify;"">• Financiamento coletivo pelo Catarse em 2015. Para conhecer nosso primeiro projeto junto ao Catarse, acesse: <a href=""https://www.catarse.me/pt/crecheleondenis"">https://www.catarse.me/pt/crecheleondenis</a></p><p style=""text-align: justify;""><em>The project for the construction of Creche Léon Denis started with the drafting of architectural project, made free of charge by the architect Kallycia Bose. Since then, we started to promote  social actions in order to fundraise. See below:</em></p><p>• Fundraising events, such as the “Tarde de Tortas” and the “Feijoada Beneficente”;<br></p><p>• Registration of monthly contributors;</p><p>• Donation from companies;</p><p>• T-shirt sales;</p><p style=""text-align: justify;""><em></em></p><p>• Crowdfunding by means of Catarse platforms in 2015. In order to know our first project, visit:  <a href=""https://www.catarse.me/pt/crecheleondenis"">https://www.catarse.me/pt/crecheleondenis</a><a href=""https://www.catarse.me/pt/crecheleondenis""></a></p><p style=""text-align: justify;""><em><a href=""https://www.catarse.me/pt/crecheleondenis""></a></em></p><p style=""text-align: justify;""><br></p><p><span class=""redactor-invisible-space""></span></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/52515/Como.jpg"" width=""967"" height=""101"" style=""width: 967px; height: 101px;""><br></p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/50081/Como.png""></p><p style=""text-align: justify;"">Com o valor arrecadado em 2014 e 2015, conseguimos iniciar a primeira fase da construção da creche – a fundação, etapa a qual consistiu em perfurar o solo e inserir estacas de concreto, as quais garantirão a sustentação segura do prédio.</p>  <p style=""text-align: justify;""> Atualmente, estamos em fase de transição da etapa de fundação para a fase de alvenaria. Dessa forma, o dinheiro a ser arrecadado neste financiamento será destinado à  construção das vigas e pilares do primeiro pavimento do bloco A.</p><p style=""text-align: justify;""><em>Our Kindergarter project is composed of 04 (four) stages: foundation, mansory, finishing and furnishing. The creche will have three blocks (blocks A, B and C), which one with four floors.<br></em></p><p style=""text-align: justify;""><em>With the money raised in 2014 and 2015, we went through stage one – the foundation, step which consisted in drilling the ground deeply and installing concrete piles to support the building. </em></p><p style=""text-align: justify;""><em>Currently, we are entering the mansory stage. Thus, the money collected by this crowdfunding will be used to build beams and pillars of the first floor of block A.</em> </p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/52520/Collage_2016-06-16_16_43_41.jpg""></p><p><br></p><p><br></p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/52516/Recopensa.jpg"" width=""936"" height=""101"" style=""width: 936px; height: 101px;""></p><p><br></p><p>• As recompensas como livro, agenda, camiseta e ingressos, deverão ser retiradas na nossa feijoada beneficente, exceto nos casos de doadores de outros estados e outros países, os quais poderão optar por receber suas recompensas por correio. Para tal, o doador receberá antes seu vale retirada por e-mail;<br></p><p>• A data, horário e endereço onde ocorrerá a feijoada será informado por e-mail;</p><p>• Para as doações de até R$ 30,00, a cartinha escrita por uma de nossas crianças será digitalizada e enviada por e-mail;</p><p><em><strong></strong></em></p><p>• Não há a possibilidade de escolher os títulos dos livros, as estampas e as cores das camisetas.</p><p style=""text-align: justify;""><em><strong>Notes:</strong></em><br></p><p>• The rewards such as books, planners, t-shirts and tickets must be picked up at our charitable feijoada, except in the case of donators from other Brazilian regions or abroad, who may choose to receive their rewards by mail;<br></p><p>• In order to pick up the rewards, the donators will receive a voucher by e-mail and the instructions about date, time and address where the feijoada will be celebrated;</p><p>• The children’s letter will be scanned and sent by e-mail;</p><p style=""text-align: justify;""><em><strong></strong></em></p><p>• It is not possible to choose the books titles and t-shirts design, color and print;</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/52526/Collage_2016-06-16_18_48_59.jpg""></p><p><br></p><p style=""text-align: justify;""><span class=""redactor-invisible-space""></span></p>",leondeniscreche,//www.youtube.com/embed/6BXeWdTJMpQ,https://youtu.be/6BXeWdTJMpQ,Educação,31,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31269/corrigido.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31269/project_thumb_thumb_corrigido.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31269/project_thumb_small_corrigido.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31269/project_thumb_large_corrigido.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31269/project_thumb_video_cover_corrigido.jpg,33.11200000000000000000,16556.0,79,76,online,flex,published,"2016-10-17 01:59:59.999999","2016-10-16 23:59:59.999999","2016-07-31 14:49:57.654351","2016-07-31 11:49:57.654351",,t,f,t,77,"{""total"" : 21, ""unit"" : ""days""}","{""total"" : 55, ""unit"" : ""days""}",0,"{""city"" : ""Brasília"", ""state_acronym"" : ""DF"", ""state"" : ""Distrito Federal""}","{""id"" : 410722, ""name"" : ""Obras Sociais - O Consolador""}",4,,f,f,0,f,f,f
