project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
18320,18320,465468,"Projeto Aurtistas","Colabore com este projeto que expressa o universo autista através da arte. ","<p>Do valor arrecadado, 31% será utilizado para a compra de materiais; 24% para a realização da exposição; 32%  para confecção de recompensas e 13% para a taxa do Catarse. Apresentamos abaixo, como os recursos financeiros serão utilizados:</p><p><span></span><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24586/graficoaurtistas1.PNG""></p><p><br></p><p><br></p>",6000.0,"<p style=""text-align: center;""><strong>Projeto Aurtistas - O universo artístico</strong><strong> dos autistas</strong></p><p style=""text-align: justify;"">O Projeto Aurtistas acontece em Santos – SP, na Escola de Educação Especial Meimei, mantida pela Associação Espírita Seara de Jesus. Iniciou em 2014, com o objetivo de proporcionar espaços criativos e de exteriorização, além de introduzir ao mundo da arte as crianças e jovens com Transtorno do Espectro Autista (TEA) que frequentam a Instituição.<br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24597/foto__1_.JPG"" width=""512"" height=""383"" style=""width: 512px; height: 383px;""></p><p><br></p><p style=""text-align: justify;"">O autismo é um transtorno do neurodesenvolvimento caracterizado por comprometimento da comunicação social, altera<wbr style=""line-height: 1.6em;"">ções sensoriais e comportamentos restritos e repetitivos.</p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24596/foto_1.JPG"" width=""422"" height=""560"" style=""width: 422px; height: 560px;""></p><p><br></p><p style=""text-align: justify;"">Nas oficinas utilizamos a pintura para motivar o aluno e provocar uma melhoria global em seu desenvolvimento, despertar a descoberta,  aprimorar habilidades e estimular  as potencialidades dos alunos.<br></p><p style=""text-align: center;""><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24590/image.jpg"" width=""478"" height=""450"" style=""width: 478px; height: 450px;""><br></p><p style=""text-align: center;""><br></p><p style=""text-align: justify;"">Ao contribuir com o nosso projeto você colabora com a compra de materiais: como pincéis, tintas e telas; passeios à museus e exposições,  assim como a realização de uma exposição das obras dos nossos artistas.</p><p><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/24470/image.jpg"" width=""450"" height=""450"" style=""width: 450px; height: 450px;""><br></p><p><br></p><p style=""text-align: justify;"">Em novembro/dezembro realizaremos uma exposição em Santos-SP (local e data ainda a definir), onde criaremos um espaço para falar sobre o autismo, incentivar o talento dos nossos artistas e também expor os produtos com as estampas criadas por eles. Durante o evento ofereceremos um delicioso coquetel . Será uma noite muito especial!</p><p style=""text-align: justify;"" rel=""text-align: justify;"">O evento será totalmente gratuito e não cobraremos entrada. Mas, para que isso ocorra a sua ajuda é fundamental! Você doa uma quantia e sua ajuda será recompensada!</p><p style=""text-align: justify;"" rel=""text-align: justify;""><br></p><hr><p><br></p><p style=""text-align: justify;"" rel=""text-align: justify;""><strong>R$10 = NOME NO VÍDEO DE AGRADECIMENTO</strong></p><p style=""text-align: justify;"" rel=""text-align: justify;"">Com a doação de R$10 você terá o seu nome gravado em nosso vídeo de agradecimento como forma de retribuição.</p><p style=""text-align: justify;"" rel=""text-align: justify;""><br></p><hr><p><strong><br></strong></p><p><strong>R$20 = NOME NO VÍDEO DE AGRADECIMENTO</strong><span class=""redactor-invisible-space"" style=""line-height: 1.6em;""><strong> + CONVITE PARA O EVENTO</strong></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space"">Você é nosso convidado no coquetel de lançamento da exposição Aurtistas, além de ter o seu nome gravado em nosso vídeo de agradecimento. <br></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><br></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space"">

</span></p><hr><p><strong><br></strong></p><p><strong>R$30 = NOME NO VÍDEO DE AGRADECIMENTO</strong><span class=""redactor-invisible-space"" style=""line-height: 1.6em;""><strong> + CONVITE PARA O EVENTO + ECOBAG</strong></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space"" style=""line-height: 1.6em;"">Você é nosso convidado no coquetel de lançamento da nossa exposição, além de ganhar uma ecobag com uma estampa Aurtistas, terá o seu nome gravado em nosso vídeo de agradecimento. <br></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space"" style=""line-height: 1.6em;"">Obs.: A data de entrega será informada pelos organizadores do projeto. Você pode retirar a recompensa no dia do evento. Os custos de envio não estão inclusos.<span class=""redactor-invisible-space""></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space"" style=""line-height: 1.6em;""><br></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space"" style=""line-height: 1.6em;"">

</span></p><hr><p><strong><br></strong></p><p><strong>R$40 = NOME NO VÍDEO DE AGRADECIMENTO</strong><span class=""redactor-invisible-space"" style=""line-height: 1.6em;""><strong> + CONVITE PARA O EVENTO + CANECA</strong></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space"">Você é nosso convidado no coquetel de lançamento da nossa exposição, além de ganhar uma caneca com uma estampa Aurtistas, terá o seu nome gravado em nosso vídeo de agradecimento.</span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space"">Obs.: A data de entrega será informada pelos organizadores do projeto. Você pode retirar a recompensa no dia do evento. Os custos de envio não estão inclusos.<br></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><br></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space"">



</span></p><hr><p><strong><br></strong></p><p><strong>R$50 =  NOME NO VÍDEO DE AGRADECIMENTO</strong><span class=""redactor-invisible-space"" style=""line-height: 1.6em;""><strong> + CONVITE PARA O EVENTO + AGENDA</strong></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space"">Você é nosso convidado no coquetel de lançamento da nossa exposição, além de ganhar uma linda agenda da Paper Company com uma estampa Aurtistas, terá o seu nome gravado em nosso vídeo de agradecimento. <br></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space"">Obs.: A data de entrega será informada pelos organizadores do projeto. Você pode retirar a recompensa no dia do evento. Os custos de envio não estão inclusos.<span class=""redactor-invisible-space""><br></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><br></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space"">

</span></p><hr><p><strong><br></strong></p><p><strong>R$100 = NOME NO VÍDEO DE AGRADECIMENTO</strong><span class=""redactor-invisible-space"" style=""line-height: 1.6em;""><strong> + CONVITE PARA O EVENTO + QUADRO PEQUENO</strong></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space"">Você é nosso convidado no coquetel de lançamento da nossa exposição, além de ganhar um pequeno quadro pintado por um de nossos alunos, terá o seu nome gravado em nosso vídeo de agradecimento. <br></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space"">Obs.: A data de entrega será informada pelos organizadores do projeto. Você pode retirar a recompensa no dia do evento. Os custos de envio não estão inclusos.<span class=""redactor-invisible-space""><br></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><br></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space"">

</span></p><hr><p><strong><br></strong></p><p><strong>R$200 = NOME NO VÍDEO DE AGRADECIMENTO</strong><span class=""redactor-invisible-space"" style=""line-height: 1.6em;""><strong> + CONVITE PARA O EVENTO + QUADRO GRANDE</strong></span></p><p style=""text-align: justify;"" rel=""text-align: justify;"">Você é nosso convidado no coquetel de lançamento da nossa exposição, além de ganhar um quadro grande pintado por um de nosso alunos, terá o seu nome gravado em nosso vídeo de agradecimento. <br></p><p style=""text-align: justify;"" rel=""text-align: justify;"">Obs.: A data de entrega será informada pelos organizadores do projeto. Você pode retirar a recompensa no dia do evento. Os custos de envio não estão inclusos.</p><p style=""text-align: justify;"" rel=""text-align: justify;""><br></p><p style=""text-align: justify;"" rel=""text-align: justify;"">Agradecemos a todos pela participação,  colaboração, divulgação e por compartilharem o nosso projeto!</p>",projetoaurtistas,//player.vimeo.com/video/140528913,https://vimeo.com/140528913,Artes,1,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18320/foto_2__2_.PNG,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18320/project_thumb_thumb_foto_2__2_.PNG,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18320/project_thumb_small_foto_2__2_.PNG,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18320/project_thumb_large_foto_2__2_.PNG,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18320/project_thumb_video_cover_foto_2__2_.PNG,106.4833333333333300,6389.0,132,95,successful,aon,finished,"2015-11-09 01:59:59","2015-11-08 23:59:59","2015-10-15 00:49:50.521091","2015-10-14 21:49:50.521091",,t,t,f,25,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 25, ""unit"" : ""days""}",0,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 465468, ""name"" : ""Projeto Aurtistas""}",2,,f,f,0,f,f,f
