project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
26343,26343,527599,"Lisbela e o Prisioneiro","Amores impossíveis, mocinhos, vilões e tudo mais que só é possível encontrar no nordeste brasileiro","<table>  <colgroup><col>  <col>  <col>  </colgroup><tbody><tr>   <td> R$            30.000,00 </td>   <td>Catarse</td>   <td> R$                             3.900,00 </td>  </tr>  <tr>   <td> </td>   <td>Equipe Técnica (Direção geral, direção de cena, produção, figurinista, roteirista, técnico de som e luz).</td>   <td> R$                            10.800,00</td></tr>  <tr>   <td> </td><td><br></td><td></td>  </tr>  <tr>   <td><br></td>   <td>Divulgação</td>   <td> R$                             1.100,00 </td>  </tr>  <tr>   <td> </td>   <td>Figurino</td>   <td> R$                             2.300,00 </td>  </tr>  <tr>   <td> </td>   <td>Cenário</td>   <td> R$                             1.500,00 </td>  </tr>  <tr>   <td> </td><td><br></td><td><br></td></tr><tr><td></td>   <td>Teatro</td>   <td> R$                             1.000,00 </td>  </tr>  <tr>   <td> </td>   <td>Ensaios</td>   <td> R$                             6.800,00 </td>  </tr>  <tr>   <td> </td>   <td>Cachês atores</td>   <td> R$                             2.400,00 </td>  </tr>  <tr>   <td> </td>   <td>Mesa alimentação</td>   <td> R$                                 200,00 </td>  </tr>  <tr>   <td> </td><td><br></td><td><br></td></tr></tbody></table>",30000.0,"<p style=""text-align: justify;"">Eu sempre fui <strong>apaixonada</strong> por histórias que tiram o fôlego e parecem nos transportar para outra realidade, com amores impossíveis, mocinhos e vilões e tudo em um tempo longe do nosso.</p><p style=""text-align: justify;"">Foi por amor a tudo isso – e uma lista que acredito não conseguir terminar – que o texto “<strong>Lisbela e o Prisioneiro</strong>” de Osman Lins me cativou e chamou tanto a atenção. Com uma rica gama de personagens apaixonantes, uma história de fazer qualquer ficar preso na cadeira até que se mostre o desfecho e sem sombra de dúvidas deixar um gostinho de quero mais.</p><p style=""text-align: justify;"">O sonho de montar “Lisbela e o Prisioneiro” sempre foi grande e vem desde que comecei a carreira teatral. E os sonhos são coisas incríveis mesmo: Quando realmente queremos algo, parece que tudo favorece. Deste modo, eu fui encontrando <strong>profissionais dispostos</strong> a embarcar nessa loucura que é uma produção teatral deste trabalho, que amam o que fazem e já tem verdadeiro amor por esse novo projeto, e trabalhando juntos para que possamos entregar ao nosso público um trabalho lindo e de muito bom gosto, dando o devido reconhecimento a todos os envolvidos.</p><p style=""text-align: justify;"">No palco 12 atores irão reviver, a cada apresentação, toda a incrível história de amor que é “Lisbela e o Prisineiro” e fazer sonhar todas que forem assistir.</p><p style=""text-align: justify;"">Para que tudo isso acontecer contamos com uma participação especial, que é a <strong>SUA</strong>, lembrando que qualquer colaboração jamais será esquecida e além da nossa gratidão, poderá ter o nome em nossa lista de patrocinadores ou até mesmo ter o seu ingresso VIP, de acordo com nossa lista de gratificações.</p><p style=""text-align: justify;"">Então não perca mais tempo e junte-se a nós e nos ajude a realizar este sonho e disseminar cultura para o mundo!</p><p style=""text-align: justify;"">PS: <strong>Semanalmente</strong>, em nossa página no Facebook, publicaremos nossos avanços no formato de <strong>diário de bordo</strong>, para que todos que colaborarem acompanhem de perto.</p>",lisbelaeoprisioneiro,//www.youtube.com/embed/rLrG-P0ZC4Q,https://www.youtube.com/watch?v=rLrG-P0ZC4Q&feature=youtu.be,"Teatro e Dança",19,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/26343/lisbela.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/26343/project_thumb_thumb_lisbela.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/26343/project_thumb_small_lisbela.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/26343/project_thumb_large_lisbela.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/26343/project_thumb_video_cover_lisbela.png,0,0,0,0,online,flex,published,,,"2016-03-28 18:09:53.481725","2016-03-28 15:09:53.481725",,t,f,t,,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 180, ""unit"" : ""days""}",0,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 527599, ""name"" : ""Faleiros Produções""}",0,,f,f,0,f,f,f
