project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
21251,21251,490232," Sede física do Clube da Empreendedora","O Clube da Empreendedora precisa da sua ajuda!!!","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/36251/4.jpg""></p><p>- Aluguel da sede R$ 3.500,00 mensal, sendo valor total por 6 meses de locação de R$ 21.000,00<br></p><p>- Despesas com luz, água, internet telefone, outros (média mensal) R$ 1.400,00, sendo valor total por 6 meses R$ 8.400,00</p><p>- Criação e desenvolvimento de marketing visual, site, fachada da sede e outros: R$ 15.000,00</p><p>- Reforma do imóvel adaptando para fornecer cursos, palestras, treinamento e espaço para divulgação de produtos (sendo valor total) R$ 25.000,00</p><p>- Salário de funcionário e despesas com contador  (semestre) R$ 26.200,00</p><p>- Comissão do Site Catarse R$ 14.043,64</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/30868/5.jpg""><br></p><p>R$ 108.028,00<br></p>",108028.0,"<p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/28799/1.jpg""><br></p><p style=""text-align: justify;"">O Clube é uma empresa habitada somente por mulheres empreendedoras, das mais variadas atividades:  advogadas, doceiras, secretárias do lar, arquitetas, salgadeiras, confeiteiras, designer, chefs, empresárias de diversos ramos, palestrantes, coach's, temos também milhares de mulheres em busca de produtos e serviços, enfim, um grupo mágico no qual apelidei carinhosamente de Jardim Secreto.</p><p style=""text-align: justify;"">Criado dia 25 de setembro de 2015, o grupo está crescendo rapidamente, hoje conta com mais de 17.000 mulheres unidas em busca de uma única coisa: alcançar visibilidade no mercado de produtos e serviços, alavancando suas vendas.</p><p style=""text-align: justify;"">O Clube é maravilhoso, as mulheres são amigas, parceiras, e na medida do possível estão sempre ajudando umas as outras.</p><p style=""text-align: justify;""><strong>COMO VOCÊ PODE AJUDAR?</strong></p><p style=""text-align: justify;"">Escolhendo umas das RECOMPENSAS ao lado, lembrando que para cada contribuição, o Clube lhe dará algo em troca.</p><p style=""text-align: justify;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/28801/3.jpg""><br></p><p style=""text-align: justify;"">Meu nome é <strong>Josiane Amorim</strong>, presidente executiva do Clube, tenho 37 anos, um filho na faculdade (graças a Deus), duas irmãs e um irmão, moro com meus pais, somos uma família muito unida, sou loucamente apaixonada pelos meus sobrinhos e minha sobrinha linda, e está chegando mais um fofinho para completar ainda mais nossa família. Costumo brincar que eles são meu ponto de equilíbrio. </p><p style=""text-align: justify;"">Eu sempre acreditei que A UNIÃO FAZ A FORÇA, e juntas em busca de uma causa o sucesso se torna mais fácil.</p><p style=""text-align: justify;"">O Brasil está cheio de mulheres empreendedoras, que sozinhas não conseguem colocar seus projetos em pauta, e essa é uma das funções do Clube, orientar e fornecer ferramentas para que elas consigam estabelecer sua marca no mercado.</p><p style=""text-align: justify;"">Nos últimos 15 anos eu tenho procurado empreender, e sempre encontrei dificuldades que esbarravam diretamente na questão financeira ou organizacional, tinha ideias excelentes, mas não tinha apoio, muitas vezes nem era dinheiro (quem é artesã ou empreendedora sabe o que estou falando, sempre fazemos milagre com tão pouco) que eu precisava, era orientação.</p><p style=""text-align: justify;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29854/7.jpg""><br></p><p style=""text-align: justify;"">A princípio o Clube da Empreendedora foi criado virtualmente para orientar as empreendedoras, ajudá-las em suas vendas, divulgação de seus produtos e serviços, porém, o crescimento está muito acelerado, e estamos sentindo a necessidade de ampliação para a área física.</p><p style=""text-align: justify;"">Ter um espaço físico direcionado, que possa servir de plataforma para alavancar as idéias inovadoras das empreendedoras visionárias, que trabalham movidas pela paixão de fazer a diferença. Como eu não encontrei nada parecido (no sentido alcançável, pois os valores de coach, treinamentos e auxílio, custam verdadeiras fortunas) com o que eu acredito que seja necessário para desencadear o empreendedorismo na minha Cidade, pensando assim, resolvi buscar apoio financeiro para abrir a sede física do Clube.</p><p style=""text-align: justify;"">Com esse empreendimento, acredito que as empresárias e empreendedoras associadas terão auxílio, podendo expor seus produtos, ter acesso a palestras, pequenos bate papos sempre visando crescimento e visibilidade, porem com custos realmente acessíveis.</p><p style=""text-align: justify;"">Além de busca por fornecedores, uma vez que todas sabemos que quando muitas pessoas buscam o mesmo fornecedor, é possível pleitear descontos bem consideráveis</p><p style=""text-align: justify;"">Tem muitas empreendedoras maravilhosas em Curitiba e região, e essas mulheres precisam de apoio e a minha função enquanto presidente executiva do clube é desenvolver esse papel de auxiliar e ajudar nesse desenvolvimento.</p><p style=""text-align: justify;""><span></span><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/28813/6.jpg""></p><p>O Clube de Oportunidades é um espaço no site onde elas podem divulgar tanto vagas de emprego quanto seus currículos, buscando colocação no mercado.<br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42548/Clube_de_oportunidades.jpg""></p><p>Nosso Bazar primeira edição foi lindo, e as mulheres que foram prestigiar as expositoras ganharam um lindo presente do Clube. <br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42550/bazar_clube.fw.png""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42549/10155526_1667212353516911_8145914482509217477_n.jpg""></p><p>Devemos ajudar, foi um projeto que o Clube desenvolveu para convidar as empreendedoras a ajudarem as crianças necessitadas, foi nossa primeira ação, e tenho certeza de que teremos muitas.</p><p>As crianças da ONG mereciam uma festa de aniversário inesquecível, e foi o que tentamos proporcionar a elas. Foi lindo, e muito gratificante, a união dessas empreendedoras maravilhosas proporcionou uma festa completa, com docinhos, salgados, bolo, bebidas, presentes para todas as crianças e conseguimos muitas doações para os bebês. </p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42551/acridas.jpg""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42824/399_1690801941160336_1222488549033694490_n.jpg""><br></p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42822/13721_1690800244493839_6854538759672643399_n.jpg""><p><br></p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42825/12063505_10153675394408318_3120807240849352364_n.jpg""><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42829/11217558_1690800781160452_4563880531989630198_n.jpg""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42831/12670699_1690800757827121_5126043807293230835_n.jpg""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42830/12321680_1690800634493800_582213067934037960_n.jpg""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42832/12936645_1690801874493676_6825113375051016695_n.jpg""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42833/12936538_1690800034493860_768506275823243101_n.jpg""></p><p>Com o intuito de ajudar ainda mais as empreendedoras a fixarem sua marca no mercado, lançamos nosso canal no YouTube para entrevistar as empreendedoras.</p><p>Cada vídeo uma história, um produto, um serviço. </p><iframe width=""500"" height=""281"" src=""//www.youtube.com/embed/zPVKArspdw0"" frameborder=""0"" allowfullscreen="""" style=""font-size: 18px; line-height: 27px;""></iframe><p style=""text-align: justify;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/28800/2.jpg""><br></p><p>Olá empreendedoras , estou aqui para divulgar meu trabalho.Sou Isabel Batista, fisioterapeuta, tenho um Studio de Pilates trabalho com a franquia da InPilates Studios ...o Pilates é um importante recurso terapêutico, atuando de forma eficaz na prevenção e reabilitação de diversas patologias. O In Pilates Studio- Água Verde se localiza no na Rua Dom Pedro I 221, telefone 3051-7200 e o Cel ( whats) 41 91332744. Qualquer dúvida estou à disposição!!! Agende sua aula experimental gratuita<i><u>😃</u></i><br>Curtam a página no facebook In Pilates - Studio Agua Verde.<br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/28776/12193539_858496334265603_3968634698155789343_n.jpg"" alt="""" style=""display: block; margin: auto;""></p><p style=""text-align: justify;"">Lindas caixas esperando você para presentear neste Natal!!<br>Encomende já as suas...temos a pronta entrega no ateliê!!! Venha nos visitar...<br>Fazemos o serviço de personal shopper, acima de 10 pessoas você ganha 10 % do total em produtos ou desconto!!!<br><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/28777/11260600_1666919566912016_4047140966238923475_n.jpg"" alt="""" style=""display: block; margin: auto;""></p><p>A menos de seis meses iniciei a minha empresa, a <a class=""profileLink"" href=""https://www.facebook.com/todoamorempotes/"" data-hovercard=""/ajax/hovercard/page.php?id=684674404998247&extragetparams=%7B%22directed_target_id%22%3A554320338049298%7D"">Todo amor em potes</a>, especializada em confeitaria em potes. Além de pegar encomendas na semana para retirada sexta ou sábado, faço eventos com bolos/doces no pote totalmente personalizados (adesivo exclusivo mediante aprovação do cliente, laços coloridos e muitos brilhos). Conheça meu trabalho na página <i><u>Emoticon smile</u></i></p><p>Ah, e esta semana inciarei um projeto de indicação de outras empresas curitibanas na página para que as pessoas conheçam e assim todas nós firmarmos nossos nomes no mercado de trabalho. Acredito que o empreendedorismo está adjunto ao crescimento em conjunto. Quem quiser entrar em contato, estarei a disposição para conhecer e divulgar outros trabalhos. Obrigada, muito sucesso e luz à todas.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/28778/12122393_917102235037201_1861210783440036439_n.jpg"" alt="""" style=""display: block; margin: auto;""></p><p>Pessoal, vou conseguir mais alguns pingentes da arvore da felicidade!! Se você deseja encomendar algum para dar de presente no Natal, aproveite essa oportunidade!! Conseguirei entregar os pingentes encomendados dia 15/12 mas para isso você deverá entrar em contato comigo e reservar o seu! Para a reserva solicitarei 50% do valor do mesmo!! Corra e reserve já o seu!!! Whats (41) 9913-2319 Charme Joias<a class=""_58cn"" href=""https://www.facebook.com/hashtag/brasil"" data-ft=""{&quot;tn&quot;:&quot;*N&quot;,&quot;type&quot;:104}"">#brasil</a> <a class=""_58cn"" href=""https://www.facebook.com/hashtag/parana"" data-ft=""{&quot;tn&quot;:&quot;*N&quot;,&quot;type&quot;:104}"">#parana</a> <a class=""_58cn"" href=""https://www.facebook.com/hashtag/curitiba"" data-ft=""{&quot;tn&quot;:&quot;*N&quot;,&quot;type&quot;:104}"">#curitiba</a> <a class=""_58cn"" href=""https://www.facebook.com/hashtag/exclusivo"" data-ft=""{&quot;tn&quot;:&quot;*N&quot;,&quot;type&quot;:104}"">#exclusivo</a> <a class=""_58cn"" href=""https://www.facebook.com/hashtag/acessorios"" data-ft=""{&quot;tn&quot;:&quot;*N&quot;,&quot;type&quot;:104}"">#acessorios</a><a class=""_58cn"" href=""https://www.facebook.com/hashtag/semijoias"" data-ft=""{&quot;tn&quot;:&quot;*N&quot;,&quot;type&quot;:104}"">#semijoias</a></p><p style=""text-align: justify;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/28781/12190058_10207061155558726_405414103277677071_n.jpg"" alt="""" style=""display: block; margin: auto;""></p><p style=""text-align: justify;""><span class=""text_exposed_show""></span></p><p>Queridas Empreendedoras!!<br>Gostaria de compartilhar com vocês um pouquinho do sucesso do meu evento sobre "" Como o AUTOCONHECIMENTO pode te ajudar na crise"" para as empreendedoras no sábado!!<br>Gostaria de agradecer a querida Luciana Valente Naumann Melara Fotógrafa, a qual super indico para aniversários, e books de família , criança e gestante.<br>Provamos a delícia do Bolo de dois amores da Pri Ferrari, também super indico!!!<br>Para as que não puderam comparecer, em breve teremos a<span class=""text_exposed_show""> TURMA 2.<br>Agradecimentos a Espaço Vip Massoterapia e Estética; Wilcox BC; Instituto Amacura; Renata Barcik; Beatriz; Ângela Cristina Rodrigues; Viviane Kaled Luciane Botelho</span></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/28785/12187774_1030502240328521_3504472895902812425_n.jpg"" alt="""" style=""display: block; margin: auto;""></p><p style=""text-align: justify;""><br></p>",sedefisicadoclubedaempreendedora,//www.youtube.com/embed/BZUf-5Xg7rY,https://www.youtube.com/watch?v=BZUf-5Xg7rY,Socioambiental,4,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/21251/banner_projeto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/21251/project_thumb_thumb_banner_projeto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/21251/project_thumb_small_banner_projeto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/21251/project_thumb_large_banner_projeto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/21251/project_thumb_video_cover_banner_projeto.jpg,0.16199503832339763800,175.0,10,10,online,flex,published,,,"2016-04-01 00:51:19.255421","2016-03-31 21:51:19.255421",,t,f,t,,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 177, ""unit"" : ""days""}",0,"{""city"" : ""Curitiba"", ""state_acronym"" : ""PR"", ""state"" : ""Paraná""}","{""id"" : 490232, ""name"" : ""Josiane Amorim""}",2,,f,f,0,f,f,f
