project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
36679,36679,601107,"Retratos pra Yayá","Livro de fotografia sobre a infância livre. Participe!","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/59220/orcamento.jpg""></p>",45000.0,"<p style=""text-align: justify;""><em>Confirm you are using chrome browser, click right mouse botton and translate the page to your language.</em><br></p><p style=""text-align: justify;""><em>Upewnij sie ze jestes w wyszukiwarce chrome, nacisjij prawy klawisz myszki i wybierz opcje: tlumaczenie na jezyk polski. </em></p><hr><p style=""text-align: justify;""><strong>Retratos pra Yayá</strong> é um projeto fotográfico iniciado em meados de 2012. É uma espécie de <strong>diário fotográfico</strong> sobre nossa filha - Yasmin, carinhosamente chamada Yayá, - e sua infância vivida à moda antiga: livre de consumo, televisão e tecnologia e próximo às pessoas queridas e à natureza.<br></p><p style=""text-align: justify;"">Ao longo desses anos, as fotos, feitas quase que diariamente num pedacinho do cerrado que invade nosso quintal, foram publicadas nas redes sociais, em revistas de fotografia e diversas plataformas virtuais. Algumas delas foram até premiadas em concursos internacionais. Agora chegou a hora de depositá-las num <strong>lindo livro</strong> que vai <strong>celebrar</strong> não somente a fotografia, a <strong>fotografia de família</strong> em especial, mas também aquela <strong>infância que desejamos para nossas crianças</strong>.</p><p style=""text-align: justify;"">O livro, feito em capa dura e com muito carinho, será composto pelas melhores imagens do projeto, algumas delas inéditas, e um texto, nas três línguas: português, polonês e inglês, sobre nossos processos criativos desenvolvidos em família e sobre os benefícios e desafios que a <strong>infância livre</strong> tem plantado no nosso caminho. Queremos cultivar uma <strong>sensação</strong> que a tela do computador não permite - a de folhear um livro, sentir a textura e o cheiro do papel e com isso <strong>potencializar a experiência da foto</strong>.  </p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58707/IMG_1100_1.jpg""></p><p style=""text-align: justify;"">O dinheiro arrecadado aqui vai viabilizar essa celebração, esse sonho de compartilhar o que nos é mais caro com outros pais, mães, tios e avós - <strong>nossas convicções, nossas buscas e nossa arte</strong>. Cada contribuição aqui realizada será recompensada conforme o valor investido. Se o valor total for alcançado dentro do prazo estipulado, nós colocamos o plano em prática e entregamos o livro nas mãos de vocês dentro de 60 dias. Se o valor não for atingido (esperamos muito que seja!), todos os apoiadores recebem seu dinheiro de volta.</p><p style=""text-align: justify;"" rel=""text-align: justify;"">Abaixo, apresentamos quatro ilustrações da autoria de artista plástica Basia Grzybowska Flores criadas especialmente para o projeto. Inspiradas nas imagens que produzimos e nos conceitos de <strong>infância livre e criação com apego</strong>, estas lindas ilustrações vão virar estampas das <strong>camisetas exclusivas desta campanha</strong>. </p><p style=""text-align: justify;"" rel=""text-align: justify;"">Basia é mestre em design e arte pela Academia de Belas Artes de Katowice, Polônia com Especialização em Ilustração na Inglaterra. É uma artista internacionalmente premiada, engajada em projetos inovadores como startup Fermento. Teve seus trabalhos expostos na Polônia, Inglaterra, no Brasil e na Áustria. Sua série ""Amazonia Ilustrada"", criada após meses de vivência em Manaus, foi destaque na London Illustration Fair no ano passado.</p><p style=""text-align: justify;"" rel=""text-align: justify;"">Mais do seu trabalho no <a href=""http://basiaillustration.com/"" target=""_blank"">link.</a></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/64474/conjunto.jpg""></p><p>O pagamento pode ser feito através de cartão de crédito ou boleto bancário. Os valores acima de R$100,00 podem ser parcelados em até 3 vezes sem juros.</p><p>Então, vamos mostrar ao mundo que <strong>junto a gente consegue</strong>?!</p><p>O dinheiro arrecadado será usado da seguinte forma:</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58874/1.jpg""></p><p style=""text-align: justify;"">Ahhh, e se a gente conseguir ir um pouco além e <strong>estender a nossa meta</strong> até R$52.000,00, todas as despesas do <strong>envio das recompensas</strong> no território nacional ficarão por nossa conta. Seria maravilhoso, não é?  <br></p><hr><p><em><strong>Em algum momento escreveram sobre o projeto: <a href=""https://catraquinha.catracalivre.com.br/geral/encantar/indicacao/retratos-para-yaya-fotografos-brasileiros-registram-brincadeiras-diarias-da-filha-no-quintal/"">Catraquinha</a>, <a href=""http://www.mozi-mag.com/product/april-2016-digital-issue-lifestyle-print-also-available/"">MoziMag</a>.</strong></em></p><p><em><strong><em>Premiações que as imagens do projeto receberam: <a href=""https://www.lensculture.com/2016-lensculture-portrait-award-winners"">LensCulture PortraitAwards 2016</a>, <a href=""http://blackandwhite.childphotocompetition.com/bw-child-photo-contest-2015-results-1st-half/"">ChildPhotoCompetition B&W 2015</a>.</em></strong></em></p><hr><p><em><strong></strong></em></p><p><em><strong><em></em>Retratos pra Yayá</strong> is a photographic project started in 2012. It is a <strong>kind of diary</strong> of our daughter - Yasmin, called Yayá, - and her childhood lived in the old-fashioned way: free from consumption, television and technology and close to loved ones and the nature.</em></p><p style=""text-align: justify;""><em>Over the years, the photos, made almost daily in a forest that invades our yard, were published on social networks, photography magazines and various virtual platforms. Some of them were even awarded in international competitions. Now it is time to deposit them in a <strong>beautiful book</strong> that will not only <strong>celebrate</strong> photography, <strong>family photography</strong> in particular, but also the childhood we want for our children.</em></p><p style=""text-align: justify;""><em>The book, made in hardcover, will consists of the best images of the project, some on them have never been published, and text, <strong>in three languages</strong>: Portugues, Polish and English (we are a half-brazilian, half-polish family), about our creative processes developed in family and about benefits and challenges that <strong>free childhood </strong>has planted on our way.</em></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58879/IMG_0879-Editar.jpg""></p><p style=""text-align: justify;""><em>The money raised here will enable this celebration, that dream to share with other fathers, mothers, uncles and grandparents <strong>our beliefs, our searches and our art.</strong> Each contribution made here will be rewarded as the amount invested. If the total value is reached within the stipulated time, we put the plan into practice and deliver the book in your hands within 60 days. If the value is not reached (hopefully much that will!), all the supporters get their money back.<br></em></p><p style=""text-align: justify;""><em>Below, we present four illustrations made by our good friend and artist Basia Grzybowska Flores created specially for the project. Inspired by the images we produce and based on concepts of respectful childhood and affective education, these beautiful illustrations will turn prints of exclusive shirts of this campaign.</em></p><p style=""text-align: justify;""><em>Basia is a master in design and art by the Academy of Fine Arts in Katowice, Poland with specialization in illustration (England). She is an internationally award-winning artist, engaged in innovative projects such as startup Fermento. She had her works exhibited in Poland, England, Brazil and Austria. Her series ""Amazon Illustrated"", created after months of living in Manaus, was featured at the London Illustration Fair last year.</em></p><p><em>More of her wanderful work <a href=""http://basiaillustration.com/"">here</a>.</em></p><p style=""text-align: justify;"" rel=""text-align: justify;"">.<img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/64515/conjunto_ing.jpg""><br></p><p style=""text-align: justify;""><em>Payments can be made on<strong> international credit cards.</strong> Rewards do not include shipping. R$100,00 is equivalent, more or less, to $30,00.</em></p><p style=""text-align: justify;""><em>Let's show the world that <strong>together we can</strong>!</em></p><p style=""text-align: justify;""><em>The money raised here will be used as on the picture:</em></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58873/2.jpg""></p><p><br></p><p><br></p><p style=""text-align: justify;""><br></p>",retratosprayaya,//player.vimeo.com/video/176980772,https://vimeo.com/176980772,Fotografia,17,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/36679/cartao_foto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/36679/project_thumb_thumb_cartao_foto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/36679/project_thumb_small_cartao_foto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/36679/project_thumb_large_cartao_foto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/36679/project_thumb_video_cover_cartao_foto.jpg,135.9244444444444400,61166.0,378,343,successful,aon,finished,"2016-09-17 02:59:59.999999","2016-09-16 23:59:59.999999","2016-07-26 14:26:20.20453","2016-07-26 11:26:20.20453",,t,t,f,52,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 52, ""unit"" : ""days""}",6,"{""city"" : ""Brasília"", ""state_acronym"" : ""DF"", ""state"" : ""Distrito Federal""}","{""id"" : 601107, ""name"" : ""Irmina Walczak e Sávio Freire""}",32,,f,f,192,t,f,f
