project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
19206,19206,145195,"Entardecer dos Mortos","Uma história fechada (One-Shot) que narra a trajetória de Romeu Homero, zumbi vendedor de sabonetes.","<p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22846/orcamento-05-07.jpg""></p>",7500.0,"<p><strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22664/titulo_horizontal.png"" style=""line-height: 1.6em; font-weight: 400;""></strong></p><p style=""text-align: center;""><strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22676/pag_24.png"" width=""412"" height=""584"" style=""width: 412px; height: 584px;""><br></strong></p><p style=""text-align: justify;"">Romeu vê sua pacata rotina abalada quando Timbete, um simpático cachorro morto, começa a acompanhá-lo. Os dois vão parar em um parque de diversões onde conhecem Madame Topanga, uma vidente que revela a eles, que o futuro aguarda grandes surpresas e que Romeu irá conhecer o amor de sua vida, quero dizer, de sua morte.</p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22934/sara-patel.jpg"" width=""180"" height=""448"" style=""width: 180px; height: 448px;""></p><p style=""text-align: justify;"">O projeto foi iniciado há mais de um ano. Durante este tempo fiz estudos de cores, desenhos, composição e vários cursos. Tudo isso para chegar no meu objetivo de obter um material com qualidades e características especiais. Acho que consegui. Está tudo pronto; quadrinhos, textos, balões, cores, diagramação. </p><p style=""text-align: center;""><strong>Só falta sua contribuição para imprimir e tornar este sonho realidade.</strong></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22900/10410648_682547531865951_8817234967494388195_n.jpg"" width=""615"" height=""347"" style=""width: 615px; height: 347px;""></p><p style=""text-align: center;"" rel=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22901/11074714_761302480657122_8442521006163579254_n.jpg"" width=""309"" height=""551"" style=""width: 309px; height: 551px;""> <img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22904/10403549_757553207698716_4127227199846756349_n.jpg"" width=""310"" height=""550"" style=""width: 310px; height: 550px;""><br>Todas as páginas são desenhadas com canetas Stabilo e coloridas no photoshop.</p><p><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22907/18_P_gina_18.jpg"" width=""287"" height=""403"" style=""width: 287px; height: 403px;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22908/18_P_gina_34.jpg"" width=""292"" height=""408"" style=""width: 292px; height: 408px;""><br>Páginas finalizadas. Colorida, balonada e diagramada digitalmente.</p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22673/caveira.png"" width=""223"" height=""123"" style=""width: 223px; height: 123px;""></p><p style=""text-align: center;""><strong></strong></p><p style=""text-align: center;""><strong>O álbum tem 92 páginas, Miolo colorido. Papel pólen bold 90g/m. <br>Capa colorida em  papel Duo Design. Tamanho 15 x 21 cm. Lombada quadrada.</strong></p><p style=""text-align: center;""><strong><br></strong></p><p style=""text-align: center;"" rel=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22773/recompensas-06.jpg""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/27885/recompensas2-01.jpg"" width=""677"" height=""398""></p><p style=""text-align: center;"" rel=""text-align: center;""><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/27949/recompensas2-02.jpg""></p><p style=""text-align: center;""><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23361/recompensas_agra10-11.jpg"" width=""583"" height=""187""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23167/homem_bala-10.jpg"" width=""574"" height=""272"" rel=""width: 574px; height: 272px;"" style=""width: 574px; height: 272px;""></p><p style=""text-align: center;"" rel=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22774/recompensas-02.jpg""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22775/recompensas-03.jpg""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22776/recompensas-04.jpg""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22777/recompensas-05.jpg""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23406/recompensas-11.jpg"" width=""575"" height=""673"" style=""width: 575px; height: 673px;""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23407/recompensas-12.jpg"" width=""580"" height=""679"" style=""width: 580px; height: 679px;""></p><p style=""text-align: center;""><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23408/recompensas-13.jpg"" width=""555"" height=""649"" style=""width: 555px; height: 649px;""></p><p style=""text-align: center;""><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/23409/recompensas-14.jpg"" width=""575"" height=""673"" style=""width: 575px; height: 673px;""></p><p style=""text-align: center;""><br></p><p style=""text-align: center;""><br></p><p style=""text-align: center;"" rel=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22876/eu-09.jpg""></p><p style=""text-align: center;""><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22877/eu-10.jpg""></p><p style=""text-align: center;""><strong>Links para as redes sociais:</strong></p><p style=""text-align: center;"">Fanpage da Entardecer dos Mortos<br><a href=""https://www.facebook.com/entardecerdosmortos"">https://www.facebook.com/entardecerdosmortos</a></p><p style=""text-align: center;"">Página pessoal de Tiago Holsi<br><a href=""https://www.facebook.com/tiagoholsi"">https://www.facebook.com/tiagoholsi</a></p><p style=""text-align: center;"">Instagram<br><a href=""https://instagram.com/tiagoholsi"">https://instagram.com/tiagoholsi</a><span class=""redactor-invisible-space""></span><br></p><p style=""text-align: center;"" rel=""text-align: center;"">Twitter<br><a href=""https://twitter.com/tiagoholsi"">https://twitter.com/tiagoholsi</a></p><p style=""text-align: center;"">G+<br><a href=""https://plus.google.com/+TiagoHolsi/posts"">https://plus.google.com/+TiagoHolsi/posts</a><span class=""redactor-invisible-space""><br></span></p><p style=""text-align: center;"" rel=""text-align: center;""><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/22679/romeu_homero.png"" width=""291"" height=""409"" style=""width: 291px; height: 409px;""></p>",entardecer,//www.youtube.com/embed/QnCUqONjjh4,https://youtu.be/QnCUqONjjh4,Quadrinhos,7,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19206/card.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19206/project_thumb_thumb_card.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19206/project_thumb_small_card.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19206/project_thumb_large_card.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19206/project_thumb_video_cover_card.jpg,130.0800000000000000,9756.0,238,217,successful,aon,finished,"2015-11-06 01:59:59.999999","2015-11-05 23:59:59.999999","2015-09-21 18:00:02.29369","2015-09-21 15:00:02.29369",,t,t,f,45,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 45, ""unit"" : ""days""}",13,"{""city"" : ""Goiânia"", ""state_acronym"" : ""GO"", ""state"" : ""Goiás""}","{""id"" : 145195, ""name"" : ""Tiago Holsi""}",51,,f,f,663,f,f,f
