project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
29934,29934,550561,"Criação de Studio em São Caetano do Sul","Tenho um sonho, e você pode ajuda-lo a se tornar realidade! ","<p>Todo o valor arrecadado será para compra de material e equipamentos! Tais como:</p><p>Mesa de Som; Placas de Áudio; Software de Edição de Áudio; Microfones; Guitarra; Contra-Baixo; Microfones (Condensadores e Dinâmicos); Computador; Mesa; Caixas de Som; Retornos; Monitores de Áudio entre várias outras necessidades. </p><p>Conhecimento e amigos para ajudar eu já tenho, e aluguel de um espaço será como forma de financiamento!</p>",50000.0,"<p>Sou um jovem recém formado em produção musical, e tenho um objetivo pessoal! conseguir entregar musica de qualidade para o Brasil, a começar de São Caetano do Sul/SP.</p><p>Sabemos que hoje nosso pais está em crise, e foi por conta desta crise que me impulsionou a começar este projeto! perdi minha fonte de renda recentemente por conta desta crise :( mas com isso me impulsionou a investir tempo e dinheiro no meu sonho. Já vinha a muito tempo pesquisando o valor do material para iniciar meu sonho, porém não tinha como começar sem que houvesse tempo a ser investido! OK!! certo, agora tenho tempo, mas cadê a grana??? Realmente não tenho nem um pouquinho de grana para começar, e vim procurar aqui na kickante.com.br a solução dessa dificuldade!!</p><p>Não será nada fácil iniciar a criação de um Studio Musical, porém posso contar com pessoas muito qualificadas que estão ao meu redor e também sonham em começar seu próprio negocio! que são instrumentistas, operadores de audio, cantores, marketeiros, e produtores assim como eu! então a equipe eu já tenho!! e as ideias também! agora espero poder contar com a ajuda de vocês para conseguir a grana para iniciar! </p><p>Os materias são absudamente caros, porém vou procurar matériais usados para poder iniciar as atividades e com muito suor poder investir e crescer!!</p><p>O que ganhamos com isso, você deve estar se perguntando?? Alem de ajudar a melhorar a qualidade musical desse pais, vou encaminhar via digital uma cópia de cada trabalho realizado no Studio! assim vocês poderão curtir uma musica de qualidade e ver dia-a-dia o que um pequeno jesto ajudou a realizar na vida de muitas pessoas!</p><p><img src=""https://drupalcdn.kickante.com.br/styles/content_big/media/working-on-hit-hooks.jpg?itok=AHyQ3my6"" alt=""""></p>",criacao_de_studio_em_sao_caetano_do_sul_62fa,,,Música,16,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/29934/Working-on-hit-hooks.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/29934/project_thumb_thumb_Working-on-hit-hooks.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/29934/project_thumb_small_Working-on-hit-hooks.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/29934/project_thumb_large_Working-on-hit-hooks.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/29934/project_thumb_video_cover_Working-on-hit-hooks.jpg,0,0,0,0,online,flex,published,,,"2016-04-15 15:38:30.12711","2016-04-15 12:38:30.12711",,t,f,t,,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 162, ""unit"" : ""days""}",0,"{""city"" : ""São Caetano do Sul"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 550561, ""name"" : ""Victor Comunhão""}",0,,f,f,0,f,f,f
