project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
42285,42285,631979,"Weberson Santiago Artbook","Desenhos, pinturas e ilustrações de Weberson Santiago.","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/68147/Captura_de_Tela_2016-09-20_a%CC%80s_22.19.12.png"" style=""font-size: 14px; line-height: 1.6em;""></p>",30000.0,"<p>Esse livro reúne desenhos e ilustrações feitas por Weberson Santiago para livros, jogos e até rótulos de cerveja ao longo de 15 anos. Um registro gráfico das obras que foram publicadas em livros das coleções do jornal Folha de São Paulo, adaptações de clássicos da literatura feitas pelo Walcyr Carrasco, imagens que ilustraram livros infantis de autores como Pedro Bandeira e desenhos que fizeram parte de livros escritos pelo próprio ilustrador. Além de artes para boardgames como a versão brasileira do Coup, do belga The Bloody Inn, do americano Russian Roulett  e do japonês Art of War. Ao longo do livro você encontrará boa parte do material produzido para a banda Velhas Virgens, como capas de cds e rótulos de cerveja. Também estará disponível fotos de alguns estudos e processo de construção de algumas artes. O livro terá 120 páginas, papel couché fosco, formato grande ( 27 x 30 cm) e capa dura.<br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/68137/Captura_de_Tela_2016-09-07_a%CC%80s_22.08.52.png""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/68138/Captura_de_Tela_2016-09-20_a%CC%80s_21.24.03.png"" width=""325"" height=""178"" style=""width: 325px; height: 178px;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/68139/Captura_de_Tela_2016-09-20_a%CC%80s_21.24.14.png"" width=""330"" height=""182"" style=""width: 330px; height: 182px;""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/68140/Captura_de_Tela_2016-09-20_a%CC%80s_21.24.35.png""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/68142/Captura_de_Tela_2016-09-20_a%CC%80s_21.24.25.png""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/68143/Captura_de_Tela_2016-09-20_a%CC%80s_21.27.05.png"" width=""335"" height=""185"" style=""width: 335px; height: 185px;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/68144/Captura_de_Tela_2016-09-20_a%CC%80s_21.24.43.png"" width=""327"" height=""181"" style=""width: 327px; height: 181px;""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/68145/Captura_de_Tela_2016-09-20_a%CC%80s_21.26.45.png"" width=""329"" height=""181"" style=""width: 329px; height: 181px;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/68146/Captura_de_Tela_2016-09-20_a%CC%80s_21.26.27.png"" width=""315"" height=""175"" style=""width: 315px; height: 175px;""><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/68151/recompensas-baixa.jpg""></p><p>SOBRE O AUTOR</p><p>Me chamo Weberson Santiago. Sou ilustrador. Desenho e escrevo histórias desde criança. Nunca parei. Quando criança passava o dia desenhando e ouvindo músicas no rádio. Ainda faço isso, todo dia... ainda bem!</p><p>Tive a honra de trabalhar com autores dos quais eu era leitor, como Pedro Bandeira, Ziraldo, Maurício de Souza e Walcyr Carrasco são alguns deles.</p><p>Meu primeiro emprego foi em uma banca de jornais e revistas. Eu tinha 11 anos. Lá lia de tudo. Sempre gostei muito dos desenhos dos jornais. Conheci em uma matéria da revista Trip, escrita pelo Arthur Veríssimo, um escritor chamado Hunter Thompson e seu parceiro de trabalho na revista Rolling Stone, o ilustrador Ralph Steadman. Esses caras mudaram minha vida. Vi que podia fazer um outro tipo de desenho, meio torto, sujo, diferente dos que eu lia nas histórias em quadrinhos de super-heróis. Logo depois conheci a revista Heavy Metal... Aí sim vi que também podia fazer histórias em quadrinhos com um desenho diferente do que eu conhecia. Nessa época conheci o Thiago Cruz, que faz as tiras chamadas Ossostortos.</p><p>Logo depois fui estudar desenho na Quanta Academia de Artes (ainda se chamava Fábrica de Quadrinhos). Foi demais. Tive aulas com caras espetaculares como Octavio Cariello, Roger Cruz, Marcelo Campos, Rogério Vilela, Eduardo Schaal, entre outros. Tive a honra de trabalhar por lá diretamente com esses caras durante anos.</p><p>Fiz amigos e trabalhei com profissionais espetaculares como Artur Fujita, Davi Calil, Greg Tocchini, Renato Guedes, Eduardo Ferrara, Ferigato, Tainan Rocha, Edde Wagner, Marcelo Caribé, Rafael Albuquerque, Orlando Pedroso, André Kitagawa, Marcelo Salomão, Douglas Reis, Alexandre Montandon, Sam Hart, Sidney Gusman, Sergio Codespoti, Danilo Beiruth, Marcelo Braga, Cristian Cunha, Sidney Meireles, Rafael Grampá, Gabriel Bá, Fábio Moon, Rafael Coutinho, Klayton Luz, Barbara Bustolin, Naomi Covacs, Ricardo Antunes, André Rocca, Pri Wii, Joe Prado, Ivan Reis, Ivan Oviedo, Caio Majado, Ronaldo Barata, Bapstistão, Julia Bax, Psonha, Felipe Castilho, enfim.. esqueci um montão de pessoas aqui, mas foi uma galera gente boa demais.</p><p>Saí de lá para me dedicar à ilustração. Publiquei em diversas revistas como Rolling Stones, Veja, Época, Getúlio, Época Negócios, Viagens e Turismo, Você S/A, 4 Rodas, Menu, Galileu, Tam, Gol, Gula, Placar, Nova Escola, Retratos do Brasil, Istoé, entre outras.</p><p>Fiz trabalhos para empresas como Google, W/Brasil, AGE, Giovanni+Draft FCB, Brasil Telecom, Volkswagen, FISK, Firestone, MPM, ALMAP BBDO, Carrefour, Bauducco, Itaú Unibanco, Aeroporto Internacional de Guarulhos e Ambev.</p><p>Sou colaborador do jornal Folha de São Paulo. Ilustro muitos livros e coleções também. Faço todo material de ilustração da banda Velhas Virgens aliás, sou fã demais da banda.</p><p>Também escrevo livros infantis. Tenho alguns publicados: Hipopô, O invasor e Tirar de Letra. Sou professor da Quanta Academia de Artes e dos cursos de Design, Publicidade e Propaganda e Jornalismo na Universidade de Mogi das Cruzes há mais de 8 anos.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/68746/Captura_de_Tela_2016-09-24_a%CC%80s_14.56.21.png""></p><p><br></p>",webersonsantiago,//www.youtube.com/embed/HDb5sJq-XZ4,https://youtu.be/HDb5sJq-XZ4,Artes,1,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/42285/catarseICONE.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/42285/project_thumb_thumb_catarseICONE.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/42285/project_thumb_small_catarseICONE.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/42285/project_thumb_large_catarseICONE.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/42285/project_thumb_video_cover_catarseICONE.jpg,5.68333333333333333300,1705.0,25,24,online,flex,published,"2016-11-06 01:59:59.999999","2016-11-05 23:59:59.999999","2016-09-21 11:22:03.619204","2016-09-21 08:22:03.619204",,t,f,t,45,"{""total"" : 41, ""unit"" : ""days""}","{""total"" : 3, ""unit"" : ""days""}",0,"{""city"" : ""Mogi das Cruzes"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 631979, ""name"" : ""Weberson Santiago""}",10,,f,f,0,f,f,f
