project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
14342,14342,167163,"Bruno Oliveira Sketchbook","Primeiro Sketchbook do artista Bruno Oliveira","<p>O dinheiro da campanha será utilizado na impressão do Sketchbook; impressão de prints e no envio dos mesmos (para isso, todas as recompensas já incluem o valor de envio) para todo o mundo. Obviamente, esse valor também já inclui a porcentagem cobrada pelo Catarse (de 13%) </p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/10475/Gr_fico-sm.jpg""></p><p>Caso o valor seja ultrapassado, o restante será utilizado para o próximo sketchbook (como já mencionei, esse é o meu primeiro sketchbook em anos de trabalho, então ainda tem bastante material para próximas edições).</p><p>---</p><p>The money will be used for printing and shipping (worldiwde) of the Sketchbook, Prints and all other rewards.</p><p>In case we get more money than we asked, it will be used for printing future sketchbooks (Like I mentioned, this is my first sketchbook in years of working in the business, meaning there's a lot more sketches to create other more books).</p><p>*The american Dollar in Brazil is really strong right now. The prices in U$ are an approximation based on the dollar fluctuation in Brazil. They were calculated based on the high and lows of the American Dollar's value in Brazil. Since the value changes more or less a few cents everyday (higher or lower), the price you pay for the reward may end up being a little bit higher or lower.</p>",8100.0,"<p>Olá, pessoal!</p><p>Eu sou Bruno Oliveira, desenhista de Uberlândia-MG.</p><p>Apesar de já trabalhar com histórias em quadrinhos e ilustração para o mercado nacional e internacional a alguns anos, é a primeira vez que vou lançar um sketchbook feito de vários estudos, esboços, layouts de página e até ilustrações finalizadas dos meus trabalhos.</p><p>Já fiz trabalhos para editoras internacionais como IDW, Arcana Studios, Kool Comics, etc e nacionais como Abril Jovem, Editora Moderna e Editora Conrad. </p><p><strong>""O que é um Sketchbook"" e o que vocês verão no meu?</strong></p><p>Um sketchbook é um caderno em que o artista faz seus esboços, seja como parte de um processo para a realização de um trabalho ou simplesmente estudos e rabiscos para soltar a mão e melhorar o próprio conhecimento. </p><p>Meu sketchbook terá 60 páginas (capa colorida com miolo preto e branco). </p><p>Eu fiz uma seleção de vários Layouts de páginas de histórias em quadrinhos, estudos pessoais que faço para melhorar o trabalho, versões a lápis e até páginas e ilustrações já finalizadas para compor esse sketchbook.</p><p><strong>""Mas por que lançar isso agora?""</strong></p><p>Resolvi aproveitar a oportunidade de ter sido selecionado como um dos artistas a compor o concorrido Artists' Alley da CCXP - Comic Con Experience (que acontece em São Paulo de 3 a 6 de Dezembro de 2015) para lançar essa coletânea de sketches no meu stand dentro do evento</p><p>-----</p><p>Hi, everyone!!</p><p>My name's Bruno Oliveira and I'm a brazilian artist.</p><p>Even though I've been working as a comic book artist and Illustrator for a few years now, this is the first time I'm putting out a sketchbook with a bunch of my sketches, studies, page layouts and even finished (black and white) illustrations I've done.</p><p>I've worked for several publishers like IDW, Arcana Studios, Kool Comics, Abril Jovem, Editora Moderna and Editora Conrad.</p><p><strong>""What is a Sketchbook"" and what are you going to see in mine?</strong></p><p>A sketchbook is what the name says: A book of sketches in which the artist scribbles, practice or sometimes even layouts something to prepare for a work (for example, doing a preliminary sketch or a thumbnail sketch before doing the actual finished artwork).</p><p>My SKetchbook will have 60+ pages (colored cover, interior pages in black and white).</p><p>I collected several of my own comic book pages and their layouts, personal studies and sketches, pencil versions and even finished (black and white) work.</p><p><strong>""Why release it now?""</strong></p><p>I decided to take advantage of the fact that this is my first year attending a comic book convention as an artist in it's Artists'Alley to release it at the con. The convention will be CCXP-Comic Con Experience, happening in December in Brazil between December's 3-6.</p><p>I'll also be making the sketchbook available at every other con I participate after that.</p><p><b>Sketchbook</b></p><p><b></b></p><p><b></b><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/10723/sketchbook-capafinal.jpg"" style=""line-height: 1.6em;""></p><b><br></b><p><br></p><p><strong>Exemplo das recompensas - Rewards Samples</strong></p><p><span></span><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/8785/mini-prints-big.jpg"" style=""line-height: 1.6em;""><span style=""line-height: 1.6em;""></span></p><p><strong><br></strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/8787/prints-gigantes-c_pia.jpg"" ""=""""></p><p><strong><strong><br></strong></strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14874/dd-sm-teste.png""></p><p><strong><strong>Boneco Wolvie - Umbeagle</strong></strong></p><p><strong><strong><br></strong></strong></p><iframe style=""width: 500px; height: 281px;"" src=""//player.vimeo.com/video/133312054"" frameborder=""0"" allowfullscreen=""""></iframe><p><strong><strong><br></strong></strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14011/wolvie-2.png""></p><p><strong><strong>O original do Batman e Robin (e quem levar esse, olha só, atrás ainda tem uma página de trabalho desenhada!!!):</strong></strong></p><p><strong><strong><br></strong></strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14108/BATMAN-ORIGINAL.png""></p><p><strong><strong><br></strong></strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14109/pagina-original.png""></p><p><strong><strong>Arte Original Demolidor</strong></strong></p><p><strong><strong><br></strong></strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14870/dd-arteoriginal.JPG""></p><p><strong><strong>Arte Original da capa do Sketchbook - Sketchbook's Original Cover Artwork</strong></strong></p><p><strong><strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/10158/original-sm.jpg""><br></strong></strong></p><p><strong><strong><br></strong></strong></p><p><strong><strong><br></strong></strong></p><p><strong><strong>Exemplos de Commission de Bruno Oliveira - Bruno Oliveira's Commission Samples</strong><br></strong></p><p><strong><strong><br></strong></strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/10858/x-23-icommissions.jpg""></p><p><strong><br></strong></p><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/-830xQw8vL0"" frameborder=""0"" allowfullscreen=""""></iframe><p><strong><strong><br></strong></strong></p><p><strong><strong><br></strong></strong></p><p><strong><strong>Original da Ilustração do Vídeo mais o trailer do vídeo - Original Illustration from the video plus the video's teaser trailer</strong></strong></p><p><strong><strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/12380/avengers-original.jpg""><br></strong></strong></p><p><strong><strong><br></strong></strong></p><iframe style=""width: 500px; height: 281px;"" src=""//player.vimeo.com/video/132068928"" frameborder=""0"" allowfullscreen=""""></iframe><p><strong></strong><strong><strong>Exemplo de Commission de Fábio Valle - Fábio Valle's Commission Sample</strong></strong></p><p><strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/10855/spiderman.jpg""><span class=""redactor-invisible-space""><br></span></strong></p><p><strong></strong><strong>Exemplo de Commission de Jack Herbert - Jack Herbert's Commission Sample</strong></p><p><strong></strong></p><p><strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9710/jack-herbert.jpg""></strong></p><p><strong><strong><br></strong></strong></p><strong>Exemplo de original de página de Eddy Barrows (a página original da recompensa não será essa, se trata apenas de um exemplo de como uma página a lápis de Eddy se parece) - Sample of Eddy Barrow's original artwork (this is not the original artwork from the reward, this is just an example of what does a pencil page by Eddy look like)<p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/10856/eddy-barrows.jpg""></p></strong>",brunoliveirasketchbook,//player.vimeo.com/video/130325220,https://vimeo.com/130325220,Quadrinhos,7,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/14342/catarse-avatar2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/14342/project_thumb_thumb_catarse-avatar2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/14342/project_thumb_small_catarse-avatar2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/14342/project_thumb_large_catarse-avatar2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/14342/project_thumb_video_cover_catarse-avatar2.jpg,140.7407407407407400,11400.0,158,148,successful,aon,finished,"2015-07-31 02:59:59","2015-07-30 23:59:59","2015-06-15 21:53:31.791151","2015-06-15 18:53:31.791151",,t,t,f,45,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 45, ""unit"" : ""days""}",23,"{""city"" : ""Uberlândia"", ""state_acronym"" : ""MG"", ""state"" : ""Minas Gerais""}","{""id"" : 167163, ""name"" : ""Bruno de Sousa Oliveira""}",10,,f,f,230,f,f,f
