project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
19158,19158,472556,"Projeto Vambora","Quanto vale uma tarde com seu ídolo? Um pouco de afeto e carinho? Relembrar épocas e fugir do padrão","<p class=""fontsize-larger fontweight-semibold"">(o que precisamos pagar: Não! Não estamos cobrando alem do necessário) </p><p>Presença - R$ 3.000,00</p><p>Passagens Aéreas - R$ 2.000,00</p><p>Hotel - R$ 1.160,00</p><p>Alimentação - R$ 200,00</p><p>Transporte/ Deslocação - R$ 360,00 </p><p>Taxa obrigatória do Catarse de 13% 1.040,00</p><p>Diversos custos  - R$ 850,00</p><p>Obs: Esses valores são variáveis e não incluem TUDO</p><p>O Projeto foi dividido em dois para maior chance de sucesso,  assim que batermos 70% do valor abrimos o segundo.</p>",4700.0,"<p>O Projeto Vambora foi criado para aproximar fãs de seus ídolos dando a oportunidade de um contato maior. Não possuímos NENHUM fim lucrativo, apenas o desejo de ajudar a realizar sonhos. Para nosso primeiro encontro, escolhemos a modelo Gabriela Rippi.</p><p><img src=""http://papodehomem.com.br/wp-content/uploads/2014/08/gabrielarippi-3.jpg""><br></p>Gabriela Rippi é natural de São Paulo e ficou conhecida pelos adolescentes por seu estilo único e próprio. Entenda o porquê: <a href=""http://intagram.com/gabrielarippi"" target=""_blank"" data-reactid="".3m.1:$mid=11442445121877=2fc1c6250f513b15710.2:0.0.0.0.0.0.$range0/=10"">http://intagram.com/gabrielarippi</a><p><br><br>Ela já fotografou para marcas conhecidas como CK e Cavalera. Além disso, participou de clipes nacionais de diversas bandas como Bonde da Stronda e Pollo, sendo Pirituba City o mais conhecido entre eles.</p><p><iframe width=""500"" height=""281"" src=""//www.youtube.com/embed/IvorpnVnMQY"" frameborder=""0"" allowfullscreen=""""></iframe></p><p>Veja o vídeo da Modelo no programa Sem Filtro.<br></p><p style=""margin-left: 20px;""><iframe width=""500"" height=""281"" src=""//www.youtube.com/embed/U0WULtXd_rI"" frameborder=""0"" allowfullscreen=""""></iframe>.<br></p>A modelo sempre esteve presente em nosso Estado acompanhando o ex-namorado, vocalista da banda Pollo, Adriel de Menezes. Sabendo que isso não ocorre há dois anos, queremos oferecer à vocês uma tarde de autógrafos com Gabriela, que acontecerá em um shopping na nossa cidade. O encontro permitirá que seus fãs acabem com a saudade tirando fotos, abraçando e conversando através de um contato mais próximo com a modelo. Porém, trazer alguém de outro estado custa caro, um valor que muitos nem sonham. Precisa-se de passagens, hospedagem, alimentação, deslocamento e por aí vai. Infelizmente não possuímos recursos financeiros. Por isso criamos o Catarse.<p><span class=""redactor-invisible-space""></span><br></p><hr><blockquote class=""fontsize-base quote"">Catar OQUE?</blockquote>O Catarse é um financiamento coletivo. Com ele, vocês ""compram"" a ideia e investem para que ela saia do papel. Conforme o valor que você investe, ganha recompensas. Os pacotes estão aqui ao lado, escolha o melhor para você e preencha o formulário com seus dados (deixe seu nome, telefone e e-mail para que nossa equipe consiga entrar em contato).<blockquote class=""fontsize-base quote"">Se eu apoiar o projeto, como recebo minha recompensa? O frete é grátis? Tem que retirar em algum lugar?</blockquote><p>As recompensas serão entregues pessoalmente no dia do Evento sem custos de frete. </p><blockquote class=""fontsize-base quote"">Quando o projeto ficará pronto? </blockquote><p>O Catarse nos dará 60 dias para arrecadar o valor total. De acordo com nosso planejamento, a data do encontro será em Dezembro ou Janeiro, quando todos estiverem em férias, para não ser um problema para você que estuda ou não mora em Porto Alegre.</p><blockquote class=""fontsize-base quote"">Que garantia eu tenho? Quem são as pessoas responsáveis por fazer o projeto acontecer depois de financiado? Por que eu devo acreditar que elas são capazes de fazer isso? Onde encontro mais informações sobre o projeto e as pessoas responsáveis por ele?</blockquote>A equipe Vambora é formada por Caroline Vargas (<a href=""http://www.facebook.com/nhaccaroles?__mref=message_bubble"" target=""_blank"" data-reactid="".3m.1:$mid=11442446792581=2b0f389e4e45fcb7328.2:0.0.0.0.0.0.$range0/=10"">https://www.facebook.com/nhaccaroles</a>) e Larissa Prigol (<a href=""http://www.facebook.com/prigolari?__mref=message_bubble"" target=""_blank"" data-reactid="".3m.1:$mid=11442446792581=2b0f389e4e45fcb7328.2:0.0.0.0.0.0.$range1/=10"">https://www.facebook.com/prigolari</a>). Publicitárias formadas que sonham em ver seu projeto saindo do papel.<p><br><br>Você pode saber mais sobre nós em nossa página no Facebook: <a href=""http://facebook.com/projetovambora?__mref=message_bubble"" target=""_blank"" data-reactid="".3m.1:$mid=11442446792581=2b0f389e4e45fcb7328.2:0.0.0.0.0.0.$range2/=10"">http://facebook.com/projetovambora</a></p><p><br><br>Se não batermos a meta no prazo estabelecido, o dinheiro retorna à vocês. Nossa intenção não é obter nenhum lucro e sim ajudar os fãs que estão sem a presença de Gabriela em nossa cidade há tanto tempo. Por isso, a sua participação é muito importante.</p><p>.</p><p><strong>se um PROJETO não é bem-sucedido, deixando de alcançar o montante solicitado, o CATARSE providenciará o REEMBOLSO das quantias pagas. Para as quantias pagas por meio de cartão de crédito, o REEMBOLSO será realizado na próxima fatura ou na fatura subsequente do cartão de crédito. Se porém, o pagamento tiver sido feito através de boleto bancário, o REEMBOLSO será realizado através de depósito na conta bancária indicada pelo APOIADOR, assim que solicitado pelo CATARSE. </strong><strong></strong><br></p><p><strong><img src=""http://www.institutoninarosa.org.br/site/wp-content/uploads/2014/07/como-funciona-o-catarse-933x700px.jpg""><br></strong></p><blockquote class=""fontsize-base quote"">Recompensas ( formas de nos ajudar)</blockquote><p><strong>Opção A  de Amigos do peito &lt;3</strong> </p><p> Essa opção é para aqueles que acreditam em nós e querem nos ajudar na campanha sem um fim lucrativo. Para nossa família (Oi tia!) que nos incentiva, ou até mesmo pessoas de outros estados que não poderão estar presentes, mas querem apoiar o Projeto.  Custo de R$ 10,00 ou mais!</p><p><strong>Opção B de Bom Negócio </strong></p><p>Será o "" Ingresso"" do evento. Custo de R$ 45,00</p><p><strong>Opção C de Carinho. </strong></p><p><strong></strong> 	Quem garantir esse pacote terá as primeiras senhas na fila. Além de ganhar uma foto autografada e as informações sobre a tarde de autógrafos em primeira mão. Custo de R$ 65,00</p><p><strong>Opção D de Delicada.</strong> </p><p>Esse pacote lhe dará o ingresso e um chinelo Exito By Gabi Rippi Custo de R$ 85,00</p><p><strong>Opção E de Especial.</strong> </p><p>A Gabriela Rippi assinou a coleção da STORIA, com esse pacote você ganha de presente a camisa junto com o ingresso.Custo de R$ 150,00</p><p><strong>Opção F de Fidelidade.</strong> </p><p>Já pensou em poder almoçar com a Gabriela? Escolhendo esse pacote, além dessa oportunidade, você ganha também todas informações sobre a tarde de eventos em primeiríssima mão.. Custo de R$ 250,00</p>",projetoVambora,//www.youtube.com/embed/o6hjmYRLxsU,https://www.youtube.com/watch?v=o6hjmYRLxsU,Eventos,10,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19158/11695868_834029243312538_8271202416670780056_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19158/project_thumb_thumb_11695868_834029243312538_8271202416670780056_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19158/project_thumb_small_11695868_834029243312538_8271202416670780056_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19158/project_thumb_large_11695868_834029243312538_8271202416670780056_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/19158/project_thumb_video_cover_11695868_834029243312538_8271202416670780056_n.jpg,0.42553191489361702100,20.0,2,1,failed,aon,finished,"2015-11-16 01:59:59","2015-11-15 23:59:59","2015-09-17 01:35:05.455824","2015-09-16 22:35:05.455824",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",0,"{""city"" : ""Porto Alegre"", ""state_acronym"" : ""RS"", ""state"" : ""Rio Grande do Sul""}","{""id"" : 472556, ""name"" : ""Projeto Vambora""}",0,,f,f,0,f,f,f
