project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
28360,28360,540101,"Food Truck + Ceva Art","No fim, é sempre assim. Tudo que for bom, verdadeiro, tudo o que realmente nos fizer bem, permanece.","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/43439/pizza_or%C3%A7amento.jpg""></p>",5000.0,"<p><img style=""width: 356px; height: 115px;"" src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/43417/12959384_979590662118617_395357217_o.png"" height=""115"" width=""356""></p><p style=""margin-left: 20px;""><br></p><p style=""margin-left: 20px;""><strong>Alia a maior <span class=""fbreactioncomponenteventdetailscontent"">sensação gastronômica </span><span class=""textexposedshow"">da </span>atualidade, os Food Trucks, com cerveja artesanal de qualidade e diversas atrações musicais, artísticas, recreação infantil, e demais entretenimento. O objetivo é reunir em um espaço diferenciado e em meio à natureza, pessoas das mais diversas idades da região. Além da diversão, o Food Truck + Ceva Arte propõe a arrecadação de brinquedos, doces e livros que serão entregues às crianças carentes de nossa região.<br></strong></p><strong>  </strong><p style=""margin-left: 20px;"" rel=""margin-left: 20px;""><strong>Onde ocorre o evento? Em nossos melhores pontos turísticos da cidade (Ex: Vale dos Vinhedos, Rotas de Aventura, Vinícolas, entre outras.), e  com a sua ajuda nosso evento poderá ser totalmente gratuito! Vamos contar apenas com as doações para crianças e campanhas atuais de apoio a sociedade carente, além disso apoiamos a ONG de animais da cidade, e contamos com apoio de doações de ração. <br></strong></p><p style=""margin-left: 20px;"" rel=""margin-left: 20px;""><strong>// GASTRONOMIA //</strong></p><p style=""margin-left: 20px;"" rel=""text-align: justify;""><strong>Variedade gastronômica é o forte do evento. Serão diversos Food Trucks apresentando as melhores receitas gourmet, representando a cultura gastronômica de diversas regiões do Brasil e do mundo.</strong></p><strong>  </strong><p style=""margin-left: 20px;"" rel=""text-align: justify;""><strong>&gt;&gt;Sushi, Hambúrgueres Gourmet, Comida Mexicana, Comida Oriental, Alimentos de cultivo orgânico, Comida Californiana, Sobremesas, Comida Vegetariana, entre outras. (Food Trucks disponíveis conforme evento.)<br></strong><strong><br>// CERVEJARIAS //</strong></p><strong>  </strong><p style=""margin-left: 20px;""><strong>O Food Truck + Ceva Art preserva a arte manual, abrimos espaço para as pequenas cervejarias,  de qualidade uma oportunidade,  apresentando seu produto ao público. O evento apresentará  cervejarias que estão crescendo no mercado artesanal, totalizando oito torneiras, com variedades de chopp.</strong></p><strong>  </strong><p style=""margin-left: 20px;""><strong>&gt;&gt;<a href=""https://www.facebook.com/cervejariaguarnieri/"">Cervejaria Guarnieri</a>, <a href=""https://www.facebook.com/doppiomaltobento/"">Doppio Malto</a>. (Cervejarias disponiveis conforme evento.)</strong></p><strong>    </strong><p style=""margin-left: 20px;""><strong>// SUCO ORGÂNICO - VINHOS - ESPUMANTES <span class=""apple-converted-space"">//</span></strong></p><strong>  </strong><p style=""margin-left: 20px;"" rel=""margin-left: 20px;""><strong><span class=""apple-converted-space"">A qualidade dos produtos de Bento Gonçalves será evidenciada com a comercialização de sucos de uva orgânicos, além de vinhos e espumantes.</span></strong></p><strong>  </strong><p style=""margin-left: 20px;"" rel=""margin-left: 20px;""><strong><span class=""apple-converted-space"">&gt;&gt;</span><a href=""https://www.facebook.com/vinicola.menakaho/"">Vinícola Mena Kaho</a> <br></strong> </p><strong>  </strong><p style=""margin-left: 20px;"" rel=""margin-left: 20px;""><strong>// NARGUILÉS //</strong></p><strong>  </strong><p style=""margin-left: 20px;"" rel=""text-align: justify;""><strong>Para maiores de 18 anos com a apresentação de documento.</strong></p><strong>  </strong><p style=""margin-left: 20px;"" rel=""text-align: justify;""><strong>&gt;&gt;<a href=""https://www.facebook.com/lacasa1973/"">La Casa 1973</a><br></strong> <strong><br>// ARTE //<br><br> Artistas locais se encarregarão de deixar o espaço ainda mais agradável, expondo suas obras em todo Food Park.</strong></p><strong>  </strong><p style=""margin-left: 20px;""><strong>&gt;&gt;Disponibilidade conforme data do evento. </strong></p><p style=""margin-left: 20px;""><strong>// ARQUITETURA //<br><br>A arquitetura do evento também é um atrativo a parte. Foi pensada buscando a integração entre as pessoas e o espaço, com diversas cores e formas pensados na sustentabilidade.<br></strong></p><strong>  </strong><p style=""margin-left: 20px;""><strong>// MÚSICA //</strong></p><strong>  </strong><p style=""margin-left: 20px;""><strong>Bandas e artistas convidados apresentarão ritmos variados, evidenciando a diversidade cultural.</strong></p><strong>    </strong><p style=""margin-left: 20px;""><strong>&gt;&gt;Conforme data marcada.<a href=""https://www.facebook.com/bandarainhadeespadas/""></a><a href=""https://www.facebook.com/AleLucietto/""></a></strong></p><strong>  </strong><p style=""margin-left: 20px;""><strong>// PET //</strong></p><strong>  </strong><p style=""margin-left: 20px;""><strong>Se pode levar seu bichinho de estimação pra curtir o evento? Claro que sim, não queremos deixar ninguém de castigo em casa.</strong></p><strong>  </strong><p style=""margin-left: 20px;""><strong>Diversas comidinhas serão disponibilizadas para os comportados, a Agropet <a href=""https://www.facebook.com/Novo-Eldorado-529925053709501/"">Novo Eldorado</a> se encarrega dos ""mimos"" para cães e gatos no Food Truck + Ceva Art.</strong></p><strong>  </strong><p style=""margin-left: 20px;""><strong>Haverá também espaço para adoção, a <a href=""https://www.facebook.com/todosporumfocinho/"">Ong Todos por um Focinho</a> tem um espaço VIP no evento, a ideia é sim, ajudar a todos! Quer fazer sua parte? Adote, com amor!</strong></p><strong>    </strong><p style=""margin-left: 20px;""><strong>// RECREAÇÃO PARA CRIANÇAS E ADULTOS //</strong></p><strong>  </strong><p style=""margin-left: 20px;""><strong>As atrações contemplam toda a família, com atividades para crianças (Chapeleiro Maluco) e adultos (Atividades de Aventura)</strong></p><strong>    </strong><p style=""margin-left: 20px;""><strong>&gt;&gt;Chapeleiro Maluco (Espaço infantil para crianças de todas idades), Parque de Aventuras Gasper (Disponibilidade de tirolesa no evento, para adultos).</strong></p><p style=""margin-left: 20px;""><strong>// CAMPANHA TODOS CONTRA O MOSQUITO //</strong></p><p style=""margin-left: 20px;""><strong>Queremos abraçar o mundo, e ajuda-lo como podemos, a Secretaria do Meio Ambiente de Bento Gonçalves está em apoio do projeto, e disponibilizamos um espaço com banners, folders de como prevenir o mosquito. E contamos também com voluntários que estarão explicando e ensinando.<br></strong></p><p style=""margin-left: 20px;""><strong>// CAMPANHA DE RECICLAGEM //<br></strong></p><p style=""margin-left: 20px;""><strong>A Secretaria do Meio Ambiente também ensina como separar o lixo, isso mesmo, além da campanha do mosquito, estamos fortemente preparados para ajudar o meio ambiente, onde também haverá banners e folders, explicando como separar adequadamente nosso lixo em casa, ajudando nossa cidade e o planeta. Lembrando que o Food Truck + Ceva Art trabalha com os ECO copos, evento limpo, é evento lindo.</strong></p><p style=""margin-left: 20px;""><strong><a href=""https://www.facebook.com/foodtruckcevaart/"">https://www.facebook.com/foodtruckcevaart/</a><br><br><br><br><br></strong><br><strong></strong></p>",foodtruckcevart,,,Eventos,10,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/28360/1496935_842669932526682_6095658252304509492_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/28360/project_thumb_thumb_1496935_842669932526682_6095658252304509492_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/28360/project_thumb_small_1496935_842669932526682_6095658252304509492_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/28360/project_thumb_large_1496935_842669932526682_6095658252304509492_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/28360/project_thumb_video_cover_1496935_842669932526682_6095658252304509492_n.jpg,0,0,0,0,failed,aon,finished,"2016-05-30 02:59:59.999999","2016-05-29 23:59:59.999999","2016-04-29 19:21:14.454104","2016-04-29 16:21:14.454104",,t,t,f,30,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 30, ""unit"" : ""days""}",0,"{""city"" : ""Bento Gonçalves"", ""state_acronym"" : ""RS"", ""state"" : ""Rio Grande do Sul""}","{""id"" : 540101, ""name"" : ""Carlos Móra""}",0,,f,f,0,f,f,f
