project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
32853,32853,90280,"Rei Bocó","O Bocó virou REI e está em busca de uma Rainha pra Vacilândia.","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/50490/orcamento.jpg""></p>",3500.0,"<p><strong>ATUALIZAÇÃO</strong></p><p>O livro do Rei Bocó está GARANTIDO já. Agora estamos buscando a meta estendida para garantir TAMBÉM, para todos os apoiadores, o livro da Rã Zinza 2.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/54849/Zinza-Capa-catarse.png""></p><p><strong> FIM DA ATUALIZAÇÃO</strong><br></p><p><strong>O Projeto</strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/50456/projeto.jpg""></p><p>Olá amigos e amigas, eu sou o Marçal e faço quadrinhos desde 2009 no site profeticos.com. Já fiz coisa pra MAD, já participei de coletâneas, podcasts de quadrinhos e desde 2011 que participo de eventos de Quadrinhos com meus trabalhos publicados.</p><p>Em 2015 foi lançado o livro ""Eu, Bocó"" e foi um sucesso de público nos eventos Santos Comic Expo, Fiq - BH e CCXP em São Paulo.</p><p>O livro Rei Bocó vem como uma continuação da vida de Marçal (vulgo eu) com a filha Malu em mais tirinhas sucesso do meu <a href=""http://euboco.com.br/cap%C3%ADtulo/eu-boco/"" target=""_blank"">site</a> e tirinhas inéditas contando a ascensão do Rei Bocó e a busca pela Rainha da Vacilândia.</p><p><strong></strong><strong>O Bocó</strong><br></p><p>A série do Bocó começou despretensiosa, até porque não existe cliche maior que a tirinha autobiográfica, mas como brinco muito com a fábula dentro do universo das tirinhas acabou virando uma história cativante... e bocó.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/50457/Marc%CC%A7al-andando-de-patins.jpg""></p><p>O foco é meu cotidiano indo morar sozinho mais uma filha que vem aos finais de semana, tipo um Big Brother da minha vida, mas sem eliminados e sem prêmios de um milhão.</p><p><strong>O Livro</strong></p><p>Seguindo o modelo do primeiro livro (Eu, Bocó - 2015), esse terá 21x10 cm, 40 páginas, tudo colorido e laminação na capa.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/50458/capa-catarse.jpg""></p><p>O que ele terá de diferente é: Parte das tirinhas será INÉDITA e EXCLUSIVA do livro, inclusive são essas tiras que contarão a saga Rei Bocó e a busca pela Rainha da Vacilândia.</p><p class=""fontsize-larger fontweight-semibold""><strong>Recompensas</strong></p><ul><li><strong>Marca-Páginas </strong>50x200 mm</li><li><strong>Postal </strong>10x15 cm</li><li><strong>Adesivos</strong> 8x8 cm</li><li><strong>Cards Coleção com os 12 </strong><strong>Signos</strong> Ilustração + Perfil em 8x10 cm</li><li>Livro <strong>Eu, Bocó</strong> lançado em 2015 com tiras da série</li><li>Livro <strong>Rã Zinza - Tiras Cretinas</strong> lançado em 2015 com tiras da série</li><li>Livro <strong>Tico Tequila - Goles de Sabedoria </strong>lançado em 2015</li><li>Livro <strong>Fliperamas</strong> - Coletânea com 8 histórias de autores brasileiros de webcomics.</li><li><strong>Mini-Aquarela - Dragões</strong> - Desenho original, único, feito em papel especial de mais ou menos 15x15cm</li><li><strong>Mini-Nanquim - Original</strong> - Desenho original, único, feito em nanquim em papel especial de mais ou menos 15x15cm</li><li><strong>Caricatura Digital</strong> - Desenho você com o meu traço, da cintura pra cima, colorido e tal, mó lindo.</li></ul><p>Você pode escolher aqui do lado o Kit com a recompensa que deseja. ---&gt;&gt;</p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/50481/recompensas.jpg""><p><br></p><p><span style=""color: rgb(121, 128, 139); font-size: 18px; line-height: 27px;""></span></p><p><strong>Metas estendidas</strong></p><p>A <strong>primeira</strong>, e mais importante, é financiar a produção do livro.</p><p>A <strong>segunda</strong> é financiar <strong>MAIS UM LIVRO</strong>! Isso mesmo que você viu. Se batermos o valor de <strong>7 mil</strong> reais todo mundo ganha um segundo livro, o <strong>Rã Zinza - Tiras Cretinas DOIS</strong>, com o mesmo formato e tal.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/50465/capa-zinza-catarse.jpg""><br></p><p>Com <strong>9 mil</strong> batemos a terceira meta estendida e todo mundo ganha um<strong> imã de geladeira</strong>.</p><p>Com <strong>11 mil</strong> vamos <strong>AUMENTAR o número de páginas</strong> de cada livro em uns 50%</p><p><strong>Orçamento</strong></p><p>Desses <strong>3500</strong> reais, <strong>2400</strong> vai para a produção do livro. <strong>455</strong> é a taxa de <strong>13%</strong> do Catarse e o que sobrar vou ajudar a pagar as <strong>despesas de envio</strong> e a <strong>produção</strong> das recompensas.</p><p><br></p>",reiboco,//www.youtube.com/embed/gbjenqlSPwA,https://youtu.be/gbjenqlSPwA,Quadrinhos,7,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/32853/capacatarse-reiboco.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/32853/project_thumb_thumb_capacatarse-reiboco.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/32853/project_thumb_small_capacatarse-reiboco.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/32853/project_thumb_large_capacatarse-reiboco.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/32853/project_thumb_video_cover_capacatarse-reiboco.jpg,168.1428571428571400,5885.0,125,121,successful,aon,finished,"2016-08-06 02:59:59.999999","2016-08-05 23:59:59.999999","2016-06-06 11:00:11.800073","2016-06-06 08:00:11.800073",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",9,"{""city"" : ""Hortolândia"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 90280, ""name"" : ""Rafael Marçal""}",22,,f,f,198,t,f,f
