project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
21267,21267,490372,"Por Elisa","Nossos dilemas, nossa relação com a vida e a morte. Tudo isso faz parte de quem somos.","<p style=""text-align: justify;"">Nosso filme está sendo planejado e construído com muito, muito carinho e esperamos fazer um trabalho lindo, que toque cada um de vocês. Para isso, precisamos da sua ajuda e colaboração. Fazer cinema ou qualquer tipo de arte não é algo muito fácil, especialmente para quem está começando. Por isso, necessitamos dessa contribuição para arrecadar dinheiro para parte da produção do nosso filme. Deixando claro que toda a equipe abriu mão do cachê para também colaborar para que nosso curta se torne realidade! <br><br>Para que isso aconteça, calculamos um total de<strong> R$ 3.400,00 </strong>(já incluindo a taxa do Catarse) para toda a produção do filme.<br><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29455/orca.png"" width=""376"" height=""199"" style=""width: 376px; height: 199px;""><br><br><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29569/recompe.png"" width=""208"" height=""70"" style=""width: 208px; height: 70px;""><br>Como podem ver, selecionamos ao lado algumas recompensas para nossos colaboradores. Para cada valor doado, mimos diferentes que levam um pouquinho de nós até vocês. </p>Todas as recompensas serão enviadas por Correio com <strong>FRETE GRÁTIS</strong> para todo Brasil.<p><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29636/acompanhe.png""></p><p>Acompanhe as novidades sobre a produção e a arrecadação na nossa página do Facebook: <a href=""https://www.facebook.com/curtaporelisa/"">https://www.facebook.com/curtaporelisa</a><br></p>",3400.0,"<p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29423/poreli.png"" width=""189"" height=""77"" style=""width: 189px; height: 77px;""><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29639/poema.png"" width=""284"" height=""168"" alt="""" style=""width: 284px; height: 168px; float: right; margin: 0px 0px 10px 10px;""><br><br></p><p style=""text-align: justify;""><br><br><br><br><br><br>O curta metragem <strong>Por Elisa</strong> conta a história de Davi e sua irmã Marta, que depois da recente morte de seu pai, passam a encarar o declínio físico e psicológico de sua mãe Elisa, antes uma mulher forte e determinada, que agora se encontra numa profunda depressão e não vê mais motivos para continuar vivendo. Vendo o sofrimento da mãe, Davi passa a enfrentar um sério dilema sobre a vida e a morte da pessoa que mais ama.</p><p style=""text-align: justify;"">Nossos dilemas, nossa relação com a vida e a morte. Tudo isso faz parte de quem somos, das nossas raízes. Nosso projeto busca retratar um pedacinho de tudo isso de forma sensível e pessoal.<br></p><p style=""text-align: justify;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29424/elenco.png"" width=""135"" height=""75"" style=""width: 135px; height: 75px;""><br>Para viver os personagens dessa história, um elenco de peso topou embarcar nessa jornada com a gente! A consagrada <strong>Bri Fiocca</strong>, um grande nome dos palcos brasileiros, que já participou de grandes novelas e filmes, o renomado <strong>Marcelo Galdino</strong>, figura sempre presente na televisão, como nas novelas O Rei do Gado e a atual Cúmplices de um Resgate e a incrível <strong>Daniella Pinfildi</strong>, com diversos filmes na bagagem, participando inclusive do novo longa de Hector Babenco, Meu Amigo Hindu!</p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29754/bri_copy.jpg"" width=""199"" height=""203"" style=""width: 199px; height: 203px;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29740/galdino_copy.jpg"" width=""221"" height=""195"" style=""width: 221px; height: 195px;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29736/daniella_copy.jpg"" width=""219"" height=""194"" style=""width: 219px; height: 194px;""><br><br><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29755/nossaequ.png""><br><br></p><p><strong>MARIA SPECTOR<br></strong>Direção/Roteiro</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29753/euz.jpg"" alt="""" width=""241"" height=""242"" style=""display: block; margin: auto; width: 241px; height: 242px;""></p><p style=""text-align: justify;"">Formada em Publicidade e Propaganda, trabalhou no departamento de Criação como Diretora de Arte. Iniciou seu curso Técnico em Direção Cinematográfica na Academia Internacional de Cinema (AIC) em 2014, onde participou de vários curtas, atuando em áreas como Montagem e Roteiro. Recentemente atuou como Montadora do curta “Crônicas do Meu Silêncio”.</p><p><br><br><br><br><strong>PAULO FISCHER</strong><br>Direção de Fotografia<br><br><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29743/paulo_copy.jpg"" width=""234"" height=""248"" alt="""" style=""width: 234px; height: 248px; display: block; margin: auto;""><br></p>Trabalha desde 2007 com eventos sociais. Também trabalhou em agências de fotojornalismo, cobrindo grande parte de notícias de cotidiano, esportes, carnaval. Desde a metade do ano de 2014 deu início ao curso de Direção de Fotografia na Academia Internacional de Cinema (AIC) e no começo de 2015 iniciou o curso Técnico em Direção Cinematográfica onde participou de alguns projetos como Diretor de Fotografia, como o curta ""Labirinto de Concreto, São Paulo, 13 anos"".<p style=""text-align: justify;""><br><br><br></p><p><strong>RAQUEL DESIMONE</strong><br>Ass. de Direção<br><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29746/raqu_copy.jpg"" width=""251"" height=""252"" alt="""" style=""width: 251px; height: 252px; display: block; margin: auto;""></p><p style=""text-align: justify;"">Formada em Publicidade e Marketing pela Universidade Presbiteriana Mackenzie, trabalhou nos departamentos de Criação, Marketing e Comercial. Iniciou o curso Técnico em Direção Cinematográfica na Academia Internacional de Cinema (AIC), onde participou de projetos acadêmicos nas funções de Direção de Fotografia, Direção e Assistente de Direção.</p><p style=""text-align: justify;""><br><br><br>                                                                                        <strong>MARCELO SAKABE</strong><br>                                                                                               Produção<br><strong></strong></p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29748/marce_copy.jpg"" width=""239"" height=""234"" alt="""" style=""width: 239px; height: 234px; display: block; margin: auto;""><br>          Curso completo de cinema digital da Escola de Cinema, que durou quatro meses. Cursou o primeiro semestre do curso Filmworks, da Academia Internacional de Cinema (AIC). Curso de produção executiva também na AIC. Experiência em diversas áreas do cinema. Produtor do curta “Legado” (da série Films of Citiy Frames, para a Georgio Armani), “Gêmeas” e “Dentro do Ringue”. Assistente de direção no curta “Olhos Invisíveis”. Coloborador do site Formiga Elétrica, onde escreve resenhas sobre filmes.  <p><br><br><br><br><strong>HELEN BATTAGLINI<br></strong>Direção de Arte<br><span class=""redactor-invisible-space""><strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29750/hele_copy.jpg"" width=""256"" height=""250"" alt="""" style=""font-weight: 400; width: 256px; height: 250px; display: block; margin: auto;""></strong></span></p><p style=""text-align: justify;"">Formada em Direito pela Universidade Presbiteriana Mackenzie. Cursa o último semestre do curso Filmworks na AIC. Participou de outros curtas da AIC principalmente em funções relacionadas à Direção de Arte (""Crônicas do meu silêncio"") e Produção (""Roda viva""). <br></p><p><br><br><br><strong>RUSLAN ALVARENGA</strong><br>Direção de Som/Montagem<br><strong><br></strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29752/rus.jpg"" width=""257"" height=""255"" alt="""" style=""width: 257px; height: 255px; display: block; margin: auto;""></p><p style=""text-align: justify;"">Formado em Design de Comunicação, trabalhou com desenvolvimento de cursos para e-learning e na criação de artes gráficas para séries de TV, web séries e filmes. Atualmente é estudante do curso Técnico em Direção Cinematográfica onde já exerceu as funções de Roteirista, Diretor, Diretor de Fotografia e Técnico de Som Direto.<br></p><p style=""text-align: justify;""><br>Ass. de Fotografia: <strong>Thallita Oshiro<br></strong>Ass. de Produção:<strong> Hugo Farias</strong><br>Ass. de Arte: <strong>Beatriz Bruna</strong><span class=""redactor-invisible-space"">, <strong>Gisele Nascimento</strong><span class=""redactor-invisible-space""> e <strong>Jaqueline Cimadon</strong><br>Ass. de Som:<strong> Tiago DeGodoy</strong></span></span></p>",curtaporelisa,//player.vimeo.com/video/143895764,https://vimeo.com/143895764,"Cinema e Vídeo",13,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/21267/Captura_de_Tela_2015-10-28__s_16.13.22.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/21267/project_thumb_thumb_Captura_de_Tela_2015-10-28__s_16.13.22.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/21267/project_thumb_small_Captura_de_Tela_2015-10-28__s_16.13.22.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/21267/project_thumb_large_Captura_de_Tela_2015-10-28__s_16.13.22.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/21267/project_thumb_video_cover_Captura_de_Tela_2015-10-28__s_16.13.22.png,105.5882352941176500,3590.0,31,29,successful,aon,finished,"2015-12-05 01:59:59.999999","2015-12-04 23:59:59.999999","2015-11-04 17:12:29.757034","2015-11-04 15:12:29.757034",,t,t,f,30,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 30, ""unit"" : ""days""}",0,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 490372, ""name"" : ""Maria Spector""}",3,,f,f,0,f,f,f
