project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
30060,30060,263439,"Grupo Mambembe - Pequena história que virou canção","O sucesso e o fracasso são absolutamente iguais. Os dois são impostores. (Antônio Abujamra)","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/45384/CUSTO_REV01.jpg""></p>",15079.0,"<p style=""text-align: center;""><strong>Livro Grupo Mambembe Pequena história que virou canção</strong></p><hr>  <p style=""text-align: justify;"">Toninho Camargos propõe neste belo livro, dedicar-se a repensar uma parte da obra feita de sons de muitos amigos, cravada de fantasia, repleta de olhos do seu ser, igual olhos do mundo. Seu olhar desta história é pessoal e intransitivo. Uma possibilidade entre todas. É um olhar atento à melodia tênue, distante. Observando o dissimulado que já se foi e não mais se verá.</p>  <p style=""text-align: justify;"">Um Livro que relata o trabalho de artistas do Mambembe, grupo de música radicado em Belo Horizonte, que se dedicou a apresentações no período de 1974 a 1982, marcando época regionalmente.</p>  <p style=""text-align: justify;"">Uma publicação da Mundo Produções em parceria com a Editora Scortecci no formato 16x23 contendo mais de 180 páginas, a qual virá acompanhada de um CD com 08 musicas do grupo sendo 01 inédita.</p><hr><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/45146/Imagem2.jpg""></p><p><br></p>",Mambembe,//www.youtube.com/embed/zH9UkEXfGGg,https://www.youtube.com/watch?v=zH9UkEXfGGg,Literatura,20,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/30060/CAPA_LIVRO_menor_2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/30060/project_thumb_thumb_CAPA_LIVRO_menor_2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/30060/project_thumb_small_CAPA_LIVRO_menor_2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/30060/project_thumb_large_CAPA_LIVRO_menor_2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/30060/project_thumb_video_cover_CAPA_LIVRO_menor_2.jpg,101.10086875787519066300,15245.0,146,100,successful,aon,finished,"2016-06-26 02:59:59.999999","2016-06-25 23:59:59.999999","2016-04-27 01:10:23.96432","2016-04-26 22:10:23.96432",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",13,"{""city"" : ""Belo Horizonte"", ""state_acronym"" : ""MG"", ""state"" : ""Minas Gerais""}","{""id"" : 263439, ""name"" : ""Mundo Produções""}",1,,f,f,13,t,f,f
