project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
41511,41511,179189,"Para Onde Vamos","Infância em 68","<p>O dinheiro arrecadado será utilizado para nos auxiliar em despesas como:</p><ul><li>ALIMENTAÇÃO: nossas diárias serão extensas e todos no set precisarão se alimentar .</li><li>CACHÊ DOS ATORES: por se tratar de um curta universitário não será possível pagar caches como os praticados pelo mercado, mas serão repassados valores simbólicos que cobrirão principalmente os custos básicos destes profissionais.</li><li>DIREÇÃO DE ARTE: Por contar uma historia que se passa em 1968 é fundamental a precisão na escolha dos figurinos e objetos de cena que irão construir esse tempo diegético. </li><li>DIVULGAÇÃO: é importante também a divulgação do trabalho final. Parte da arrecadação está voltada para a confecção de cartazes, gravação de DVDs e Prêmios para os contribuidores.</li></ul>",3000.0,"<p style=""margin-left: 20px;"">""Para Onde Vamos"" é um projeto de curta-metragem audiovisual, desenvolvido ao longo dos três primeiros semestres do curso de Bacharelado em Audiovisual do Centro Universitário SENAC – Santo Amaro.</p><p style=""margin-left: 20px;"">O curta acompanha a vida de Antônio, 9 anos, nos dias anteriores e posteriores ao decreto do AI-5, em 1968 , na cidade de São Paulo. O filme tenta, refletir sobre a influência da realidade politica e social do período na vida desse menino, através de uma abordagem lírica de seu universo onde essas questões são enfrentadas, ora racionalmente, ora de maneira indireta e subjetiva.  <br></p><p style=""margin-left: 20px;""><br></p><p><br></p>",para_onde_vamos,,,"Cinema e Vídeo",13,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/41511/cartaz__2_.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/41511/project_thumb_thumb_cartaz__2_.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/41511/project_thumb_small_cartaz__2_.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/41511/project_thumb_large_cartaz__2_.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/41511/project_thumb_video_cover_cartaz__2_.jpg,14.00000000000000000000,420.0,7,6,online,flex,published,"2016-10-15 02:59:59.999999","2016-10-14 23:59:59.999999","2016-09-14 12:57:22.888071","2016-09-14 09:57:22.888071",,t,f,t,30,"{""total"" : 19, ""unit"" : ""days""}","{""total"" : 10, ""unit"" : ""days""}",0,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 179189, ""name"" : ""caique goulart""}",0,,f,f,0,f,f,f
