project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
13975,13975,428917,"BSDCon Brasil 2015","Conferência internacional da comunidade BSD no Brasil: envolva-se com Google, Netflix, Yahoo e mais!","<p><img style=""float: right; width: 154px; height: 163px; margin: 0px 0px 10px 10px;"" alt="""" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/10715/logo-dragonflybsd.gif"" height=""163"" width=""154""></p>",31536.0,"<p style=""text-align: center;"" class=""fontsize-larger fontweight-semibold""><strong>BSDCon Brasil 2015</strong></p><p style=""text-align: center;"" class=""fontsize-large""><img style=""width: 337px; height: 338px;"" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/10173/BSDcon-BRASIL-15.png"" height=""338"" width=""337""><br><strong></strong><em><strong>9 e 10 de Outubro – Fortaleza, CE – Brasil      <br><a href=""http://www.bsdcon.com.br"">http://www.bsdcon.com.br</a></strong>    <br></em></p><p style=""text-align: center;"" rel=""text-align: center;""><br><em></em></p><p><img style=""float: left; width: 100px; height: 102px; margin: 0px 10px 10px 0px;"" alt="""" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/10710/brasil.jpg"" height=""102"" width=""100""></p><p class=""fontsize-larger fontweight-semibold""><strong>Histórico da Conferência no Brasil</strong></p><p style=""text-align: justify;"">Cerca de 10 anos atrás, o Grupo Brasileiro de Usuários de FreeBSD – <em>FUG-BR</em> (<a target=""_blank"" href=""http://www.fug.com.br"">http://www.fug.com.br</a>) – realizou um pequeno encontro na cidade do Rio de Janeiro, e lá nasceu a primeira BSDCon Brasil. O <em>FUG-BR</em> é um grupo de usuários que destina-se a ajudar os usuários brasileiros do FreeBSD para encontrar apoio e artigos sobre FreeBSD e outros sistemas de linhagem BSD UNIX desde 1999.<br><br>A primeira BSDCon Brasil foi realizada nas dependências do Instituto Militar de Engenharia – <em>IME</em> (<a target=""_blank"" href=""http://www.ime.eb.br"">http://www.ime.eb.br</a>) – em dezembro de 2003 e, infelizmente, desde aquela data nenhum outro encontro ou conferência como esta foi realizado em território nacional. Este ano será a primeira conferência com público, palestrantes e desenvolvedores internacionais de toda comunidade BSD realizada no Brasil.</p><p style=""text-align: justify;""><br></p><p class=""fontsize-larger fontweight-semibold""><strong>Sobre a BSDCon Brasil 2015</strong></p><p><img style=""float: right; width: 176px; height: 220px; margin: 0px 0px 10px 10px;"" alt="""" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/10712/logo-darwin.png"" height=""220"" width=""176""></p><p style=""text-align: justify;"">Primeira conferência voltada à comunidade BSD com público internacional realizada no Brasil!<br><br>Este ano planeja-se realizar a BSDCon Brasil em Fortaleza, uma das cidades-sede da Copa das Confederações e da Copa do Mundo da FIFA. Fortaleza também hospeda alguns backbones internacionais de Internet, ligando o Brasil ao mundo.<br><br>Para conferir um pouco mais e comprovar o quão bela é a cidade de Fortaleza, ou o estado do Ceará, visite <a href=""https://www.flickr.com/search/?text=fortaleza"">https://www.flickr.com/search/?text=fortaleza</a> ou <a href=""https://encrypted.google.com/search?tbm=isch&amp;q=ceara+praias"">https://encrypted.google.com/search?tbm=isch&amp;q=cea...</a><br><br>Todos os envolvidos na conferência terão contato direto com o mundo dos usuários, entusiastas e desenvolvedores, o que lhes permitirá melhor compreender sistemas FreeBSD, OpenBSD, NetBSD, DragonflyBSD e outros sistemas de linhagem BSD UNIX. Esperamos receber cerca de 150 pessoas durante a conferência. Um público composto de estudantes, professores, pesquisadores, ativistas, entusiastas, desenvolvedores e administradores de sistemas BSD!</p><p style=""text-align: justify;""><br></p><p><img style=""float: left; width: 228px; height: 225px; margin: 0px 10px 10px 0px;"" alt="""" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/10713/logo-netbsd.jpg"" height=""225"" width=""228""></p><p class=""fontsize-larger fontweight-semibold""><strong>Motivação e Justificativas</strong></p><p style=""text-align: justify;"">Outros países como Canadá, Alemanha, Japão, Polônia, Estados Unidos e Suécia são, hoje, conhecidos como países que estão, constantemente, sediando conferências internacionais com o padrão desejado pela BSDCon Brasil.<br><br>Pretende-se promover a articulação, a utilização e o melhor entendimento de sistemas operacionais de linhagem BSD. Quer-se, ainda, que mais publicações, estudos, destaques e casos de sucesso envolvendo a família BSD possam ter berço no Brasil.<br><br>Nota-se que, além do bom uso, o estudo destes sistemas aprimora programas de Pós-Graduação em Ciência da Computação, Engenharia de Telecomunicações ou Engenharia de Teleinformática. A comunidade acadêmica e os profissionais formados no Brasil merecem ter como competir de igual para igual com outros pesquisadores ou profissionais que conhecem e estudam sistemas BSD.<br><br>Profissionais ligados a estudos de privacidade e segurança da informação usam e recomendam a utilização e o apoio a sistemas e softwares de linhagem BSD. Um estudo foi recentemente publicado (<a target=""_blank"" href=""http://undeadly.org/cgi?action=article&amp;sid=20150427093546"">http://undeadly.org/cgi?action=article&amp;sid=20150427093546</a>) em atenção à Comissão do Parlamento Europeu das Liberdades Cívicas, da Justiça e dos Assuntos Internos (LIBE).<br></p><p class=""fontsize-larger fontweight-semibold""><strong>Nossa Presença na Internet <img style=""float: right; width: 145px; height: 130px; margin: 0px 0px 10px 10px;"" alt="""" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/10716/logo-openbsd.gif"" height=""130"" width=""145""></strong></p><ul><li><a href=""https://www.linkedin.com/pulse/bsdcon-brasil-2015-felippe-de-meirelles-motta?trk=prof-post"">http://www.linkedin.com/pulse/bsdcon-brasil-2015-...</a><a href=""http://twitter.com/search?q=bsdcon%20brasil&amp;src=typd&amp;vertical=default&amp;f=tweets""></a></li><li><a href=""http://twitter.com/search?q=bsdcon%20brasil&amp;src=typd&amp;vertical=default&amp;f=tweets"">http://twitter.com/search?q=bsdcon brasil&amp;src=ty...</a></li><li><a href=""http://br-linux.org/2015/01/bsdcon-brasil-2015-vai-ser-em-fortaleza-e-esta-com-chamada-para-trabalhos-aberta.html"">http://br-linux.org/2015/01/bsdcon-brasil-2015-vai...</a></li><li><a href=""http://eng.registro.br/pipermail/gter/2015-June/056160.html"">http://eng.registro.br/pipermail/gter/2015-June/05...</a></li><li><a href=""https://www.facebook.com/BSDCon-Brasil-2015-459446687551389"">http://www.facebook.com/BSDCon-Brasil-2015-459446...</a></li><li><a href=""http://www.marc.info/?l=openbsd-misc&amp;m=143110037410035"">http://www.marc.info/?l=openbsd-misc&amp;m=14311003741...</a></li><li><a href=""http://www.pfsense-br.org/blog/2015/05/bsdcon-brasil-2015-chamada-para-trabalhos/"">http://www.pfsense-br.org/blog/2015/05/bsdcon-bras...</a></li><li><a href=""http://www.bsdinfo.com.br/2015/05/09/bsdcon-brasil-2015-sera-em-fortaleza/"">http://www.bsdinfo.com.br/2015/05/09/bsdcon-brasil...</a></li><li><a href=""http://mail-index.netbsd.org/netbsd-users/2015/06/08/msg016184.html"">http://mail-index.netbsd.org/netbsd-users/2015/06/...</a></li><li><a href=""http://www.jack.eti.br/bsdcon-brasil-2015-chamada-para-trabalhos/"">http://www.jack.eti.br/bsdcon-brasil-2015-chamada-...</a></li></ul><p class=""fontsize-large""><br></p><p><img style=""float: left; width: 141px; height: 149px; margin: 0px 10px 10px 0px;"" alt="""" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/10717/logo-freebsd.png"" height=""149"" width=""141""></p><p class=""fontsize-large""><br></p><p class=""fontsize-larger fontweight-semibold""><strong>Quem usa Sistemas BSD?</strong></p><p class=""fontsize-large""><br></p><ol><li><a target=""_blank"" href=""http://blog.whatsapp.com/196/1-million-is-so-2011?"">WhatsApp</a> (Facebook);</li><li><a target=""_blank"" href=""http://www.apple.com/osx"">Apple</a>;</li><li><a target=""_blank"" href=""http://www.netbsd.org/foundation/press/force10.html"">Force10 Networks</a> (DELL);</li><li><a target=""_blank"" href=""http://www.theregister.co.uk/2013/11/16/sony_playstation_4_kernel"">Sony</a>;</li><li><a target=""_blank"" href=""http://www.qnx.com/company"">QNX</a> (BlackBerry);</li><li><a target=""_blank"" href=""http://openconnect.netflix.com/software"">Netflix</a>;</li><li><a target=""_blank"" href=""http://apache.org/dev/machines.html"">Apache Software Foundation</a>;</li><li><a target=""_blank"" href=""http://software.dell.com/kace"">KACE</a> (DELL);</li><li><a target=""_blank"" href=""http://www.colocationamerica.com/linux-dedicated-server/freebsd.htm"">Colocation America</a>;</li><li><a target=""_blank"" href=""http://www.networkworld.com/article/2345268/cisco-subnet/the-junos-software-architecture.html"">Juniper Networks</a>;</li><li><a target=""_blank"" href=""http://www.freenas.org/about/history.html"">FreeNAS</a> (iXSystems);</li><li><a target=""_blank"" href=""http://www.isc.org/blogs/notable-events-in-isc-network-operations-in-2014"">Internet Systems Consortium</a>;</li><li><a target=""_blank"" href=""http://www.pfsense.org/getting-started"">pfSense</a> (Electric Sheep Fencing);</li><li><a target=""_blank"" href=""http://www.nyi.net/the_nyi_difference"">New York Internet</a>;</li><li>e outras grandes empresas.</li></ol><p style=""text-align: center;"">.<br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/10718/arena.jpg""></p>",bsdcon-br-15,//www.youtube.com/embed/nX9EilLMbx0,http://www.youtube.com/watch?v=nX9EilLMbx0,Eventos,10,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13975/BSDCONBR15a.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13975/project_thumb_thumb_BSDCONBR15a.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13975/project_thumb_small_BSDCONBR15a.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13975/project_thumb_large_BSDCONBR15a.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13975/project_thumb_video_cover_BSDCONBR15a.png,0.22196854388635210600,70.0,1,1,failed,aon,finished,"2015-08-16 02:59:59","2015-08-15 23:59:59","2015-06-16 22:23:18.802551","2015-06-16 19:23:18.802551",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",0,"{""city"" : ""Fortaleza"", ""state_acronym"" : ""CE"", ""state"" : ""Ceará""}","{""id"" : 428917, ""name"" : ""BSDCon Brasil""}",0,,f,f,0,f,f,f
