project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
33295,33295,571500,"Ajudem a publicar meu artigo","Ajudem a publicar nosso artigo científico!","<p>O artigo já está aceito e o orçamento é de $2,250<span class=""redactor-invisible-space""> (dois mil, duzentos e cinquenta dólares) pagos à revista, fora as taxas. Precisamos da ajuda de todos que acreditam em nosso trabalho para que possamos vê-lo publicado. O valor pedido, R$14.000,00 vai pagar a publicação, as taxas, e, caso sobre algum valor, vamos utilizá-lo para o terceiro artigo, que já está em andamento.</span></p>",14000.0,"<p>Venho estudando o efeito de ondas sonoras desde 2010. Nosso objetivo inicial era saber se células não auditivas seriam capazes de responder ao estresse causado pela vibração acústica. Todos os estudos até hoje focaram na transdução de sinal de células auditivas, que possuem um sistema de estereo-cílios e um cílio grande, o cinetocílio. No entanto, praticamente todas as células do nosso organismo possuem um cílio único, chamado de cílio primário. Pouco se sabe a respeito desse cílio e qual a sua função. Atualmente sabe-se que algumas doenças renais, como a doença do rim policístico, e alguns tipos de cegueira estão associados a alterações nesse cílio primário. Esses cílios parecem funcionar como antenas moleculares, que detectam e transmitem mensagens sobre o ambiente para as células. Nosso objetivo inicial, portanto, era verificar se células não auditivas responderiam à vibração acústica. Para isso, utilizamos alguns tipos celulares e músicas conhecidas internacionalmente, e, para nossa surpresa, células tumorais, que perdem esse cílio ou que produzem um cílio muito pequeno e não funcional, são mais sensíveis ao estresse acústico do que células normais. Os resultados do nosso primeiro estudo foram publicados no periódico Noise&Health, e podem ser acessados no link a seguir: <a href=""http://www.noiseandhealth.org/article.asp?issn=1463-1741;year=2013;volume=15;issue=66;spage=307;epage=314;aulast=Lestard"">http://www.noiseandhealth.org/article.asp?issn=1463-1741;year=2013;volume=15;issue=66;spage=307;epage=314;aulast=Lestard</a></p>  <p>Dando continuidade, os resultados de nosso segundo estudo, que aborda a mobilidade de células quando expostas ao som, foram aceitos para publicação no periódico Evidence-Based Complementary and Alternative Medicine. Como esse periódico é de acesso aberto, nossos estudos poderão ser vistos por todos, em qualquer parte do mundo, sem que precisem pagar para ler. No entanto, isto envolve uma taxa (que é alta, já que a cotação do dólar está muito alta) que precisamos pagar. E neste momento estamos sem verba. Como achamos importante que cientistas e não cientistas tenham acesso ao nosso trabalho, para que possam replicá-lo, criticá-lo, ver novas vertentes e daí virem novos estudos, que em conjunto venham a esclarecer esses nossos resultados, estamos pedindo o auxílio de todos que possam colaborar. Uma vez publicado, todos terão acesso livre ao artigo.</p>",ajudem_a_publicar_meu_artigo_0dc8,,,"Ciência e Tecnologia",18,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/33295/Captura_de_Tela_2016-06-06_às_11.29.05.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/33295/project_thumb_thumb_Captura_de_Tela_2016-06-06_às_11.29.05.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/33295/project_thumb_small_Captura_de_Tela_2016-06-06_às_11.29.05.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/33295/project_thumb_large_Captura_de_Tela_2016-06-06_às_11.29.05.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/33295/project_thumb_video_cover_Captura_de_Tela_2016-06-06_às_11.29.05.png,2.96428571428571428600,415.0,7,7,failed,aon,finished,"2016-08-06 02:59:59.999999","2016-08-05 23:59:59.999999","2016-06-06 14:31:31.797362","2016-06-06 11:31:31.797362",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",0,"{""city"" : ""Rio de Janeiro"", ""state_acronym"" : ""RJ"", ""state"" : ""Rio de Janeiro""}","{""id"" : 571500, ""name"" : ""Marcia Capella""}",1,,f,f,0,f,f,f
