project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
39402,39402,618881,"PC MONSTRO PARA O GUI","você pode me ajudar em meus projetos e meus estudos ^_^","<p>O computador custa em torno de R$3,500,00 e o Catarse tem um <em>""imposto""  </em>de 13% referente ao valor arrecadado, mas como a diferença vai ser pouca, acho que não precise elevar o valor para compensar os 13%</p>",3500.0,"<p><strong>Oi  ^_^</strong></p><p style=""text-align: justify;"">Estou aqui arrecadando uns dinheirinhos pra poder comprar um <strong>PC MONSTRO</strong> que vai me ajudar muito nas edições, criações, designs, estudos.</p><hr><p style=""text-align: justify;"">Aqui tem um link onde você pode ver algumas produções que realizei com um amigo <a href=""https://www.youtube.com/playlist?list=PLRvV0woR5PfO-MicbL7MieogOJkoa6rSq"">https://www.youtube.com/playlist?list=PLRvV0woR5Pf...</a> </p><hr><p style=""text-align: justify;"">O Catarse.me é um site do tipo <em>""crowd fund""</em><em></em> onde você pode doar quantias de dinheiro quantas vezes você quiser para financiar um projeto, é super confiável. </p><p style=""text-align: justify;"">Como eu não tenho como comprar um PC legal sozinho e cada vez mais eu vejo o quão necessário é para meus projetos e estudos, se cada um ajudar com um tantinho quando der, acredito que em <strong>10 meses </strong>(quem sabe, até menos) iremos conseguir chegar na quantia de <em>R$ 3,500,00</em>  <strong>\\o/</strong></p><p style=""text-align: justify;""><span class=""redactor-invisible-space"">Pesquisei alguns computadores que seriam bons e atenderiam minhas necessidades e claro que varia muito, o preço principalmente e estou descartando um monitor porque eles são muito caros também.</span></p><hr><p>Esse atende bem as minha necessidades e não tem um preço tão absurdo em relação aos outros computadores de edição que costumam ser mais de R$ 7.000 e com o monitor chega até R$12.000.</p><p><a href=""http://www.pichau.com.br/computadores/pichau-gamer/computador-pichau-gamer-bear-fx-8320e-gtx-960-2gb-8gb-1tb-500w-box"" target=""_blank""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/61578/bear3_1_1_1_1_1_1.jpg"" alt=""PC BEAR"" style=""float: right; margin: 0px 0px 10px 10px;""></a></p><span class=""redactor-invisible-space""></span><ul><li>Processador AMD <br>FX-8320E, 3.2GHZ</li></ul><p><br></p><ul><li>Placa de Vídeo <br>GEFORCE GTX 960<br>2GB, GDDR5, 128 BIT</li></ul><p><br></p><ul><li>Memória RAM<br>HYPERX DDR3<br>2X, 4GB, 1866MHZ</li></ul><p><a href=""http://www.pichau.com.br/computadores/pichau-gamer/computador-pichau-gamer-bear-fx-8320e-gtx-960-2gb-8gb-1tb-500w-box"">http://www.pichau.com.br/computadores/pichau-gamer...</a></p><hr><p><strong>Obrigado por ter chego até aqui &lt;3</strong></p>",pc_monstro_para_o_gui_81ca,,,"Cinema e Vídeo",13,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/39402/technology-vector.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/39402/project_thumb_thumb_technology-vector.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/39402/project_thumb_small_technology-vector.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/39402/project_thumb_large_technology-vector.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/39402/project_thumb_video_cover_technology-vector.jpg,2.00000000000000000000,70.0,2,2,online,flex,published,,,"2016-08-10 15:31:01.368333","2016-08-10 12:31:01.368333",,t,f,t,,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 45, ""unit"" : ""days""}",0,"{""city"" : ""Santos"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 618881, ""name"" : ""Guilherme Costa""}",0,,f,f,0,f,f,f
