project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
17025,17025,454954,"SUPERDENTINHO - Educação Bucal em Quadrinhos","Apoie a ""Supermissão"" de alertar crianças em todo Brasil sobre a Origem das Cáries com uma Super HQ.","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/62999/OR%C3%87AMENTO_CATARSE.jpg""></p><p><br></p>",23000.0,"<p>A revista SUPERDENTINHO produzida pelo Studio JH Comics, reúne histórias em quadrinhos de personagens construídos baseados em roteiros que interagem informação, cultura artística, literária e também educação, abordando Saúde Bucal como contextos de desenvolvimento das historias. Os personagens ilusórios vivenciam suas aventuras educativas sempre com ação, comedia e romance.<br></p>  <p>                Com enredos baseados em entrevistas e pesquisas com profissionais e sites da área odontológica, todo conteúdo baseia-se no conceito de valorização da cultura e de transmitir informações de forma mais agradável e interativa ao publico infanto-juvenil.</p>  <p>                As histórias em quadrinhos do Superdentinho têm como objetivos: Promover educação e o aprimoramento dos valores conceituais; Unir arte, entretenimento e educação; Produzir conteúdo explorando ao máximo os temas; Torna as revistas em hábitos culturais na comunidade e promover a leitura e a arte; Chamar a atenção de leitores de quadrinhos, professores e alunos, sem restrição de idade.</p><p style=""text-align: center;""><strong>BENEFICIADOS</strong></p><p>                Das 10.000 revistas produzidas 30% serão entregues com a presença especial do autor, Jhonatan Freire e o Superdentinho de aproximadamente 2 METROS de altura em visitas a instituições que se dedicam a cuidar de CRIANÇAS na Região de Presidente Prudente-SP (Casa da criança, hospitais infantis). </p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/63000/1_IMG_5310.jpg""></p><p>Outros 50% das revistas serão enviadas para uma BIBLIOTECA de cada Capital dos Estados Brasileiros, para serem retiradas GRATUITAMENTE PELOS LEITORES cadastrados nas bibliotecas, incentivando, alunos, pais, professores e educadores o hábito da leitura e informa-los da importância de cuidar da Saúde Bucal. O restante das revistas serão destinadas as Recompensas dos Investidores do Projeto. </p><p style=""text-align: center;""><strong>CONFIRA AS BIBLIOTECAS DO BRASIL QUE RECEBERÃO O SUPERDENTINHO. SUA CIDADE ESTÁ LISTA?</strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58004/bibliotecas_catarse.jpg"" width=""740"" height=""468"" style=""width: 740px; height: 468px;""><br></p><p style=""text-align: center;"" rel=""text-align: center;""><strong>O SUPERDENTINHO</strong><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/17281/super_dentinho.jpg"" alt=""""></p><p>Superdentinho é um dente molar super saudável e super poderoso, que foi escolhido para se tornar um guardião de Calcyus, o universo dos dentes, (onde todos os dentes vão depois que caem da boca das crianças). Predestinado a viver na Terra como um super-herói da saúde bucal, ele tem a missão de desvendar as causas das doenças que tem danificado os Dentes de Leite das crianças e também matado milhares de Dentes Permanentes dos seres humanos de todas as idades e de todo lugar da Planeta Terra.<br></p><p style=""text-align: center;""><strong>O CRIADOR</strong><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/53966/jhonatan_feire_corrigido.jpg""></p><p>Jhonatan Francisco Freire é de Teodoro Sampaio-SP, membro e um dos fundadores da AEITS (Associação de Escritores e Ilustradores de Teodoro Sampaio), participa ativamente de projetos e eventos culturais na região. Já produziu capas e ilustrações de diversas obras dos associados e também tem divertido muitas pessoas fazendo caricaturas. Técnico em Gestão de Pequenas Empresas e graduado em Publicidade e Propaganda na Unoeste, a criatividade e a facilidade para desenhar sempre fizeram parte de sua vida. Aos vinte e dois anos transformou isso em seu próprio negócio a favor da cultura e da educação. Fundou o Studio JH Comics, ambiente onde produz seus trabalhos. Confira um pouca de sua história em um entrevistas para um Jornal da TV GLOBO.<br></p><p style=""text-align: center;""><iframe width=""500"" height=""281"" src=""//www.youtube.com/embed/PMzNh236hao"" frameborder=""0"" allowfullscreen=""""></iframe><br></p><p style=""text-align: center;"" rel=""text-align: center;""><strong>A REVISTA</strong><br></p><p><strong></strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/17280/REVISTA.jpg"" width=""484"" height=""385"" alt="""" style=""width: 484px; height: 385px; display: block; margin: auto;""><br></p><p>A revista trata-se de uma curta história em quadrinhos com 10 páginas que incluem dicas, passatempos e desenhos para colorir. Esta primeira aventura narra A ORIGEM DAS CÁRIES, uma doença que afeta milhões de pessoas pelo mundo, e que poucos sabem quem são os causadores dela e como se originam na boca. Principalmente as pequenas crianças!<br></p><p><strong>MATERIAL</strong></p><p>15 x 21 cm fechado</p><p>Capa em Offset 150g com 1 orelha de 5 cm</p><p>Páginas internas Offset 90g</p><p>Pôster A3 Couchê 120g</p><p style=""text-align: center;"">SUPERPARCERIA</p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58583/LOGO_BINAULAB_menor.jpg"" width=""297"" height=""243"" style=""width: 297px; height: 243px;""></p><p>Um Super QRcode foi implantado na Revista do Superdentinho que permite o leitor viajar na continuação da história através de AUDIO 3D. Isso mesmo!!! Ao fazer a leitura do QRcode com um Smartphone ou um Tablet e simplesmente fechar os olhos e colocar os fones de ouvido, SUPERDENTINHO leva o leitor a se tornar ouvinte e vivenciar uma incrível aventura em AUDIO 3D. O Superdentinho já possui um Superdublador que já fez as vozes de personagens que marcaram gerações. Agora ira dar vida ao Superdentinho nessa aventura 3D educativa. Seu nome só será revelado no dia do lançamento. Esta viagem é possível a uma Supvertecnologia desenvolvida pela Binaulab, uma Superparceira do Superdentinho. <br></p><p>Saiba mais da Binaulab &gt;&gt; <a href=""http://www.binaulab.com/"">http://www.binaulab.com/</a></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/17282/logotipo_horizontal_final.jpg"" width=""305"" height=""145"" style=""width: 305px; height: 145px;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/17283/LOGO_SUPERDENTINHO.png"" width=""255"" height=""119"" style=""width: 255px; height: 119px;"" rel=""width: 255px; height: 119px;""><br></p><p style=""text-align: center;""><strong></strong><strong>COMO FUNCIONA</strong></p><p>O Catarse é um site de FINANCIAMENTO COLETIVO que ajuda a realizar sonhos com o apoio das pessoas que acreditam neles.</p><p>Se a META FOR ALCANÇADA, todas as pessoas que contribuíram receberão suas recompensas, o Catarse disponibilizará o dinheiro em 10 dias úteis para quem criou o projeto e um sonho poderá virar realidade.</p><p>Se a META NÃO FOR ALCANÇADA, todos receberão seu dinheiro de volta, o Catarse viabilizará os ressarcimentos e o sonho continuará esperando uma oportunidade de se realizar. Ou seja, É TUDO OU NADA!!</p><p>Se não puder contribuir hoje, o Catarse pode te mandar um lembrete antes que o projeto termine. Para isso, selecione a opção ""Lembrar-me"" aqui da página.</p><p style=""text-align: center;""><strong>QUEM PODE AJUDAR?</strong></p><p>Todos podem contribuir com o projeto, tanto pessoa física como empresas.</p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/62527/REOMPENSAS_CATARSE.jpg"" width=""504"" height=""644"" style=""width: 504px; height: 644px;""></p><p style=""text-align: center;""><strong>SUPERMETA</strong></p><p>Se atingirmos rapidinho nossa meta inicial, iniciaremos a SUPERMETA, que é muito melhor do que sonhávamos, poderemos utilizar para dar inicio ao financiamento da edição 2  do SUPERDENTINHO, que promete ser uma aventura eletrizante.  Então, engaje-se: Doe, compartilhe e converse com quem poderia apoiar esta ideia!<strong></strong></p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58584/poster_2.jpg"" width=""446"" height=""640"" style=""width: 446px; height: 640px;""></p><p><br></p><p><br></p>",superdentinho,//www.youtube.com/embed/NWUTyqz-7y0,https://www.youtube.com/watch?v=NWUTyqz-7y0,Quadrinhos,7,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/17025/BANNER_CATARSE.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/17025/project_thumb_thumb_BANNER_CATARSE.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/17025/project_thumb_small_BANNER_CATARSE.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/17025/project_thumb_large_BANNER_CATARSE.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/17025/project_thumb_video_cover_BANNER_CATARSE.jpg,0,0,0,0,online,aon,published,"2016-10-19 01:59:59.999999","2016-10-18 23:59:59.999999","2016-08-20 02:23:30.659691","2016-08-19 23:23:30.659691",,t,f,t,60,"{""total"" : 23, ""unit"" : ""days""}","{""total"" : 36, ""unit"" : ""days""}",0,"{""city"" : ""Presidente Prudente"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 454954, ""name"" : ""Jhonatan Freire""}",0,,f,f,0,f,f,f
