project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
37769,37769,607706,"Qualidade de plantas medicinais","Se você é usuário de plantas medicinais vem comigo! Precisamos de 1.150 pessoas doando R$ 20!!! ","<p style=""text-align: justify;"">Para realizar o que estamos propondo precisamos comprar os seguintes equipamentos e material:</p><p style=""text-align: justify;"">1. Forno mufla 1200°C 40cmx20cmx20cm    </p><p style=""text-align: justify;""> Valor: R$ 3.510,00</p><p style=""text-align: justify;"">Este é o forno que utilizamos pra investigar se o produtor, na hora da colheita, deixa as plantas no chão incorporando areia, terra e pedras ao vegetal. Este dado é importante porque interfere naquele peso indicado na embalagem. Quanto mais adulterantes deste tipo tiver junto a planta menor é o peso de planta que está sendo comercializado.</p><p style=""text-align: justify;"">2. Balança analítica 220g divisão 0,1mg (0,0001g) Unibloc Shimadzu </p><p style=""text-align: justify;"">Valor: R$ 5.516,00</p><p style=""text-align: justify;"">Pra começar vou te informando que no LabGnosia só temos uma balança semi-analítica com divisão de 0,1g. Não temos como pesar corretamente a planta medicinal e seus adulterantes se não houver uma balança analítica no laboratório deste porte. Tudo que utilizaremos nesta pesquisa será pesado nesta balança, desde substâncias químicas para preparo de reagentes até as plantas que serão analisadas.</p><p style=""text-align: justify;"">3. Exaustor para capela</p><p style=""text-align: justify;"">Valor: R$ 1.500,00</p><p style=""text-align: justify;"">Acreditem! Nos entregaram uma capela enorme com exaustor de cozinha. Nem papel ele consegue puxar. Teremos que trabalhar com algumas substâncias tóxicas e cancerígenas. A exaustão é condição para não termos contato com estes produtos.</p><p>4. Geladeira duplex frost free</p><p>Valor: R$ 1.500,00</p><p style=""text-align: justify;"">Trabalharemos com óleo essencial e eles devems er armazenados a baixa temperatura. Além disto, ainda trabalharemos com produtos químicos sensíveis ao calor, bem como, precisamos de gelo no processo chamado hidrodestilação (é o processo que utilizamos para obter os óleos).</p><p style=""text-align: justify;"">5. Amostras padrão dos marcadores químicos</p><p style=""text-align: justify;""><strong>anetol </strong>padrão 5mL <br>Marcador químico da erva-doce e do anis estrelado</p><p style=""text-align: justify;"">Valor: R$ 820,00</p><p style=""text-align: justify;""><strong>citral </strong>padrão 1mL</p><p style=""text-align: justify;"">marcador químico do capim santo</p><p style=""text-align: justify;"">Valor unitário: R$ 179,00  (preciso de 3mL no mínimo, R$ 537,00)</p><p style=""text-align: justify;""><strong>eugenol </strong>padrão 100mL </p><p style=""text-align: justify;"">Marcador químico do cravo-da-índia</p><p style=""text-align: justify;"">Valor unitário: R$ 386,00</p><p style=""text-align: justify;""><strong>Timol</strong> padrão 1g</p><p style=""text-align: justify;"">marcador químico da hortelã</p><p style=""text-align: justify;"">Valor: R$ 276,00</p><p style=""text-align: justify;""><strong>1,8­-cineol</strong> (100mg) padrão<br></p><p style=""text-align: justify;"">marcador químico da hortelã</p><p style=""text-align: justify;"">Valor: R$ 1.211,00</p><p style=""text-align: justify;"">Os marcadores químicos são considerados as substâncias mais importantes da planta. Se tivermos eles poderemos dizer se a planta que está sendo comercializada tem a substância química mais importante.</p><p style=""text-align: justify;"">6. Placa cromatográfica sílica­gel , F254 10 x 10 cm, 250um (cx com 50 unidades)<span class=""redactor-invisible-space""></span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space"">Valor unitário: R$ 534,00 (precisamos de 2 caixas, R$ 1.068,00)</span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space"">É nestas placas que desenvolvemos os experimento para identificar a presença do marcador químico na planta.</span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space"">7. Dessecador de vidro diâmetro 30cm completo</span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space"">Valor: R$ 1.030,00</span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space"">O dessecador não deixa a amostra entrar em contato com a umidade do ar quando retiramos ela do forno mufla. Também utilizamos para retirar a umidade do óleo essencial.</span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space"">8.  Tanque de vidro completo para cromatografia 7,5 cm x 15,5 <span class=""redactor-invisible-space""></span></span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">valor: R$ 578,00</span></span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">precisamos para desenvolver a cromatografia e descobrir se há presença do marcador químico na planta.</span></span></p><p style=""text-align: justify;"">9. Vial de vidro âmbar n 9 (2ml) pacote com 100 un e tampa rosca n 9 com 100 unidades<br></p><p style=""text-align: justify;"">Valor unitário: R$ 174,00 (precisamos de 2 pacotes, R$ 348,00)</p><p style=""text-align: justify;"">10. Vidrarias analíticas e porcelanas (balão volumétrico, pipeta volumétrica, picnômetro de vidro, cápsula de porcelana, cadinho, pipeta pasteur, etc)</p><p style=""text-align: justify;"">valor total: 1.740,00</p><p style=""text-align: justify;"">11. 13% do catarse</p><p style=""text-align: justify;"">Valor: R$ 2.990,00</p><p style=""text-align: justify;"">Os reagentes e solvente posso ir comprando com meu dinheiro, devagarzinho. A medida que formos precisando :)</p><p><br></p><p><br></p><p><br></p><p><br></p><h3><br></h3>",23000.0,"<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58019/porqueFazer.jpg"" width=""173"" height=""129"" style=""width: 173px; height: 129px;""></p><p style=""text-align: justify;"">Olá, tudo bem? Meu nome é Sâmia e sou professora e pesquisadora. Coordeno o Laboratório de Farmacognosia da Universidade Federal de Alagoas (<a href=""http://www.labfarmacognosia.com"" target=""_blank"">www.labfarmacognosia.com</a>) e o Grupo de Estudos em Plantas Medicinais - Geplam. O LabGnosia é um laboratório novinho em folha! Recebemos ele no início deste ano! Foi uma super felicidade! Imaginem!! Passamos a ter a possibilidade de realizar aulas práticas para os estudantes do curso de Farmácia da Ufal e aprofundar nossas pesquisas com plantas medicinais! Mesmo com toda essa felicidade ele veio com um probleminha: sem equipamentos, sem reagentes e sem vidraria! :( </p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58020/laboratorio_de_farmacognosia_-_colorido_-_fundo_branco__1_.png"" width=""473"" height=""158"" style=""width: 473px; height: 158px;""></p><p style=""text-align: justify;"">As universidades tiveram muitos cortes em seus orçamentos desde o ano passado...resultado: as licitações estão paradas por tempo indeterminado! Eu não queria ver aquele Laboratório tão lindo parado! Sem conseguir mostrar a meus alunos o mundo das plantas medicinais dentro do laboratório! Então terminei comprando (pois é...profa pagando pra dar aula! rs) algumas coisinhas pra ele, juntei alguns reagentes vencidos e recebemos a doação de uma estufa de secagem! Ufa! Já conseguimos implantar algumas aulas práticas desde o semestre passado. Mas a pesquisa precisa de um orçamento que eu não tenho condições de arcar. :(  Então pensei em pedir uma ajudinha pra vocês.</p><p style=""text-align: justify;"">A pequisa que estou propondo tem como objetivo verificar a qualidade das plantas medicinais comercializadas na forma de drogas vegetais (aquelas vendidas em sacos, já secas). Inicialmente quero começar com as seguintes plantas: erva-doce, anis-estrelado, cravo-da-índia, capim santo e hortelã. Vamos verificar se as plantas estão sendo comercializadas com grande quantidade de terra, areia, insetos, pedras (acreditem! já achei em um saquinho de 40g uma pedra que pesava 6 gramas!!!!!), fungos e até outras plantas ou partes vegetais que são consideradas adulterantes. Ainda vamos ver se o óleo essencial (aquele odor característico destas plantas) presente nas amostras tem a substância química que torna a planta medicinal. Queremos muito saber se o consumidor está sendo lesado por consumir plantas medicinais de baixa qualidade. Isto nos possibilitaria ter argumentos para conversar com o produtor e sensibilizá-lo a melhorar, fazendo ajustes na sua produção. Queremos ter plantas medicinais que possam realmente ser utilizadas para tratar as doenças e não servir apenas como aquele chá de fim de tarde (embora o chá de fim de tarde seja uma delícia!!). Então se você gosta e é adepto do uso de plantas medicinais, me ajude ao menos compartilhando esta campanha! Não tem problema se você não pode me ajudar com dinheiro, mas não abro mão do seu compartilhamento, tá?</p><p style=""text-align: justify;"">Grata,</p><p style=""text-align: justify;"">Sâmia AS. da Silva</p>",qualidade_de_plantas_medicinais_5a01,,,"Ciência e Tecnologia",18,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37769/chácatarse.JPG,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37769/project_thumb_thumb_chácatarse.JPG,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37769/project_thumb_small_chácatarse.JPG,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37769/project_thumb_large_chácatarse.JPG,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37769/project_thumb_video_cover_chácatarse.JPG,1.04347826086956521700,240.0,7,7,failed,aon,finished,"2016-09-16 02:59:59.999999","2016-09-15 23:59:59.999999","2016-07-17 21:58:22.88011","2016-07-17 18:58:22.88011",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",0,"{""city"" : ""Maceió"", ""state_acronym"" : ""AL"", ""state"" : ""Alagoas""}","{""id"" : 607706, ""name"" : ""Sâmia AS Silva""}",0,,f,f,0,f,f,f
