project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
32942,32942,569082,"Nexa - Mobiliários reaproveitando resíduos de MDF","Um novo material que dará origem a uma peça de mobiliário com muito design! Conheça agora!","<p>As etapas de produção estão definidas nos seguintes passos:</p><p>1° Projeto dos produtos em software CAD / Compra dos equipamentos e ferramentas e instalação em sala alugada - 10 dias</p><p>3° Fabricação de moldes e formas - 15 dias</p><p>4° Produção e testes dos produtos - 25 dias</p><p>5° Embalagem dos produtos - 10 dias</p><p>6° Expedição dos pedidos pelos Correios ou Transportadoras (a definir)</p><p><br></p><p>Quanto aos custos inicias para o projeto sair do papel, definimos os valores abaixo como metas:</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51285/Sem_t%C3%ADtulo.png""></p><p>Além do aluguel de uma sala ou depósito por 2 meses, algumas máquinas como uma betoneira, uma mesa vibratória, furadeira e moldes em metal terão que ser adquiridos para produção do material que será a matéria-prima dos nossos produtos, o que consumira quase a metade dos recursos. </p><p>Serão duas ou mais pessoas projetando e produzindo produtos de qualidade e design, durante 3 dias da semana e durante os finais de semana durante estes dois meses de projeto.</p><p>Certamente teremos uma ótimo resultado e todos colaboradores satisfeitos!</p><p><br></p><p><br></p><p><br></p>",20000.0,"<p style=""text-align: justify;"">Em meu Trabalho de Conclusão de Curso da faculdade no curso de Design de Produtos, tive uma grande idéia. Porque não utilizar os resíduos de MDF de uma empresa de móveis para fabricar mais móveis?! Pois bem, com muita pesquisa e testes, desenvolvi um novo material compósito com este objetivo e para minha surpresa e felicidade, tive sucesso neste desafio e grandes elogios no meio acadêmico. </p><p><img width=""504"" height=""218"" alt="""" src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51299/004.png"" style=""width: 504px; height: 218px; display: block; margin: auto;""></p><p style=""text-align: justify;"">Sempre tive um sonho empreendedor dentro de mim, mas o que faltava era o dinheiro para investir nesta grande descoberta. E é por isso que pensei, porque não tentar um financiamento coletivo e compartilhar minhas descobertas com mais pessoas?!</p><p style=""text-align: justify;"">Além disso, há a questão ambiental. A maioria das empresas de móveis que trabalham com MDF descartam de maneira ilegal seus resíduos. O MDF é composto por particulas de madeira aglutinadas com resina à base de uréia-formoldeido, que é tóxica e cancerígena. O pior de tudo, é que o principal destino desses resíduos acabam sendo outras industrias que fazem a queima deste material, liberando inúmeros gases tóxicos ao meio ambiente. Movido por isso, decidi fazer a minha parte e ajudar a diminuir este crime! Apesar de ser considerado ""resíduo"", ainda se pode criar uma material compósito com excelentes qualidades, além de grande apelo estético e visual na arquitetura contemporânea.</p><p><img width=""504"" height=""300"" alt="""" src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51300/006.png"" style=""width: 504px; height: 300px; display: block; margin: auto;""></p><p><img width=""506"" height=""253"" alt="""" src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51302/007.png"" style=""width: 506px; height: 253px; display: block; margin: auto;""></p><p style=""text-align: justify;"">O dinheiro será usado basicamente para aquisição de alguns equipamentos para fabricação do material e matérias-primas, visto que a matéria-prima principal, os resíduos de MDF, serão coletados em industrias da região sem custo algum.</p><p><img width=""507"" height=""330"" alt="""" src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51301/005.png"" style=""width: 507px; height: 330px; display: block; margin: auto;""></p><p style=""text-align: justify;"">Como retorno a contribuição, teremos algumas RECOMPENSAS, tais como:</p><p style=""text-align: justify;"">- Luminária</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/53428/0d9b2eb47cf17cef9641f5102e006121.jpg"" width=""323"" height=""382"" style=""width: 323px; height: 382px;""></p><p style=""text-align: justify;"">- Prateleira invisível suspensa</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/53429/5a345d758abe28c4b389531897dd3585.jpg"" width=""306"" height=""426"" style=""width: 306px; height: 426px;""></p><p style=""text-align: justify;"">- Nicho suspenso</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/53430/4dfee92f78b10acc0bfcd7383a4a7518.jpg"" width=""308"" height=""418"" style=""width: 308px; height: 418px;""></p><p style=""text-align: justify;"">- Vaso pequeno para plantas</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/53431/147d5f0221c72a127574902d75fb58ba.jpg"" width=""320"" height=""483"" style=""width: 320px; height: 483px;""></p><p style=""text-align: justify;"">A aparência do material lembra o concreto ou cimento queimado, podendo ou não ser tingido por minerais naturais específicos alterando sua cor.<br></p><p style=""text-align: justify;"">Principais características do material:</p><p style=""text-align: justify;"">- Pode molhar!</p><p style=""text-align: justify;"">- Alta resistência</p><p style=""text-align: justify;"">- Pode ser pintado ou tingido</p><p style=""text-align: justify;"">- Ignófogo (não pega fogo)</p><p style=""text-align: justify;"">Cada produto será entregue em prazos definidos após o fim do período de contribuição!</p><p style=""text-align: justify;"">Este será um novo desafio para mim, um desafio empreendedor que poderá dar futuro a um novo negócio futuramente, um material muito versátil, durável, bonito e ainda ajuda o meio ambiente!</p><p><img width=""528"" height=""420"" alt="""" src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51304/MOB_NEXA1.png"" style=""width: 528px; height: 420px; display: block; margin: auto;""></p>",nexa,,"","Arquitetura e Urbanismo",23,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/32942/teste.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/32942/project_thumb_thumb_teste.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/32942/project_thumb_small_teste.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/32942/project_thumb_large_teste.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/32942/project_thumb_video_cover_teste.png,0.12500000000000000000,25.0,1,1,failed,aon,finished,"2016-08-22 02:59:59.999999","2016-08-21 23:59:59.999999","2016-06-22 23:38:42.885254","2016-06-22 20:38:42.885254",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",0,"{""city"" : ""Arroio do Meio"", ""state_acronym"" : ""RS"", ""state"" : ""Rio Grande do Sul""}","{""id"" : 569082, ""name"" : ""Marcus Vinicius Wildner""}",0,,f,f,0,f,f,f
