project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
13568,13568,284313,"Kematians - O Livro","Kematians é uma graphic novel de caráter filosófico que conta a jornada de Baru.","<p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6480/Orcamento_pb.jpg""></p><p style=""margin-left: 20px;"">O projeto foi orçado da seguinte maneira:<br><br><strong>Impressão:</strong>  para impressão em gráfica<br><strong>Recompensas:</strong> para sketchbooks, impressão do Tarot, marcadores e etc.<br><strong>Produção:</strong> para auxílio na compra de materiais para execução dos desenhos e registros da obra/personagens.<br><strong>Envios:</strong> valor estipulado para envio dos livros e recompensas. <br><strong>Catarse:</strong> pelo serviço do site.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/7181/orcamente4.jpg""></p><p><br></p><p><span></span></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6479/Metas_pb.jpg""></p><p><strong>● R$16.300,00 : Lançamento padrão</strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/7189/death.jpg"" alt="""" width=""281"" height=""392"" style=""float: right; width: 281px; height: 392px; margin: 0px 0px 10px 10px;""><br>     Obtendo o valor básico, o livro terá tiragem única de 300 unidades no escopo de capa dura, as recompensas também serão únicas. (podendo ser algum dia no futuro, relançado em formas mais econômicas),</p><p><br><strong>● Valores excedentes :</strong><span class=""redactor-invisible-space""><br>Qualquer valor excedente da meta básica será redirecionado para maior tiragem do livro e tarot, a fim de maior disseminação e liberdade a outros compradores interessados no projeto. Não somente isso, mas também para organização de eventos de lançamento pelo Brasil.</span></p><p><span class=""redactor-invisible-space""><br></span></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6632/arabesque.png"" alt="""" style=""display: block; margin: auto;""></p><p style=""text-align: center;""><em>Ficam meus profundos agradecimentos aos envolvidos nas explicações dos processos gráficos</em><em>, a todos colaboradores pela disposição e ajuda, e a todos os seguidores do meu trabalho, que mostraram muito interesse no projeto.</em></p><p style=""text-align: center;""><strong>Não deixe de divulgar a ideia em redes sociais!<br>Compartilhadas e curtidas em Facebook e Instagram ajudam demais na concretização do projeto!</strong></p><p style=""text-align: center;""><em>Conto com ajuda de todos.<br>Essa obra é sincera.<br><br></em></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6633/arabesque.png"" alt="""" style=""display: block; margin: auto;""></p><p style=""text-align: center;"" rel=""text-align: center;""><br><br></p><p style=""text-align: center;""><a href=""http://www.facebook.com/IskanderHeuer""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6533/tullius.jpg"" width=""127"" height=""133"" alt=""Tullius Heuer"" style=""width: 127px; height: 133px;""></a><a href=""http://www.erikemiranda.com.br""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6529/AssinaturaEmail.png"" width=""143"" height=""141"" alt=""Erike Miranda"" style=""width: 143px; height: 141px;""></a><a href=""http://www.facebook.com/innersocietycollective""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6530/Inner.jpg"" width=""130"" height=""129"" alt=""Inner Society Collective"" style=""width: 130px; height: 129px;""></a></p><p style=""text-align: center;""><br><br></p><p style=""text-align: center;""><br><br></p>",16300.0,"<p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6620/projeto_1.jpg"" alt="""" width=""467"" height=""184"" style=""display: block; margin: auto; width: 467px; height: 184px;""></p><p><strong><em>Kematians</em></strong> é uma graphic novel de caráter filosófico que conta a jornada de Baru em busca de sua Estrela perdida. O objetivo da história é passear sobre os Arcanos Maiores do Tarot e fazer uma pequena reunião de simbolismos e conceitos iniciáticos do ocultismo.</p><p>O foco do livro em si é fazer total e completo uso da realidade alternativa de um universo fantástico e dobrá-la para que cada evento explique de maneira tranquila alguns aspectos da magia.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6601/fooltransp.png"" alt="""" style=""float: right; margin: 0px 0px 10px 10px;""></p><p>Outro experimento do livro será trazer situações sinestésicas, promovendo uma fluidez pouco presente nos quadrinhos convencionais para que o leitor imagine sensações e crie um vínculo de rápida pesquisa sobre os nomes estrangeiros que estão presentes no livro. Por exemplo, ""<em>Kematian</em>"" sigfinica Morte em indonésio, e o sentido do nome na obra é na linha de entendimendo no Tarot, que indica <em><strong>transformação</strong></em>, <em><strong>mudança drástica de planos</strong></em>, <em><strong>recomeço através da liberação do passado</strong></em>.</p><p>Kematians são a raça presente no mundo de Maya, indicando que cada personagem participará do processo de renovação do personagem principal, Baru.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6627/arabesque.png"" alt="""" style=""display: block; margin: auto;""></p><p>Mas sobre suas origens, a ideia é antiga, precisamente meados de 2013. Nesse tempo, no início de minha graduação na EBA (UFRJ) criei 4 personagens, com um conceito nada avançado. Desde esse tempo, o projeto e qualquer uso dos personagens havia sido praticamente extinto, nem me ocorria mais criar algo com eles.</p><p>Foi muito recentemente que um antigo seguidor de meus desenhos comentou algo sobre esses personagens, nesse momento trocentas ideias foram surgindo. Comecei a reformular, mudando os conceitos para algo mais profundo, e fui percebendo extrema compatibilidade do gênero com o novo tema.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6629/example_1.jpg"" alt="""" width=""328"" height=""224"" style=""float: left; width: 328px; height: 224px; margin: 0px 10px 10px 0px;""></p><p>Essa obra leva muito de <em><strong>Hora de Aventura,</strong></em> <em><strong>Moebius e Neil Gaiman</strong></em> que também possuem uma abordagem simbólica, fornecendo as vezes lições que ficam impressas em nosso pensamento.</p><p>O objetivo com o <strong><em>Kematians</em></strong> é esse, mas dessa vez declarando abertamente que terão referências em Tarot e Ocultismo em geral e promover um conhecimento básico em cima do mundo esotérico, e ilustrando mais diretamente um Monomito.<br><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6630/arabesque.png"" alt="""" style=""display: block; margin: auto;""></p><p>Sobre o estado atual do projeto, ele vive somente no roteiro e alguns sketches (desenhos rápidos) que produzi durante seu processo.  Por ter ainda uma parcela de ocupações externas, não me deixei envolver muito mais do que alguns rabiscos.</p><p>Então para as produções das artes finais, achei melhor iniciar com tudo assim que a arrecadação iniciasse e sentisse melhor o feedback. E só assim, me liberar de algumas tarefas e focar na produção.</p><p>O <strong>Prólogo </strong>será liberado ao público<strong>.</strong></p><p><em><strong><br></strong></em><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6631/arabesque.png"" alt="""" style=""display: block; margin: auto;""></p><p style=""text-align: center;""><strong>O prazo definido para o projeto seria:</strong><br><strong>● </strong> 60 dias para arrecadação + até 6 meses (Janeiro como limite) para restante da produção  + impressão e envio das recompensas.<br></p><p><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6478/Livro_pb.jpg""><br></p><p style=""margin-left: 20px;""><br>O projeto gráfico do livro contém as seguintes especificações:<br></p><p style=""margin-left: 40px; line-height: 22.3999996185303px;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6600/carinha-transp.png"" alt="""" width=""229"" height=""292"" style=""float: right; width: 229px; height: 292px; margin: 0px 0px 10px 10px;""></p><p style=""margin-left: 40px;"">Tamanho Fechado 21.5 x 29.7 cm<br>Capa Dura 4/0 Lam. Fosca<br>Miolo 200 páginas Couche 90g <br>Preto e branco<br><strong>Tiragem de 300 unidades</strong></p><p style=""margin-left: 20px;"">O miolo do livro será preto e branco, valorizando gradações em escala de cinzas.<br><br>(O projeto inicial foi orçado em 200 unidades, e em prol do barateamento das unidades, decidimos fazer 300 impressões.)<br><br><span class=""redactor-invisible-space""><br></span></p><p style=""margin-left: 20px;""><span class=""redactor-invisible-space"">É bom adicionar que todos os livros serão autografados com um desenho rápido e minha assinatura. Farei questão de dedicatória a cada colaborador.</span></p><p style=""margin-left: 20px; text-align: center;"" rel=""margin-left: 20px;""><em>(Imagem abaixo de mockup meramente ilustrativa).</em></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6475/imagem_livro.jpg""><br><br></p><p style=""text-align: center;""><span class=""redactor-invisible-space"">Vale ser colocado que <br></span>os exemplares digitais serão posteriormente vendidos <br>em diferentes línguas, a começar com o Inglês. <br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6609/recompensas2.png"" alt="""" style=""display: block; margin: auto;""></p><p style=""text-align: center;""><em><strong>Todas as imagens apresentadas abaixo são somente ilustrativas, como protótipos, podendo ou não sofrer alteração no design.</strong></em></p><p><strong><br></strong></p><p><strong>● </strong> <strong>Marcador de Página (<strong> 5 x 18 cm</strong> ):<br></strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6622/marcador.png"" alt="""" width=""118"" height=""408"" style=""display: block; margin: auto; width: 118px; height: 408px;""></p><p style=""text-align: center;""><em>(reprodução ilustrativa, sujeita a atualização)</em><br></p><p><strong>● Sketchbooks, de fabricação minha, no modelo A6:<br></strong></p><p><strong></strong></p><p style=""text-align: center;""><strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6616/sketchbook.jpg""></strong><br><em>(reprodução ilustrativa, sujeita a atualização)</em><br></p><p style=""text-align: center;""><strong>● Sketchbooks A5, de fabricação minha, no modelo Companion:</strong><br><br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9815/2.jpg""><br>Maiores detalhes em: <a href=""http://erikemiranda.com.br/produto/companion/"">http://erikemiranda.com.br/produto/companion/</a><span class=""redactor-invisible-space""></span></p><br><strong>● Sketchbooks A5, de fabricação minha, no modelo Traveler:</strong><br><br><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9816/Fotor_142498894902259-e1424993432851.jpg""><span class=""redactor-invisible-space""><br><br></span>Maiores detalhes em <a href=""http://erikemiranda.com.br/produto/traveler-2/"">http://erikemiranda.com.br/produto/traveler-2/</a><br><br><strong>● 22 Arcanos Tarot Kematians:</strong><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6623/11202069_969374609752401_1498592464985618332_n.jpg"" alt=""""><br><em>(reprodução ilustrativa, sujeita a atualização)</em></p><strong><strong>● Bottoms pelo <a href=""https://www.flickr.com/photos/rogeriomarcal/"">Rogério Marçal</a> (2 variações) :</strong></strong><p><br><br><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6626/bottoms.png""></p><p style=""text-align: center;""><br><em>(reprodução ilustrativa, sujeita a atualização)</em></p><p rel=""text-align: center;""><strong>● Impressões de Ilustras exclusivas no formato A4:</strong><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6634/testeao.jpg""></p><p><em>(reprodução ilustrativa, sujeita a atualização)</em></p><p style=""text-align: center;""><em><br></em></p><p style=""text-align: center;""><em>● O frete é incluso para todo território nacional, e quem estiver no Rio de Janeiro poderá retirar direto em mãos.<br>● O nome de cada colaborador estará presente nos agradecimentos no livro</em></p><p><b></b></p>",kematians,//www.youtube.com/embed/aHlB1udyZlw,https://www.youtube.com/watch?v=aHlB1udyZlw,Quadrinhos,7,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13568/Kematian_Catarse_1.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13568/project_thumb_thumb_Kematian_Catarse_1.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13568/project_thumb_small_Kematian_Catarse_1.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13568/project_thumb_large_Kematian_Catarse_1.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13568/project_thumb_video_cover_Kematian_Catarse_1.jpg,149.4233128834355800,24356.0,286,282,successful,aon,finished,"2015-07-21 02:59:59","2015-07-20 23:59:59","2015-05-21 20:57:43.666715","2015-05-21 17:57:43.666715",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",20,"{""city"" : ""Rio de Janeiro"", ""state_acronym"" : ""RJ"", ""state"" : ""Rio de Janeiro""}","{""id"" : 284313, ""name"" : ""Erike Miranda""}",31,,f,f,620,f,f,f
