project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
14879,14879,436029,OverMeeting,"Faça parte você também da principal etapa do circuito Brasileiro do skate downhill !!!","<p><b></b></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11701/catarse_OM_12_-_banners.jpg""></p><p>Com o intuito de proporcionar aos competidores uma premiação adequada, equiparada ao nível técnico da competição, o dinheiro arrecado no catarse será revertido em prêmios e reconhecimento para os atletas, além dos custos com as recompensas e entregas e catarse.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11694/grafico_catarse.png""></p><p>Se você é amante de esportes, skatista profissional ou amador, simpatizante do esporte ou do estilo, expectador de campeonatos de skate, participe ativamente do 12º OverMeeting, colaborando com a valorização dos atletas e do skate no país! </p><p>MUITO OBRIGADO! </p><p><br><br><br><br></p><p><img style=""width: 657px; height: 141px;"" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11804/catarse_OM_12_-_banners8.jpg"" height=""141"" width=""657""><br></p><p>Para as recompensas de Brasília, a retirada será feita nas lojas da Overstreet no Gilberto Salomão e Conic. Para as recompensas nacionais e internacionais através do envio pelos CORREIOS.</p><p>Seguem abaixo as ilustrações das recompensas<br></p><p>* Botom<br></p><p><img style=""width: 143px; height: 141px;"" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11807/botom.jpg"" height=""141"" width=""143""></p><p>* Meia<br></p><p><img style=""width: 121px; height: 113px;"" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11808/brindes_catarse_OM_12-1.jpg"" height=""113"" width=""121""></p><p><br></p><p>* Caneca</p><p><img style=""width: 112px; height: 98px;"" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11809/caneca.jpg"" height=""98"" width=""112""></p><p><br></p><p>* Camiseta<br></p><p><img style=""width: 147px; height: 137px;"" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11810/camiseta.jpg"" height=""137"" width=""147""></p><p><br></p><p>* Boné</p><p><img style=""width: 135px; height: 137px;"" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11811/bone_.jpg"" height=""137"" width=""135""></p><p>* Shape<br></p><p><img style=""width: 146px; height: 147px;"" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11813/shape.jpg"" height=""147"" width=""146""><br><br></p>",12000.0,"<p><b></b></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11695/capa_catarse_OM_12.jpg""></p><p><b><br> </b><b></b></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11802/catarse_OM_12_-_banners7.jpg""></p><p><b> </b></p><p style=""text-align: justify;"">O <b>Overmeeting </b>possui importância nos cenários internacional, nacional e local de skate, por ser a etapa mais bem qualificada e tradicional do Circuito Brasileiro de Skate<i> Downhill </i>e atrair muitos atletas de todo o país e do mundo. Todos os anos a presença dos melhores atletas do Skate já é uma regra.</p><p style=""text-align: justify;"">Quando se fala em projeto consolidado em Brasília, logo se destaca <b>OverMeeting</b>, que acontece em Brasília à 11 (onze) anos, promovendo dois dias de competição e muito lazer para atletas e população do Distrito Federal. </p><p><b><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11696/catarse_OM_12_-_banners6.jpg""><br> </b></p><p><b> </b></p><p style=""text-align: justify;"">O skate hoje é a modalidade de esporte alternativo de maior crescimento no país. A prática do skate encabeça a lista dos esportes individuais, por se tratar de uma forma de transporte alternativo associado à prática esportiva.</p><p style=""text-align: justify;"">O esporte teve sua origem nos EUA, em meados dos anos 60, quando praticantes do já então popular surf, tiveram a brilhante ideia de adaptar rodinhas às suas pranchas, deu-se início ao <i>Sidewalk Surf</i> (surfe de rua), que alguns anos depois se concretizou como <i>SkateBoarding</i>.</p><p style=""text-align: justify;"">Os criadores do esporte não contavam com o crescimento explosivo da modalidade que, somente no Brasil, conta com cerca de 2.000.000 (dois milhões) de praticantes que incentivam 18.000.000 (dezoito milhões) de simpatizantes praticantes e consumidores. </p><p style=""text-align: justify;"">Para reunir e abarcar tantos amantes desse esporte, também muito expressivo em Brasília, o 12º OverMeeting chega novamente com tudo ao Parque Ecológico Ermida Dom Bosco. </p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11697/catarse_OM_12_-_banners5.jpg""></p><p style=""text-align: justify;"">A partir de seu acesso público e gratuito, o paradisíaco Parque Ecológico Dom Bosco, abrigará a 12ª edição do OverMeeting, que ocorrerá nos dias 01 e 02 de agosto de 2015, proporcionando a devida infraestrutura, garantindo ao atleta, amantes do skate e público geral, segurança e conforto durante toda sua realização. Além da democratização do espaço e acesso à prática do esporte, prevendo ainda acessibilidade para os Portadores de Necessidades Especiais. </p><p style=""text-align: justify;"">A receptividade do campeonato junto às famílias e atletas, fez com que ele, anualmente, fizesse parte do calendário de eventos comemorativos do aniversário do Lago Sul, bairro aonde é realizado. </p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11698/catarse_OM_12_-_banners4.jpg""></p><p style=""text-align: justify;"">Promover a realização da etapa mais conceituada do Circuito Brasileiro de Skate<i> Downhill.</i></p><p style=""text-align: justify;"">Proporcionar à população do Distrito Federal um dia lazer em família e entre amigos, repleto de esporte, atividades saudáveis e atrações culturais de qualidade; </p><p style=""text-align: justify;"">Difundir ainda mais o uso do skate como esporte e diversão.</p> <img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11700/catarse_OM_12_-_banners3.jpg""> <p><b> </b></p><p style=""text-align: justify;"">O <b>OverMeeting</b> contará com uma programação rica e temática, com campeonato de skate em diversas categorias, apresentações de bandas locais, participação de comerciantes e empresários na feira de gastronomia e arte, oficinas para jovens, coleta seletiva, além do espaço voltado a produtos e artigos para praticantes do esporte, valorizando o cenário cultural e mercado locais. </p><p><b> </b></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11803/catarse_OM_12_-_banners9.jpg""></p><p>O projeto prevê inscrições para 03 (três) modalidades do Circuito Brasileiro de Skate <i>downhill:</i> </p> <ul><li>§<b><i>Longboard</i></b>: Mirim, iniciante, amador, feminino, master e profissional;</li><li>§<b><i>Downhill Slide</i></b>: Iniciante, amador, master e profissional;</li><li>§<b><i>Classic</i></b><b>:</b> Open</li></ul> <p><b>Quais são os horários de competição? </b></p><p>Sábado - 01/08<br><br>9:00h – Abertura pista<br>9:30h – Início das baterias Slide – Mirim<br>10:00h – Início das baterias Longboard – Master<br>11:00h - Início das baterias Classic Flat Longboard<br>12:30h - Intervalo para almoço<br>14:00h – Início das baterias DH slide – Iniciante<br>15:00h - Início das baterias DH slide - Profissional<br>17:00h – Premiação<br><br>Domingo - 04/08<br><br>9:00h – Abertura Pista<br>9:30h – Início baterias Longboard – Iniciante<br>11:30h – Início das baterias Longboard – Feminino<br>12:40h – Intervalo para almoço<br>14:00h – Início das baterias DH slide –Amador<br>15:00h – Início das baterias Longboard - Amador<br>16:00h – Início das baterias Longboard – Profissional</p><p><b>Como participar? </b></p><p style=""text-align: justify;"">As inscrições serão realizadas do dia 01 a 30 de julho, através do site <a href=""http://www.overmeeting.com.br"">www.overmeeting.com.br</a> e nas lojas da Overstreet no Conic e Gilberto Salomão. </p><p style=""text-align: justify;""><b>Haverá premiação? </b></p><p style=""text-align: justify;"">Com o intuito de fortalecer, oportunizar e incentivar os atletas das modalidades, o projeto prevê premiação em dinheiro e produtos esportivos.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11703/catarse_OM_12_-_banners2.jpg""></p><p><b> </b><b>PALCO SHOW</b></p><p style=""text-align: justify;"">O <b>OverMeeting</b> contará com uma programação rica e temática no palco show, com apresentações de bandas e DJs locais, valorizando o cenário cultural da cidade durante os dois dias de evento. </p><p style=""text-align: justify;""><b> </b></p><p style=""text-align: justify;""><b>OFICINAS<br><br> Oficina de Skate (Mini Ramp)</b> – A oficina busca proporcionar aos interessados em conhecer melhor o esporte, bem como sua pratica, cuidados, segurança e manobras. Para iniciante – <u>Das 14h às 16h em ambos os dias de evento</u>. </p><p style=""text-align: justify;""><b>Oficina Arte Urbana</b> - O Espaço “Arte de Rua” busca promover as expressões artísticas advindas da chamada Cultura Hip Hop. Com oficinas de break, grafite, estêncil e CDJ. Para todos - <u>Das QUAL HORÁRIO ? em ambos os dias de evento.</u><b> Oficina de garrafa PET</b> –<b> </b>A oficina Mutação na Garrafa Pet tem por finalidade demonstrar aos participantes, através de uma proposta criativa e divertida, as possibilidades de reutilização das garrafas PET. <u>Das QUAL HORÁRIO E DIA (S)?.</u><b><br><br>ACESSIBILIDADE E DEMOCRATIZAÇÃO </b></p><p style=""text-align: justify;"">O projeto prevê, por meio das oficinas nele previstas, espaços de convivência, além de incentivar o uso do Skate de forma a combater o sedentarismo, prática de esporte, saúde alinhada ao meio ambiente, lazer, cultura e sustentabilidade. </p><p style=""text-align: justify;"">No intuito de proporcionar mais conforto aos visitantes do evento e melhorar o fluxo de pessoas e transportes no Parque Ecológico Dom Bosco durante as atividades da programação, o projeto disponibilizará 05 (cinco) ônibus que farão a rota CONIC – PARQUE ECOLÓGICO DOM BOSCO.. </p><p style=""text-align: justify;"">Serão feitos também sorteios de brindes para as pessoas que forem de bicicleta, incentivando a mobilidade urbana sustentável.</p><br>",overmeeting,//www.youtube.com/embed/xOOX2Z9TkRA,https://www.youtube.com/watch?v=xOOX2Z9TkRA&feature=youtu.be,Esporte,21,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/14879/avatar-om12__1_.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/14879/project_thumb_thumb_avatar-om12__1_.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/14879/project_thumb_small_avatar-om12__1_.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/14879/project_thumb_large_avatar-om12__1_.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/14879/project_thumb_video_cover_avatar-om12__1_.jpg,13.18325000000000000000,1581.99,22,19,failed,aon,finished,"2015-07-30 02:59:59","2015-07-29 23:59:59","2015-06-29 23:58:34.543975","2015-06-29 20:58:34.543975",,t,t,f,30,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 30, ""unit"" : ""days""}",0,"{""city"" : ""Brasília"", ""state_acronym"" : ""DF"", ""state"" : ""Distrito Federal""}","{""id"" : 436029, ""name"" : ""OverMeeting""}",0,,f,f,0,f,f,f
