project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
36568,36568,600225,"Protótipo Gela-Copos","Gela-Copos: O seu novo conceito em refrigeração de bebidas.","<p>O dinheiro arrecado será utilizado para financiar as pesquisas e criação do protótipo do Gela-Copos dentro do Centro de Incubação da Faulcade SENAI/CIMATEC.</p><p>Como sabemos que esse desenvolvimento possui custos, viemos, através do Catarse, solicitar o seu apoio para desenvolvimento deste. <br></p>",6000.0,"<p style=""text-align: justify;"">Gela-Copos é um equipamento eletrônico recarregável, via USB, com componentes químicos (nitrogênio) capaz de resfriar a bebida e mantê-la na temperatura adequada à necessidade e desejo do cliente, tornado mais prazeroso o consumo da bebida, seja ela de qualquer natureza - alcoólica ou não -  ou também como suporte às degustações de vinhos e cervejas. Com a sua principal finalidade, MANTER AS BEBIDAS RESFRIADAS E EM TEMPERATURA ADEQUADA PARA O CONSUMO, o Gela-Copos vêm para revolucionar o mercado de bebidas e derivados, acabando, de uma vez por todas, com os gastos com gelo e transtorno com reclamação de temperatura de bebidas fora do padrão desejado.</p><p style=""text-align: justify;"">O Gela-Copos é um equipamento em formato de suporte, feito de metal comum e derivados, com uma composição química interna a base de nitrogênio líquido pastoso, programado por um timer a base de bateria de lítio para definição de temperatura, carregada através de conexões USB 5v.</p><p style=""text-align: justify;"">Assim, o Gela-Copos poderá manter sua bebida gelada por muito mais tempo, agradando o cliente e assegurando a sua satisfação para com o estabelecimento e a marca consumida.</p><p style=""text-align: justify;"">O intuito do financiamento através do Catarse é arrecadar a quantia primária suficiente para desenvolvimento do primeiro protótipo do Gela-Copos. Esse desenvolvimento possui parâmetros de testes e estudos sobre todo o projeto e comportamento do mesmo no mercado.</p><p style=""text-align: justify;"">Servirá também para compra dos equipamentos e componentes necessários para o seu desenvolvimento, assim como pagamento de possíveis assessorias para desenvolvimento da start-up para incubação/aceleração.<br></p>",prototipo_gela_copos_72ae,,,"Ciência e Tecnologia",18,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/36568/Logo-GelaCopos.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/36568/project_thumb_thumb_Logo-GelaCopos.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/36568/project_thumb_small_Logo-GelaCopos.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/36568/project_thumb_large_Logo-GelaCopos.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/36568/project_thumb_video_cover_Logo-GelaCopos.jpg,0,0,0,0,online,flex,published,,,"2016-07-06 04:02:10.307786","2016-07-06 01:02:10.307786",,t,f,t,,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 81, ""unit"" : ""days""}",0,"{""city"" : ""Salvador"", ""state_acronym"" : ""BA"", ""state"" : ""Bahia""}","{""id"" : 600225, ""name"" : ""Anderson Ferreira""}",0,,f,f,0,f,f,f
