project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
31109,31109,175913,"Kilimanjaro - o guia do Gigante da África","Compre o segundo volume da coleção 7CUMES - Kilimanjaro - com frete gratuito e recompensas especiais","<table><colgroup><col><col></colgroup><tbody><tr><td>Gráfica </td><td>43%</td></tr><tr><td>Editora</td><td>31%</td></tr><tr><td>Entrega Recompensas</td><td>14%</td></tr><tr><td>Lançamento Livro</td><td>4%</td></tr><tr><td>Marketing Campanha</td><td>8%</td></tr><tr><td>Mimos (adesivos + brindes)</td><td>1%<br></td></tr></tbody></table>",45000.0,"<blockquote class=""fontsize-base quote"" style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47234/001_Inicio2.png"" alt="""" style=""display: block; margin: auto;""><br>NA BUSCA PELO EXTRAORDINÁRIO, SURGIU A COLEÇÃO 7CUMES.</blockquote><p style=""text-align: justify;"">Depois de um piripaque, que na verdade era sintoma de um nível gigante de estresse, resolvi mudar o rumo da minha vida e me joguei em uma jornada mais do que atrevida: me tornar o primeiro brasileiro Aprendiz de Montanhista a escalar os 7CUMES (a montanha mais alta de cada continente) na primeira tentativa em um período de 30 meses.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47235/002_Paisagem.png"" alt="""" style=""display: block; margin: auto;""></p><p style=""text-align: justify;"">A primeira montanha conquistada foi o Aconcágua, a maior da América do Sul, que virou o primeiro volume da Coleção 7CUMES, através de financiamento coletivo.<br></p><p style=""text-align: justify;"">A segunda foi o Kilimanjaro, o Gigante da África.</p><p style=""text-align: justify;"">Desafios diferentes, pegada diferente em um ambiente rico e acolhedor.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47236/003_ONG.png"" alt="""" style=""display: block; margin: auto;""></p><p style=""text-align: justify;"">Além disso, pra amolecer o coração de qualquer um, conheci a Kilimanjaro Orphanage Centre e me tornei Embaixador da causa no Brasil. Por isso esse crowdfunding tem um valor mais do que especial, pois vou doar todo o excedente para a Instituição. É a máxima que sigo espalhando: pessoas comuns fazem coisas extraordinárias, sabe?</p><p style=""text-align: justify;"">Então cola comigo pra fazer mais um projeto se tornar realidade.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47426/kili.png""></p><p>No livro  - KILIMANJARO - vou dar algumas dicas sobre a montanha e detalhar a conquista com o nosso diário de bordo. Além disso, o livro virá recheado com fotografias impressionantes do mestre Gabriel Tarso, film maker e fotógrafo oficial do projeto 7CUMES.</p><p style=""text-align: justify;"">Bora espalhar a palavra e fazer o segundo livro da Coleção se tornar realidade?!</p><p style=""text-align: center;""><strong><strong><span style=""font-size: 32px;font-family: Arial;color: #f7c600;font-weight: 700;vertical-align: baseline;white-space: pre-wrap;background-color: transparent;"">- - - - - - - - - RECOMPENSAS <strong><strong><span style=""font-size: 32px;font-family: Arial;color: #f7c600;font-weight: 700;vertical-align: baseline;white-space: pre-wrap;background-color: transparent;"">- - - - - - - - -   </span></strong></strong></span></strong></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73574""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47327/Recompensas_01.jpg"" alt="""" style=""display: block; margin: auto;""></a></p><p style=""text-align: justify;""><strong>1) </strong>Nome no Livro + Livro Digital<strong> - R$25<br></strong></p><p style=""text-align: justify;""><strong></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73574""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47341/botao_comprar.png"" alt=""COMPRAR""></a></p><hr><p style=""text-align: justify;""><strong></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73575""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47328/Recompensas_02.jpg"" alt=""""></a></p><p style=""text-align: justify;""><strong>2)</strong> Nome no Livro + Livro Digital + Livro Kilimanjaro + Frete Gratuito<strong> - R$</strong><strong>65<br></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73575""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47343/botao_comprar.png"" alt=""COMPRAR""></a></p><hr><p style=""text-align: justify;""><strong></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73576""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47329/Recompensas_03.jpg"" alt=""""></a></p><p style=""text-align: justify;""><strong>3)</strong> Nome no Livro + Livro Digital + Livro Kilimanjaro + Foto + Frete Gratuito<strong> - R$</strong><strong>90<br></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73576""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47344/botao_comprar.png"" alt=""COMPRAR""></a></p><hr><p style=""text-align: justify;""><strong></strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47536/Recompensas_04.jpg""></p><p style=""text-align: justify;""><strong>4) </strong>Nome no Livro + Livro Digital + Livro Kilimanjaro + Livro Aconcágua + Frete Gratuito<strong> - R$</strong><strong>130<br></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73577""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47345/botao_comprar.png"" alt=""""></a></p><hr><p style=""text-align: justify;""><strong></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73578""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47331/Recompensas_05.jpg"" alt=""""></a></p><p style=""text-align: justify;""><strong>5)</strong> Nome no Livro + Livro Digital + Livro Kilimanjaro + Foto + Poster A3 + Frete Gratuito<strong> - R$</strong><strong>160<br></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73578""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47346/botao_comprar.png"" alt=""""></a></p><hr><p style=""text-align: justify;""><strong></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73579""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47332/Recompensas_06.jpg"" alt=""""></a></p><p style=""text-align: justify;""><strong>6) </strong>Nome no Livro + Livro Digital + Livro Kilimanjaro + Livro Aconcágua + Livro Escalando Sonhos + Frete Gratuito<strong> - R$</strong><strong>175<br></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73579""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47347/botao_comprar.png"" alt=""""></a></p><hr><p style=""text-align: justify;""><strong></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73580""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47333/Recompensas_07.jpg"" alt=""""></a></p><p style=""text-align: justify;""><strong>7)</strong> Nome no Livro + Livro Digital + Livro Kilimanjaro + Foto + Camisa + Frete Gratuito<strong> - R$</strong><strong>180<br></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73580""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47349/botao_comprar.png"" alt=""""></a></p><hr><p style=""text-align: justify;""><strong></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73581""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47334/Recompensas_08.jpg"" alt=""""></a></p><p style=""text-align: justify;""><strong>8</strong><strong>)</strong> Nome no Livro + Livro Digital + Livro Kilimanjaro + Livro Aconcágua + Camisa + Frete Gratuito<strong> - R$</strong><strong>220<br></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73581""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47350/botao_comprar.png"" alt=""""></a></p><hr><p style=""text-align: justify;""><strong></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73582""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47335/Recompensas_09.jpg"" alt=""""></a></p><p style=""text-align: justify;""><strong>9)</strong> Nome no Livro + Livro Digital + Livro Kilimanjaro + Foto + Poster A3 + Camisa + Frete Gratuito<strong> - R$</strong><strong>250<br></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73582""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47351/botao_comprar.png"" alt=""""></a></p><hr><p style=""text-align: justify;""><strong></strong></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73584""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47336/Recompensas_10.jpg"" alt=""""></a></p><p style=""text-align: justify;""><strong>10)</strong> Nome no Livro + Livro Digital + Livro Kilimanjaro + Foto + Poster A3 + Camisa + Livro Escalando Sonhos + Frete Gratuito<strong> - R$</strong><strong>360<br><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73584""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47350/botao_comprar.png"" alt=""""></a></strong></p><p style=""text-align: justify;""><strong></strong></p><p style=""text-align: center;""><strong><strong><span style=""font-size: 32px;font-family: Arial;color: #f7c600;font-weight: 700;vertical-align: baseline;white-space: pre-wrap;background-color: transparent;""><strong><strong><span style=""font-size: 32px;font-family: Arial;color: #f7c600;font-weight: 700;vertical-align: baseline;white-space: pre-wrap;background-color: transparent;""><strong><strong><span style=""font-size: 32px;font-family: Arial;color: #f7c600;font-weight: 700;vertical-align: baseline;white-space: pre-wrap;background-color: transparent;"">- - - - - - - - - - - </span></strong></strong></span></strong></strong>EMPRESAS <strong><strong><span style=""font-size: 32px;font-family: Arial;color: #f7c600;font-weight: 700;vertical-align: baseline;white-space: pre-wrap;background-color: transparent;""><strong><strong><span style=""font-size: 32px;font-family: Arial;color: #f7c600;font-weight: 700;vertical-align: baseline;white-space: pre-wrap;background-color: transparent;"">- - - - - - - - - - - </span></strong></strong></span></strong></strong></span></strong></strong></p><p><strong><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73585""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47337/Recompensas_11.jpg"" alt=""""></a><br>11)  Apoio de empresas ou projetos especiais<strong> - R$</strong>8.000</strong><br>  11.1 )  Marca em todos os materiais produzidos<br>   11.2) 60 livros entregues no endereço combinado<br>   11.3) Material digital de agradecimento<br><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73585""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47350/botao_comprar.png"" alt=""""></a><br></p><hr><p><br></p><p><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73586""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47338/Recompensas_12.jpg"" alt=""""></a></p><p><strong>12)  Palestra + Apoio ou Projetos Especiais <strong> - R$</strong>20.000</strong><br>   11.1 )  Uma palestra do Gustavo Ziller*<br>   11.2)  Marca em todos os materiais produzidos<br>   11.3) 60 livros entregues no endereço combinado<br>   11.4) Material digital de agradecimento<br><a href=""https://www.catarse.me/projects/31109/contributions/new?reward_id=73586""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47350/botao_comprar.png"" alt=""""></a><br></p><hr><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47379/Co%CC%81pia_2_de_Marca_7cumes_final-02.png"" alt="""" style=""display: block; margin: auto;""></p><p>*Local e data a combinar, não inclui transporte aéreo nem estadia caso seja necessário.<br></p><p>**Camisas produzidas em parceria com a Volver T-Shirts disponíveis nos tamanhos P, M, G e GG. Modelagem masculina, sem opção baby look.</p>",kilimanjaro,//www.youtube.com/embed/fO5J0LJ2TNU,https://youtu.be/fO5J0LJ2TNU,Esporte,21,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31109/Catarse_card3.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31109/project_thumb_thumb_Catarse_card3.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31109/project_thumb_small_Catarse_card3.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31109/project_thumb_large_Catarse_card3.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31109/project_thumb_video_cover_Catarse_card3.png,107.90000000000000000000,48555.0,234,230,successful,aon,finished,"2016-06-24 02:59:59.999999","2016-06-23 23:59:59.999999","2016-05-09 20:47:45.792194","2016-05-09 17:47:45.792194",,t,t,f,45,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 45, ""unit"" : ""days""}",5,"{""city"" : ""Belo Horizonte"", ""state_acronym"" : ""MG"", ""state"" : ""Minas Gerais""}","{""id"" : 175913, ""name"" : ""Gustavo Ziller""}",9,,f,f,45,t,f,f
