project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
13652,13652,426409,"Se Essa Rua","Melhor ter deixado as cantigas de ninar no berço.","<p>O orçamento do projeto será para bancar a produção dos quatro primeiros episódios e será dividido da seguinte maneira:</p><p><strong>Equipe </strong>- Diretores, roteiristas e assistentes (inclui também o valor dos equipamentos e materiais de cada profissional)<br><strong>Elenco </strong>- Atores e figurantes<br><strong>Logística</strong> - Aluguel do que falta de equipamento e alimentação básica nos dias de filmagem<br><strong>Catarse</strong> - Porcentagem do Catarse</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9907/graph.png""></p>",4760.0,"<p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9953/catarse_3.jpg""></p><p><br></p><p style=""text-align: justify;"">A websérie ""Se essa rua"" acompanhará a personagem Nicole por uma noite tentando achar a irmã mais nova que foi sequestrada. Em meio a visitas a banheiros públicos e momentos para escutar o vento, talvez fosse melhor ter deixado as cantigas de ninar no berço.<br><a href=""https://www.facebook.com/webserieSeEssaRua"">https://www.facebook.com/webserieSeEssaRua</a><br></p><p style=""text-align: justify;""><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9960/catarse_2.jpg""></p><p>Com uma abordagem nova e mais adulta das lendas e contos presentes na cultura e no folclore brasileiro, a série pretende revisitar nossos medos infantis usando de realismo fantástico.</p><p style=""text-align: justify;"">Em um total de três temporadas com 10 episódios cada uma, este orçamento engloba, inicialmente, os quatro primeiro episódios da série, onde cada um terá uma média de 5 minutos de duração, e serão postados na internet (YouTube e Vimeo). </p><p style=""text-align: justify;""><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9956/catarse_4.jpg""></p>As filmagens serão realizadas durante o mês de julho em Brasília - DF e a previsão de estreia da websérie é Agosto de 2015. <p><br></p><p>A realização deste trabalho está sendo feito pela produtora <strong>Persona Cultural </strong>(www.personacultural.com.br) e estamos sempre em busca de patrocinadores e incentivadores! Caso tenha interesse em nos apoiar, por favor, entre em contato!</p><p><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9957/catarse_5.jpg""></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/8931/1897940_10152179675960073_1758933828_n.jpg"" width=""101"" height=""114"" style=""width: 101px; height: 114px;""> <strong>Roteirista e Direção -</strong> Beatriz Lôbo</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/8935/_MG_0784.JPG"" width=""100"" height=""103"" style=""width: 100px; height: 103px;"">  <strong>Roteirista - </strong>Natascha Nogueira</p><p><img src=""https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xaf1/t31.0-8/s960x960/10608395_935828146445920_7100204209446854318_o.jpg"" width=""100"" height=""153"" style=""width: 100px; height: 153px;""> <strong>Assistente de Direção</strong> - Jéssica Santos</p><p><img src=""https://scontent-atl1-1.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/1383266_820273901347791_1475712783398998638_n.jpg?oh=7fa1b1946f5a51e599af88ee4f1b1d21&amp;oe=55FF762C"" width=""100"" height=""100"" style=""width: 100px; height: 100px;""> <strong>Produção e Direção de Arte</strong> - Karen Monteiro</p><p><img src=""https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xpa1/t31.0-8/q85/s960x960/10841762_10205530245320086_5971784044889151213_o.jpg"" width=""100"" height=""129"" style=""width: 100px; height: 129px;""> <strong>Produção e Direção de Arte</strong> - Amanda Greco</p><p><img src=""https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xta1/v/t1.0-9/10392498_786886741360655_5227670787037159183_n.jpg?oh=181849bc9e14942796d71e9e2fbdff56&amp;oe=55EA08AF&amp;__gda__=1443622438_b2e9bb539ff2dcd97d23b23007da4ddf"" width=""101"" height=""103"" style=""width: 101px; height: 103px;""> <strong>Direção de Fotografia</strong> - Wilson Velasco</p><p><img src=""https://scontent-atl1-1.xx.fbcdn.net/hphotos-xfa1/v/t1.0-9/418566_348385661872482_1036409724_n.jpg?oh=34179c6147e5933fed98b52e37ecc9fe&amp;oe=55F536BF"" width=""103"" height=""136"" style=""width: 103px; height: 136px;""> <strong>Direção de Som</strong> - Alex Barbosa</p><p><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9958/catarse_6.jpg""></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9106/Se-Essa-Rua--print2.jpg""></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9107/Se-Essa-Rua--print3.jpg""></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9108/Se-Essa-Rua--print4.jpg""></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9109/Se-Essa-Rua--print5.jpg""></p>",webserieSeEssaRua,//www.youtube.com/embed/bFuN0SzIMc8,https://www.youtube.com/watch?v=bFuN0SzIMc8,"Cinema e Vídeo",13,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13652/se-essa-rua---banner-600x340.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13652/project_thumb_thumb_se-essa-rua---banner-600x340.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13652/project_thumb_small_se-essa-rua---banner-600x340.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13652/project_thumb_large_se-essa-rua---banner-600x340.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13652/project_thumb_video_cover_se-essa-rua---banner-600x340.jpg,22.58403361344537815100,1075.0,21,21,failed,aon,finished,"2015-08-08 02:59:59","2015-08-07 23:59:59","2015-06-08 20:26:01.001761","2015-06-08 17:26:01.001761",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",1,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 426409, ""name"" : ""Persona Cultural""}",1,,f,f,1,f,f,f
