project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
18065,18065,416424,"Revista Inverna","Ficção gráfica brasileira de autoria feminina. Uma mulher só não faz Inverna. Muitas fazem.","<p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/31142/catarse_pag3.jpg"" alt=""Tear, Aline Daka e Ana Santos"" style=""display: block; margin: auto;""></p><p><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29765/catarse_or_amento.png"" alt=""Revista Inverna Orçamento"" style=""display: block; margin: auto;""></p><p>Apoie a <strong>Revista Inverna Volume 1</strong> e veja do que as mulheres são capazes. Além disso, já estamos garantindo o seu inverno com aquele livro especial. #DicaDeAmiga</p><p><strong>IDEALIZAÇÃO</strong></p><p><strong>Paula Mastroberti</strong> (Porto Alegre, Brasil) é uma premiada quadrinista, ilustradora e autora. É graduada em Artes Visuais pela UFRGS e também doutora em Literatura pela PUCRS. Atualmente é professora do Instituto de Artes da Universidade Federal do Rio Grande do Sul. Junto com mais dois autores brasileiros, participou do projeto de intercâmbio que resultou na publicação Osmose: o Brasil e a Alemanha em quadrinhos, promovido pelo Goethe Institut, lançada na Feira de Frankfurt de 2013.</p><p><strong>CONSELHO EDITORIAL</strong></p><p><strong>Daniela Beleze Karasawa</strong> (Campinas, Brasil) é produtora de conteúdo independente, formada em Língua e Literatura Japonesa pela Universidade de São Paulo e estudante de Engenharia Mecânica. Ela é também criadora do PrincessF1, empresa de comunicação com foco na indústria automobilística.</p><p><strong>Thaïs Gualberto</strong> (João Pessoa, Brasil) é quadrinista e ilustradora, formada em Arte e Mídia pela Universidade Federal de Campina Grande. Trabalha como Coordenadora de Quadrinhos na Fundação Espaço Cultural da Paraíba e também é uma das fundadoras da revista Sanitário, publicação independente que promove quadrinhos feitos por autores do estado. </p><p><i></i></p><p><a href=""http://www.facebook.com/revistainverna"" target=""_blank""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/30182/catarse_final2.png"" alt=""Revista Inverna Final"" style=""display: block; margin: auto;""></a></p>",60000.0,"<p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/30181/catarse_slogan3.png"" alt=""Revista Inverna Slogan"" style=""display: block; margin: auto;""></p><p>E você pode apoiar o sonho de todas essas artistas reunidas nessa promessa repleta de talento e determinação. Apoie a <strong>Revista Inverna Volume 1</strong> e tenha em mãos uma publicação inovadora e corajosa. </p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/31133/catarse_slogan1.png"" alt=""Revista Inverna Slogan "" style=""display: block; margin: auto;""></p><p><i>“Tenho muito carinho por esse projeto, foi um dos primeiros quadrinhos que fiz na vida”</i> </p><p style=""margin-left: 20px; text-align: right;""><strong>– Natalia Matos</strong></p><p><i>“Achamos que é válida a tentativa de financiamento da Inverna pelo Catarse. Podem contar conosco!”</i> </p><p style=""text-align: right;""><strong>– Studio Seasons</strong></p><p>Vídeo com a idealizadora do <strong>Projeto Inverna</strong> Paula Mastroberti ♥</p><p style=""text-align: center;""><iframe src=""//www.youtube.com/embed/vXKJvXd6Cic"" frameborder=""0"" allowfullscreen="""" style=""line-height: 1.6em; width: 500px; height: 281px;""></iframe><br></p><p>Vídeo com a autora de <strong>Herança</strong> Cátia Ana ♥</p><p style=""text-align: center;""><iframe width=""500"" height=""281"" src=""//www.youtube.com/embed/D5JLKlqCmMw"" frameborder=""0"" allowfullscreen=""""></iframe><span class=""redactor-invisible-space""></span><br></p><p>Tudo começou no grupo “Mulheres em Quadrinhos” no Facebook, em 2012. Discussões, ideias e mulheres que se voluntariaram para tocar esse projeto. Todas juntas e misturadas. Empoderadas. </p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/31140/catarse_pag1.jpg"" alt=""Iaraei - Mika Takahashi"" style=""display: block; margin: auto;""></p><p>De lá pra cá, conseguimos abrir uma seleção que recebeu dezenas de projetos super bacanas de mulheres de todo o Brasil, onde foram selecionados os títulos (<i>abaixo</i>). São quase 120 páginas de quadrinhos apenas na <strong>versão impressa</strong>! E mais de 30 páginas na <strong>versão digital (e-zine)</strong>! <strong>Sim, são dois produtos em um</strong>: você apoia a versão impressa e, de quebra, consegue fazer a versão online surgir e alegrar ainda mais a gente!</p><p>Clique nos nomes (em azul) para ver as páginas oficiais das artistas! ♥</p><p><strong>Inverna Impressa</strong></p><p><i>Tear, </i><a href=""http://dakhadessin.wix.com/aline-daka-hqcomics"" target=""_blank"">Aline Daka</a> e Ana Santos </p><p><i>Intermitente</i>, <a href=""http://desalineada.tumblr.com"" target=""_blank"">Aline Lemos</a> </p><p><del></del></p><p><i>Herança, </i><a href=""http://www.odiariodevirginia.com"" target=""_blank"">Catia Silva</a></p><p><i>InQueen, </i><a href=""http://www.in-queen.com"" target=""_blank"">Daniela Karasawa</a> </p><p><i>Paulo, </i><a href=""http://fefetorquato.com"" target=""_blank"">Fefê Torquato</a> </p><p><i>Albatroz, </i><a href=""http://fernandafuscaldo.tumblr.com"" target=""_blank"">Fernanda Fuscaldo</a> </p><p><i>Mulher Maria, </i><a href=""http://www.behance.net/hevillacosta"" target=""_blank"">Hêvilla Costa</a> </p><p><i>Veraneio, </i><a href=""http://www.facebook.com/amorfo.jow"" target=""_blank"">Jonia Caon</a> </p><p><i>Paixão nacional, </i>Juliana Dalla e Valéria Paes </p><p><i>A rainha do mar</i>, <a href=""https://www.facebook.com/VELHACOSMOPALITO"" target=""_blank"">Kellen Carvalho</a> </p><p><i>A triste realidade, </i><a href=""http://www.lorenakaz.com"" target=""_blank"">Lorena Kaz</a> </p><p><i>Anamorfose, </i><a href=""http://www.marianawaechter.tumblr.com"" target=""_blank"">Mariana Waechter</a> </p><p><i>Iaraei</i>, <a href=""http://mika-takahashi.tumblr.com/"" target=""_blank"">Mika Takahashi</a> </p><p><i>A porta da casa, </i><a href=""http://www.morganaazul.tumblr.com"" target=""_blank"">Morgana Mastrianni</a> </p><p><i>Vida real, </i><a href=""http://natalia-matos.tumblr.com/"" target=""_blank"">Natália Matos</a> </p><p><i>Obirici, </i><a href=""http://www.mastroberti.art.br"" target=""_blank"">Paula Mastroberti</a> </p><p><i>Balzaca, </i><a href=""https://www.facebook.com/sirlanneynogueira/"" target=""_blank"">Sirlanney Nogueira</a> </p><p><i>Um avião e uma bússola, </i><a href=""http://www.studio.seasons.nom.br"" target=""_blank"">Studio Seasons</a> </p><p><i>Depois de muito trabalho, o cão tira umas férias, </i><a href=""http://www.kisuki.me"" target=""_blank"">Thaïs Gualberto</a> e Tatiana Duarte</p><p><strong>Inverna Digital (e-zine)</strong></p><p><i>A loira e a morena, </i>Annita Velasque e <a href=""http://deboramini.wix.com/miniportfolio"" target=""_blank"">Débora Mini</a></p><p><i>Quatro, </i><a href=""http://cristinajudar.blogspot.com.br"" target=""_blank"">Cristina Judar</a> e <a href=""https://www.facebook.com/biancapinheiroart"" target=""_blank"">Bianca Pinheiro</a></p><p><i>Pintinho, </i>de <a href=""http://www.cynthiab.com.br"" target=""_blank"">Cynthia Bonacossa</a> </p><p><i>Pina, </i><a href=""http://corpos-em-revolta.blogspot.com.br"" target=""_blank"">Natália Andras</a> </p><p><i>Ensaio para Jéssica n.1, </i><a href=""http://sonhandonoespacocomalmondegas.blogspot.com.br/"" target=""_blank"">Rosana Ferreira</a> </p><p><i>Troféu</i>, <a href=""https://www.facebook.com/debaixodofarol"" target=""_blank"">Tayla Nicoletti</a></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29763/catarse_infos_tecnicas.png"" alt=""Revista Inverna Informações Técnicas"" style=""display: block; margin: auto;""></p><p>A <strong>Revista Inverna Volume 1</strong> tem quadrinhos e conteúdo inéditos de artistas consagradas no mercado e de novatas precisando de todo o seu apoio. <strong>E o melhor: é uma porta para o mundo já que todos os textos terão versão para o inglês.</strong> Você pode mostrar a revista para o seu amigo estrangeiro e ele pode ler tudo na hora, ali contigo. É para transpor todas as fronteiras mesmo!</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29775/catarse_capa_inverna.png"" alt=""Revista Inverna Capa Provisória"" style=""display: block; margin: auto;""></p><p>A <strong>Revista Inverna Volume 1</strong> terá mais de 120 páginas entre quadrinhos e artigos especiais nessa edição de tamanho 28 x 23 cm em papel couché fosco 150 g/m², capa em LD 250 g/m² em laminação fosca, orelhas duplas e uma lombada quadrada poderosa. Além do acesso ao conteúdo exclusivo para a edição digital (e-zine) que a gente já citou. Tá pouco? Olha só as recompensas! </p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/31141/catarse_pag2.jpg"" alt=""Herança - Catia Ana Silva"" style=""display: block; margin: auto;""></p><p>    Antes de conhecer as recompensas, a equipe da <strong>Revista Inverna Volume 1</strong> já adianta: <strong>todos os apoiadores terão o seu nome nos créditos</strong>.  <br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29764/catarse_recompensas.png"" alt=""Revista Inverna Recompensas"" style=""display: block; margin: auto;""></p><p>** Todas as unidades de <strong>Revista Inverna Volume 1</strong> impressas e recompensas (a partir de apoios de R$25) têm frete incluso para o Território Nacional. Para fretes internacionais, por favor, nos consulte. =) **</p><p style=""text-align: center;""><strong><i>Cartão postal</i></strong></p><p style=""text-align: center;""><em>Cartão postal exclusivo da Thaïs Gualberto (Kisuki)</em><em></em><br></p><p style=""text-align: center;""><strong><i>Marca páginas</i></strong></p><p style=""text-align: center;""><i>Aquele toque especial para você continuar a leitura quando quiser~</i></p><p style=""text-align: center;""><i>(Marca páginas especial com a arte do grupo da Revista Inverna)</i></p><p style=""text-align: center;""><strong><i>Adesivos</i></strong></p><p style=""text-align: center;""><i>Um pouquinho da Revista Inverna para colar em qualquer lugar~</i></p><p style=""text-align: center;""><i>(Adesivos com ilustrações exclusivas das mulheres que estão neste volume da Revista Inverna)</i></p><p style=""text-align: center;""><strong><i>Caixinha mágica</i></strong></p><p style=""text-align: center;""><i>Motive o seu dia e enfeite seu lugar preferido com esta caixinha~</i></p><p style=""text-align: center;""><i>(Uma caixa para montar, tamanho A4, com frases especiais para enfeitar seu lugar preferido)</i></p><p style=""text-align: center;""><strong><i>Sketchbook</i></strong></p><p style=""text-align: center;""><i>Empoderar todo mundo com páginas em branco~</i></p><p style=""text-align: center;""><i>(Um sketchbook artesanal exclusivo, tamanho A5, 50 páginas)</i></p><p><i><br></i></p><p><strong>Para R$10 ou mais</strong></p><p>PDF Revista Inverna</p><p><strong><i>Previsão de entrega: junho/2016</i></strong></p><p><strong>Para R$25 ou mais</strong></p><p>PDF Revista Inverna + Revista Inverna Impressa</p><p><strong><i>Previsão de entrega: junho/2016</i></strong></p><p><strong>Para R$30 ou mais</strong><br></p><p>PDF Revista Inverna + Revista Inverna Impressa + Cartão postal da Thaïs Gualberto (Kisuki)<span class=""redactor-invisible-space""></span></p><p><strong><i>Previsão de entrega: junho/2016</i></strong></p><p><strong>Para R$40 ou mais</strong></p><p>PDF Revista Inverna + Revista Inverna Impressa + Cartão postal da Thaïs Gualberto (Kisuki) + Marca páginas</p><p><strong><i>Previsão de entrega: junho/2016</i></strong></p><p><strong>Para R$55 ou mais</strong></p><p>PDF Revista Inverna + Revista Inverna Impressa + Cartão postal da Thaïs Gualberto (Kisuki) + Marca páginas + Adesivos</p><p><strong><i>Previsão de entrega: junho/2016</i></strong></p><p><strong>Para R$65 ou mais</strong></p><p>PDF Revista Inverna + Revista Inverna Impressa + Cartão postal da Thaïs Gualberto (Kisuki) + Marca páginas + Adesivos + Caixinha mágica</p><p><strong><i>Previsão de entrega: junho/2016</i></strong></p><p><strong>Para R$130 ou mais</strong></p><p><strong>90 apoiadores</strong></p><p>PDF Revista Inverna + Revista Inverna Impressa + Cartão postal da Thaïs Gualberto (Kisuki) + Marca páginas + Adesivos + Caixinha mágica + Sketchbook A5 </p><p><strong><i>Previsão de entrega: junho/2016</i></strong></p><p><strong>Para R$300 ou mais</strong></p><p>PDF Revista Inverna + Revista Inverna Impressa + Cartão postal da Thaïs Gualberto (Kisuki) + Marca páginas + Adesivos + Caixinha mágica + Sketchbook A5 + o logo da sua empresa nos créditos!</p><p><strong><i>Previsão de entrega: junho/2016</i></strong></p><p><strong></strong></p><p><strong>Para R$250 ou mais</strong></p><p><strong>ESPECIAL GIBITERIA</strong></p><p>10 exemplares da Revista Inverna Impressa + Cartão postal da Thaïs Gualberto (Kisuki) + Marca páginas + Adesivos + o logo da sua empresa nos créditos!</p><p><strong><i>Previsão de entrega: junho/2016</i></strong></p><p><strong></strong></p><p><strong>Para R$350 ou mais</strong></p><p><strong>ESPECIAL GIBITERIA</strong></p><p>30 exemplares da Revista Inverna Impressa + Cartão postal da Thaïs Gualberto (Kisuki) + Marca páginas + Adesivos + o logo da sua empresa nos créditos!</p><p>                                                                          <strong><i>Previsão de entrega: junho/2016</i></strong></p>",revistainverna,//www.youtube.com/embed/or2PRc6WmgU,https://youtu.be/or2PRc6WmgU,Quadrinhos,7,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18065/catarse_card.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18065/project_thumb_thumb_catarse_card.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18065/project_thumb_small_catarse_card.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18065/project_thumb_large_catarse_card.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18065/project_thumb_video_cover_catarse_card.png,4.36666666666666666700,2620.0,60,60,failed,aon,finished,"2016-01-10 01:59:59.999999","2016-01-09 23:59:59.999999","2015-11-10 12:30:12.141578","2015-11-10 10:30:12.141578",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",4,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 416424, ""name"" : ""Daniela Beleze Karasawa""}",27,,f,f,108,f,f,f
