project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
18600,18600,285438,"Finalização do disco General BoniMores II ","Campanha para finalização do disco da General BoniMores II.","<p style=""text-align: justify;"">A banda General BoniMores se esforçou, produziu, tocou e conseguiu juntar 61% dos custos de produção do novo disco. Agora você pode ajudar o quinteto a inteirar os 39% que faltam e ainda garantir uma recompensa especial.</p><p style=""text-align: justify;"">Confira abaixo o orçamento completo dessa campanha.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/40491/Or%C3%A7amento_Catarse_-_General_Bonimores.jpg""></p>",29000.0,"<p style=""text-align: justify;"">A trajetória da banda <strong>General BoniMores</strong> é, no mínimo, impressionante. Surgidos no promissor cenário roqueiro do Rio Grande do Sul no ano de 2010, o grupo imediatamente chamou a atenção do público com um impressionante <em>hit</em> de repercussão local: a canção <em>Dia Feliz</em>. O sucesso desse single de estreia os levou a prosseguir e registrar o primeiro disco, homônimo.</p><p style=""text-align: justify;"">	Na sequência, tiveram um compacto em vinil lançado por um selo independente de prestígio e logo foram os vencedores do 1º Samsung E-Festival. Já tocaram com Gilberto Gil e abriram shows de bandas como Paralamas do Sucesso, Maria Rita, Cachorro Grande, Erasmo Carlos. Lançaram singles e videoclipes sensacionais. Recentemente, participaram de um grande tributo a vida e obra de Júpiter Maçã, sendo a única banda novata em meio aos maiores nomes do rock gaúcho e nacional.</p><p style=""text-align: justify;"">	Nesse momento, o quinteto chega a uma importante etapa da sua carreira: o lançamento do segundo disco! Para garantir que o novo trabalho tivesse uma qualidade impecável, o grupo passou mais de um ano em estúdio, registrando e aprimorando meticulosamente cada detalhe de <strong>II</strong>, o sucessor do seu álbum de estreia.</p><p style=""text-align: justify;"">Tocando incessantemente por todo o país, a General BoniMores arrecadou 60% do valor necessário para a finalização desse álbum. E agora você pode participar da história da banda, ajudando eles a realizarem esse feito!</p><p style=""text-align: justify;""><span></span>Adquirindo uma ou mais recompensas oferecidas nessa campanha, você recebe produtos especiais — muitos deles exclusivos para os participantes desse <em>crowdfunding</em> — e ainda possibilita que a General BoniMores finalize <strong>II</strong> exatamente do jeito que eles planejaram.</p><p style=""text-align: justify;"" rel=""text-align: justify;"">Mas atenção: a banda tem apenas 2 meses para atingir a meta! Se engaje, participe, divulgue, convide os seus amigos. Adquira uma <strong><em>ou mais</em></strong> recompensas especiais e faça parte do nascimento de um dos discos mais importantes do rock brasileiro nessa década.</p><hr><p style=""text-align: justify;"" rel=""text-align: justify;""><strong>As recompensas</strong></p><p style=""text-align: justify;"" rel=""text-align: justify;"">Escolha quantas recompensas quiser e colabore diversas vezes!</p><p style=""text-align: justify;"" rel=""text-align: justify;"">1) Download de vídeo exclusivo, com a General BoniMores interpretando uma faixa do novo disco; [Estimativa de entrega: julho de 2016]<span class=""redactor-invisible-space""></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41097/1_-_FOTO_EST%C3%9ADIO.jpg""></p><p style=""text-align: justify;"">2) Download exclusivo, em primeira mão, de cinco (5) faixas do novo disco; [Estimativa de entrega: julho de 2016]</p><p style=""text-align: justify;"">3) CD do primeiro disco da banda + Botton; [Frete incluso! Estimativa de entrega: julho de 2016]</p><p style=""text-align: justify;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41098/3_-_CAPA_DISCO_I___BOTTOM.jpg""><br></p><p style=""text-align: justify;"">4) Poster exclusivo, autografado + download exclusivo, em primeira mão, de cinco (5) faixas do novo disco; [Frete incluso! Estimativa de entrega: julho de 2016]</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41191/4_-_POSTER_A3_AMOSTRA.jpg""></p><p style=""text-align: justify;"">5) CD do novo disco + Botton; [Frete incluso! Estimativa de entrega: setembro de 2016]</p><p style=""text-align: justify;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41100/5_-_CAPA_DISCO_II___BOTTOM.jpg""></p>6) Fita cassete (K7) do novo álbum, <em>General BoniMores II</em>; [Frete incluso! Estimativa de entrega: setembro de 2016]<p style=""text-align: justify;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41101/6_-_K7_DISCO_II.jpg""></p>7) Fita cassete (K7) do primeiro disco da banda. Edição <strong>limitada</strong>, <strong>numerada</strong>, <strong>exclusiva apenas para colaboradores dessa campanha</strong> no Catarse; [Frete incluso! Estimativa de entrega: agosto de 2016]<p style=""text-align: justify;""><span class=""redactor-invisible-space""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41102/7_-_K7_DISCO_I.jpg""><span class=""redactor-invisible-space""><br></span></span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">8) NOVO compacto em vinil, <strong>inédito</strong>, com <strong>duas faixas exclusivas que não estarão em nenhum outro álbum da banda</strong>; [Frete incluso! Estimativa de entrega: setembro de 2016]<span class=""redactor-invisible-space""></span></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41103/8_-_CAPA_COMPACT_N%C3%83O_ESQUE%C3%87A.jpg""><span class=""redactor-invisible-space""><br></span></span></span></span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">9) Os 2 CDs da banda: <em>General BoniMores</em> e <em>General BoniMores II</em>; [Frete incluso! Estimativa de entrega: setembro de 2016]</span></span></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41105/9_-_CAPA_DISCO_I_DISCO_II.jpg""><span class=""redactor-invisible-space""><br></span></span></span></span></span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">10) Boné da banda General BoniMores; [Frete incluso! Estimativa de entrega: julho de 2016]</span></span></span></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41107/10_-_BON%C3%89.jpg""><span class=""redactor-invisible-space""><br></span></span></span></span></span></span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">11) Compacto importado, em vinil vermelho, com versões exclusivas das canções <em>Dia Feliz</em> e <em>Tarde Demais</em> + Botton + Pôster Autografado + Download exclusivo, em primeira mão, de cinco (5) faixas do novo disco; [Frete incluso! Estimativa de entrega: julho de 2016]<span class=""redactor-invisible-space""></span></span></span></span></span></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41108/11_-_CAPA_COMPACT__DIA_FELIZ.jpg""><span class=""redactor-invisible-space""><br></span></span></span></span></span></span></span></span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">12) Camiseta exclusiva para participantes dessa campanha no Catarse (todas as opções de tamanho disponíveis, em modelos masculinos e femininos); [Frete incluso! Estimativa de entrega: julho de 2016]</span></span></span></span></span></span></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41109/12_-_CAMISETA.jpg""><span class=""redactor-invisible-space""><br></span></span></span></span></span></span></span></span></span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">13) Cerveja  General BoniMores + Download exclusivo, em primeira mão, de cinco (5) faixas do novo disco + Pôster Autografado + CD autografado do primeiro disco da banda + Botton; [Frete incluso! Estimativa de entrega: julho de 2016. Essa recompensa tem entrega disponível apenas para as cidades de Passo Fundo, Porto Alegre, Santa Rosa, Chapecó e Florianópolis.]<span class=""redactor-invisible-space""></span></span></span></span></span></span></span></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41110/13_-_COMBO_DISCO_I.jpg""><span class=""redactor-invisible-space""><br></span></span></span></span></span></span></span></span></span></span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">14) Cerveja  General BoniMores + Pôster Autografado + CD autografado do NOVO disco da banda + Botton; [Frete incluso! Estimativa de entrega: setembro de 2016. Essa recompensa tem entrega disponível apenas para as cidades de Passo Fundo, Porto Alegre, Santa Rosa, Chapecó e Florianópolis<span class=""redactor-invisible-space"">.</span>]<span class=""redactor-invisible-space""><br></span></span></span></span></span></span></span></span></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41111/14_-_COMBO_DISCO_II.jpg""><span class=""redactor-invisible-space""><br></span></span></span></span></span></span></span></span></span></span></span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">15) Novo compacto em vinil autografado e inédito (com duas faixas exclusivas que não estarão em nenhum outro álbum) + CD do NOVO disco da banda autografado + Camiseta exclusiva; [Frete incluso! Estimativa de entrega: setembro de 2016]</span></span></span></span></span></span></span></span></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41113/15_-_COMBO_DISCOS__CAMISETA.jpg""><span class=""redactor-invisible-space""><br></span></span></span></span></span></span></span></span></span></span></span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">16) Figuração em videoclipe da banda; [Estimativa de filmagem: dezembro de 2016. Não estão inclusas despesas de transporte até a locação da produção]</span></span></span></span></span></span></span></span></span></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">17) Box em edição limitada (apenas 10 unidades) e numerada, contendo os 2 CDs da banda + as duas fitas cassete (K7) + os 2 compactos com faixas exclusivas + Pôster exclusivo + Camiseta + Certificado de autenticidade autografado pela banda; [Frete incluso! Estimativa de entrega: setembro de 2016]</span></span></span></span></span></span></span></span></span></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41116/17_-_BOX.jpg""><span class=""redactor-invisible-space""><br></span></span></span></span></span></span></span></span></span></span></span></span></p><p style=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">18) Pocket show acústico em casa para até 20 pessoas; [Não estão inclusas as despesas de transporte, hospedagem e alimentação da banda. Data a combinar.]</span></span></span></span></span></span></span></span></span></span></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">19) Jantar para 8 pessoas feito pelo guitarrista Jei Silvanno + Pocket show acústico; [Não estão inclusas as despesas da janta e transporte. Data a combinar.]</span></span></span></span></span></span></span></span></span></span></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">20) Show completo da banda General BoniMores para público de até 300 pessoas; [Não estão inclusas as despesas de transporte, hospedagem e alimentação da banda, nem os custos com sonorização. Data a combinar.]</span></span></span></span></span></span></span></span></span></span></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">21) Show completo da banda General BoniMores, sem limitação de público; [Não estão inclusas as despesas de transporte, hospedagem e alimentação da banda, nem os custos com sonorização. Data a combinar.]</span></span></span></span></span></span></span></span></span></span></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">22) Guitarra Epiphone Wildkat Royale com Bigsby (Edição Limitada) utilizada na gravação do disco novo, autografada, com certificado de autenticidade.<span class=""redactor-invisible-space""></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><span class=""redactor-invisible-space""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41118/22_-_FOTO_GUITARRA.jpg""><span class=""redactor-invisible-space""><br></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>",Bonimores,//www.youtube.com/embed/te_5gHPIkuI,https://youtu.be/te_5gHPIkuI,Música,16,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18600/GENERAL_BONIMORES_-_CATARSE.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18600/project_thumb_thumb_GENERAL_BONIMORES_-_CATARSE.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18600/project_thumb_small_GENERAL_BONIMORES_-_CATARSE.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18600/project_thumb_large_GENERAL_BONIMORES_-_CATARSE.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/18600/project_thumb_video_cover_GENERAL_BONIMORES_-_CATARSE.jpg,109.8620689655172400,31860.0,105,92,successful,aon,finished,"2016-05-21 02:59:59.999999","2016-05-20 23:59:59.999999","2016-03-21 03:13:23.59318","2016-03-21 00:13:23.59318",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",0,"{""city"" : ""Passo Fundo"", ""state_acronym"" : ""RS"", ""state"" : ""Rio Grande do Sul""}","{""id"" : 285438, ""name"" : ""180 Selo Fonográfico""}",4,,f,f,0,f,f,f
