project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
39470,39470,610595,"Canal do Paschoal Gamer","Tudo o que um sonho precisa para ser realizado é alguém que acredite que ele possa ser realizado.","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/62165/03_-Or%C3%A7amento.jpg"" style=""font-size: 14px; line-height: 1.6em;""></p>",10000.0,"<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/62158/O-Projeto.jpg""></p><p>Opa! Beleza... Tudo bem ai com você?</p>  <p>Eu sou o Paschoal e venho-lhe pedir sua ajuda neste financiamento coletivo, mas isso eu te digo daqui a pouco, antes quero te contar rapidamente um pouco sobre mim e o objetivo do projeto.</p>  <p>Tenho uma paixão imensurável por computador, tecnologia e jogos eletrônicos. Que me levou a criar o canal Paschoal Gamer após ver uma saturação no Youtube de vídeos sempre falando dos mesmos jogos, canais com muitos palavrões e canais que aproveitam de certos jogos para ganhar dinheiro.</p>  <p>Com este cenário minha ideia é apresentar jogos diferentes, jogos que muitos Youtubers preferem não fazer pelo fato de não render visualizações. Também quero resgatar jogos antigos que muitos dos gamers da nova geração não faz nem ideia que existe e fazer análises sinceras dos jogos atualmente disponível no mercado.</p>  <p>E para que isso aconteça eu preciso muito de sua ajuda. Entenda o motivo no tópico abaixo.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/62159/02_-Por-Que-Apoiar.jpg""></p><p>A maior necessidade de um canal voltado para jogos é sem dúvida equipamentos de qualidade e de última geração para acompanhar a demanda dos jogos e a exigência do público. Fora a aquisição de jogos originais, eu faço questão de pagar pelo jogo para recompensar o trabalho dos desenvolvedores e apoiar o trabalho deles (apesar de não concordar com os preços, que isso já não é culpa deles e sim do país que vivemos).</p><p>Para um canal pequeno como o meu que ainda não gera renda suficiente para adquirir estes equipamentos e jogos originais, eu acabo em uma situação em que preciso ter um emprego que não é voltado para a área dos jogos, consumindo de 8 a 10 horas diárias que eu poderia investir no canal e sobrando muita poucas horas para conseguir jogar, gravar e editar, lutando contra o desgaste mental que afeta o raciocínio, a criatividade e a produção dos vídeos para o canal. É muito doloroso passar por isso, mas a paixão pelos jogos supera todos estes obstáculos.</p><p>Outro detalhe não muito importante que poucas pessoas desconsideram é que para enviar um vídeo no Youtube precisa de uma internet com uma boa taxa de upload que é muito raro aqui no Brasil, fora o preço que é um absurdo.</p><p>Então apoiando meu canal, você estará me ajudando a trabalhar que é o meu sonho, trabalhar fazendo o que eu amo.</p><p style=""text-align: center;""><strong>Veja como é fácil apoiar meu projeto:</strong></p><p style=""text-align: center;""><iframe src=""//www.youtube.com/embed/IthuNnmsvsk"" frameborder=""0"" allowfullscreen="""" style=""font-size: 14px; line-height: 1.6em; width: 500px; height: 281px;""></iframe></p>",paschoalgamer,,https://www.youtube.com/watch?v=Ez_cuVvLvuI,Jogos,14,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/39470/04_-Card-do-Projeto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/39470/project_thumb_thumb_04_-Card-do-Projeto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/39470/project_thumb_small_04_-Card-do-Projeto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/39470/project_thumb_large_04_-Card-do-Projeto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/39470/project_thumb_video_cover_04_-Card-do-Projeto.jpg,0.25000000000000000000,25.0,1,1,online,flex,published,"2017-01-01 01:59:59.999999","2016-12-31 23:59:59.999999","2016-08-14 17:00:53.28103","2016-08-14 14:00:53.28103",,t,f,t,139,"{""total"" : 97, ""unit"" : ""days""}","{""total"" : 41, ""unit"" : ""days""}",0,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 610595, ""name"" : ""Paschoal Gamer""}",0,,f,f,0,f,f,f
