project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
27278,27278,16084,"ESQUADRÃO AMAZÔNIA","Eles se unirão para combater uma ameaça de proporções cósmicas.","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56627/Or%C3%A7amento.jpg""><br></p><p>Gráfica: 50%</p><p>Catarse: 13%</p><p>Recompensas e Correios: 37%</p>",16000.0,"<p><strong>QUEM SÃO?</strong></p><p>O <strong>ESQUADRÃO AMAZÔNIA</strong> é um grupo de heróis brasileiros criado por <strong>JOE BENNETT</strong> no início dos anos 2000, cuja principal característica é ser baseado em conceitos e lendas da região amazônica.</p><p>A ideia foi um sucesso na época tendo angariado um grande número de fãs que sempre pediam por uma continuação para a história daqueles heróis.</p><p><strong>RENASCIMENTO</strong><br></p><p>A proposta de revitalizar a equipe, contando sua origem em uma história inédita surgiu no início deste ano, em uma conversa entre os quadrinhistas <strong>JOE BENNETT</strong> e <strong>ALAN YANGO</strong>. Um rascunho da aventura foi criado e decidiu-se por realizar o projeto através de financiamento coletivo, o que nos traz até aqui.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58659/Esquadr%C3%A3o_Amaz%C3%B4nia_-_Color2.jpg""></p><p style=""text-align: center;""><strong></strong>Esquadrão Amazônia, um novo começo.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/39408/ea0.jpg""><br></p><p style=""text-align: center;"">Detalhe da publicação original</p><p><strong>A HISTÓRIA</strong><br></p><p>Uma gigantesca bionave ingressa na atmosfera terrestre, dirigindo-se à Amazônia brasileira. O herói conhecido como <strong>MAXIMUS</strong> toma a frente para combater os colossais seres que saem de dentro da nau alienígena, mas cai diante da força deles. Com a derrota do herói, outros indivíduos, dotados de poderes extraordinários e que vivem no anonimato decidem se revelar, unindo forças para deter a ameaça que ronda o planeta. Surge então o <strong>ESQUADRÃO AMAZÔNIA</strong>.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57967/EA02_-_Copia.jpg""></p><p style=""text-align: center;"">Detalhe de uma das páginas da HQ</p><p><strong>SOBRE A REVISTA</strong></p><p>A presente HQ será a 1ª edição de um projeto maior, escrita por <strong>ALAN YANGO</strong> e <strong>JOE BENNETT</strong> que também se encarrega dos desenhos, junto aos talentosos <strong>ALLAN PATRICK</strong> e <strong>MÁRCIO LOERZER</strong>.</p><p>A revista terá 40 páginas, capa cartonada, formato 17x26cm, impressa em cores.</p><p>A edição 1 será lançada na <strong>COMIC CON EXPERIENCE 2016</strong>, em São Paulo, nos dias <strong>01 a 04 de dezembro</strong>, onde os apoiadores também poderão retirar seu exemplar e recompensas, se assim o desejarem.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57636/13702463_10207211290865251_675713405_o.jpg""></p><p style=""text-align: center;"">Página da HQ</p><p><strong>SOBRE OS AUTORES</strong></p><p><strong>ALAN YANGO: </strong>Quadrinhista de Belém do Pará. Foi um dos fundadores do grupo Ponto de Fuga, que reuniu vários desenhistas e roteiristas amadores, em meados dos anos 90. Atualmente desenvolve sua atividade com quadrinhos através do blog <a href=""http://yangoverso.blogspot.com"" target=""_blank"">Yangoverso</a>, onde publica HQs de seus personagens, e da revista <strong>O PODEROSO MAXIMUS</strong>.</p><p><strong>JOE BENNETT:</strong> Começou sua carreira no mercado nacional de quadrinhos, no final dos anos 80, desenhando HQs de terror, eróticas e ficção, assinando <strong>BENÉ NASCIMENTO</strong>. Passou a publicar no mercado internacional no início dos anos 90, já tendo desenhado os principais títulos das maiores editoras americanas.</p><p><strong>SOBRE AS RECOMPENSAS</strong><br></p><p>Para contribuir com a campanha, você poderá optar pelo valor que mais lhe agradar e sua recompensa correspondente, que vão desde o seu nome nos agradecimentos, prints, chaveiros, bottons,  camisa com a estampa dos personagens,  sketchs do <strong>JOE BENNETT</strong>, seu rosto como um personagem da história e todas as artes originais feitas para a revista.</p><p>Os prints em A4 serão de personagens individuais do Esquadrão, à escolha do apoiador, assim como os chaveiros e bottons, já os prints em A3 serão a arte colorida de apresentação deste projeto, com todos os personagens da equipe.</p>",esquadraoamazonia,//www.youtube.com/embed/SYzaWuPpT00,https://youtu.be/SYzaWuPpT00,Quadrinhos,7,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/27278/13530389_10154328995978011_1733376869_n.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/27278/project_thumb_thumb_13530389_10154328995978011_1733376869_n.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/27278/project_thumb_small_13530389_10154328995978011_1733376869_n.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/27278/project_thumb_large_13530389_10154328995978011_1733376869_n.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/27278/project_thumb_video_cover_13530389_10154328995978011_1733376869_n.png,144.5812500000000000,23133.0,697,683,waiting_funds,aon,published,"2016-09-21 02:59:59.999999","2016-09-20 23:59:59.999999","2016-07-22 22:03:59.985602","2016-07-22 19:03:59.985602",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",11,"{""city"" : ""Belém"", ""state_acronym"" : ""PA"", ""state"" : ""Pará""}","{""id"" : 16084, ""name"" : ""Alan Yango""}",131,,f,f,1441,f,f,f
