project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
31394,31394,560855,"Faça o prato Renascer","Faça com que as crianças da Renascer da Esperança tenham seus pratos e corações repletos de carinho.","<p>O dinheiro arrecadado será destinado para a compra de itens básicos de alimentação, pois esse é o principal problema da ONG Renascer da Esperança.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/47881/tabela.PNG"" width=""728"" height=""469"" style=""width: 728px; height: 469px;""></p><p><br></p>",5000.0,"<p><strong>Imagina tornar melhor o dia de 480 crianças?</strong></p><p><strong></strong><strong>Faça com que as crianças da Renascer da Esperança tenham seus pratos e corações repletos de carinho.</strong></p>  <p>A ONG <strong>Renascer da Esperança</strong> foi fundada por Rozeli da Silva, gari, que teve uma vida bastante difícil antes de criar este espaço para abrigar crianças e adolescentes em situação de vulnerabilidade. São indivíduos com pais e mães ausentes que passam o dia sem a companhia de pessoas que possam guiar suas decisões pessoais. Deste modo, ficam sem orientação e cuidados próximos, muitas vezes sendo supervisionados por irmãos – que dificilmente contam com a mesma habilidade de um pai ou mãe. </p>  <p>A ONG se divide em duas faixas etárias para direcionar seus cuidados: crianças de 0 a 6 anos e crianças/adolescentes de 6 a 17 anos. Apenas as crianças mais novas (de 0 a 6 anos) conseguem garantir a alimentação completa para o dia na Renascer (café da manhã, almoço, café da tarde e janta), enquanto as que possuem entre 6 e 17 anos só conseguem tomar café da manhã, almoçar e fazer o lanche da tarde no local. Estas voltam para suas casas sem garantia de alimento pelo resto do dia. A escassez dos estoques e falta de doações compromete a alimentação destas crianças e jovens que correm o risco de nem encontrar um copo de leite com achocolatado nas manhãs.</p>  <p><strong>Mude o futuro de nossas crianças. A generosidade de seu ato não está na quantia que você doa, mas sim na sua intenção de ajudar.</strong></p>  <p><strong>COLABORE, DOE, FAÇA A DIFERENÇA.</strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48974/151015_fabiano-tissot-rozeli.jpg""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48975/17-d0063db088.jpg""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48976/22-74b352c77e.jpg""></p><p><strong></strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48977/dsci0174-ff6ed7faf0.jpg""></p><p><br></p>",doerenascer,,,Educação,31,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31394/rozeli.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31394/project_thumb_thumb_rozeli.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31394/project_thumb_small_rozeli.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31394/project_thumb_large_rozeli.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31394/project_thumb_video_cover_rozeli.png,49.50000000000000000000,2475.0,18,16,online,flex,published,,,"2016-05-19 17:09:28.504665","2016-05-19 14:09:28.504665",,t,f,t,,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 128, ""unit"" : ""days""}",0,"{""city"" : ""Porto Alegre"", ""state_acronym"" : ""RS"", ""state"" : ""Rio Grande do Sul""}","{""id"" : 560855, ""name"" : ""Ong Renascer da Esperança""}",2,,f,f,0,f,f,f
