project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
11999,11999,410722,"Creche Espírita  Léon Denis - Educar para Transformar","Colabore com o futuro de nossas crianças, contribuindo com a construção da Creche Espírita Léon Deni","<p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9581/or_am.jpg""></p>",40000.0,"<p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9576/Quem_somos.jpg""><br></p><p style=""text-align: justify;"">O Centro Espírita O Consolador - CEOC - foi fundado em 2005 sob o amparo e orientação da espiritualidade maior. Com o objetivo de atender as demandas da população local, nosso Centro conta com as seguintes atividades, atendendo em média 50 famílias semanalmente: evangelização infantil, palestras públicas, tratamentos espirituais, mocidade, estudos doutrinários, cursos de artesanato, distribuição de sopa, verduras e cestas básicas, bazar beneficente, campanhas de divulgação, empréstimo de livros e arrecadação de alimentos.</p><p style=""text-align: justify;"">Com o atual presidente da casa, Marco Aurélio de Macedo, a instituição constatou, ao longo desses 10 anos de trabalho, a necessidade de ampliar as suas atividades junto à comunidade, atendendo as mães carentes que não têm com quem deixar seus filhos para poderem trabalhar, bem como instruindo os pequeninos para que se tornem cidadãos, homens e mulheres de bem.</p><p style=""text-align: justify;"">Para saber mais sobre a nossa instituição e sobre as pessoas que farão esse projeto acontecer, clique no link abaixo:</p><p> <u><a href=""http://www.oconsolador.org.br/o-consolador.html"">http://www.oconsolador.org.br/o-consolador.html</a></u><br></p><p><a href=""https://www.facebook.com/oconsolador?fref=ts"">https://www.facebook.com/oconsolador?fref=ts</a><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9585/Slide1.JPG""></p><p><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9577/O_que_queremos.jpg""><br></p><p style=""text-align: justify;"">Atualmente, não há creches no Setor Habitacional Sol Nascente e isso dificulta que as mães arrumem emprego, pois não têm com quem deixar seus filhos. Além disso, elas ficam impossibilitadas de colocá-los em creches de outras localidades, já que o valor cobrado por essas instituições, infelizmente, ultrapassa os rendimentos da maioria das mães do Sol Nascente. Nesse sentido, queremos construir a Creche Léon Denis, que terá entre outros objetivos:<br></p><ul><li>promover socialmente a comunidade do Sol Nascente, por meio da Educação e da Doutrina Espírita;</li><li>oferecer local seguro e apropriado às crianças da comunidade, no período em que seus pais trabalham;</li><li>promover ações que contribuam para a retirada das crianças da rua;</li><li>possibilitar aos dependentes de bolsa-família garantir seu sustento por meio do trabalho, desvinculando-se consequentemente de programas governamentais.</li></ul><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9587/predio.jpg""></p><p><span></span></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9578/creche.jpg""></p><p style=""text-align: justify;"">O Projeto é a construção das instalações da Creche Léon Denis no Sol Nascente – Ceilândia/DF, hoje considerado, juntamente com o Setor Habitacional Pôr do Sol, como a maior favela da América Latina, segundo dados do IBGE (Censo 2010) e da Pesquisa Distrital por Amostra de Domicílios (PDAD/2013). A pesquisa também revelou que apenas 0,51% das crianças do local frequentam creches e que 30% da população possuí até 14 anos.</p><p style=""text-align: justify;"">A Creche Léon Denis atenderá a comunidade oferecendo as seguintes atividades:</p><p style=""text-align: justify;""><strong>Educação infantil:</strong> os alunos serão divididos, de acordo com a idade e desenvolvimento, em turmas: berçário, maternal e jardim;</p><p style=""text-align: justify;""><strong>Laborterapia:</strong> elaboração, tarefa, trabalho, em forma de terapia ocupacional na reeducação de valores;</p><p style=""text-align: justify;""><strong>Recreação:</strong> valorizar o lúdico e proporcionar momentos prazerosos de interação, onde o aprendizado ocorra, sim, porém de modo dinâmico e divertido;</p><p style=""text-align: justify;""><strong>Culinária: </strong>propõe ampliar o trabalho já realizado pela Creche em relação à nutrição dos alunos. Serão abordados os cuidados necessários com os alimentos, apresentar sua procedência, ensinar a paciência necessária no preparo de uma refeição e também aprender a compartilhar com o amigo o que foi feito.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9588/Slide2.JPG""></p><p><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9579/dinheiro_ser_.jpg""></p><p style=""text-align: justify;"">Nosso Projeto prevê quatro etapas no processo de construção da creche: fundação, alvenaria, acabamento e mobiliário.</p><p style=""text-align: justify;"">O dinheiro a ser arrecadado, neste financiamento, será gasto com a aquisição das estacas da fundação – primeira fase da construção da creche.</p><p style=""text-align: justify;"">A instalação da fundação do prédio será concluída até novembro de 2015. </p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9580/Funda__o.jpg"" width=""269"" height=""145"" style=""width: 269px; height: 145px;""></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/10672/Como_as_outras.jpg""></p><p style=""text-align: justify;"">As próximas etapas da construção, alvenaria e acabamento serão custeadas por intermédio de outras fontes de arrecadação. </p><p style=""text-align: justify;"">Atualmente, o CEOC conta com dois programas de arrecadação financeira. O primeiro através de sócios que contribuem mensalmente por meio de boleto bancário e desconto direto em conta corrente e o segundo por intermédio de eventos gastronômicos periódicos, como tardes de tortas e feijoadas. </p><p style=""text-align: justify;"">Por isso, fique tranquilo, pois não há o risco de que as outras etapas não sejam executadas com sucesso. </p><p style=""text-align: justify;"">Para conhecer as demais fontes de arrecadação, click no link abaixo:</p><p style=""text-align: justify;""><a href=""http://www.oconsolador.org.br/seja-socio-contribuinte.html"">http://www.oconsolador.org.br/seja-socio-contribuinte.html</a></p><p style=""text-align: justify;""><span class=""redactor-invisible-space""></span></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9582/T_tulos.jpg""></p><p>Tenha certeza que, ao final da arrecadação, as recompensas serão entregues. As recompensas listadas aqui no site serão encaminhadas pelos correios gratuitamente aos respectivos colaboradores em todo território nacional.<br></p><p style=""text-align: justify;"">Finalizada a campanha de arrecadação, entraremos em contato, por e-mail, a fim de realizar a confirmação do seu endereço para recebimento e também para enviar o código de rastreamento. </p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/15572/Recompensas_Catarse.jpg"" alt=""Imagem meramente ilustrativa das recompensas ""></p><p>Obs: Não há a possibilidade de escolher os títulos dos livros, as estampas e as cores das camisetas e os artesanatos. </p>",crecheleondenis,//www.youtube.com/embed/GRTAXKzkKlE,https://youtu.be/GRTAXKzkKlE,Socioambiental,4,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11999/teste_2.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11999/project_thumb_thumb_teste_2.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11999/project_thumb_small_teste_2.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11999/project_thumb_large_teste_2.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11999/project_thumb_video_cover_teste_2.png,108.20752500000000000000,43283.01,321,297,successful,aon,finished,"2015-10-09 02:59:59","2015-10-08 23:59:59","2015-08-09 23:34:28.771518","2015-08-09 20:34:28.771518",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",4,"{""city"" : ""Marilândia"", ""state_acronym"" : ""ES"", ""state"" : ""Espírito Santo""}","{""id"" : 410722, ""name"" : ""Obras Sociais - O Consolador""}",3,,f,f,12,f,f,f
