project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
9164,9164,136895,"Dona Coisa"," Um espetáculo cheio de suspenses voluptuosos","<p style=""text-align: center;"">   <img style=""width: 523px; height: 348px;"" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6341/gr_fico_pizza.jpg"" height=""348"" width=""523""></p><p><br></p><p>     <br></p>",10800.0,"<hr><p><strong>APRESENTAÇÃO:</strong> </p><p style=""text-align: justify;"">Esta campanha na plataforma Catarse tem o objetivo de arrecadar recursos financeiros para a montagem do espetáculo teatral ""Dona Coisa"". Eu estarei no palco interpretando a personagem DC Silva, uma mulher que vive atormentada por receber cartas anônimas.</p><p><strong>SOBRE O ESPETÁCULO:</strong> </p><p style=""text-align: justify;"">O texto ""Dona Coisa"" foi livremente inspirado no conto ""Obscenidades para uma Dona de Casa"" do escritor Ignácio de Loyola. O monólogo apresentará o drama de uma dona de casa que recebe cartas de um desconhecido, cujo conteúdo ela julga obsceno. Mas quem envia tais cartas? Qual será o conteúdo dessas cartas? Por que DC Silva passa todas as tardes atormentada? O espetáculo levará ao público uma história cheia de suspenses voluptuosos.</p><p style=""text-align: justify;"">Classificação etária indicada: 16 anos.<br></p><p style=""text-align: justify;""><strong>O PROCESSO CRIATIVO:</strong><br></p><p>Quando convidei o meu parceiro e amigo Eli Corrêa para mais um trabalho artístico, tínhamos somente o conto como inspiração. Após a livre adaptação, realizamos alguns encontros para leitura do texto e começamos a conversar sobre o perfil social e psicológico dessa mulher que recebe cartas anônimas que a deixam atormentada. Tivemos a ideia de criar um “laboratório” para ouvirmos de outras mulheres o ponto de vista delas em relação ao conteúdo das cartas anônimas, mas nos deparamos com a dificuldade de reunir várias mulheres para debatermos o assunto. Não precisamos nos esforçar muito para ter a ideia de criar um “laboratório virtual”. Criamos um grupo secreto no facebook e um perfil para a DC Silva (a personagem) e assim a comunicação se estabeleceu nessa primeira etapa do processo. Foi uma etapa enriquecedora que nos permitiu seguir com esse aprendizado para a sala de ensaio e darmos forma a DC Silva, personagem do espetáculo Dona Coisa.<img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9009/eu_e_eli.jpg""></p><p><strong>PRECISAMOS DA AJUDA/APOIO/CONTRIBUIÇÃO DE TODOS VOCÊS:</strong><br></p><p style=""text-align: justify;"">Começamos a ensaiar com a cara, a arte e a coragem. Estamos confiantes que iremos realizar esse trabalho. Está sendo um processo criativo cheio de carinho, amor e arte. Eu e o Eli estamos experimentando várias possibilidades para que a DC Silva consiga levar muita diversão e alegria para o público, mas só temos os ensaios até agora, precisamos de outros elementos cênicos (luz, som, cenário, figurino, etc) para integrar o nosso processo criativo e fazer com que DONA COISA se torne uma realidade e saia da sala de ensaio e ACONTEÇA. Por isso a contribuição de vocês será essencial para realização deste PROJETO/SONHO/ARTE!</p><p style=""text-align: center;""><img rel=""width: 294px; height: 220px;"" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9010/Imagem5.jpg"" style=""width: 294px; height: 220px;"" height=""220"" width=""294""> <img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9011/Imagem2.jpg"" style=""width: 303px; height: 227px;"" height=""227"" width=""303""></p><p style=""text-align: center;"">  <img rel=""width: 298px; height: 224px;"" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9013/Imagem4.jpg"" style=""width: 298px; height: 224px;"" height=""224"" width=""298"">  <img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9016/ensaio1.jpg"" style=""width: 311px; height: 232px;"" height=""232"" width=""311""></p><p style=""text-align: center;""><img rel=""width: 345px; height: 258px;"" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9012/Imagem3.jpg"" style=""width: 345px; height: 258px;"" height=""258"" width=""345""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9017/Imagem6.jpg"" style=""width: 308px; height: 233px;"" height=""233"" width=""308"">  <img rel=""width: 306px; height: 232px;"" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9018/Imagem7.jpg"" style=""width: 306px; height: 232px;"" height=""232"" width=""306""></p><strong>TEMPORADA:</strong><p style=""text-decoration: line-through;""><strong></strong></p><p style=""display: inline !important;"">Os recursos financeiros arrecadados nesta campanha viabilizarão a primeira temporada do espetáculo Dona Coisa que terá apresentações na cidade de Macaé/RJ e Rio de Janeiro/RJ. Durante a campanha vamos divulgar as datas e o local das apresentações.</p><p><br></p><p><strong>FICHA TÉCNICA:</strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/8828/producao2.jpg""></p><p><br></p><p><strong></strong></p><strong><p><strong>ATRIZ: EU. QUEM SOU EU?</strong><br></p></strong><p style=""text-align: justify;"">Como atriz, sou formada pela Casa das Artes de Laranjeiras, com experiência em vários espetáculos teatrais.<br></p><p style=""text-align: center;""><img rel=""width: 610px; height: 355px;"" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/5030/calu1.jpg"" style=""width: 610px; height: 355px;"" height=""355"" width=""610""></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/5031/noivado2.jpg"" style=""width: 619px; height: 303px;"" height=""303"" width=""619""></p><p style=""text-align: center;""><img rel=""width: 603px; height: 232px;"" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/9274/ferido.jpg"" style=""width: 603px; height: 232px;"" height=""232"" width=""603""></p><p style=""text-align: center;"">                                            <img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/5033/vembuscarme4.png"" style=""width: 623px; height: 305px;"" height=""305"" width=""623""></p><p style=""text-align: center;""><img rel=""width: 648px; height: 369px;"" src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/5034/Picture1.jpg"" style=""width: 648px; height: 369px;"" height=""369"" width=""648""></p><p style=""text-align: justify;"">Como produtora, além da minha graduação em Administração de Empresas, realizei como integrante do Grupo Cabala de Teatro várias edições do Festival Cabala de Esquetes e Domingueira Cultural, este, vencedor do prêmio Cultura Nota 10 do Estado do Rio de Janeiro.<br></p><p style=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/5035/Picture2.jpg"" style=""width: 344px; height: 382px;"" height=""382"" width=""344""></p><p><strong>A CAMPANHA CATARSE:</strong><br></p><p style=""text-align: justify;"">Momento MUITO IMPORTANTE! Vamos falar de COMO VOCÊ PODE NOS AJUDAR com o recurso financeiro para tornar o Projeto Dona Coisa uma realidade.</p><p style=""text-align: justify;"">O Catarse é uma plataforma de financiamento coletivo onde a pessoa (física ou jurídica) pode contribuir com um projeto artístico e ainda receber recompensa por isso.</p><p style=""text-align: justify;"">Quem estiver interessado em contribuir com o espetáculo ""Dona Coisa"", deve escolher o valor da contribuição e a recompensa. É simples efetuar o pagamento (com cartão de crédito ou boleto bancário) e as recompensas são garantidas. </p><p style=""text-align: justify;"">Se atingirmos 100% do valor, nos veremos em breve: Eu no palco e vocês na plateia se divertindo muito. MAS se não atingirmos os 100%, você receberá a sua contribuição de volta. Essa plataforma garante isso!!</p><p style=""text-align: justify;"">Os recursos financeiros arrecadados aqui nos ajudarão a pagar:</p><ul><li>Os profissionais envolvidos (diretor, ator, iluminador,  figurinista, cenógrafo e diretor de movimento);</li><li>Material para cenário e figurinos e </li><li>Outros custos com a produção do espetáculo.</li></ul><p><br><strong>IMPORTANTE:</strong>  </p><p>Estamos trabalhando cercados de profissionais amigos e muito talentosos. Eles estão fazendo um trabalho de qualidade por um preço bem bacana, mas nenhum profissional pode trabalhar de graça, nem mesmo pela arte!<br></p><br>",donacoisa,//www.youtube.com/embed/jMMwHmPm1as,https://www.youtube.com/watch?v=jMMwHmPm1as,"Teatro e Dança",19,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/9164/DONA_COISA.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/9164/project_thumb_thumb_DONA_COISA.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/9164/project_thumb_small_DONA_COISA.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/9164/project_thumb_large_DONA_COISA.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/9164/project_thumb_video_cover_DONA_COISA.jpg,100.78703703703703703700,10885.0,80,63,successful,aon,finished,"2015-08-03 02:59:59","2015-08-02 23:59:59","2015-06-13 16:00:17.246471","2015-06-13 13:00:17.246471",,t,t,f,50,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 50, ""unit"" : ""days""}",9,"{""city"" : ""Rio de Janeiro"", ""state_acronym"" : ""RJ"", ""state"" : ""Rio de Janeiro""}","{""id"" : 136895, ""name"" : ""Janaina Mendes""}",0,,f,f,9,f,f,f
