project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
12602,12602,57913,Modorra,"Uma cozinha onde lembranças, fantasias, e medos se encontram e cedem espaço para a liberdade que há ","<p>Nossa produção é independente e universitária, por isso precisamos muito da sua contribuição, já que nossos meios de captação de recursos são bem escassos, o que dificulta a realização do projeto! <br></p><p style=""text-align: justify;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/4090/graph.png""></p><p style=""text-align: justify;"">O projeto está sendo desenvolvido desde o final do ano passado, as gravações acontecerão em Julho e a estréia e prevista o começo de Dezembro!</p><p style=""text-align: justify;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/4088/cronograma0.jpg""><br></p><p style=""text-align: justify;"">Contamos com a sua contribuição! </p>",3000.0,"<p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/4784/Modorra_marca.png""></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/4812/sinopse11.png""></p><p style=""text-align: justify;"">Três pessoas em um estado de esquecimento e demência. Objetos etiquetados como forma de resistência à perda de suas lembranças. Os três pouco falam entre si. Por meio de sonhos e memórias eles dão materialidade e preenchem o universo no qual estão inseridos.<br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/4808/projeto11.png""></p><p style=""text-align: justify;""><strong><em><a href=""https://www.facebook.com/pages/Modorra/1422761101362794"">Modorra</a></em></strong> é um Trabalho de Conclusão de Curso de alunos do curso de Imagem e Som da Universidade Federal de São Carlos. O projeto é um curta-metragem experimental que abordará conflitos humanos contemporâneos. </p><p style=""text-align: justify;"">O estado de modorra é uma metáfora para os corpos contemporâneos anestesiados, sem memória, frágeis e mudos diante de uma quantidade infinita de estímulos, que estão acostumados à solidão, ao tédio, ao individualismo, à violência, à opressão, à doença, ao trabalho monótono, à recorrer a indústria farmacêutica para sorrir e às máquinas para estabelecer relações sociais.</p><p style=""text-align: justify;"">Serão através de sonhos e memórias que os corpos sonolentos dos personagens serão transformados para suportar e modificar o cotidiano, tornando o vazio um espaço preenchido de experiências passadas e expectativas futuras. </p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/4807/equipe30.png""></p><p style=""text-align: justify;""><strong>Roteiro e Direção de Fotografia</strong> - Iasha Salerno</p><p style=""text-align: justify;""><strong>Direção </strong>- Ana Carolina Tardivo Alves e Lucas Pardal</p><p style=""text-align: justify;""><strong>Assistente de Direção</strong> - Lucas Vieira</p><p style=""text-align: justify;""><strong>Produtor</strong> - Nayton Barbosa</p><p style=""text-align: justify;""><strong>Produtora de Arte</strong> - Tamires Santos Souza</p><p style=""text-align: justify;""><strong>Direção de Arte</strong> - Marko Antônio Dallabrida e Daniele Adorna</p><p style=""text-align: justify;""><strong>Som </strong>- Yurian Carneiro</p><p style=""text-align: justify;""><strong>Continuidade</strong> - Heber Macedo</p><p style=""text-align: justify;""><strong>Montagem</strong> - Martin Namikawa </p><p style=""text-align: justify;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/4781/11181983_840812006000985_1341795856_o.jpg""></p><p style=""text-align: justify;""><br></p>",modorra,//www.youtube.com/embed/ArM_Qa58HcQ,https://www.youtube.com/watch?v=ArM_Qa58HcQ,"Cinema e Vídeo",13,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/12602/modorra_catarse0.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/12602/project_thumb_thumb_modorra_catarse0.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/12602/project_thumb_small_modorra_catarse0.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/12602/project_thumb_large_modorra_catarse0.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/12602/project_thumb_video_cover_modorra_catarse0.jpg,112.3333333333333300,3370.0,71,70,successful,aon,finished,"2015-06-19 02:59:59","2015-06-18 23:59:59","2015-04-29 17:32:49.899229","2015-04-29 14:32:49.899229",,t,t,f,50,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 50, ""unit"" : ""days""}",0,"{""city"" : ""São Carlos"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 57913, ""name"" : ""Nayton Barbosa""}",1,,f,f,0,f,f,f
