project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
31748,31748,417327,"16º Encontro Cultural de Milho Verde","Cultura, arte, natureza, saúde e meio-ambiente no Cerrado mineiro. Sua colaboração é essencial!","<p>Os R$ 11.500 desta campanha correspondem a uma parte fundamental do financiamento do Encontro. Eles correspondem aos gastos com a alimentação dos 60 oficineiros e artistas que virão compor os eventos, e também à compra dos materiais que serão utilizados nas oficinas.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48981/orcamento2.png""></p>",11500.0,"<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/50127/cartaz_catarse.jpg""></p><p>Olá! Somos os realizadores do  <strong>Encontro Cultural de Milho Verde</strong>, um importante evento que acontece anualmente desde o ano 2000, sempre em Junho, no charmoso e aconchegante distrito de Milho Verde (Serro - MG), região do Alto Vale do Jequitinhonha. Milho Verde é um baú de riquezas culturais, históricas e naturais no meio do Cerrado, rodeado de cachoeiras, gente hospitaleira e incríveis saberes populares.</p><p>O
 Encontro, tradicionalmente, apresenta um conjunto variado de atividades
 artísticas e culturais, durante uma semana de evento, proporcionando à 
população local, às comunidades vizinhas e aos visitantes uma 
programação rica em aprendizado e diversão.</p><p><strong>E o melhor de tudo, É DE GRAÇA!</strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/5664/foto_01.jpg""></p><p>Nas
 últimas 15 edições do Encontro foram oferecidas oficinas de teatro, 
vídeo, dança, pintura, literatura, atividades circenses, contadores de 
histórias construção de brinquedos, recreação infantil, trabalho com 
plantas medicinais, artesanatos diversos, técnicas de corte e costura, 
bordado, culinária, capoeira, rapel, Tai Chi Chuan, técnicas de 
massagem, educação ambiental, arquitetura, astronomia, entre outras.</p><p>Como
 já dissemos, as oficinas e atividades propostas no Encontro têm 
caráter gratuito, ou seja, são ministradas por voluntários e não é 
cobrado nenhum valor de inscrição. No entanto, a estrutura e logística 
das atividades oferecidas têm um custo. </p><p>Esse
 valor se destina principalmente ao transporte, hospedagem e alimentação
 dos oficineiros e artistas voluntários e também para compra de 
materiais para as oficinas.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/5667/foto_montagem.jpg""></p><p><strong><br>E é aí que você entra, querido colaborador!</strong></p><p>Contamos
 contigo para que escolha umas das opções de contribuição aqui do lado 
direito e nos ajude a promover a 16ª edição do Encontro que se realizará
 entre os dias 16 e 24 de julho de 2016. Ah, e além de contribuir com 
esse evento lindo você ganhará uma INCRÍVEL RECOMPENSA!</p><p>As 
recompensas estarão à disposição dos apoiadores durante o Encontro, na 
sede do Instituto. Para aqueles que não estiverem presentes, iremos 
enviar pelos Correios, sendo que o frete é por conta do IMV. Nas 
recompensas que contemplam hospedagens, estas dependem de confirmação de
 data com as respectivas Pousadas.</p><p>Durante
 a semana em que acontece o Encontro, Milho Verde se torna uma oficina a
 céu aberto permitindo aos participantes locais e aos visitantes 
enriquecerem seus conhecimentos, criarem novos hábitos e encontrarem 
novos espaços de expressão artística. A gratuidade das atividades 
estimula e torna acessível a participação, promovendo interação social e
 potencializando a cultural local.</p><p>Assim
 quanto mais recursos forem arrecadados maior será a abrangência do 
evento, permitindo que sejam convidados grupos maiores de oficineiros e 
artistas vindos de regiões as mais distantes e variadas, além de atrair 
cada vez mais visitantes. O Encontro também contribui (e muito!) com a 
economia local pois impulsiona o turismo no distrito antes, durante e 
depois do evento, além de dar origem a uma série de negócios sociais continuados.</p><p><strong>Então, não perca mais tempo! Ajude na vaquinha, ganhe a recompensa e colabore com o 16º Encontro Cultural de Milho Verde.</strong></p><p><strong>A gente se encontra em Milho!</strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/5666/foto_despedida.jpg""></p>",16encontro,//www.youtube.com/embed/T6nY3gflb-U,https://youtu.be/T6nY3gflb-U,Eventos,10,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31748/avatar2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31748/project_thumb_thumb_avatar2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31748/project_thumb_small_avatar2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31748/project_thumb_large_avatar2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31748/project_thumb_video_cover_avatar2.jpg,44.21739130434782608700,5085.0,79,78,successful,flex,finished,"2016-07-10 02:59:59.999999","2016-07-09 23:59:59.999999","2016-05-30 16:21:52.062088","2016-05-30 13:21:52.062088",,t,t,f,40,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 40, ""unit"" : ""days""}",0,"{""city"" : ""Serro"", ""state_acronym"" : ""MG"", ""state"" : ""Minas Gerais""}","{""id"" : 417327, ""name"" : ""Instituto Milho Verde""}",6,,f,f,0,t,f,f
