project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
41673,41673,631104,"Gustavo fala sozinho...","Acompanhe Gustavo nas suas descobertas, suas escolhas e seu amor pela natureza. ","<p>Pretendemos,  a partir do financiamento coletivo, viabilizar a publicação, o lançamento e os envios das recompensas. Participe!</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/66768/or%C3%A7amento_Catarse.png""></p><p style=""text-align: justify;""><br></p><p style=""text-align: justify;""><br></p>",4407.0,"<p style=""text-align: justify;"">Olá! Eu, Rodrigo Machado e Rosani Damásio estamos na etapa final para publicação do livro <strong>Gustavo fala sozinho...</strong>, Damásio na sua segunda incursão como Ilustradora e eu, mergulhando no universo literário infantil, incentivado por amigos que acreditam que a Arte é um dos caminhos possíveis a serem percorridos. Somos professores de Artes e apostamos que o financiamento coletivo é uma possibilidade de viabilizar este projeto. </p><p style=""text-align: justify;"">Gustavo obviamente não poderia ficar fora dessa e gentilmente cedemos a palavra. <strong>É com você, Gustavo!</strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/66791/14215354_993032797462701_502951325_o_-_Copia_3.jpg"" alt="""" style=""display: block; margin: auto;""></p><p style=""text-align: justify;"" rel=""text-align: justify;"">Ao site de financiamento coletivo Catarse, parabéns pela iniciativa! Rodrigo e Rosani, agradeço o cuidado que estão tendo comigo. Um com lápis colorindo a minha vida e o outro registrando momentos que estou pronto para dividir com vocês. Sarir está cochichando no meu ouvido dizendo que você pode fazer parte desta história. <strong>Dá tempo!</strong> <strong>Convidem seus amigos para colaborarem também.</strong></p><p style=""text-align: justify;""><i>Esta é a sinopse:</i><br></p><p style=""text-align: justify;""><i>Gustavo fala sozinho... Acompanhamos Gustavo desde o seu nascimento até seus 8 anos de idade. Eis aqui suas descobertas, suas escolhas, seu amor pela natureza e seus amigos imaginários que auxiliam Gustavo numa fase importante da sua existência. Ao conhecer Sarir, Gustavo descobre que a amizade faz toda a diferença em nossas vidas</i>.</p><p style=""text-align: justify;""><br></p><p style=""text-align: justify;""><br></p><br>",gustavofalasozinho,,,Literatura,20,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/41673/gu.card6.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/41673/project_thumb_thumb_gu.card6.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/41673/project_thumb_small_gu.card6.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/41673/project_thumb_large_gu.card6.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/41673/project_thumb_video_cover_gu.card6.jpg,30.51962786476060812300,1345.0,34,33,online,aon,published,"2016-11-11 01:59:59.999999","2016-11-10 23:59:59.999999","2016-09-12 01:04:12.923072","2016-09-11 22:04:12.923072",,t,f,t,60,"{""total"" : 46, ""unit"" : ""days""}","{""total"" : 13, ""unit"" : ""days""}",1,"{""city"" : ""Rio de Janeiro"", ""state_acronym"" : ""RJ"", ""state"" : ""Rio de Janeiro""}","{""id"" : 631104, ""name"" : ""Rodrigo Machado""}",0,,f,f,1,f,f,f
