project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
35989,35989,578947,"Ação Patriótica Intervencionista Panfletagem","Ajude na ação contra o comunismo e a corrupção","<p>O orçamento está baseado na compra e aquisição de:</p><p>Panfletos informativos</p><p>Faixas para manifestações</p><p>Trio Elétrico</p><p>e Outdoors</p>",56000.0,"<p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55025/foco.jpg"" width=""209"" height=""108"" style=""width: 209px; height: 108px;""></p><p style=""text-align: justify;"">Queremos em nome de uma luta patriótica Intervencionista contra esses que estão ai se esbaldando com nosso dinheiro público, precisamos de panfletos para informar os desinformados, precisamos de faixas e trio elétrico para as nossas manifestações, e de quebra colocar alguns outdoors.</p><p style=""text-align: justify;"">Como você somos uma formiguinha informando dia-dia em uma multidão de desinformados politicamente e para isso precisamos de ferramentas e as ferramentas foram citados acima, NÃO TEMOS DINHEIRO, por isso pedimos a sua colaboração, se puder ajudar com R$10,00 R$50,00 R$100,00 agradecemos muito, pois é para uma causa nobre, pode parecer muito para você inicialmente, mas para o que precisamos se torna uma grande ajuda vindo de cada patriota que está colaborando com essa luta diária contra a os desmandos desse desgoverno e em prol da nossa liberdade.</p><p style=""text-align: justify;"">AJUDEM VOCÊ NUNCA SE ARREPENDERÁ DO QUE FEZ, VENHA PARA A RUA AJUDAR A INFORMAR OS DESINFORMADOS TAMBÉM!</p><hr><p style=""text-align: justify;"">Gente, não temos como competir com um grupo de ação como os petistas comunistas, mesmo eles fazendo arrecadações como estão fizeram no Vaquinha online eles batem o recorde de arrecadação tanto em valor como em tempo de arrecadação, sabe porque? Não é porque eles são unidos não, porque eles em relação ao população de bem e trabalhadora tem contribuições generosas de muitas empresas que os devem favor, de artistas que receberam seus vultuosos créditos e ficam de ajudar na causa comunista, por isso eles se sobre saem com maior facilidade.<br></p>",acao_patriotica_Intervencionista,,,Eventos,10,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/35989/foco.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/35989/project_thumb_thumb_foco.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/35989/project_thumb_small_foco.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/35989/project_thumb_large_foco.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/35989/project_thumb_video_cover_foco.jpg,0.35714285714285714300,200.0,3,3,successful,flex,finished,"2016-07-09 02:59:59.999999","2016-07-08 23:59:59.999999","2016-07-02 14:45:54.211295","2016-07-02 11:45:54.211295",,t,t,f,1,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 6, ""unit"" : ""days""}",0,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 578947, ""name"" : ""wanderson b paula""}",0,,f,f,0,t,f,f
