project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
16482,16482,447000,"ABC ANCESTRAL","Somos negros, brancos, índios, todos pintados de uma cor chamada Brasil.","<p style=""text-align: center;""><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14902/tabela.png""></p><p><strong>GRÁFICO:</strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14903/PIZZA.png""></p><p><strong>""...TEM OURO, TEM PRATA, TEM DIAMANTE QUE NOS ALUMEIA...""</strong></p>",6683.95,"<p><strong>QUEM SOMOS?</strong></p><p style=""text-align: justify;"">Somos o Centro de Capoeira Angola Bantu, uma escola de Capoeira Angola que trabalha sob missão de cultivar, preservar e disseminar a Capoeira Angola e as heranças culturais de matriz africana; resgate e instabilização social; defender os direitos da criança e do adolescente; discriminação racial e de gênero; também promove a cultura de paz e dignidade humana. Para isso, o C.C.A.B se vale da sabedoria dos mestres da cultura popular; da convivência, com apoio mútuo e união entre as pessoas; do cuidado e da dedicação aos mais jovens, cultivando ética, educação e autoestima. </p><p style=""text-align: justify;"">Acesse nossa página <a href=""http://www.capoeira-angola-londrina.blogspot.com"" target=""_blank"">clicando aqui...</a><br></p><p style=""text-align: justify;""><strong>A RESISTÊNCIA!</strong></p><p style=""text-align: justify;"">Mesmo com a conquista do título de Patrimônio Cultural Imaterial da Humanidade, profissionais que trabalham os ensinamentos da Capoeira ainda encontram dificuldades para realizar eventos, festivais, oficinas e etc., Durante o ano de 2014, o Centro de Capoeira Angola Bantu, obteve um projeto aprovado pelo PROMIC (Programa Municipal de Incentivo a Cultura), edital realizado pela Secretaria Municipal de Cultura da cidade de Londrina/PR, o objetivo do projeto financiado consistiu em Iniciar e ensinar a Capoeira Angola à crianças, adolescentes e jovens da região da zona norte da cidade, e tirá-los do ócio, vícios, e dar “novas oportunidades” para poderem dizer não à marginalidade, e sim à preservação e resgate de uma arte cultural Afro-brasileira  da qual são herdeiros, resultando em um intercâmbio educativo com outros profissionais de diversas regiões brasileiras e ou Internacionais, o projeto culminou no 1º ""ENCONTRO EU SOU CAPOEIRA 24 HORAS"", um evento onde reuniu diversos profissionais da cultura afro-brasileira como Capoeira Angola, Samba de Roda, Dança Afro e Maculelê. Essas atividades foram oferecidas as crianças, jovens e adolescentes em formato de oficinas durante 24 horas seguidas.<span class=""redactor-invisible-space""></span></p><p style=""text-align: justify;"">Esse ano de 2015, nosso  projeto ficou como suplente, mesmo com a dificuldade e falta de verba para realizar o projeto, ele está acontecendo, com apoio da comunidade e pessoas que acreditam na causa e apoiam a escola de capoeira, o evento do ano de 2014, foi um sucesso, gostaríamos de repetir esse ano( com um novo formato) para que o projeto tivesse a mesma culminância e  que o evento final possa ser contínuo a cada ano fortalecendo o trabalho realizado durante o ano.</p><p style=""text-align: justify;""><strong>O EVENTO.</strong></p><p style=""text-align: justify;"">Avaliando o ""Iº Encontro Eu Sou Capoeira 24 horas"" que aconteceu no ano de 2014, entendemos que 24 horas com vivências ligadas a capoeira enfraqueceram a parte de fundamentos do trabalho cultural devido ao tempo de realização do mesmo, sendo assim nasceu então o Encontro de Capoeira ""ABC ANCESTRAL"", um encontro de capoeira angola com duração de 3 dias, 16, 17 e 18 de Outubro de 2015, o evento oferecerá oficinas de Capoeira Angola com Mestres renomados no mundo da arte, oficina de Dança Afro, oficina de Maculelê e percussão, sem contar a gastronomia africana e baiana. Acreditamos que levar essa cultura a uma comunidade desprovida de acesso da mesma será de grande importância no fortalecimento da identidade e valorização de etnia, somos negros, brancos, índios, ciganos, japoneses, italianos, franceses, alemães, portugueses, etc., todos pintados de uma cor chamada Brasil, com sangue quente, vermelho, pele arrepiada pelos sons dos berimbaus, atabaques e pandeiros, com coração poético e esperança no futuro. <span class=""redactor-invisible-space""> </span></p><p style=""text-align: justify;""><strong>LOCAL</strong></p><p style=""text-align: justify;"" rel=""text-align: justify;"">O evento será realizado na VILA CULTURAL FLAPT,  Localizada à Rua Vergílio Perim, 935, conjunto Aquiles Stenguel, Zona Norte de Londrina/PR.<img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14897/WP_000565__1_.jpg""><span class=""redactor-invisible-space""></span></p><p style=""text-align: justify;""><strong><br></strong></p><p style=""text-align: justify;""><strong>PROGRAMAÇÃO (SEXTA - FEIRA)</strong></p><p style=""text-align: justify;"">Tendo início na sexta feira dia 16 de Outubro com uma Roda de Capoeira para recepcionar os convidados e para que possa ser montado as barracas de camping.  </p><p style=""text-align: justify;""><br></p><p style=""text-align: justify;""><strong>PROGRAMAÇÃO (SÁBADO)</strong><br></p><ul><li>No Sábado dia 17, o evento contará com uma oficina de Capoeira Angola com mestre Chuluca ( Grupo Meninos de Angola ) de Goiás-GO.</li></ul><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/lskMvQG_Xzg"" frameborder=""0"" allowfullscreen=""""></iframe><ul><li>Oficina de Dança Afro com Shirlei de Oliveira Souza (Centro de dança Abá Porã/Londrina-PR)</li></ul><p style=""text-align: justify;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14898/sdfv.png""></p><ul><li>Oficina de Maculelê com Mestre Chuppim (Centro Cultural Sucena) de Maringá/PR</li></ul><p style=""text-align: justify;""><span></span><iframe src=""//www.youtube.com/embed/OK0RgkgvJmU"" frameborder=""0"" allowfullscreen="""" style=""line-height: 1.6em; width: 500px; height: 281px;""></iframe></p><p style=""text-align: justify;""><strong>PROGRAMAÇÃO (DOMINGO)</strong><br></p><ul><li>No Domingo a Oficina de Capoeira Angola Ficará sob responsabilidade de Mestre Zequinha(Escola de Capoeira Raiz de Angola) de Piracicaba/SP.</li></ul><p style=""text-align: justify;""> <iframe width=""500"" height=""281"" src=""//www.youtube.com/embed/0Yap0lXqjHM"" frameborder=""0"" allowfullscreen=""""></iframe></p><ul><li>Na parte da tarde acontecerá uma grande roda para todos os participantes, encerrando com o tradicional Samba de Roda, encerrando o evento.</li></ul><p style=""text-align: justify;""><strong><br></strong></p><p style=""text-align: justify;""><strong>POR QUE APOIAR?</strong><br></p><p style=""text-align: justify;"">Com seu apoio (que pode ser simplesmente divulgando os links de nosso evento) e financiamento conseguiremos ampliar nossas ações e realizar um evento que fortalece, expande e divulga a cultura afro-brasileira deixada por nossos antepassados.</p><p style=""text-align: justify;"">Os recursos de apoiadores através do financiamento coletivo /CATARSE serão direcionados aos gastos do evento que serão: cachê dos mestres convidados, despesas de transporte, alimentação, materiais de divulgação (materiais impressos e camisetas) e recompensas, além de certificados e locação de equipamentos.<br><strong>RESSALTANDO que se não atingirmos o valor proposto todos os RECURSOS arrecadados serão devidamente devolvidos às pessoas que se dispuseram a nos apoiar.</strong></p><p style=""text-align: justify;""><strong><br></strong></p><p style=""text-align: justify;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14899/REALIZA__O.png""></p><p style=""text-align: justify;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14900/apoio.png""></p>",abcancestral,//www.youtube.com/embed/RGu0tOLJbTI,https://www.youtube.com/watch?v=RGu0tOLJbTI&feature=youtu.be,Eventos,10,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/16482/images__3_.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/16482/project_thumb_thumb_images__3_.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/16482/project_thumb_small_images__3_.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/16482/project_thumb_large_images__3_.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/16482/project_thumb_video_cover_images__3_.jpg,0.14961213055154511900,10.0,1,1,failed,aon,finished,"2015-10-08 02:59:59","2015-10-07 23:59:59","2015-08-08 03:20:22.576282","2015-08-08 00:20:22.576282",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",0,"{""city"" : ""Londrina"", ""state_acronym"" : ""PR"", ""state"" : ""Paraná""}","{""id"" : 447000, ""name"" : ""Altair Vieira Pereira \\""Contramestre Angolinha\\""""}",0,,f,f,0,f,f,f
