project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
29587,29587,545290,"Project Black Pantera na França","Ajude o Project Black Pantera botar pra fuder na França","<p>Fizemos a cotação e as passagens com os encargos saem na média de R$2.600,00 cada. Se somarmos a banda mais uma pessoa na equipe totaliza R$10.400,00 de passagens.</p><p>Dai você me pergunta mas vocês não vão receber cachê ? </p><p>Sim vamos, mas além de não ser o suficiente para bancar todas as passagens vamos receber somente depois do show, portanto precisamos muito da grana para chegarmos lá.</p><p>Estamos pedimos R$15.000,00 que tirando os 13% do Catarse nos resta R$ 13.050,00 para poder custear as passagens e outros encargos que com certeza teremos no decorrer dessa viagem, e ainda poder pagar as recompensas para os apoiadores.</p><p><br></p><p><br></p>",15000.0,"<p> Project Black Pantera foi convidado para tocar no Afropunkfest Paris que vai rolar entre os dias 03 e 05 de Junho, já está tudo certo contrato assinado, nome no flyer, vai rolar estadia e alimentação e até um cachê, mas não é o suficiente para bancarmos todas as nossas passagens e despesas e nem da nossa equipe, precisamos levar no mínimo um fotografo ou um câmera profissional pra podermos registrar com qualidade e voltar para o Brasil com um belo material seja ele um clipe ou até um cd ao vivo em Paris já pensou ?!!!! Seria ótimo voltar com um belo portfólio para fechar futuros shows, por isso contamos com sua ajuda e colocamos valores diversos na condição de cada um, dá pra ajudar tranquilão, bora fazer esse corre com a gente. </p><p>Ouçam nosso trabalho:</p><p><a class=""profileLink"" href=""https://www.spotify.com/"" data-hovercard=""/ajax/hovercard/application.php?id=174829003346"" target=""_blank"" rel=""nofollow"" aria-owns=""js_6d"" aria-haspopup=""true"" id=""js_6c"" aria-describedby=""js_6e"">Spotify</a>: <a href=""http://open.spotify.com/album/1h3M8tLg9fN0IzAfkRNpR1"" target=""_blank"" rel=""nofollow"">http://open.spotify.com/album/1h3M8tLg9fN0IzAfkRNpR1</a></p><p><br></p><p>Bora botar pra fuder nessa campanha !!!!</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/46587/PROJECT_BLACK_PANTERA_Afropunk.jpeg""></p><br><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/4IUrxHrR9zw"" frameborder=""0"" allowfullscreen=""""></iframe><p>O Project Black Pantera agradece !!!!</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/43808/12063744_914859478568641_4542396220898365210_n.jpg""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/43840/1915981_911767495596833_4151087923674557973_n.jpg""></p>",blackpanteranafranca,//www.youtube.com/embed/HWCJCMnjiOI,https://www.youtube.com/watch?v=HWCJCMnjiOI&feature=youtu.be,Música,16,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/29587/12366297_941683245925306_1769088539622114154_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/29587/project_thumb_thumb_12366297_941683245925306_1769088539622114154_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/29587/project_thumb_small_12366297_941683245925306_1769088539622114154_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/29587/project_thumb_large_12366297_941683245925306_1769088539622114154_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/29587/project_thumb_video_cover_12366297_941683245925306_1769088539622114154_n.jpg,4.50000000000000000000,675.0,20,20,successful,flex,finished,"2016-05-12 02:59:59.999999","2016-05-11 23:59:59.999999","2016-04-11 23:55:22.32224","2016-04-11 20:55:22.32224",,t,t,f,30,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 30, ""unit"" : ""days""}",0,"{""city"" : ""Uberaba"", ""state_acronym"" : ""MG"", ""state"" : ""Minas Gerais""}","{""id"" : 545290, ""name"" : ""Project Black Pantera""}",0,,f,f,0,f,f,f
