project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
21649,21649,16084,"O PODEROSO MAXIMUS Nº 5","É HORA DE MAXIMIZAR!!!
Venha conhecer MAXIMUS. O mais poderoso heroi nacional.
","<p><strong>Gráfica: 50%</strong></p><p><strong>Recompensas: 20%</strong></p><p><strong>Despesas Postais: 17%</strong></p><p><strong>Catarse: 13%</strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/30007/Gr_fico.jpg""></p>",7000.0,"<p><strong>SOBRE O MAXIMUS</strong></p>  <p>O heroi é na verdade o jovem professor de Literatura Brasileira <strong>Max Marins</strong>, que de posse do <strong>Medalhão do Sol</strong>, artefato místico encontrado por seu irmão arqueólogo <strong>Bruno Marins</strong>, é agraciado por poderes extraordinários.</p>  <p>Criado por <strong>Alan Yango</strong> em 1999, <strong>Maximus</strong> é um heroi cujas histórias em quadrinhos são totalmente produzidas por artistas paraenses, visando fortalecer a arte dos quadrinhos na região e servir de vitrine para os artistas que estão entrando nesse mercado.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29905/Capas_-_Copia.jpg"" width=""706"" height=""252"" style=""width: 706px; height: 252px;""></p>  <p style=""text-align: center;"">Edições anteriores.</p><p><a href=""http://www.4shared.com/office/nBTGSDqf/O_Poderoso_Maximus_01.html"">O Poderoso Maximus Nº 1</a> (PDF)</p><p><strong>SOBRE A REVISTA</strong><br></p>  <p>A revista <strong>O PODEROSO MAXIMUS</strong> começou a ser publicada de forma independente em janeiro de 2011. tendo chegado a 4 edições nos últimos anos.</p>  <p>A intenção de trazer o projeto da edição 5 para o <strong>Catarse</strong> foi tanto para superar as dificuldades de publicação, que toda revista independente enfrenta, como para dar-lhe maior alcance entre o público leitor, pois a plataforma de financiamento coletivo, por si só, já dá uma grande visibilidade aos projetos nela expostos.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29907/Maximus_Cover_Joe_Bennett2.jpg"" width=""566"" height=""835"" style=""width: 566px; height: 835px;""></p><p style=""text-align: center;"">Arte da capa por <strong>Joe Bennett</strong>, que estampará o pôster e a camisa.</p><p><strong>O PODEROSO MAXIMUS Nº 5</strong><br></p>  <p>Gênero: super-heroi.</p>  <p>Capa couché, em cores, miolo em P&B</p>  <p>Formato 17 x 26 cm</p>  <p>36 páginas</p>  <p>Arte da capa: Joe Bennet, Márcio Loerzer e Fernando Carvalho.</p>  <p>- Maximus: Intervenção (Roteiro: Alan Yango; arte: Flávio Rodrigues);</p>  <p>- Maximus: A Ameaça de Kalymah (Roteiro: Alan Yango; arte Márcio Loerzer)</p>  <p>- Extensor: Breve Origem (Roteiro: Alan Yango; arte: Fábio Nahon, Alexandre Nascimento e Márcio Loerzer).</p>  <p>- Sepulcro: O Sacrifício (Roteiro: Alan Yango; Arte: Emmanuel Thomaz)</p>  <p>- Caçador Urbano: Sequestro (Roteiro: Alan Yango; Arte: Carlos Paul)</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/30035/11230903_1567037420234837_3699276271922728096_n.jpg""></p><p style=""text-align: center;"">Detalhe da HQ ""Intervenção"". Arte de Flávio Rodrigues</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/30138/11350455_1572997422972170_6274930109125101620_n.jpg""></p><p style=""text-align: center;"">Página da HQ ""A Ameaça de Kalymah"", desenhada por Márcio Loerzer.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/30036/11000883_1571860286419217_8187984762776623859_n.jpg""></p><p style=""text-align: center;"">Detalhe da HQ ""Breve Origem"". Arte de Fábio Nahon.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/30037/20426_1573972492874663_1404314183749682723_n.jpg""></p><p style=""text-align: center;"">Detalhe da HQ ""Breve Origem"". Arte de Alexandre Nascimento.<br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/30137/ca_ador.jpg""></p><p style=""text-align: center;"">O Caçador Urbano, na arte de Carlos Paul.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/30038/576464_3895042584771_700959915_n.jpg""></p><p style=""text-align: center;"">Sepulcro, por Emmanuel Thomaz.</p><p rel=""text-align: center;""><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/29908/Maximus_Cover_Peter_Vale.jpg"" width=""568"" height=""862"" style=""width: 568px; height: 862px;""><br></p>  <p style=""text-align: center;"">Arte de Peter Vale que também estampará a caneca.</p><p><strong>SOBRE AS RECOMPENSAS</strong></p><p>As recompensas do projeto, descritas ao lado, são acumulativas.</p><p>Todos os originais que compõem a revista fazem parte dos pacotes de recompensas.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/30001/11724600_10205898767603218_1281832975_o.jpg""></p><p style=""text-align: center;"">Arte de <strong>Flávio Rodrigues</strong>, para os prints inclusos entre as recompensas.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/30005/peter_vale.jpg""></p><p style=""text-align: center;"">Artes do Peter Vale disponíveis entre as recompensas.</p><p rel=""text-align: center;""><strong>METAS ESTENDIDAS</strong></p><p><strong>R$ 12.000</strong>: Pôster com a arte do <strong>Peter Vale</strong> para todos.</p><p><strong>R$ 15.000</strong>: Revista <strong>Yangoverso Aventura</strong> com a publicação das primeiras HQs do <strong>Sepulcro</strong> e da <strong>Defensora</strong> postadas no blog. para contribuições acima de <strong>R$ 50,00</strong>.</p>",maximus05,//player.vimeo.com/video/144951844,https://vimeo.com/144951844,Quadrinhos,7,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/21649/Maximus_Cover_Joe_Bennett2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/21649/project_thumb_thumb_Maximus_Cover_Joe_Bennett2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/21649/project_thumb_small_Maximus_Cover_Joe_Bennett2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/21649/project_thumb_large_Maximus_Cover_Joe_Bennett2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/21649/project_thumb_video_cover_Maximus_Cover_Joe_Bennett2.jpg,6.14285714285714285700,430.0,12,12,failed,aon,finished,"2016-01-10 01:59:59.999999","2016-01-09 23:59:59.999999","2015-11-10 17:53:24.917563","2015-11-10 15:53:24.917563",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",0,"{""city"" : ""Belém"", ""state_acronym"" : ""PA"", ""state"" : ""Pará""}","{""id"" : 16084, ""name"" : ""Alan Yango""}",7,,f,f,0,f,f,f
