project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
23422,23422,505534,"Lançamento: O Terror depois de tudo","""Um homem cadavérico com os dois braços para dentro, parecia olhar em sua direção. Virou-se ...""","<p>Os recursos ganhos nesse projeto, serão revertidos em edição e diagramação do livro. No total, o valor investido seria de aproximadamente R$5.020,00, mas conseguimos um patrocínio e parcerias, que possibilitaram abaixar o investimento para apenas R$1.500,00.</p><p>Esse valor complementará o trabalho de edição e diagramação da obra.</p><p><br></p><p><br></p>",1500.0,"<p>Olá!</p><p style=""text-align: justify;"">Mais uma vez obrigado por essa oportunidade! </p><p style=""text-align: justify;"">Minha ocupação principal, não é escrever livros: sou especialista em qualidade e desenhista industrial, de formação. </p><p style=""text-align: justify;"">Mas no tempo livre, costumo colocar no computador, algumas histórias e  uma delas virou um livro. Ele se chama ""O terror depois de tudo"". </p><p style=""text-align: justify;"">Tive propostas de 2 editoras para sua publicação e um pequeno patrocínio, que me encorajaram a botar lenha na fogueira.</p><p style=""text-align: justify;""><strong>O Terror depois de tudo, </strong>trata-se de um conto de ficção, pós-apocalíptico,  de 228 páginas, que será publicado pela Editora Chiado. Nesse primeiro, de vários outros contos, existe a parceria com o ilustrador Caio Aquino.</p><p style=""text-align: justify;"">Vejam mais em:</p><p style=""text-align: justify;""><a href=""http://oterrordepoisdetudo.esy.es/O-Terror/"">http://oterrordepoisdetudo.esy.es/O-Terror/</a><br></p><p style=""text-align: justify;""><strong>Sinopse:</strong></p><p style=""text-align: justify;"">""David, sua filha Bia e seu irmão Beto, sobreviveram ao que dizimou mais da metade da população mundial. Conviviam com os pesadelos dessa perda, quando foram surpreendidos com uma nova ameaça: Alguns seres-humanos, se transformaram em monstros terríveis, prontos para devorar as outras pessoas.</p><p style=""text-align: justify;"">Nesse monstruoso conto, a família precisa resgatar sobreviventes, antes de chegar até um abrigo em Cubatão. Os novos heróis, deixam seus veículos e partem a pé, meio a Mata Atlântica. </p><p style=""text-align: justify;""><strong></strong>    </p><p style=""text-align: justify;"">Nova vida e explicação, vinham de um médico pesquisador, que trabalhava para descobrir o que gerou tudo aquilo e como eliminar o perigo da face da Terra.""</p><p style=""text-align: justify;"">Assistam ao vídeo da pré-publicação:</p><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/4yYCIg45tWg"" frameborder=""0"" allowfullscreen=""""></iframe><p>Novo trailer:</p><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/0PsRq8Fkgos"" frameborder=""0"" allowfullscreen=""""></iframe><p><br></p><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/DwjFZSRcqGM"" frameborder=""0"" allowfullscreen=""""></iframe><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/Mza4sVNc03M"" frameborder=""0"" allowfullscreen=""""></iframe><p>Divulgazumbição:</p><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/jYrenEo5qkA"" frameborder=""0"" allowfullscreen=""""></iframe><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/FwUo5RbOGZU"" frameborder=""0"" allowfullscreen=""""></iframe><p><iframe width=""500"" height=""281"" src=""//www.youtube.com/embed/wFNAdqvjgaQ"" frameborder=""0"" allowfullscreen=""""></iframe></p>",novoautor,//www.youtube.com/embed/AAI2AZ3YsY0,https://youtu.be/AAI2AZ3YsY0,Literatura,20,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/23422/capa.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/23422/project_thumb_thumb_capa.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/23422/project_thumb_small_capa.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/23422/project_thumb_large_capa.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/23422/project_thumb_video_cover_capa.jpg,24.66666666666666666700,370.0,7,7,failed,aon,finished,"2016-02-15 01:59:59.999999","2016-02-14 23:59:59.999999","2015-12-16 20:25:45.808485","2015-12-16 18:25:45.808485",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",8,"{""city"" : ""Santo André"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 505534, ""name"" : ""Alessandro Bortoleto Rodrigues""}",4,,f,f,32,f,f,f
