project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
31766,31766,562791,"Curta-metragem I.V. ","Bem vindos ao futuro!","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48513/OR%C3%87AMENTO.png"" data-pin-nopin=""true""></p><p style=""text-align: justify;"">Todos os equipamentos usados na produção serão cedidos pela Academia Internacional de Cinema, assim não teremos gastos com os mesmos. Mas para que possamos realizar esse projeto, precisamos cobrir custos como transporte, alimentação, cachê dos atores e principalmente na Direção de Arte (figurinos, objetos de cena, maquiagem, etc) que terá extrema importância na história. Só assim, conseguiremos dar a ambientação necessária que um filme de ficção científica precisa.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48832/catarse.png""></p><p style=""text-align: justify;"">""I.V."" é um projeto de TCC que precisa ser realizado sobre qualquer circunstância, por isso o Catarse Flex foi nossa melhor opção para conseguirmos arrecadar os fundos necessários e trazer um ""futuro real"" até nossos expectadores. Por isso, contamos com a sua ajuda!<span class=""redactor-invisible-space""></span></p>",11000.0,"<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48494/Sinopse.png"" data-pin-nopin=""true""></p><p style=""text-align: justify;"">Ivy é um protótipo de inteligência artificial humanoide que se rebela contra seu criador e é condenado ao desligamento imediato de seu cérebro, porém durante o seu interrogatório, o robô impõe seus ideais causando conflito entre sua executora.</p><p style=""text-align: justify;"" rel=""text-align: justify;""><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48495/projeto.png"" data-pin-nopin=""true""><br></p><p style=""text-align: justify;"">O curta metragem “I.V.” é um projeto do gênero de ficção com duração estimada de 20 minutos e tem como objetivo abordar como sua espinha dorsal o complexo de superioridade humana situada em um futuro não muito distante no ano de 2094 onde inteligências artificiais já estão sendo desenvolvidas. Esse complexo de superioridade sempre esteve presente percebendo-se desde muito antes do extermínio nazista e a glorificação da raça humana pura até os dias de hoje onde ainda lutamos constantemente contra o racismo, a desigualdade monetária entre povos entre outros problemas relacionados a relações humanas.  </p><p style=""text-align: justify;"">No caso do projeto “I.V.”, as inteligências artificiais traduzem especialmente as atitudes fascistas vindas dos seres humanos que os criaram e daqueles com quem convivem. Além do fundamento bíblico, criação e criatura, aqui se questiona nada mais do que a existência humana. O que é ser humano? O que nos faz tão especiais? Ou o que nos faz pensar na superioridade perante uns aos outros? </p><p style=""text-align: justify;"">Embora o projeto se situe no futuro os assuntos nele apresentados são extremamente atuais e merecem ser discutidos. Afinal todos estamos fadados a lutar por um lugar no mundo.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48496/quem_somos.png"" data-pin-nopin=""true""><br></p><p style=""text-align: center;""><strong></strong></p><p style=""text-align: center;""><strong><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48819/foto_catarse.png"" data-pin-nopin=""true""></strong></p><p style=""text-align: justify;""><strong>CAMILLE HUGHES. </strong>DIREÇÃO E ROTEIRO.  Roteirista, designer de personagem e técnica de som direto. Aluna do último semestre do curso de Direção Cinematográfica da Academia Internacional de Cinema. Técnica de som direto nos curtas ""Da Fantasia à Realidade"", ""Coração de Ferro"", ""Manchete"" e ""Cartas de amor"". Roteirizou o curta ""Causa Mortis"". Estreia em sua primeira direção com ""I.V.""</p><p style=""text-align: justify;"" rel=""text-align: justify;""><br></p><p style=""text-align: center;"" rel=""text-align: justify;""><strong><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48818/foto_catarse.png"" data-pin-nopin=""true""><br></strong></p><p style=""text-align: justify;""><strong>RAPHAELA VIEIRA</strong>. PRODUÇÃO. Fotógrafa e técnico em design. Aluna do último semestre do curso de Direção Cinematográfica na Academia Internacional de Cinema, onde produziu o documentário ""Da Fantasia à Realidade"", também trabalhou como Direção de Fotografia nos curtas ""Causa Mortis"" e ""Coração de Ferro"" e dirigiu e roteirizou o curta ""Manchete"". </p><p style=""text-align: justify;""><br></p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48826/foto_catarse.png"" data-pin-nopin=""true""><br></p><p style=""text-align: justify;""><strong>MARCO AURÉLIO PAIVA</strong>. ASSISTENTE DE PRODUÇÃO. Formado em Publicidade na UniCEUB e mestre em Cinema e Semiótica pela PUC-SP, está cursando Direção Cinematográfica na Academia Internacional de Cinema. Dirigiu e roteirizou os curtas ""Boneca"" e ""Retratos"", dos quais também foi produtor. Trabalhou com produção, realizando eventos e concursos culturais em Brasília, por meio de agências publicitárias e ONGs, como a WWF-Brasil.<br></p><p style=""text-align: justify;""><br></p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48824/foto_catarse.png"" data-pin-nopin=""true""><br></p><p style=""text-align: justify;""><strong>CRISTIANA AUGUSTO.</strong> DIREÇÃO DE ARTE. Formada pela Universidade de Brasília em Audiovisual e formada pela Academia Internacional de Cinema em Formação Livre em Direção de Arte. Já foi assistente de arte do longa metragem “Jeitosinha”, assistente de arte em diversas campanhas publicitárias, diretora de arte de curtas como “Baseado em Fatos Imaginários”, “Unidunitê”, “O Tiro” e “O Sal dos Olhos”, que entrou para o Festival de Brasília. Já exerceu diferentes funções, como assistente, produtora de objetos, aderecista, cenógrafa, figurinista, maquiadora, entre outras. Também é artesã e ama trabalhos manuais. No momento está cursando computação gráfica na SAGA.<br></p><p style=""text-align: justify;""><br></p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48822/foto_catarse.png"" data-pin-nopin=""true""></p><p style=""text-align: justify;""><strong>KAMILA FRANÇA LEMOS.</strong> ASSISTENTE DE DIREÇÃO DE ARTE. Mestranda no MBA em cinema da LA Film Institute, formada em Direção de Arte pela Academia Internacional de Cinema. Diretora de arte dos curtas ""Costela de Tigre"", ""Quando você crescer"" e do Fanfilm ""A noite e o silêncio"". Executou assistência em pintura de arte para o curta ""Uma pilha de pratos na cozinha"" (TV Cultura), ilustração para a série ""Zoo da Zu"" (Discovery Kids) e assistência de arte para produção de comercial da SulAmérica Seguros.<span class=""redactor-invisible-space""></span></p><p style=""text-align: justify;"" rel=""text-align: justify;""><span class=""redactor-invisible-space""><br></span></p><p style=""text-align: center;"" rel=""text-align: center;""><span class=""redactor-invisible-space""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48823/foto_catarse.png"" data-pin-nopin=""true""><span class=""redactor-invisible-space""><br></span></span></p><p style=""text-align: justify;""><strong>ALESSIO REHDER.</strong> MONTADOR. Está no 3º semestre do curso  de Direção Cinematográfica na Academia Internacional de Cinema. Dirigiu e roteirizou o curta ""Power Of Love"". Fez Assistência de fotografia e som em vários curtas, ao longo do curso. Trabalhou como fotógrafo, em eventos musicais como: Lollapalooza, Tomorrowland Brasil, para Jovem Pan. Técnico de som e fotografia em eventos publicitários, para produtora Six O`Clock.  Fez dois anos em cursos de especialização em 2D e 3D pela NFT, para efeitos especiais. Atualmente dirigiu o programa de Culinária Gourmet, Esquentando as Panelas.</p><p style=""text-align: justify;""><br></p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48821/foto_catarse.png"" data-pin-nopin=""true""></p><p style=""text-align: justify;""><strong>RENAN BLEASTÈ</strong>. ELENCO. Bacharel em Teatro pela UFRGS, atuou em diversos espetáculos e em dezenas de obras audiovisuais. De caráter artístico multifacetado, escreve, fotografa, monta, edita, legenda, traduz, produz, prepara elenco, dirige, além de ter uma forte pegada web, onde planeja, desenha, desenvolve, analisa e midiatiza.</p><p style=""text-align: justify;""><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48497/mais_info.png"" data-pin-nopin=""true""></p><ul><li>As recompensas físicas serão enviadas via Correios na segunda quinzena do mês de Agosto, com <strong>frete grátis</strong> para todo o Brasil.</li><li>Residentes de São Paulo capital e os apoiadores que participarem da sessão de teste tem a opção de retirar as recompensas em mãos com a equipe do filme.</li><li>Curta nossa página do facebook e acompanhe todo processo de produção do nosso projeto: <a href=""https://www.facebook.com/curtaiv/"">www.facebook.com/curtaiv</a></li></ul><p><br></p>",curtaiv,//www.youtube.com/embed/9RP149vzoMk,https://youtu.be/9RP149vzoMk,"Cinema e Vídeo",13,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31766/catarse.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31766/project_thumb_thumb_catarse.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31766/project_thumb_small_catarse.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31766/project_thumb_large_catarse.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31766/project_thumb_video_cover_catarse.png,2.86363636363636363600,315.0,3,3,failed,aon,finished,"2016-06-09 02:59:59.999999","2016-06-08 23:59:59.999999","2016-05-18 20:52:30.693998","2016-05-18 17:52:30.693998",,t,t,f,1,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 21, ""unit"" : ""days""}",1,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 562791, ""name"" : ""Raphaela Vieira""}",0,,f,f,1,f,f,f
