project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
26640,26640,98169,"PROJETO ÁLCOOL","Investigação e espetáculo teatral sobre a diversidade do mundo etílico e seus personagens.","<table><tbody><tr><td colspan=""5"" style=""text-align: justify;"">   <p style=""text-align: justify;""><strong>PROJETO ÁLCOOL - OR</strong><strong>Ç</strong><strong>AMENTO</strong></p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;"">ITEM </p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">     </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> VALOR </p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;""> Diretor/ Produtor</p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> R$2.500,00 </p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;"">Ass. Produção</p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> R$1.500,00 </p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;"">3 Atores</p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> R$4.500,00 </p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;"">1 Músico</p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> R$1.000,00 </p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;"">Aluguel de espaço</p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> R$1.000,00 </p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;"">Material de Figurino</p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> R$500,00 </p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;"">Material de Cenografia</p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> R$400,00 </p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;"">Costureira</p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> R$200,00 </p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;"">Designer Gráfico</p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> R$200,00 </p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;"">Cordelista</p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> R$300,00 </p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;"">Segurança</p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> R$480,00 </p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;"">VÍdeo Mapping</p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> R$3.000,00 </p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;"">Alimentação</p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> R$739,00</p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;"">Cartaz A3 </p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> R$160,00 </p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;"">Ass. de Imprensa</p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> R$2.000,00 </p>   </td></tr><tr><td style=""text-align: justify;"">   <p style=""text-align: justify;"">Folder/ Cordel</p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""><br></p>   </td><td style=""text-align: justify;"">      </td><td style=""text-align: justify;"">   <p style=""text-align: justify;""> R$321,00 </p>   </td></tr><tr><td style=""text-align: justify;"">  </td><td colspan=""4"" style=""text-align: justify;"">      <strong>                           </strong>  </td></tr><tr><td style=""text-align: justify;"">   <hr><table><tbody><tr><td style=""text-align: justify;""><p style=""text-align: justify;""><strong>CONFEC</strong><strong>ÇÃ</strong><strong>O DE BRINDES</strong><br></p></td><td style=""text-align: justify;""><strong>                         R$ 300,00</strong></td></tr><tr><td style=""text-align: justify;""><p style=""text-align: justify;""><strong>TAXA DO CATARSE (13%)</strong></p></td><td style=""text-align: justify;""><strong>                         R$ 2.844,79</strong></td></tr><tr><td style=""text-align: justify;""><p style=""text-align: justify;""><strong>TOTAL FINAL DO PROJETO</strong></p></td><td style=""text-align: justify;""><strong>                         R$ 21.883,00</strong></td></tr></tbody></table><p><br></p></td><td colspan=""4""><br></td></tr></tbody></table>",21883.0,"<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38787/_DSC4594._1.jpg"" unselectable=""on""></p><p>INSPIRAÇÃO</p><p>Durante um período viajando pelo interior, para um ensaio fotográfico sobre o álcool e a vida noturna de diversas localidades, nos deparamos com um mundo pitoresco, e humanamente diverso. Percorrendo bares, calçadas em dia de Domingo, locais de entretenimento noturno, foi possível denotar aspectos humanos, e uma rica matéria prima para a construção cênica. Encontramos no alcoolista um personagem burlesco, de tipo físico, voz, e comportamento peculiar. </p><p>Através de uma investigação teatral acerca da construção de personagem, iremos retratar esses indivíduos. O elemento álcool será o elo entre esses tantos universos, tendo como protagonista o boêmio, um indivíduo que busca na bebida repostas às suas angústias, vivendo intensamente.</p><p>O espetáculo deverá ocorrer em um bar na Avenida Duque de Caxias, no centro da cidade de Fortaleza, sempre aos sábados no final da tarde. Criaremos uma atmosfera de interação entre atores e público, como num <em>happening</em>, em um ambiente cenográfico no intuito de recriar uma festividade do interior do Brasil. A cenografia estilizada formará um ambiente lúdico, composta pelos mais diversos objetos que remetem ao universo etílico, uma espécie de instalação.<br></p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/39172/Ju.jpg""></p><p>JUSTIFICATIVA<br></p><p>No caminho dessa teatralidade dançante, tocando no acontecimento do álcool, será possivel experimentar um momento onde ele não é julgado mas encarado como fator da vida. O consumo do álcool passa a ser abordado como fato antropológico, cultural, e até mesmo artístico no complexo campo da existência humana. O bar surge como um local de descarrego, emocional, psicológico, um consultório popular onde o indivíduo despeja suas angústias, sonhos e insatisfações.<br></p><p><br></p><p>Tentando fugir de uma apologia à bebida, numa tentativa de buscar algo além de um julgamento, esta proposta teatral nos coloca na perspectiva de um outro universo, despreendido de problemas onde o alcoólatra vem sinalizar algo, a busca de solução, um outro mundo possível. A ilusão, a inverdade, nos remetendo à uma sensação utópica.<br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38781/_DSC4289.1.jpg"" unselectable=""on""></p><p>OBJETIVOS     </p><ul>  <li>Produzir o espetáculo posteriormente em      diversos locais do país, sobretudo os mais carentes de cultura.</li>  <li>Trazer à tona, as motivações, aspectos      psíquicos, sociais que permeiam essa tema provocando algum tipo de      reflexão. </li>  <li>Apresentar uma dramaturgia inédita, autoral,      e contemporânea. </li>  <li>Explorar os diversos tipos humanos, e as      diversidades, na construção de personagens, através de uma investigação      teatral. Apresentar ao público o seu protagonismo cultural.</li></ul><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38786/_DSC4515.JPG"" unselectable=""on""></p><p><br></p><p>COLABORAÇÃO</p><p>Ao colaborar com o projeto você estará ajudando a apontar caminhos para novos ambientes e estruturas de espetáculo. Sendo um tipo de montagem que se adéqüe aos mais diferentes locais, sobretudo os mais carentes de cultura, será possível e interessante circular com o projeto e chegar às mais diversas localidades de nosso país.</p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38790/.1.jpg"" unselectable=""on""><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/39178/_DSC4800.1.jpg""></p><br>",projeto_alcool_8472,//player.vimeo.com/video/156413603,https://vimeo.com/156413603?utm_source=email&utm_medium=vimeo-cliptranscode-201504&utm_campaign=29220,"Teatro e Dança",19,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/26640/_DSC4289.1.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/26640/project_thumb_thumb__DSC4289.1.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/26640/project_thumb_small__DSC4289.1.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/26640/project_thumb_large__DSC4289.1.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/26640/project_thumb_video_cover__DSC4289.1.jpg,0.50267330804734268600,110.0,3,3,failed,aon,finished,"2016-04-26 02:59:59.999999","2016-04-25 23:59:59.999999","2016-02-26 00:15:54.39576","2016-02-25 21:15:54.39576",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",0,"{""city"" : ""Fortaleza"", ""state_acronym"" : ""CE"", ""state"" : ""Ceará""}","{""id"" : 98169, ""name"" : ""COLETIVO ARGILA""}",0,,f,f,0,f,f,f
