project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
40923,40923,629493,#MeLevaProCJS,"Felizes os misericordiosos, porque eles alcançarão misericórdia.","<p>R$ 435 - Para pagar a passagem da Cíntia ( ida e volta) para Brasília.</p><p>R$ 65 - 13% do Catarse</p>",500.0,"<p>Temos o desejo de irmos para o Congresso de Jovens Shalom, onde reunirá jovens de todo o Brasil. Contamos com a sua ajuda pra tornar real essa experiência em nossas vidas,mas como nada nessa vida é fácil e sabendo que nada temos, precisamos da sua doação, seja qual for o valor será muito importante para nós! E como dizia Santa Teresinha:</p><p>""A oração surge da incapacidade; de outra forma, não haveria necessidade dela!"" </p><p>Então certos de nossa total incapacidade, certos que nada podemos sozinhos, certos de que essa é a vontade de Deus, nos abandonamos Nele.Shalom!</p>",melevaprocjshalom,//www.youtube.com/embed/efBg_1fSDyE,https://www.youtube.com/watch?v=efBg_1fSDyE,Pessoais,35,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/40923/campanha.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/40923/project_thumb_thumb_campanha.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/40923/project_thumb_small_campanha.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/40923/project_thumb_large_campanha.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/40923/project_thumb_video_cover_campanha.jpg,2.00000000000000000000,10.0,1,1,online,aon,published,"2016-09-30 02:59:59.999999","2016-09-29 23:59:59.999999","2016-09-03 22:23:46.683249","2016-09-03 19:23:46.683249",,t,f,t,26,"{""total"" : 4, ""unit"" : ""days""}","{""total"" : 21, ""unit"" : ""days""}",0,"{""city"" : ""Brasília"", ""state_acronym"" : ""DF"", ""state"" : ""Distrito Federal""}","{""id"" : 629493, ""name"" : ""Cíntia Eufrásio""}",0,,f,f,0,f,f,f
