project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
37137,37137,388038,"Larus & Niu","Um arquipélago esquecido pelo tempo, sem dia ou noite. Tomado pelo luto e a melancolia.","<p style=""text-align: justify;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57078/6orcamento.png""></p><p style=""text-align: justify;"">Buscamos o financiamento coletivo como um meio de dar início a esse projeto de série de animação. Sendo assim, os valores arrecadados nesta campanha serão destinados à produção e à distribuição do episódio piloto. </p><p style=""text-align: justify;"">A arrecadação será destinada, em grande parte, ao pagamento dos <i>softwares</i> que usaremos para a produção da animação: <i>storyboard, animatics,</i> <i>colorboard, </i>animação (<i>cut out</i> e tradicional) e <i>clean up; <em></em></i>outra grande parcela será destinada à produção dos cenários.</p><p style=""text-align: justify;"">O restante dos gastos irão para as impressões de materiais da série e mixagem do som.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57079/cena_3_do_gr%C3%A1fico_gr%C3%A1fico.png""></p>",6200.0,"<p style=""text-align: justify;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57027/1sinopse.png""></p><p style=""text-align: justify;"">Perdida em meio aos sete mares pode-se encontrar uma ilha misteriosa onde não existe o tempo, o dia ou a noite. Um local habitado por criaturas que desistiram de suas vidas humanas, abandonando seus corpos e suas memórias, em troca do marasmo do esquecimento. Esta é a Ilha de Thalarion. </p><p style=""text-align: justify;"">Entretanto, duas dessas criaturas se recusarão a aceitar esse destino e decidem fugir da Ilha de Thalarion, tendo que enfrentar entidades poderosas que regem a ilha e todos os medos e traumas que um dia tentaram esquecer.</p><p style=""text-align: justify;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57028/2projeto.png""></p><p style=""text-align: justify;"">“Larus e Niu” é um piloto de animação de gênero fantástico, que conta com uma equipe de estudantes de cinema, animação e design já próximos da conclusão da graduação e começando a atuar no mercado nacional de produção audiovisual. </p><p style=""text-align: justify;"">O projeto teve início em 2014, a partir de uma ilustração muito fofa feita pela Diretora de Arte e uma das Diretoras de Animação, Kamilla Aguiar: uma gaivota pirata e seu coco primeiro-imediato. O desenvolvimento do projeto se deu a partir da construção desse universo místico que seria Thalarion e para isso,  tomamos como base um tema bastante universal e, ao mesmo tempo, pessoal: a depressão é uma doença assustadoramente comum nos dias de hoje. Presente em todas as faixas etárias, ela tem se apresentado em um grande número de jovens e adolescentes e, apesar disso, é ainda pouco compreendida por muitas pessoas. </p><p style=""text-align: justify;"">Esta é uma condição com a qual alguns membros da nossa equipe tiveram de lidar, o que nos leva a ter um zelo especial pelo projeto em suas expressões estéticas e o que ele se propõe a refletir sobre questões como a dificuldade em se lidar com as mudanças e a importância do autoconhecimento, além de tratar sobre o medo em relação as incertezas do futuro.</p><p style=""text-align: justify;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57029/3personagens.png""></p><p style=""text-align: justify;""><strong><em>Os Protagonistas: Duas criaturas cansadas do tédio da vida em Thalarion, que decidem fugir para desbravar os mares desconhecidos que circundam a ilha.</em></strong><br></p><p style=""text-align: justify;""><strong>LARUS</strong><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57041/Larus_baby_sem_fundo.png"" width=""173"" height=""306"" alt="""" style=""font-size: 14px; width: 173px; height: 306px; float: right; margin: 0px 0px 10px 10px;""></p><p style=""text-align: justify;"">Agora uma gaivota pirata, Larus foi um dia filho de um grande capitão de navio. Acometido por uma tragédia em seu passado, ele se torna mais uma das criaturas deprimidas de Thalarion. Aventureiro, corajoso e irreverente, ele decide escapar de Thalarion para desbravar os mares tal qual o seu pai e assim, finalmente superar os seus trauma</p><p style=""margin-left: 20px; text-align: justify;""><br></p><p style=""text-align: justify;""><strong>NIU</strong><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57035/Niu_baby3_sem_fundo.png"" alt="""" width=""154"" height=""180"" style=""font-size: 14px; float: left; width: 154px; height: 180px; margin: 0px 10px 10px 0px;""><br></p><p style=""margin-left: 40px; text-align: justify;"">Um simpático coco que fora abandonado por seus pais quando ainda era uma pequena criança. Niu vive em busca do amor e aconchego que não teve durante sua vida humana. Fiel e desastrado, ele seguirá Larus por todos os cantos para que eles possam finalmente fugir de Thalarion e recomeçar suas vidas.</p><p style=""margin-left: 40px; text-align: justify;""><br></p><p style=""text-align: justify;""><em><strong>Entidades: Seres poderosos que regem o universo de Thalarion, sendo responsáveis pelas criaturas depressivas que buscam a ilha.</strong></em></p><p style=""text-align: justify;""><strong>CARONTE</strong></p><p style=""margin-left: 20px; text-align: justify;"">Uma das três criaturas que regem a ilha de Thalarion, Caronte é a entidade barqueira que leva as almas desesperadas até seu destino final. Sádico e controlador, ele se vê entediado e decide divertir-se às custas de Larus e Niu, sendo ele o único meio que os dois amigos aventureiros tem de fugir da ilha.</p><p style=""text-align: justify;""><strong>REIA</strong></p><p style=""margin-left: 20px; text-align: justify;"">Única das entidades que supre sentimentos maternais pelas criaturas de Thalarion, Reia é uma entidade com mãos de agulha responsável por costurar os novos corpos dos habitantes de Thalarion. Ela é a única das entidades que supre sentimentos positivos pelas criaturas, o que faz com que ela e Caronte tenham uma relação conflituosa. </p><p style=""text-align: justify;""><strong>NIX</strong></p><p style=""margin-left: 20px; text-align: justify;"">Sempre a espreita, observando tudo o que acontece em Thalarion, Nix é uma entidade capaz de se metamorfosear. Responsável por manter a ilha e as criaturas em seu eterno marasmo, ele irá usar seus poderes sobre todos aqueles que desafiarem a ordem em Thalarion.</p><p style=""text-align: justify;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57045/ENTIDADES_sem_fundo_nome.jpg""></p><p style=""text-align: justify;""><strong><em><br></em></strong></p><p style=""text-align: justify;"" rel=""text-align: justify;""><strong><em>Criaturas: Seres que abandonaram sua humanidade para passar o resto de suas existências no marasmo de Thalarion.</em></strong><br></p><p style=""text-align: justify;"" rel=""text-align: justify;""><strong>AUSTREGÉSILO </strong><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57052/1_baby.png"" width=""199"" height=""264"" alt="""" style=""font-size: 14px; width: 199px; height: 264px; float: right; margin: 0px 0px 10px 10px;""></p><p style=""text-align: justify;"" rel=""text-align: justify;""><strong></strong>Criatura mais antiga a chegar à ilha, Austregésilo é o guardião de todas as histórias de Thalarion. Guardião da floresta de todos os traumas, ele tentará impedir Larus e Niu de seguir com sua jornada perigosa, apesar de, no fundo, ver em Larus a coragem e superação que sempre quis ter.</p><p style=""text-align: justify;"" rel=""text-align: justify;""><br></p><p style=""text-align: justify;"" rel=""text-align: justify;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57036/4equipe.png""><br></p><p style=""text-align: justify;""><strong><em>Produção:</em></strong> Thaís Costacurta </p><p style=""text-align: justify;""><em><strong>Direção & Roteiro:</strong></em> Mariana Piedade</p><p style=""margin-left: 40px; text-align: justify;"">	<em>1º Assistente de Direção: </em>Valéria Allessandrini</p><p style=""text-align: justify;""><em><strong>Direção de Arte:</strong></em> Kamilla Aguiar</p><p style=""margin-left: 40px; text-align: justify;"">	<em>Cenógrafo:</em> Matheus Graef</p><p style=""margin-left: 40px; text-align: justify;"">	<em>1º Assistente de Arte:</em> Luiz Moura</p><p style=""margin-left: 40px; text-align: justify;""><em>Iluminação:</em> Natalia Grecco</p><p style=""text-align: justify;""><strong>Direção de Animação:</strong> Mariana Piedade e Kamilla Aguiar</p><p style=""margin-left: 40px; text-align: justify;"">	<em>Assistentes de Arte & Animação:</em> Helen Saori Okuma e Beatriz Busana</p><p style=""text-align: justify;""><em><strong>Direção de Som:</strong></em> Arthur Stickel</p><p style=""margin-left: 40px; text-align: justify;"">	<em>1º Assistente de Som:</em> Matheus Maskalenka</p><p style=""margin-left: 40px; text-align: justify;"">	<em>Trilha Sonora Original:</em> Gustavo Belschansky</p><p style=""text-align: justify;""><em><strong>Edição e Montagem: </strong></em>Kamilla Aguiar e Valéria Allessandrini</p><p style=""text-align: justify;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57063/5distribuicao.png""></p><p style=""text-align: justify;"">O piloto “Larus e Niu” será disponibilizado online e gratuitamente em plataformas de streaming, como no YouTube e Vimeo aberto para visualização livre.</p><p style=""text-align: justify;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57064/8redes.png""><br></p><p style=""text-align: justify;"">Materiais exclusivos do piloto, detalhes e informações sobre cada etapa da produção, <i>streams</i>  e depoimentos da equipe poderão ser conferidos nos seguintes endereços eletrônicos: </p><p style=""text-align: justify;""><a href=""http://laruseniu.tumblr.com/"">http://laruseniu.tumblr.com/</a></p><p style=""text-align: justify;""><a href=""https://www.facebook.com/filmelaruseniu/"">https://www.facebook.com/filmelaruseniu/</a></p><p style=""text-align: justify;"">Lá estaremos disponíveis para responder dúvidas e sugestões sobre animação e o nosso projeto. Não deixe de acompanhar a gente!</p><p style=""text-align: justify;""> <br></p>",larus_niu,//player.vimeo.com/video/174418658,https://vimeo.com/174418658,"Cinema e Vídeo",13,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37137/Larus_e_Niu_Card.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37137/project_thumb_thumb_Larus_e_Niu_Card.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37137/project_thumb_small_Larus_e_Niu_Card.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37137/project_thumb_large_Larus_e_Niu_Card.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37137/project_thumb_video_cover_Larus_e_Niu_Card.jpg,40.32258064516129032300,2500.0,34,34,successful,flex,finished,"2016-09-11 02:59:59.999999","2016-09-10 23:59:59.999999","2016-07-12 21:39:47.513257","2016-07-12 18:39:47.513257",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",0,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 388038, ""name"" : ""Mariana Percario Piedade""}",9,,f,f,0,t,f,f
