project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
26412,26412,478272,"Grakorius - Um conto sobre Orcs!","Orcs, sangue e muita curtição!","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38140/orcamento.png"" width=""323"" height=""50"" style=""width: 323px; height: 50px;""></p><p>O dinheiro arrecadado será utilizado principalmente para cobrir os custos de gráfica e envio dos livros. Melhor demonstrado no gráfico abaixo.<br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38145/GRAFICO.jpg""></p><p>Apoie este projeto para que esse sonho seja realizado! Não esqueça também de compartilhar a campanha com amigos para ajudar ainda mais na divulgação do projeto!<br><br><br></p>",8700.0,"<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38517/PROJETO.png"" width=""320"" height=""50"" style=""width: 320px; height: 50px;""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38136/RENDER_HD_1920x1080.jpg""><br></p><p><strong>Grakorius – Um conto sobre Orcs </strong>é uma revista de histórias em quadrinhos de fantasia medieval produzida por dois autores: <strong>Adler Daré e Cris Nikolaus.</strong></p><p>Esse é nosso primeiro projeto no Catarse, estamos muito engajados e queremos trazer o nosso melhor em forma de dedicação para realização desse sonho. Nosso principal objetivo é trazer ao mercado nacional de quadrinhos um <strong>protagonista Orc e uma HQ com visual inspirado em Games. Grakorius vem pra mostrar que um anti-herói brasileiro também pode conquistar leitores.<br></strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/44197/capa11.jpg""></p><p>A <strong>HQ</strong> terá <strong>45 páginas coloridas</strong> e impressas em papel couche (aquele mesmo das revistinhas internacionais!) A capa de couche brilho com acabamento em verniz UV total com tamanho de 170 x 260 mm.<br><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38133/A4_Magazine_Mockup_-_Free_Version.jpg""></p><p>Se quiser ver teasers, sketches, concepts etc. Curta nossa página no facebook <a href=""http://www.facebook.com/Grakorius"">www.facebook.com/Grakorius</a> ou <a href=""http://www.grakorius.com.br"">www.grakorius.com.br</a> </p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38143/historia.png"" width=""333"" height=""53"" style=""width: 333px; height: 53px;""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38166/historia2.jpg""></p><p>A história se passa no mundo de <strong>Kronnor, </strong>terras habitadas por <strong>Orcs, ogros e outras criaturas.</strong> <br> O mundo de Kronnor tem suas peculiaridades e são exatamente elas que estão presentes na HQ, será apresentada um pouco da vida dos <strong>personagens principais </strong>da história,<strong> a Salute , o Grako e o Rei Drogtar.</strong> Mostrando um pouco como as coisas funcionam em Kronnor, qual a relação entre os personagens e inúmeras <strong>surpresas</strong> sobre este <strong>mundo fantasioso e totalmente Bruto! </strong><br></p><p><span class=""_5yl5""><strong>"" Um sumiço inesperado pode mudar o curso de tudo, ela não tinha inimigos. Grako se prepara para o desconhecido, um mundo novo está por vir. Kronnor nunca mais será como antes. Os segredos estão prestes a serem revelados. ""</strong></span></p><p>Nosso <strong>protagonista</strong> é um <strong>Orc</strong> bem cheio de si, <strong>confiante</strong> ( as vezes até meio arrogante ) um dos melhores caçadores da sua região, conhecido por não dosar muito seus limites. Sendo amado e odiado por seu <strong>temperamento explosivo</strong>. Mas sua vida de atitudes egoístas esta prestes a mudar, já que algo inusitado tem acontecido em <strong>Kronnor</strong> e <strong>Grako</strong> se vê envolvido no meio de tudo e parte em busca de uma <strong>descoberta</strong>!<br><br>A <strong>bela Orc Salute</strong> comanda a <strong>Taverna</strong> de <strong>Kronnor</strong>, é extremamente <strong>independente</strong> e dona do seu nariz. Impõe <strong>respeito</strong> e <strong>admiração</strong> por onde passa, com suas doses únicas de bebidas é conhecida como a melhor provedora de entretenimento para os Orcs da Região. Além de produtora exclusivo dos famosíssimos <strong>Tálices</strong>. Sua relação com <strong>Grako</strong> é de <strong>amor</strong> e <strong>ódio</strong>, nem mesmo os dois conseguem explicar direito essa dinâmica.<span class=""redactor-invisible-space""><br></span><br>Líder do <strong>Clâ Krattar</strong>, <strong>Drogtar</strong> é <strong>implacável</strong>! Comanda seu <strong>clã</strong> com <strong>punhos de ferro</strong> procurando sempre <strong>expandir</strong> e <strong>conquistar</strong> novos territórios. Para chegar ao trono Drogtar assim como todos os rei anteriores teve que passar pela <strong>Arena de Trolles</strong>, onde após seguidos combates de vida ou morte apenas o <strong>último sobrevivente</strong> é coroado <strong>Rei</strong>, e até hoje tem saído vitorioso de todos os desafios da Arena. Novos pretendentes ao trono aparecem frequentemente, mas Drogtar se mostra<strong> imbatível! </strong></p><p><span class=""_5yl5""><strong>"" O Rei Drogtar dá o sinal... ao som de gritos é iniciada a batalha em Trolles, só um sobrevive, a vida é o maior prêmio de cada combatente... A arena leva a cor de sangue batido... um campo de guerra... com entrada sem direito a escolha... após a batalha o sobrevivente luta com o Rei... mas Drogtar é invencível... aos escolhidos a morte é certa? Talvez...""</strong></span></p><p>Seguem algumas <strong>páginas</strong>, para dar aquele gostinho de quero mais :</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/39125/pagina1.jpg""></p><p><strong><br></strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42104/pagina2.jpg""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/39126/pagina8.jpg""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/39127/pagina18.jpg""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38142/autores.png"" width=""320"" height=""51"" style=""width: 320px; height: 51px;""></p><p class=""fontsize-large""><strong><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38466/Ade25.png"" width=""155"" height=""154"" style=""line-height: 1.6em; font-weight: 400; width: 155px; height: 154px;"">Adler Daré</strong><br></p><p> <strong>Ilustrador profissional</strong> desde 2008 iniciou sua carreira por sempre ter <strong>amado</strong> a arte de <strong>desenhar</strong>, começou trabalhando no mercado publicitário, mas o seu amor por Quadrinhos e Games falou mais alto, e começou a trabalhar como <strong>Concept Artist</strong> para empresas nacionais e internacionais com games, séries e livros enfrentando inúmeros desafios profissionais na elaboração e criação de personagens e desenvolvimento de histórias. <br> Desde pequeno sempre buscou o desenho como <strong>sonho de vida</strong>, e é este <strong>sonho</strong> que está criando vida com esse <strong>projeto</strong>. </p><p class=""fontsize-large""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38459/cris.png"" width=""154"" height=""154"" style=""width: 154px; height: 154px;""><strong>Cris Nikolaus</strong></p><p> <strong>Cosplayer profissional</strong> e <strong>Youtuber</strong>, sempre teve o <strong>sonh</strong><strong>o de publicar suas histórias</strong>, <strong>escritora</strong> por <strong>amor</strong> desde os seus 18 anos já escreveu um livro e está realizando seu sonho em <strong>Grakorius</strong>.  A HQ tem sua estrutura baseada no <strong>livro</strong> que está sendo produzido em paralelo e faz uma síntese da história. Seu <strong>amor</strong> pela criação da <strong>história</strong> está começando a se tornar um <strong>sonho realizado</strong> graças ao <strong>projeto</strong>. Amante da vida <strong>Geek</strong> e <strong>Gamer!</strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42202/hall_dos_mestres.png"" width=""321"" height=""51"" style=""width: 321px; height: 51px;""><br></p><p>Temos uma otima novidade! Um presente para vocês! Incluiremos na versão impressa da HQ o “ Hall dos Mestres! “ onde teremos artes sensacionais de ídolos e artistas amigos que estão apoiando o projeto.</p><p>Esses queridos fizeram a sua versão dos personagens da história e temos muito orgulho em dividir estes presentes com vocês!</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42203/artists-luiza.jpg"" width=""298"" height=""301"" style=""width: 298px; height: 301px;""> <img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42205/artists-sadovski.jpg"" width=""288"" height=""305"" style=""width: 288px; height: 305px;""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42206/artists-piologo.jpg"" width=""297"" height=""299"" style=""width: 297px; height: 299px;""> <img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42207/artists-pj.jpg"" width=""292"" height=""294"" style=""width: 292px; height: 294px;""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42208/artists-mcampos.jpg"" width=""297"" height=""300"" style=""width: 297px; height: 300px;""> <img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42209/artists-rodreis.jpg"" width=""298"" height=""299"" style=""font-size: 14px; line-height: 1.6em; width: 298px; height: 299px;""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/42210/extras.png"" width=""321"" height=""50"" style=""width: 321px; height: 50px;""><br>Oferecemos a todos os apoiadores do projeto no Catarse, um cupom de 3 meses grátis na plataforma da Social Comics. Com isso você vai poder experimentar uma nova forma de ler e explorar o universo comics brasileiro.<br><br>Este cupom só poderá ser usado caso você ainda não tenha conta na Social Comics.<br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38144/recompensas.png"" width=""320"" height=""50"" style=""width: 320px; height: 50px;""></p><p class=""fontsize-large""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38489/reward1.jpg"" width=""100"" height=""126"" style=""width: 100px; height: 126px;"">  <strong>15 REAIS</strong><strong></strong></p><p class=""fontsize-large""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38491/reward2.jpg"" width=""266"" height=""135"" style=""width: 266px; height: 135px;"">  <strong>30 REAIS</strong></p><p class=""fontsize-large""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38492/reward3.jpg"" width=""426"" height=""145"" style=""width: 426px; height: 145px;""> <strong>40 REAIS</strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38494/reward4.jpg""></p><p class=""fontsize-large"" style=""text-align: center;""><strong>65 REAIS</strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38496/reward5.jpg""></p><p class=""fontsize-large"" style=""text-align: center;""><strong>165 REAIS</strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/38498/reward6.jpg"" width=""230"" height=""165"" alt="""" style=""width: 230px; height: 165px; display: block; margin: auto;""></p><p class=""fontsize-large"" style=""text-align: center;""><strong>600 REAIS</strong></p><p><strong>*todos os valores já estão com o frete incluso para todo o Brasil<br><em>**TODAS AS RECOMPENSAS ACIMA DE 15 REAIS SERÃO AUTOGRAFADAS PELOS AUTORES.<br><br>Venha conosco realizar este sonho!<br></em><em></em><br></strong></p>",grakorius,//www.youtube.com/embed/ya6wYe5CYWg,https://www.youtube.com/watch?v=ya6wYe5CYWg,Quadrinhos,7,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/26412/test2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/26412/project_thumb_thumb_test2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/26412/project_thumb_small_test2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/26412/project_thumb_large_test2.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/26412/project_thumb_video_cover_test2.jpg,113.5632183908046000,9880.0,125,116,successful,aon,finished,"2016-04-23 02:59:59.999999","2016-04-22 23:59:59.999999","2016-02-22 23:46:54.440786","2016-02-22 20:46:54.440786",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",11,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 478272, ""name"" : ""Adler Daré""}",26,,f,f,286,f,f,f
