project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
35684,35684,452276,YOWIYA,"O que aconteceria se um deus adorado pelos macacos desejasse ser o deus dos humanos?","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55174/graphcatarsefinal.jpg""><br></p>",17000.0,"<p><strong></strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55248/capAa.jpg"" alt="""" width=""360"" height=""492"" style=""display: block; margin: auto; width: 360px; height: 492px;""></p><p><strong></strong></p><p><strong><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55290/Story.jpg"" alt="""" width=""307"" height=""67"" data-pin-nopin=""true"" style=""display: block; margin: auto; width: 307px; height: 67px;""></strong></p><strong><br></strong><p><strong>Baseado em fatos reais</strong></p><p>Pesquisadores recentemente descobriram um comportamento bizarro em grupos de chimpanzés da Guiné Ocidental,  na África. Os macacos pegavam pedras para acumular entre raízes de árvores ou para atirar contra um alvo invisível, de maneira repetida, como se fosse um ritual. Segundo os cientistas, eles estariam praticando uma espécie de religião primitiva.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55910/Monkys.jpg"" width=""485"" height=""230"" alt="""" style=""width: 485px; height: 230px; display: block; margin: auto;""></p><p><strong>Baseado em fatos estranhos</strong></p><p>Esqueça os cientistas e imaginem que esse deus dos macacos vivesse em uma dimensão onde seu único contato com o mundo terreno fossem os chimpanzés.</p><p>E que, por causa de uma brincadeira de uma criança, esse deus percebesse a existência dos humanos, ficando tão fascinado e obcecado por essas novas criaturas ao ponto de rejeitar os primatas e exigir ser idolatrado pelos homens. Porém, isso não poderia acontecer, pois sua existência era ignorada por eles.</p><p>Some-se a isso o espírito de uma modelo assassinada brutalmente, presa por muito tempo em uma dimensão escura e isolada, que conseguiu fazer contato com uma garota no mundo terreno, pedindo por sua ajuda.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56029/PIEC.jpg"" width=""545"" height=""228"" alt="""" style=""width: 545px; height: 228px; display: block; margin: auto;""></p><p>E, por fim, imagine se esse deus macaco conseguisse se comunicar com as duas garotas, fazendo uma proposta que nenhum ser humano ou espírito recusaria?</p><p>Assim começa a história de YOWIYA, o segundo quadrinho de Hiro Kawahara.</p><hr><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55575/spc2E.jpg"" alt="""" width=""488"" height=""694"" style=""display: block; margin: auto; width: 488px; height: 694px;""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57303/Screen_Shot_2016-07-13_at_7.08.36_PM.png"" width=""470"" height=""606"" alt="""" style=""width: 470px; height: 606px; display: block; margin: auto;""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55293/Personagens.jpg"" alt="""" width=""409"" height=""53"" data-pin-nopin=""true"" style=""display: block; margin: auto; width: 409px; height: 53px;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/61827/Kipky.jpg""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/61828/Manon2.jpg""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55581/yowiyav2.jpg"" alt="""" width=""556"" height=""590"" style=""display: block; margin: auto; width: 556px; height: 590px;""></p><hr><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55297/Book.jpg"" alt="""" width=""201"" height=""58"" style=""display: block; margin: auto; width: 201px; height: 58px;""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55298/Monted.jpg"" width=""459"" height=""409"" alt="""" style=""width: 459px; height: 409px; float: right; margin: 0px 0px 10px 10px;""><br></p><p>Tamanho: 17x23cm</p><p>80 páginas + capa e contracapa</p><p>Lombada quadrada</p><p>Miolo Preto e Branco</p><p>Papel Offset 90g com verniz UV</p><p><br></p><p><br></p><p><br></p><hr><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55815/cLASS.jpg"" alt="""" style=""font-size: 14px; display: block; margin: auto;""></p><p>A personagem Kipky não tem muitas frescuras na hora de montar o guarda-roupa. Praticamente ela usa em toda a história apenas camisetas ou camisolas. Como uma garota modernosa e de bom gosto, ela usaria camisetas com estampas legais.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56028/Sentada3.jpg"" width=""440"" height=""604"" alt="""" style=""width: 440px; height: 604px; float: left; margin: 0px 10px 10px 0px;""></p><p>Convidei 20 amigos ilustradores e artistas para ""emprestarem"" uma de suas artes para serem usadas como estampas de camiseta ou posteres de Kipky. As artes não irão aparecer em destaque, às vezes somente um pequeno detalhe, mas a graça está justamente essa participação parecer despretensiosa e natural.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55580/fREIENS.jpg"" width=""450"" height=""585"" alt="""" style=""width: 450px; height: 585px; float: left; margin: 0px 10px 10px 0px;""></p><p>Em compensação, as artes utilizadas irão surgir com maior destaque no final do livro, como uma mini-galeria.</p><p>Alguns nomes  já confirmaram a presença no peito da personagem, como Guilherme Petreca, Will Murai, Kako, Eduardo Vieira, Samanta Floor, Lu Cafaggi, André Toma, Caroline Gariba, Estudio 2 Minds, Daniel Wu, Juliana Loyola, Gustavo Duarte e outros, que ainda serão convidados.</p><p>Agradeço imensamente aos amigos que aceitaram e irão aceitar participar dessa brincadeira, a participação deles é uma tremenda honra para mim.</p><p><br></p><p><br></p><p><br></p><hr><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55302/rEWARDS.jpg"" alt="""" width=""410"" height=""58"" style=""display: block; margin: auto; width: 410px; height: 58px;""><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55555/Coverwonder.jpg"" alt="""" width=""383"" height=""516"" style=""float: left; width: 383px; height: 516px; margin: 0px 10px 10px 0px;""></p><p><strong>Maravilhoso - </strong>Meu quadrinho anterior a Yowiya, editado pela Polvo Rosa Books. Uma história alucinada, verborrágica e politicamente incorreta de um imbecil egomaníaco que pensa que é super-herói, mas cuja maior façanha é conseguir ter duas refeições e o café da manhã no mesmo dia.</p><p><br></p><p><br></p><p><br></p><p><br></p><p><strong><br></strong></p><p><br></p><p><strong>Marcador de página</strong> - Todos os apoiadores irão receber um sensual e longilíneo marcador de página, com a figura de Manon Bonnefoy.<br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55823/marcador.jpg""></p><p><strong><br></strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55824/POSTCARD.jpg"" alt="""" width=""251"" height=""353"" style=""float: right; width: 251px; height: 353px; margin: 0px 0px 10px 10px;""><strong>Cartão postal</strong> - Todos os apoiadores receberão este cartão postal, com uma mensagem motivacional do nosso amigo Yowiya.</p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><strong></strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/64821/bottonpin.jpg"" width=""335"" height=""336"" style=""width: 335px; height: 336px;""></p><p><strong>Botton/pin</strong> -</p><p>Em vista da inesperada alteração das regras de envio por sistema de Registro Módico dos Correios,  que limitará o pacote para 500g, o bloquinho de notas, será trocado por este botton ou pin, que ainda será definido. O desenho é uma referencia, será alterado em breve.</p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55825/Fu.jpg"" width=""266"" height=""243"" alt="""" style=""width: 266px; height: 243px; float: right; margin: 0px 0px 10px 10px;""></p><p><br></p> <p><strong>Fu</strong> - São amuletos com símbolos de proteção, comuns na China e em Taiwan. Este, em especial, está tatuado no peito de Manon e no braço de Cinco. </p><p>Eles serão feitos artesanalmente pelo estúdio de cerâmica Petipotiê, queimados em forno de alta temperatura, esmaltados, que deixam com uma aparência oriental rústica e a gravura será em baixo relevo. Por esse motivo, as cores e formatos não são uniformes.</p><p>O envio aos apoiadores será feito separadamente das outras das recompensas. </p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/61596/Screen_Shot_2016-08-09_at_4.59.26_PM.png"" width=""361"" height=""460"" alt="""" style=""width: 361px; height: 460px; display: block; margin: auto;""></p><p><strong>Xiao Bei</strong> - são copos de chá de cerâmica. Esse é o copo de chá da personagem Kipky. Você pode encontrá-la na página 08 do livro (sim, você está lendo um auto-merchandising).</p><p>Serão feitos artesanalmente pelo estúdio Petipotiê (www.petipotie.com), queimados em forno de alta temperatura, esmaltados e com a gravura em baixo relevo ou aplicada, dando a aparência de uma cerâmica oriental. Eles tem aproximadamente 8cm de altura e 7,5cm de diâmetro, sendo que as características físicas podem variar. A imagem que irá no quadrinho e na caneca também poderá sofrer alterações por motivos técnicos.</p><p>O envio aos apoiadores será feito separadamente das outras das recompensas.</p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55570/Sugar.jpg"" alt="""" width=""437"" height=""344"" style=""float: left; width: 437px; height: 344px; margin: 0px 10px 10px 0px;""></p><p><strong>Sketches originais</strong> - serão feitos em lápis Nero, grafite ou lápis de cor, em papel Canson 150 g A5, todos autografados. Os sketches serão de Hiroines, garotas que podem ser fanart, pinups ou garotas comuns fazendo coisas ordinárias. Os sketches serão feitos antecipadamente, sendo escolhidos aos apoiadores de maneira aleatória. </p><p>O sketch ilustrado acima é apenas para referência, não está mais disponível como recompensa.</p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55571/dANDELION.jpg"" width=""501"" height=""297"" alt="""" style=""width: 501px; height: 297px; float: left; margin: 0px 10px 10px 0px;""></p><p><strong>Aquarelas originais </strong>- Serão produzidas em papel de aquarela tamanho A5. Os temas também serão Hiroines - pinups, sereias ou mulheres comuns fazendo coisas comuns. As aquarelas serão feitas antecipadamente, o apoiador que tiver direito receberá aleatoriamente sua aquarela. A imagem acima é apenas referência, não está mais disponível como recompensa.</p><p><br></p><p><strong></strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55697/0aca83ba98705bc13cf60b3778fde3d1-6ceee8d5-104e-4639-b828-c24692c03f3d.jpg"" alt="""" width=""427"" height=""299"" style=""margin: 0px 0px 10px 10px; width: 427px; height: 299px; float: right;""></p><p><strong>Commissions </strong>- O apoiador que tiver direito a essa recompensa terá um trabalho meu à sua escolha no tamanho A3, em grafite, nanquim ou aquarela. </p><p>Eis as condições para tema da commission:</p><p> • Personagens femininos como as Hiroines - pinups, fanart, sereias ou pessoas comuns no meu estilo de desenho, adultas ou infantis.</p><p>• Apenas um personagem na arte</p><p>• Sem cenários ou outras artes mais complexas no fundo</p><p>• Não ilustrarei temas que não estejam de acordo com minha filosofia de trabalho, de vida ou técnicas que não são relacionadas ao meu estilo (por exemplo, não farei pornografia, hentais, temas políticos, religiosos, hiper-realismo, infográficos, etc).</p><p>Entrarei em contato com os apoiadores que tiverem o direito desta recompensa por email assim que a campanha no Catarse terminar para negociar o tema e os prazos de entrega.</p><p>A ilustração acima é apenas uma referência de uma arte que fiz exclusivamente para a Samanta Floor.</p><p><br></p><p><strong>Vaga para o meu curso de desenho intuitivo</strong> - O apoiador que tiver direito a essa recompensa pode frequentar meu curso semestral presencial durante um período que escolher de forma contínua. Esse curso já existe há 4 anos, e tem todas suas turmas preenchidas. Ele acontece no meu estudio, no Brooklin Paulista, em São Paulo e tem sido bem sucedido em sua proposta de fazer o aluno soltar a mão usando o lado instintivo e sensorial, aprendendo a observar seu desenho de outra maneira e trocando o resultado pelo processo e a precisão pela sensação.</p><p>Esta recompensa terá validade até meados de 2018. Ela pode ser transferível, ou seja, ela poderá ser oferecida como presente para terceiros, sendo todos os trâmites negociados no momento em que terminar a campanha no Catarse, com assinatura de contrato como garantia.</p><p><strong>Pra resumir e entender melhor, uma tabelinha sempre ajuda</strong></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56269/tabelarecompensaWsw.jpg"" width=""477"" height=""642"" alt="""" style=""width: 477px; height: 642px; display: block; margin: auto;""></p><p><br></p><hr><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56013/METAS.jpg"" alt="""" width=""430"" height=""57"" style=""font-size: 14px; display: block; margin: auto; width: 430px; height: 57px;""></p><p>Muito obrigado a você que apoiou Yowiya. Conseguimos a meta em pouquíssimo tempo! Agora é a vez das recompensas para as metas estendidas!</p><p>Pensei bem e decidi fazer poucas, mas eficientes recompensas para essa fase, aproveitando que ainda temos um bom tempo pela frente. </p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58335/25.jpg"" width=""299"" height=""72"" alt="""" style=""width: 299px; height: 72px; display: block; margin: auto;""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58336/Poster.jpg"" alt="""" style=""display: block; margin: auto;""></p><p style=""margin-left: 20px;"">Atingindo a meta de R$25.000,00 TODOS os que JÁ APOIARAM e os futuros irão receber um POSTER de Yowiya, que não será a capa, mas algo bacana que será criada exclusivamente para essa peça.</p><p style=""margin-left: 20px;""><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58337/30.jpg"" width=""360"" height=""86"" alt="""" style=""width: 360px; height: 86px; display: block; margin: auto;""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58338/96.jpg"" width=""332"" height=""304"" alt="""" style=""width: 332px; height: 304px; display: block; margin: auto;""></p><p>Atingindo a meta de R$30.000,00, Yowiya engordará e terá 96 páginas com esboços, contando o processo criativo, bloopers (desenhos que não deram certo) e até um final alternativo para a história.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58341/40.jpg"" width=""389"" height=""94"" alt="""" data-pin-nopin=""true"" style=""width: 389px; height: 94px; display: block; margin: auto;""></p><p>Caso a meta de R$40.000,00 seja atingida, eu farei algo impensável até algumas semanas atrás.</p><p>Eu irei produzir um novo volume em quadrinhos - KIPKY E MANON. Será como duas campanhas de Catarse em uma!!</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/61829/Screen_Shot_2016-08-11_at_2.03.11_PM.png""></p><p>Comecei o livro Yowiya focando nele, mas com o desenvolver dos trabalhos, percebi claramente o potencial das personagens Kipky e Manon, tanto pelo visual como pelas personalidades e pelo universo em que vivem.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58346/Screen_Shot_2016-07-20_at_3.06.32_AM.png""></p><p>As histórias serão focadas mais no cotidiano das garotas, que agora vivem juntas, e na dificuldade de tocar coisas simples do dia-a-dia, como fazer compras, bloquear alguém no Facebook ou pedir comida delivery convivendo com seres de outras dimensões que não são perigosas, mas apenas irritantes. E também de usar a capacidade de viajar para outras dimensões para resolver problemas do cotidiano, como pagar uma conta ou apagar um email enviado errado.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58347/Screen_Shot_2016-07-20_at_3.06.19_AM.png""></p><p>Embora sejam do mesmo universo Yowiya, KIPK E MANON é como se fosse um spin-off desse mesmo universo, com outro foco. O clima é mais ameno, divertido, as histórias terão um estilo fofinho-obscuro, com historinhas curtas que podem ter ou não diálogos. O humor não é alucinado, nem intenso, é tranquilo e até ingênuo.</p><p>As histórias se passam entre o que acontece em YOWIYA e o próximo volume YORK.</p><p>O volume terá 16 páginas coloridas, tamanho 23xmx17cm.</p><p>Atenção, a previsão de entrega será em março de 2017, entregue separadamente de Yowiya, que será entregue em dezembro de 2016.</p><p>E TODOS OS APOIADORES até agora e os futuros irão receber um volume de KIPKY E MANON.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55299/autor.jpg"" alt="""" width=""193"" height=""51"" style=""display: block; margin: auto; width: 193px; height: 51px;""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55301/Hiroslice.jpg"" alt="""" width=""255"" height=""260"" style=""float: left; width: 255px; height: 260px; margin: 0px 10px 10px 0px;"">Talvez você não me conheça, mas é provável que já tenha visto meus desenhos debaixo de um hamburguer ou de um copo de refrigerante. Eu sou ilustrador e criador das toalhinhas de bandeja do McDonald's há mais de 20 anos, meu trabalho mais conhecido até agora. Cada lâmina tem um tiragem aproximada de 12 milhões de unidades, e durante esse tempo, minhas ilustrações foram vistas ao menos 3 bilhões de vezes.</p><p>Trabalho principalmente para o mercado publicitário, especializando em criação de personagens, ilustrações infantis e solucionando problemas de criação e design gráfico para clientes como McDonald's, Itaú, Pão de Açucar, Sodexo e Santander. Autoralmente adoro desenhar garotas, pin ups e atualmente foco em ilustrações femininas e infantis mais delicadas e também em desenhos obscuros de monstros e aberrações. </p><p>Dou um curso de desenho intuitivo com foco no sketch e no processo criativo há 4 anos no meu estúdio, coisa que eu adoro fazer juntamente com o ato de desenhar.</p><p>Se você quiser conhecer mais do meu trabalho, vá até meu site ou no meu perfil do Facebook.</p><p><a href=""http://www.hiro.art.br/"">http://www.hiro.art.br</a></p><p>Ilustração do meu perfil de André Toma <a href=""http://andretoma.blogspot.com.br/"">http://andretoma.blogspot.com.br/</a></p><hr><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55912/KNOWLEDGE.jpg"" alt="""" style=""display: block; margin: auto;""></p><p><strong>Sobre os fatos verídicos</strong></p><p>Quer saber mais sobre o que me levou a criar essa história? </p><p><a href=""http://www.independent.co.uk/news/science/mysterious-chimpanzee-behaviour-could-be-sacred-rituals-and-show-that-chimps-believe-in-god-a6911301.html"">http://www.independent.co.uk/news/science/mysterio...</a></p><p><br></p><p><strong>Quer conhecer mais sobre Yowiya?</strong></p><p><strong><a href=""https://www.facebook.com/Yowiya-1058097110947664/"">https://www.facebook.com/Yowiya-1058097110947664/</a><br></strong></p><hr><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/55970/Thanksw.jpg""></p><p><br><br></p>",yowiya,//www.youtube.com/embed/kFtTc-5Z52A,https://youtu.be/kFtTc-5Z52A,Quadrinhos,7,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/35684/Cardcatarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/35684/project_thumb_thumb_Cardcatarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/35684/project_thumb_small_Cardcatarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/35684/project_thumb_large_Cardcatarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/35684/project_thumb_video_cover_Cardcatarse.jpg,242.5705882352941200,41237.0,710,707,successful,aon,finished,"2016-09-03 02:59:59.999999","2016-09-02 23:59:59.999999","2016-07-06 20:14:30.993452","2016-07-06 17:14:30.993452",,t,t,f,58,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 58, ""unit"" : ""days""}",12,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 452276, ""name"" : ""Hiro Kawahara""}",200,,f,f,2400,t,f,f
