project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
37198,37198,604718,"Revista Guarumusic - 3a. Edição","Uma revista criada para divulgação da cultura de Guarulhos e destinada a toda classe social.","<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/56999/or%C3%A7_catarse.png""></p>",7500.0,"<p><strong>APRESENTAÇÃO:</strong></p><p>Com o sucesso do portal <a href=""http://www.guarumusic.com.br"">www.guarumusic.com.br</a> , vimos a necessidade de lançar uma revista impressa para fortalecer ainda mais a divulgação da cultura local.</p><p>Assim nasceu a Revista Guarumusic: com 36 páginas , periodicidade bimestral, formato impresso e digital, distribuída gratuitamente em pontos comerciais e culturais de Guarulhos.</p>    <p>A  revista Guarumusic é dividida entre os seguintes editoriais:</p><p><strong>Destaque:</strong> matéria de capa;</p><p><strong>Jam: </strong>indicação de produtos culturais;  </p><p><strong>Duetos: </strong>dupla profissão;</p><p><strong>Pulsação:</strong> o que está acontecendo na cena cultural;</p><p><strong>Voz:</strong> opiniões de artistas sobre temas atuais;</p><p><strong>Solo:</strong> entrevista de personalidades artísticas;<br></p><p><strong>Timbres:</strong> lançamentos;</p><p><strong>Trilhas:</strong> a vida de quem já fez e faz história na cidade;<br></p><p>A equipe da revista é composta por: Aldo Di Julho (Direção Geral); Laila Fidelli ( Direção Executiva); Juan Gonzalez (Jornalista); Diane Cristina (Designer gráfico e Diagramação); Deh Oliveira e Angelo Ardigó (Revisão); Leandro Franco (Charge).</p><p>Abaixo as edições 1 e 2 disponíveis em formato digital, basta clicar na imagem que será direcionado.</p><p><a href=""https://issuu.com/revistaguarumusic/docs/issu_guarumusic_1""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57023/revista_1.jpg"" width=""255"" height=""347"" alt="""" style=""width: 255px; height: 347px;""></a></p><p><a href=""https://issuu.com/revistaguarumusic/docs/revista_guarumusic_2__edi____o_ok""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/57024/Revista_2.jpg"" width=""260"" height=""376"" style=""font-size: 14px; line-height: 1.6em; width: 260px; height: 376px;"" alt=""""></a></p><p><br></p><p><strong>FINALIDADE:</strong></p><p><strong></strong>Desde seu lançamento, vários amigos entraram em contato conosco, perguntando sobre uma maneira de colaborar com a revista, já que os custos são altos devido a qualidade de impressão, tiragem e distribuição gratuita.</p><p>Encontramos no Catarse uma forma de proximidade para colaboração dos amigos e do público em geral que acolheu tão bem a revista.</p><p>A cada colaboração, será destinada uma recompensa. Desde o recebimento do exemplar da 3a. edição em sua residência até o coquetel que será promovido pela revista.<br></p><p>Agradecemos desde já, a cada um dos colaboradores, por nos ajudar a manter este projeto de divulgação da cultura guarulhense.<br></p>",revistaguarumusic,,,Jornalismo,15,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37198/marca_azul_vertical.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37198/project_thumb_thumb_marca_azul_vertical.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37198/project_thumb_small_marca_azul_vertical.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37198/project_thumb_large_marca_azul_vertical.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37198/project_thumb_video_cover_marca_azul_vertical.png,0,0,0,0,failed,flex,finished,"2016-08-26 13:42:46.033317","2016-08-26 10:42:46.033317",,,,t,t,f,20,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 0, ""unit"" : ""seconds""}",0,"{""city"" : ""Guarulhos"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 604718, ""name"" : "" ""}",0,,f,f,0,f,f,f
