project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
37832,37832,608074,"Internet Popular","Internet para todos ","<p>Orçamento</p><p>Data Center: R$ 30.000,00</p><p>Link Dedicado: R$ 10.000,00</p><p>Material Gráfico  R$ 1.200,00</p><p>Equipamentos: R$ 18.800,00</p>",60000.0,"<p><strong>O projeto</strong></p><p><strong>Virtualnet Votuporanga</strong></p><p>Visa levar acesso a internet a todas as pessoas com a inclusão digital oferecendo internet para pessoas com preço pulular  <br></p><p style=""margin-left: 20px;"">                                                  <img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/58086/Logo_net.png"" width=""123"" height=""218"" style=""width: 123px; height: 218px;""></p><p style=""margin-left: 20px;""><br></p><p> - Oferecer internet as areas rurais</p><p>- Disponibilizar plataformas de ensino a distancia</p><p>- Internet com preço acessivel</p>",internet_popular_8565,,,"Ciência e Tecnologia",18,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37832/Logo_net.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37832/project_thumb_thumb_Logo_net.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37832/project_thumb_small_Logo_net.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37832/project_thumb_large_Logo_net.png,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/37832/project_thumb_video_cover_Logo_net.png,0,0,0,0,failed,flex,finished,"2016-07-21 02:59:59.999999","2016-07-20 23:59:59.999999","2016-07-18 17:27:34.746001","2016-07-18 14:27:34.746001",,t,t,f,2,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 2, ""unit"" : ""days""}",0,"{""city"" : ""Votuporanga"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 608074, ""name"" : ""VirtualNet""}",0,,f,f,0,f,f,f
